start_time,date,price_usd_adj_close,price_usd_close,close,change
2022-10-25,2022-10-25,12.22,12.22,20068.3,0.0388340468265513
2022-10-26,2022-10-26,12.52,12.52,20758.3,0.0343825834774245
2022-10-27,2022-10-27,12.15,12.15,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,12.06,12.06,20582.8,0.0146557886174853
2022-10-31,2022-10-31,12.0,12.0,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,12.03,12.03,20472.1,-0.000483351235231
2022-11-02,2022-11-02,11.79,11.79,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,11.82,11.82,20199.7,0.0029592703114682
2022-11-04,2022-11-04,12.2535,12.2535,21137.6,0.0464313826442965
2022-11-07,2022-11-07,12.06,12.06,20578.6,-0.015377990430622
2022-11-08,2022-11-08,10.564,10.564,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,8.765,8.765,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,9.65,9.65,17588.0,0.1058157812008802
2022-11-11,2022-11-11,8.87,8.87,17058.3,-0.0301171253127132
2022-11-14,2022-11-14,8.955,8.955,16605.2,0.0174006813224518
2022-11-15,2022-11-15,9.68,9.68,16888.3,0.0170488762556306
2022-11-16,2022-11-16,9.2,9.2,16650.6,-0.014074832872462
2022-11-17,2022-11-17,8.75,8.75,16682.1,0.0018918237180642
2022-11-18,2022-11-18,8.35,8.35,16689.7,0.0004555781346473
2022-11-21,2022-11-21,8.28,8.28,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,8.444,8.444,16220.6,0.0283776073036201
2022-11-23,2022-11-23,9.23,9.23,16595.8,0.0231310802313107
2022-11-25,2022-11-25,9.03,9.03,16516.1,-0.0045984908753406
2022-11-28,2022-11-28,8.84,8.84,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,8.69,8.69,16433.2,0.0141133635718473
2022-11-30,2022-11-30,9.05,9.05,17153.3,0.0438198281527637
2022-12-01,2022-12-01,8.89,8.89,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,8.98,8.98,17083.0,0.0066291505848383
2022-12-05,2022-12-05,8.82,8.82,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,8.76,8.76,17078.6,0.0070938714375849
2022-12-07,2022-12-07,8.11,8.11,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,8.19,8.19,17216.0,0.0230568100784407
2022-12-09,2022-12-09,8.03,8.03,17122.0,-0.0054600371747212
2022-12-12,2022-12-12,8.1,8.1,17200.0,0.0071849765478149
2022-12-13,2022-12-13,8.29,8.29,17777.1,0.0335523255813952
2022-12-14,2022-12-14,8.4,8.4,17803.9,0.0015075574756289
2022-12-15,2022-12-15,8.3,8.3,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,7.93,7.93,16624.1,-0.0419380121947002
2022-12-19,2022-12-19,8.13,8.13,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,8.08,8.08,16887.2,0.0278771942638715
2022-12-21,2022-12-21,8.05,8.05,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,8.15,8.15,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,8.33,8.33,16776.4,-0.0023252356456839
2022-12-27,2022-12-27,7.86,7.86,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,7.8,7.8,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,7.98,7.98,16630.3,0.0055202853860572
2022-12-30,2022-12-30,8.29,8.29,16601.2,-0.0017498181031009
2023-01-03,2023-01-03,8.2,8.2,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,8.38,8.38,16842.1,0.0104936642027453
2023-01-05,2023-01-05,8.45,8.45,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,8.65,8.65,16943.8,0.007132752410276
2023-01-09,2023-01-09,9.65,9.65,17169.7,0.0026277832604366
2023-01-10,2023-01-10,9.88,9.88,17428.8,0.0150905374001875
2023-01-11,2023-01-11,9.8,9.8,17935.7,0.0290840447994125
2023-01-12,2023-01-12,10.49,10.49,18838.0,0.0503074873018616
2023-01-13,2023-01-13,11.32,11.32,19924.2,0.0576600488374563
2023-01-17,2023-01-17,11.72,11.72,21130.9,-0.0027090422544516
2023-01-18,2023-01-18,10.83,10.83,20680.0,-0.0213384190924191
2023-01-19,2023-01-19,11.46,11.46,21068.3,0.0187765957446808
2023-01-20,2023-01-20,12.18,12.18,22661.1,0.0756017334099097
2023-01-23,2023-01-23,12.28,12.28,22913.1,0.0091831611215349
2023-01-24,2023-01-24,11.97,11.97,22627.4,-0.0124688496973346
2023-01-25,2023-01-25,12.11,12.11,23060.6,0.0191449304825122
2023-01-26,2023-01-26,12.24,12.24,23001.9,-0.002545467160438
2023-01-27,2023-01-27,12.36,12.36,23068.0,0.0028736756528808
2023-01-30,2023-01-30,11.89,11.89,22819.9,-0.0387695184980811
2023-01-31,2023-01-31,12.15,12.15,23119.4,0.0131245097480707
2023-02-01,2023-02-01,12.65,12.65,23730.0,0.0264107200013841
2023-02-02,2023-02-02,12.93,12.93,23493.1,-0.0099831436999578
2023-02-03,2023-02-03,12.32,12.32,23424.7,-0.0029114931618219
2023-02-06,2023-02-06,11.93,11.93,22757.7,-0.0074795457320796
2023-02-07,2023-02-07,12.15,12.15,23234.1,0.0209335741309533
2023-02-08,2023-02-08,11.75,11.75,22955.9,-0.0119737799183096
2023-02-09,2023-02-09,10.63,10.63,21793.4,-0.0506405760610562
2023-02-10,2023-02-10,10.67,10.67,21618.6,-0.0080207769324659
2023-02-13,2023-02-13,10.39,10.39,21766.2,-0.0002250690135086
2023-02-14,2023-02-14,10.85,10.85,22187.4,0.0193511040052927
2023-02-15,2023-02-15,12.17,12.17,24332.6,0.0966855061881968
2023-02-16,2023-02-16,11.89,11.89,23526.6,-0.0331242859373843
2023-02-17,2023-02-17,12.2,12.2,24581.5,0.0448386082136815
2023-02-21,2023-02-21,11.88,11.88,24443.4,-0.016358214721186
2023-02-22,2023-02-22,11.58,11.58,24171.3,-0.0111318392694961
2023-02-23,2023-02-23,11.89,11.89,23928.8,-0.0100325592748424
2023-02-24,2023-02-24,11.46,11.46,23175.6,-0.0314767142522818
2023-02-27,2023-02-27,11.49,11.49,23480.0,-0.0027733772769936
2023-02-28,2023-02-28,11.54,11.54,23129.6,-0.0149233390119251
2023-03-01,2023-03-01,11.51,11.51,23619.8,0.0211936220254564
2023-03-02,2023-03-02,11.51,11.51,23457.1,-0.0068882886391925
2023-03-03,2023-03-03,11.25,11.25,22342.8,-0.0475037408716336
2023-03-06,2023-03-06,11.77,11.77,22397.1,-0.0009946742553326
2023-03-07,2023-03-07,12.9,12.9,22187.1,-0.0093762138848333
2023-03-08,2023-03-08,13.24,13.24,21695.4,-0.0221615262923048
2023-03-09,2023-03-09,11.8,11.8,20348.3,-0.0620915032679739
2023-03-10,2023-03-10,11.23,11.23,20140.3,-0.0102219841460957
2023-03-13,2023-03-13,12.65,12.65,24119.5,0.0970290454921722
2023-03-14,2023-03-14,13.49,13.49,24682.5,0.0233421090818632
2023-03-15,2023-03-15,13.27,13.27,24288.0,-0.0159829838954724
2023-03-16,2023-03-16,14.05,14.05,24990.4,0.0289196310935442
2023-03-17,2023-03-17,15.43,15.43,27384.0,0.0957807798194505
2023-03-20,2023-03-20,16.0,16.0,27704.1,-0.0089999534978556
2023-03-21,2023-03-21,16.0,16.0,28091.1,0.013969051512231
2023-03-22,2023-03-22,15.08,15.08,27233.8,-0.0305185628188287
2023-03-23,2023-03-23,16.1,16.1,28284.1,0.0385660466038524
2023-03-24,2023-03-24,16.0,16.0,27438.9,-0.0298825134969823
2023-03-27,2023-03-27,15.23,15.23,27112.0,-0.0301313214782699
2023-03-28,2023-03-28,15.61,15.61,27249.7,0.0050789318383004
2023-03-29,2023-03-29,15.84,15.84,28338.5,0.0399564031897599
2023-03-30,2023-03-30,15.82,15.82,28015.0,-0.0114155653968982
2023-03-31,2023-03-31,16.36,16.36,28454.9,0.0157023023380331
2023-04-03,2023-04-03,16.05,16.05,27786.1,-0.0133197448972345
2023-04-04,2023-04-04,15.96,15.96,28155.2,0.01328362022738
2023-04-05,2023-04-05,16.19,16.19,28154.0,-4.262090129003582e-05
2023-04-06,2023-04-06,16.21,16.21,28022.8,-0.0046600838246785
2023-04-10,2023-04-10,17.14,17.14,29623.1,0.0464050809978309
2023-04-11,2023-04-11,17.72,17.72,30185.1,0.0189716808841748
2023-04-12,2023-04-12,17.07,17.07,29875.0,-0.0102732805258223
2023-04-13,2023-04-13,17.7,17.7,30362.7,0.0163246861924686
2023-04-14,2023-04-14,17.43,17.43,30453.1,0.0029773373250732
2023-04-17,2023-04-17,16.81,16.81,29420.0,-0.028613314138926
2023-04-18,2023-04-18,17.14,17.14,30365.8,0.0321481985044187
2023-04-19,2023-04-19,16.34,16.34,28795.1,-0.0517259548571089
2023-04-20,2023-04-20,15.82,15.82,28229.9,-0.0196283395438806
2023-04-21,2023-04-21,15.2,15.2,27252.5,-0.0346228644097216
2023-04-24,2023-04-24,14.99,14.99,27497.5,-0.0028466782709603
2023-04-25,2023-04-25,14.96,14.96,28286.7,0.0287007909809982
2023-04-26,2023-04-26,15.1,15.1,28395.9,0.0038604715290224
2023-04-27,2023-04-27,16.44,16.44,29459.0,0.0374385034459199
2023-04-28,2023-04-28,16.42,16.42,29300.0,-0.0053973318849926
2023-05-01,2023-05-01,15.25,15.25,28054.4,-0.03998904972111
2023-05-02,2023-05-02,16.21,16.21,28656.5,0.021461874073229
2023-05-03,2023-05-03,16.35,16.35,29018.4,0.0126288974578194
2023-05-04,2023-05-04,16.55,16.55,28826.0,-0.0066302759628373
2023-05-05,2023-05-05,16.81,16.81,29491.5,0.0230867966419205
2023-05-08,2023-05-08,15.51,15.51,27659.8,-0.0267282208632132
2023-05-09,2023-05-09,15.66,15.66,27610.2,-0.0017932161476221
2023-05-10,2023-05-10,15.39,15.39,27582.9,-0.0009887650216223
2023-05-11,2023-05-11,14.66,14.66,26956.4,-0.022713347762563
2023-05-12,2023-05-12,14.26,14.26,26785.1,-0.0063547061180276
2023-05-15,2023-05-15,15.0,15.0,27152.5,0.0093153271701997
2023-05-16,2023-05-16,14.63,14.63,27024.8,-0.0047030660160206
2023-05-17,2023-05-17,15.02,15.02,27395.8,0.0137281311980106
2023-05-18,2023-05-18,14.42,14.42,26809.3,-0.0214083910672439
