start_time,average_sa_cdd,binary_cdd,cdd,date,sa_cdd,close,change
2023-10-23,0.51964573,1,14045942.99370196,2023-10-23,0.71948327,33074.0,0.1031469406133782
2023-10-24,0.51975025,1,21180027.71261918,2023-10-24,1.08487276,33917.0,0.025488298965955
2023-10-25,0.51974851,0,9963648.38389132,2023-10-25,0.51032948,34487.7,0.0168263702568032
2023-10-26,0.51979376,1,14928103.82578624,2023-10-26,0.76456789,34154.0,-0.0096759134416037
2023-10-27,0.51978887,0,9632897.69131312,2023-10-27,0.4933407,33893.1,-0.0076389295543713
2023-10-28,0.51977581,0,8769682.27921327,2023-10-28,0.44910886,34086.6,0.0057091266363951
2023-10-29,0.51973686,0,6032952.57846624,2023-10-29,0.30894319,34528.6,0.0129669723586394
2023-10-30,0.51971061,0,7374879.06657965,2023-10-30,0.37764343,34483.8,-0.0012974751365533
2023-10-31,0.519715,1,10613736.95002472,2023-10-31,0.54346779,34651.4,0.0048602532203527
2023-11-01,0.51989916,1,29630521.52039158,2023-11-01,1.51713447,35437.4,0.0226830661964596
2023-11-02,0.51986937,0,7002853.56333806,2023-11-02,0.35854182,34940.1,-0.0140331965663396
2023-11-03,0.51984686,0,7771725.6640072,2023-11-03,0.39789028,34700.4,-0.0068603123631585
2023-11-04,0.51979164,0,4308785.72086599,2023-11-04,0.22058573,35069.7,0.0106425286163847
2023-11-05,0.51973594,0,4256823.58347279,2023-11-05,0.2179142,35025.5,-0.0012603472513308
2023-11-06,0.51968633,0,4899277.06724361,2023-11-06,0.25079232,35057.4,0.0009107650140611
2023-11-07,0.51965877,0,7233232.39686903,2023-11-07,0.37025094,35406.5,0.009957954668629
2023-11-08,0.51962063,0,6111297.87057869,2023-11-08,0.31280702,35626.7,0.0062191970400913
2023-11-09,0.51973228,1,21984255.174715,2023-11-09,1.1252135,36719.5,0.0306736239954865
2023-11-10,0.51972302,0,9173202.8112698,2023-11-10,0.46948614,37330.4,0.0166369367774616
2023-11-11,0.51966497,0,4000974.34332436,2023-11-11,0.2047601,37162.1,-0.0045083899449243
2023-11-12,0.51960847,0,4163386.6370259,2023-11-12,0.21306099,37085.5,-0.0020612398115283
2023-11-13,0.51957771,0,6890983.99355989,2023-11-13,0.35263192,36486.2,-0.0161599546992761
2023-11-14,0.51954336,0,6509373.32764176,2023-11-14,0.33308908,35559.0,-0.0254123476821372
2023-11-15,0.51959615,1,15755794.28098253,2023-11-15,0.8061966,37885.6,0.0654292865378665
2023-11-16,0.51958499,0,8970682.81586033,2023-11-16,0.45899252,36176.0,-0.0451253246616127
2023-11-17,0.51955168,0,6619310.35636322,2023-11-17,0.33866633,36621.9,0.0123258513931889
2023-11-18,0.51949557,0,4197053.89417415,2023-11-18,0.21472526,36580.9,-0.0011195486853494
2023-11-19,0.51947022,0,7461686.95228407,2023-11-19,0.38172623,37375.9,0.021732652832489
2023-11-20,0.51945998,0,9067200.56172313,2023-11-20,0.46383674,37462.5,0.0023170010621818
2023-11-21,0.51948932,1,13272584.65200648,2023-11-21,0.67893207,35737.0,-0.0460593927260594
2023-11-22,0.51954478,1,16051383.4066585,2023-11-22,0.8210386,37413.4,0.0469093656434507
2023-11-23,0.51947771,0,3026328.78474365,2023-11-23,0.15479357,37294.3,-0.0031833514195448
2023-11-24,0.51943243,0,5341176.82055025,2023-11-24,0.27317712,37706.3,0.0110472645953938
2023-11-25,0.51936562,0,3049900.27587497,2023-11-25,0.15598073,37766.6,0.0015992022553259
2023-11-26,0.51932715,0,6062938.61218344,2023-11-26,0.31006176,37437.9,-0.0087034575524403
2023-11-27,0.51927389,0,4487462.46637372,2023-11-27,0.22948157,37234.3,-0.0054383392230866
2023-11-28,0.51924343,0,6912950.14302528,2023-11-28,0.35350048,37812.1,0.0155179498473181
2023-11-29,0.51921113,0,6715420.1127691,2023-11-29,0.34338466,37837.1,0.0006611640189251
2023-11-30,0.51942173,1,32581614.61567594,2023-11-30,1.66594903,37716.8,-0.0031794191415303
2023-12-01,0.51940543,0,8422562.65864049,2023-12-01,0.43063557,38660.0,0.0250074237475077
2023-12-02,0.5193544,0,4722890.51741868,2023-12-02,0.24146603,39435.0,0.0200465597516812
2023-12-03,0.51930102,0,4470548.65133968,2023-12-03,0.22855249,39979.7,0.0138126030176237
2023-12-04,0.519387,1,19322329.39456773,2023-12-04,0.98778654,41993.1,0.0503605579831765
2023-12-05,0.51941773,1,13436252.03208337,2023-12-05,0.68685113,44081.7,0.0497367424648333
2023-12-06,0.51952255,1,21338734.8501705,2023-12-06,1.09077273,43774.8,-0.0069620726968332
2023-12-07,0.51953013,1,10971881.51724717,2023-12-07,0.56082938,43296.0,-0.0109377998300392
2023-12-08,0.51953137,1,10296171.76051319,2023-12-08,0.52626768,44209.5,0.0210989467849223
2023-12-09,0.51949164,0,5925241.84217401,2023-12-09,0.30284138,43734.3,-0.0107488209547721
2023-12-10,0.51944048,0,4704091.22019086,2023-12-10,0.24041715,43810.0,0.0017309068625768
2023-12-11,0.51945596,1,11816912.25887407,2023-12-11,0.60390943,41271.0,-0.0579548048390778
2023-12-12,0.51954209,1,19362531.12726464,2023-12-12,0.98948668,41515.0,0.00591214169756
2023-12-13,0.51950458,0,6160538.9971238,2023-12-13,0.31480808,42875.0,0.0327592436468746
2023-12-14,0.51945492,0,4861253.08209346,2023-12-14,0.24840203,43032.4,0.003671137026239
2023-12-15,0.51949877,1,14851651.97925231,2023-12-15,0.75885546,41968.0,-0.0247348509495171
2023-12-16,0.5194815,0,8321871.53324234,2023-12-16,0.42519116,42287.4,0.007610560426992
2023-12-17,0.51941241,0,2781443.29793299,2023-12-17,0.14210607,41396.5,-0.0210677412184244
2023-12-18,0.5194781,1,17191547.90588527,2023-12-18,0.87828224,42671.7,0.0308045366154143
2023-12-19,0.51947777,0,10133506.11161111,2023-12-19,0.51767404,42298.3,-0.008750530210889
2023-12-20,0.51949128,1,11614872.57569393,2023-12-20,0.59332274,43708.9,0.0333488579919287
2023-12-21,0.5194707,0,7967708.95095679,2023-12-21,0.40699565,43896.3,0.004287456330404
2023-12-22,0.51952981,1,16497328.89860436,2023-12-22,0.84264887,43999.2,0.0023441611251973
2023-12-23,0.51949625,0,6578550.39627324,2023-12-23,0.33600136,43725.2,-0.0062273859524718
2023-12-24,0.51958936,1,20142027.70151208,2023-12-24,1.02870372,43008.4,-0.0163932926550363
2023-12-25,0.51953791,0,4663504.05955258,2023-12-25,0.23816625,43611.9,0.0140321425581979
2023-12-26,0.51951684,0,7916538.94781396,2023-12-26,0.40428157,42538.5,-0.0246125484099524
2023-12-27,0.51994484,1,56035830.30603645,2023-12-27,2.86151823,43453.8,0.0215169787369089
2023-12-28,0.51993509,0,9137046.8832325,2023-12-28,0.4665732,42600.1,-0.019646152925636
2023-12-29,0.5201311,1,31195695.83601258,2023-12-29,1.59289695,42095.1,-0.0118544322665908
2023-12-30,0.52012227,0,9240003.22703176,2023-12-30,0.47178598,42174.2,0.0018790785625879
2023-12-31,0.5200816,0,5824738.26370895,2023-12-31,0.29739092,42314.0,0.0033148228063604
2024-01-01,0.52002222,0,3817020.29470306,2024-01-01,0.19487417,44230.2,0.0452852483811503
2024-01-02,0.52003773,1,11850927.13860495,2024-01-02,0.60501199,44979.8,0.0169476963703534
2024-01-03,0.52004318,1,10772285.97197844,2024-01-03,0.54991762,42849.5,-0.0473612599433523
2024-01-04,0.52058015,1,67832679.89222626,2024-01-04,3.46262277,44143.8,0.0302057200200702
2024-01-05,0.52056728,0,8817181.78973994,2024-01-05,0.4500667,44145.4,3.6245180523586384e-05
2024-01-06,0.52050767,0,3796324.98707876,2024-01-06,0.19377202,43956.7,-0.0042745110475838
2024-01-07,0.52045597,0,4644601.25615921,2024-01-07,0.23706082,43916.9,-0.0009054364863603
2024-01-08,0.52044036,0,8519968.17889123,2024-01-08,0.43484279,46972.7,0.0695814139886921
2024-01-09,0.52046743,1,13106387.06261024,2024-01-09,0.66889257,46114.0,-0.0182808312062111
2024-01-10,0.52047353,1,10854426.99623306,2024-01-10,0.55393872,46662.9,0.0119031096846944
2024-01-11,0.52048432,1,11359761.77989774,2024-01-11,0.5796957,46337.8,-0.0069669909071231
2024-01-12,0.52050496,1,12419398.42452351,2024-01-12,0.63373566,42788.9,-0.0765875807655952
2024-01-13,0.52044812,0,4086605.71657068,2024-01-13,0.20852028,42846.4,0.0013438064544777
2024-01-14,0.52040979,0,6076271.59671165,2024-01-14,0.31003092,41734.9,-0.0259415026700026
2024-01-15,0.52037539,0,6497127.79458486,2024-01-15,0.33149231,42515.0,0.018691790324165
2024-01-16,0.52125317,1,104688541.722134,2024-01-16,5.34113909,43133.0,0.0145360461013759
2024-01-17,0.52139289,1,25260823.47296316,2024-01-17,1.28874053,42783.4,-0.0081051631001785
2024-01-18,0.5215021,1,21981141.89907629,2024-01-18,1.12136906,41323.1,-0.034132397144687
2024-01-19,0.52156156,1,16627511.28210815,2024-01-19,0.84821762,41662.2,0.0082060639206642
2024-01-20,0.52149616,0,3178233.3521112,2024-01-20,0.16212352,41691.8,0.0007104761630447
2024-01-21,0.52142516,0,2571983.03358911,2024-01-21,0.13119248,41580.0,-0.0026815824694544
2024-01-22,0.52157284,1,26141988.55723029,2024-01-22,1.3333904,39567.0,-0.0484126984126984
2024-01-23,0.5216858,1,22404921.15570736,2024-01-23,1.14272257,39890.0,0.0081633684636186
2024-01-24,0.52212646,1,57749927.58128852,2024-01-24,2.94528999,40078.7,0.0047305088994735
2024-01-25,0.52227428,1,26183164.2700149,2024-01-25,1.33528415,39953.3,-0.0031288439994309
2024-01-26,0.52233344,1,16624632.81312189,2024-01-26,0.84777886,41806.4,0.0463816505770486
2024-01-27,0.52228432,0,4942923.92467036,2024-01-27,0.25205237,42102.2,0.0070754716981131
2024-01-28,0.52221682,0,2957204.4215691,2024-01-28,0.1507878,42021.2,-0.0019238899629948
2024-01-29,0.52224936,1,13755590.37065266,2024-01-29,0.70136219,43287.7,0.0301395486087974
2024-01-30,0.52235599,1,21758336.81066358,2024-01-30,1.10935076,42918.3,-0.0085336019238719
2024-01-31,0.52244537,1,19900307.45120949,2024-01-31,1.01457661,42560.5,-0.00833677009574
2024-02-01,0.52244628,1,10345869.16109488,2024-02-01,0.52743734,43072.6,0.0120322834553165
2024-02-02,0.52247397,1,13241355.66485155,2024-02-02,0.67501018,43182.0,0.0025398977540247
2024-02-03,0.52239866,0,2108800.05260173,2024-02-03,0.10749602,42992.4,-0.00439071835487
2024-02-04,0.52236709,0,6834907.28316775,2024-02-04,0.34839199,42570.3,-0.0098180143467216
2024-02-05,0.52237923,1,11560900.57797096,2024-02-05,0.58925818,42692.9,0.0028799421192708
2024-02-06,0.52253289,1,26870771.27994,2024-02-06,1.36952689,43079.1,0.0090460006230543
2024-02-07,0.52252769,0,9690567.92644233,2024-02-07,0.49387555,44326.2,0.0289490727522161
2024-02-08,0.52251073,0,8418381.52730411,2024-02-08,0.42902027,45269.1,0.021271843740271
2024-02-09,0.52250684,0,9831923.74965176,2024-02-09,0.50103117,47116.1,0.0408004577073544
2024-02-10,0.52246643,0,5878861.67965284,2024-02-10,0.2995701,47732.6,0.0130846992853823
2024-02-11,0.52242964,0,6269919.23577524,2024-02-11,0.31948334,48303.4,0.0119582842753172
2024-02-12,0.52246343,1,13913558.67830727,2024-02-12,0.7089241,49943.6,0.0339562018408641
2024-02-13,0.52246809,1,10759857.92448355,2024-02-13,0.54821307,49696.4,-0.0049495831297703
2024-02-14,0.52259317,1,23809983.95120543,2024-02-14,1.21306124,51823.2,0.0427958564403054
2024-02-15,0.522633,1,14575119.14494043,2024-02-15,0.74253004,51898.5,0.0014530171814941
2024-02-16,0.52267196,1,14483542.39256574,2024-02-16,0.73783317,52148.6,0.0048190217443664
2024-02-17,0.5226289,0,5590980.74976154,2024-02-17,0.28480699,51679.4,-0.0089973652216933
2024-02-18,0.52258101,0,5065946.16792574,2024-02-18,0.25805156,52175.9,0.0096073096823878
2024-02-19,0.52286398,1,40958353.46337471,2024-02-19,2.0862656,51813.8,-0.0069399857022111
2024-02-20,0.52285438,0,9223281.21528767,2024-02-20,0.46977842,52297.4,0.0093334208261119
2024-02-21,0.52288144,1,13202434.07246511,2024-02-21,0.67242297,51877.8,-0.0080233434166898
2024-02-22,0.52297208,1,20106380.48559347,2024-02-22,1.02400899,51316.9,-0.0108119465358978
2024-02-23,0.52301663,1,15106090.50879468,2024-02-23,0.76930752,50771.9,-0.0106202829866963
2024-02-24,0.5229642,0,4575768.18498042,2024-02-24,0.23301988,51602.1,0.0163515645465306
2024-02-25,0.52291439,0,4858860.94155409,2024-02-25,0.24742339,51764.9,0.0031549103621753
2024-02-26,0.52292393,1,11306366.14390166,2024-02-26,0.57571951,54511.6,0.0530610510210585
2024-02-27,0.523002,1,18754894.27453893,2024-02-27,0.95495893,57074.5,0.0470156810660482
2024-02-28,0.52335311,1,48440873.3462587,2024-02-28,2.46638827,62487.9,0.0948479618743922
2024-02-29,0.52354306,1,30933378.99701588,2024-02-29,1.57491988,61203.3,-0.0205575799474777
2024-03-01,0.5240677,1,67343122.90153684,2024-03-01,3.42849146,62430.6,0.0200528402880235
2024-03-02,0.5240311,0,6313011.81226296,2024-03-02,0.32138742,62039.9,-0.0062581490487035
2024-03-03,0.52400528,0,7484189.69033473,2024-03-03,0.38099181,63178.5,0.0183527052751535
2024-03-04,0.5241683,1,28035689.43207765,2024-03-04,1.42713241,68296.4,0.0810069881367869
2024-03-05,0.52449201,1,45535434.42274374,2024-03-05,2.31781857,63747.4,-0.0666067318335957
2024-03-06,0.52503469,1,69392562.93536471,2024-03-06,3.53202314,66128.1,0.0373458368498167
2024-03-07,0.52524823,1,33571741.95554453,2024-03-07,1.70867561,66870.0,0.0112191337721785
2024-03-08,0.52542757,1,29857001.96896148,2024-03-08,1.51953486,68180.2,0.0195932406161207
2024-03-09,0.52542855,1,10430909.9358888,2024-03-09,0.53084062,68360.1,0.0026385959560109
2024-03-10,0.52552124,1,20426443.5466058,2024-03-10,1.03947718,69001.8,0.0093870547292937
2024-03-11,0.52568255,1,27911671.33695169,2024-03-11,1.42031463,72153.8,0.0456799677689567
2024-03-12,0.52578024,1,20981960.81520889,2024-03-12,1.06764118,71503.2,-0.0090168501173881
2024-03-13,0.52598676,1,32856681.5227967,2024-03-13,1.67178662,73127.6,0.0227178643753007
2024-03-14,0.52623517,1,37435046.75296548,2024-03-14,1.90465382,71455.5,-0.0228655117903501
2024-03-15,0.52629472,1,16840719.93994071,2024-03-15,0.85680262,69552.2,-0.0266361581683706
2024-03-16,0.52626684,0,7301868.43280958,2024-03-16,0.37147899,65351.0,-0.0604035530148578
2024-03-17,0.52651057,1,36949120.91571912,2024-03-17,1.8796812,68447.9,0.047388716316506
2024-03-18,0.52656815,1,16637205.45567998,2024-03-18,0.84633165,67660.0,-0.0115109448208052
2024-03-19,0.52659413,1,13189325.89451114,2024-03-19,0.67090515,61974.1,-0.0840363582618977
2024-03-20,0.52663198,1,14487198.35815617,2024-03-20,0.73688949,67876.4,0.0952381720751087
2024-03-21,0.52677037,1,25473211.13824519,2024-03-21,1.29564219,65539.9,-0.0344228627328496
2024-03-22,0.52701726,1,37337430.98632045,2024-03-22,1.8990103,63826.0,-0.0261504823779101
2024-03-23,0.52841336,1,162961827.3517916,2024-03-23,8.28794957,64020.3,0.0030442139566948
2024-03-24,0.52842853,1,12049332.17198943,2024-03-24,0.61277456,67260.9,0.0506183195017828
2024-03-25,0.52897404,1,70044740.41489127,2024-03-25,3.56200936,69920.5,0.0395415464259325
2024-03-26,0.52911504,1,25825042.64854242,2024-03-26,1.31323388,70044.1,0.0017677219127438
2024-03-27,0.52912902,1,11935583.11538172,2024-03-27,0.60691224,69532.6,-0.0073025422555218
2024-03-28,0.52940921,1,41066768.92241172,2024-03-28,2.0881025,70838.7,0.018783994845583
2024-03-29,0.52939544,0,8904716.33708902,2024-03-29,0.45275317,69903.6,-0.0132004116394003
2024-03-30,0.52935315,0,5782729.74531216,2024-03-30,0.29400378,69642.1,-0.0037408659925954
2024-03-31,0.52933211,0,8108315.25707738,2024-03-31,0.41222254,71363.0,0.0247106276232336
2024-04-01,0.52989966,1,72573996.33151934,2024-04-01,3.68944847,69700.0,-0.0233033925143281
2024-04-02,0.53005158,1,27066831.10989554,2024-04-02,1.37593336,65505.3,-0.0601822094691534
2024-04-03,0.53004788,0,10021503.48800122,2024-04-03,0.50941682,65971.9,0.0071230877501513
2024-04-04,0.53004014,0,9579673.20038283,2024-04-04,0.48693634,68489.9,0.0381677653667698
2024-04-05,0.53000061,0,6095175.78288579,2024-04-05,0.30980411,67825.7,-0.0096977802566509
2024-04-06,0.52997203,0,7294502.67738499,2024-04-06,0.37074495,68901.6,0.0158627187039721
2024-04-07,0.52992531,0,5303967.91807513,2024-04-07,0.26956096,69362.7,0.0066921522867391
2024-04-08,0.5299176,0,9581385.50766233,2024-04-08,0.48692561,71678.4,0.0333853785968538
2024-04-09,0.52993077,1,11873308.23647959,2024-04-09,0.60337305,69189.3,-0.0347259425433602
2024-04-10,0.52990697,0,7816146.70775927,2024-04-10,0.39717878,70681.7,0.0215698092046023
2024-04-11,0.52987157,0,6542669.76622026,2024-04-11,0.3324529,70055.7,-0.0088566064483451
2024-04-12,0.52986123,0,9292795.22279105,2024-04-12,0.47217473,67136.4,-0.0416711274029094
2024-04-13,0.52981315,0,5148030.11817643,2024-04-13,0.26156211,63939.7,-0.0476150046770454
2024-04-14,0.52977858,0,6630599.7194857,2024-04-14,0.336872,65615.9,0.026215324751289
2024-04-15,0.52977353,0,9872602.84525913,2024-04-15,0.50156166,63392.7,-0.0338820316417209
2024-04-16,0.5299021,1,24558419.57290195,2024-04-16,1.24758551,63765.0,0.005872915966665
2024-04-17,0.52988842,0,8928164.55494552,2024-04-17,0.4535375,61254.5,-0.039371128361954
2024-04-18,0.52998464,1,21010918.15509245,2024-04-18,1.06727431,63445.0,0.0357606379939432
2024-04-19,0.52999641,1,11728971.94072159,2024-04-19,0.59575837,63787.4,0.0053968003782804
2024-04-20,0.52992513,0,2593972.50472681,2024-04-20,0.13175483,64897.2,0.017398420377692
2024-04-21,0.52986212,0,3501265.52819065,2024-04-21,0.17783473,64912.6,0.0002372983734275
2024-04-22,0.52981911,0,5699934.31644638,2024-04-22,0.28950155,66778.0,0.0287371018877691
2024-04-23,0.52979788,0,8094873.38499871,2024-04-23,0.4111304,66386.3,-0.0058657042738625
2024-04-24,0.5299067,1,22411431.99718489,2024-04-24,1.13822571,64250.0,-0.0321798322846732
2024-04-25,0.52987454,0,6892794.54306021,2024-04-25,0.35006143,64478.8,0.0035610894941635
2024-04-26,0.52984605,0,7296199.05881799,2024-04-26,0.3705412,63748.8,-0.0113215506492055
2024-04-27,0.5298331,0,9006749.22432691,2024-04-27,0.45740213,63421.0,-0.0051420575759857
2024-04-28,0.52980256,0,7068876.80179831,2024-04-28,0.35898051,63088.3,-0.0052458964696235
2024-04-29,0.52978948,0,8991220.9666513,2024-04-29,0.4565939,63842.4,0.0119530879735227
2024-04-30,0.52983172,1,15088463.8977114,2024-04-30,0.76620811,60651.2,-0.0499855895141787
2024-05-01,0.52982546,0,9743750.80286923,2024-05-01,0.49478758,58307.6,-0.038640620465877
2024-05-02,0.52980311,0,7969463.82302239,2024-05-02,0.40467999,59036.7,0.0125043733578469
2024-05-03,0.52979199,0,9207597.24625933,2024-05-03,0.46754137,62853.7,0.0646546978404958
2024-05-04,0.52972498,0,3042554.45583948,2024-05-04,0.15449071,63864.2,0.0160770169457009
2024-05-05,0.52965337,0,2532271.70166501,2024-05-05,0.12857743,63988.0,0.0019384882297124
2024-05-06,0.52964803,0,9842385.26659681,2024-05-06,0.49974262,63142.8,-0.0132087266362442
2024-05-07,0.52959782,0,4889598.69606995,2024-05-07,0.24826234,62296.0,-0.0134108718650424
2024-05-08,0.52956912,0,7262983.06312273,2024-05-08,0.36876008,61157.9,-0.0182692307692307
2024-05-09,0.52952201,0,5228951.63962483,2024-05-09,0.26548104,63050.1,0.0309395842564901
2024-05-10,0.5294701,0,4697295.52443693,2024-05-10,0.23848264,60778.1,-0.0360348357893167
2024-05-11,0.52941731,0,4597932.42643877,2024-05-11,0.23343207,60809.2,0.0005116974699768
2024-05-12,0.52940041,0,8560839.59324876,2024-05-12,0.43461549,61455.8,0.0106332594410056
2024-05-13,0.52936966,0,7030367.02005927,2024-05-13,0.35690835,62912.1,0.0236967055997967
2024-05-14,0.52936381,0,9780966.17087537,2024-05-14,0.49653641,61550.5,-0.0216428954048585
2024-05-15,0.52964292,1,41283879.30902657,2024-05-15,2.09575315,66175.4,0.0751399257520246
2024-05-16,0.52961659,0,7522651.92762656,2024-05-16,0.38187463,65217.7,-0.0144721452382606
2024-05-17,0.5295943,0,7968668.22076972,2024-05-17,0.40450595,66980.0,0.027021805430121
2024-05-18,0.52953001,0,3321765.03441002,2024-05-18,0.16861618,66884.9,-0.0014198268139744
2024-05-19,0.5294794,0,4832620.94817605,2024-05-19,0.24530278,66239.4,-0.0096509077534689
2024-05-20,0.52947036,0,9431382.50986808,2024-05-20,0.47872306,71466.5,0.0789122486012856
2024-05-21,0.52947462,1,10902635.34242771,2024-05-21,0.55338957,70168.8,-0.0181581580180923
2024-05-22,0.52953808,1,17456653.03018023,2024-05-22,0.88603306,69219.1,-0.0135345053642074
2024-05-23,0.52955438,1,12238583.03846988,2024-05-23,0.6211671,67999.9,-0.017613635542791
2024-05-24,0.52954006,0,8848348.85083712,2024-05-24,0.44908497,68584.1,0.0085911891046899
2024-05-25,0.52946889,0,2549753.52722292,2024-05-25,0.12940572,69314.4,0.0106482406272006
2024-05-26,0.52943575,0,6760738.93107179,2024-05-26,0.34311354,68524.3,-0.0113987858222821
2024-05-27,0.52943746,1,10622053.73501342,2024-05-27,0.5390682,69461.6,0.0136783593557321
2024-05-28,0.53401917,1,518269161.9409733,2024-05-28,26.3015509,68440.5,-0.014700208460502
2024-05-29,0.53398325,0,6540470.42192562,2024-05-29,0.33191398,67686.7,-0.0110139464206135
2024-05-30,0.53396788,0,8817859.82370298,2024-05-30,0.44747757,68402.5,0.010575194240523
2024-05-31,0.5339297,0,6287965.19708872,2024-05-31,0.3190862,67577.9,-0.0120551149446292
2024-06-01,0.5338716,0,4077038.69966261,2024-06-01,0.20688691,67799.2,0.0032747392268774
2024-06-02,0.53381923,0,4710442.69982171,2024-06-02,0.23902331,67805.9,9.882122502924418e-05
2024-06-03,0.53387243,1,16424413.46605084,2024-06-03,0.83340787,68851.4,0.0154190122098518
2024-06-04,0.5338616,0,9319827.46519742,2024-06-04,0.47289679,70580.0,0.0251062433007898
2024-06-05,0.53386171,1,10534087.92573884,2024-06-05,0.53449909,71133.3,0.0078393312553131
2024-06-06,0.53393865,1,19064843.90048918,2024-06-06,0.96732881,70830.0,-0.0042638258031049
2024-06-07,0.53391247,0,7615724.45160467,2024-06-07,0.38640462,69377.0,-0.0205139065367782
2024-06-08,0.53386865,0,5655501.10724921,2024-06-08,0.2869395,69346.5,-0.000439626965709
2024-06-09,0.53381431,0,4484859.63331106,2024-06-09,0.2275399,69667.1,0.004623160505577
2024-06-10,0.53377651,0,6321263.03513726,2024-06-10,0.32070299,69558.7,-0.0015559711829544
2024-06-11,0.53409693,1,46135977.71876529,2024-06-11,2.34061725,67320.7,-0.032174264326389
2024-06-12,0.53409792,1,10638404.87694647,2024-06-12,0.53970586,68270.3,0.014105616845933
2024-06-13,0.53404285,0,4404627.12930674,2024-06-13,0.2234497,66786.9,-0.0217283357477557
2024-06-14,0.5340091,0,6773887.27367851,2024-06-14,0.3436369,66039.7,-0.0111878227616493
2024-06-15,0.53400336,0,9887802.40305413,2024-06-15,0.50159405,66213.7,0.0026347787770084
2024-06-16,0.53393094,0,2469436.57835679,2024-06-16,0.12526774,66653.6,0.0066436402134302
2024-06-17,0.53392873,0,10280090.4350218,2024-06-17,0.52146921,66472.1,-0.002723033714608
2024-06-18,0.53388898,0,6101167.74653321,2024-06-18,0.30948118,65150.0,-0.0198895476448014
2024-06-19,0.5338407,0,5150169.00340941,2024-06-19,0.26123618,64933.6,-0.003321565617805
2024-06-20,0.53379549,0,5490888.81218653,2024-06-20,0.27851291,64854.0,-0.0012258676555743
2024-06-21,0.53380122,1,11161879.42894394,2024-06-21,0.56614852,64124.0,-0.0112560520553859
2024-06-22,0.5342302,1,58310116.96317369,2024-06-22,2.95751188,64240.0,0.0018089950720479
2024-06-23,0.53416733,0,3528006.77598909,2024-06-23,0.1789387,63194.9,-0.0162686799501867
2024-06-24,0.53424173,1,18823425.4888354,2024-06-24,0.95469154,60273.6,-0.0462268315955877
2024-06-25,0.53421118,0,7128407.12919527,2024-06-25,0.36153336,61777.8,0.0249561997292346
2024-06-26,0.53420933,0,10327044.78278444,2024-06-26,0.52374949,60860.1,-0.0148548507716365
2024-06-27,0.53452292,1,45500154.70829141,2024-06-27,2.30755188,61682.0,0.0135047428446553
2024-06-28,0.53451625,0,9795792.67217473,2024-06-28,0.49678548,60429.8,-0.0203008981550533
2024-06-29,0.53444415,0,2497212.12154104,2024-06-29,0.12664089,60982.4,0.0091444949346182
2024-06-30,0.53438348,0,3769724.61156689,2024-06-30,0.19117003,62766.0,0.0292477829668886
2024-07-01,0.53436627,0,8617031.55214619,2024-07-01,0.43697657,62883.6,0.0018736258483891
2024-07-02,0.53432357,0,5771260.5591275,2024-07-02,0.29265848,62123.6,-0.0120858220585335
2024-07-03,0.53446018,1,25787873.50618382,2024-07-03,1.30766301,60208.0,-0.0308353025259321
2024-07-04,0.53450233,1,15246433.52365184,2024-07-04,0.77310581,57045.9,-0.052519598724422
2024-07-05,0.534791,1,42780277.97451445,2024-07-05,2.16923207,56604.9,-0.0077306169242662
2024-07-06,0.53473095,0,3838699.96127447,2024-07-06,0.19464137,58216.0,0.0284622002688812
2024-07-07,0.53469399,0,6416769.6858815,2024-07-07,0.32535519,55830.9,-0.0409698364710732
2024-07-08,0.53465046,0,5681343.16735504,2024-07-08,0.28805895,56686.4,0.0153230558704946
2024-07-09,0.53474005,1,20558962.03112781,2024-07-09,1.04236767,58023.2,0.0235823760196447
2024-07-10,0.53478981,1,16109596.66627144,2024-07-10,0.81676125,57707.0,-0.0054495443202029
2024-07-11,0.53473624,0,4558060.04976241,2024-07-11,0.23108981,57315.5,-0.0067842722719947
2024-07-12,0.53471417,0,8078883.07718839,2024-07-12,0.40958285,57870.0,0.0096745208538702
2024-07-13,0.53465124,0,3507707.21538913,2024-07-13,0.17782924,59174.0,0.022533264212891
2024-07-14,0.53461474,0,6462275.52050774,2024-07-14,0.32760749,60766.0,0.0269037077094669
2024-07-15,0.53461125,0,10154841.56545936,2024-07-15,0.51479104,64680.6,0.0644208932626797
2024-07-16,0.53459343,0,8551421.30634543,2024-07-16,0.43349692,65010.0,0.0050927171362047
2024-07-17,0.53458826,0,9966877.35599124,2024-07-17,0.50523786,64055.7,-0.0146792801107522
2024-07-18,0.53463311,1,15567621.41070948,2024-07-18,0.78913292,63959.9,-0.0014955733837893
2024-07-19,0.53479053,1,28177185.64503288,2024-07-19,1.42828672,66627.9,0.0417136362001815
2024-07-20,0.53472733,0,3470540.64821485,2024-07-20,0.17591528,67095.6,0.0070195818868674
2024-07-21,0.53466154,0,3178344.58341891,2024-07-21,0.16110009,68138.0,0.0155360411114886
2024-07-22,0.53463362,0,7420213.69642469,2024-07-22,0.37609617,67499.2,-0.0093750917256156
2024-07-23,0.53507105,1,59577933.43923007,2024-07-23,3.01964789,65916.4,-0.0234491668049399
2024-07-24,0.53505513,0,8772799.2324016,2024-07-24,0.44463068,65350.8,-0.0085805656862327
2024-07-25,0.53512004,1,17835394.57924439,2024-07-25,0.90392573,65773.0,0.0064605176983296
