,start_time,premium,premium_rate,time
607,1706252400000,-17.49,-0.0437,1706252400
608,1706256000000,0.33,0.0008,1706256000
609,1706259600000,-18.92,-0.0471,1706259600
610,1706263200000,-21.82,-0.0544,1706263200
611,1706266800000,-32.23,-0.0792,1706266800
612,1706270400000,-24.01,-0.0582,1706270400
613,1706274000000,-19.07,-0.0464,1706274000
614,1706277600000,-24.46,-0.0596,1706277600
615,1706281200000,-21.03,-0.0506,1706281200
616,1706284800000,-25.62,-0.0618,1706284800
617,1706288400000,-6.71,-0.016,1706288400
618,1706292000000,-19.22,-0.0459,1706292000
619,1706295600000,-4.2,-0.01,1706295600
620,1706299200000,-12.25,-0.0291,1706299200
621,1706302800000,-9.43,-0.0225,1706302800
622,1706306400000,-10.6,-0.0252,1706306400
623,1706310000000,-9.0,-0.0215,1706310000
624,1706313600000,-8.55,-0.0204,1706313600
625,1706317200000,-4.9,-0.0117,1706317200
626,1706320800000,-3.26,-0.0078,1706320800
627,1706324400000,-4.26,-0.0102,1706324400
628,1706328000000,-4.15,-0.0099,1706328000
629,1706331600000,-12.14,-0.029,1706331600
630,1706335200000,-6.88,-0.0165,1706335200
631,1706338800000,-4.05,-0.0097,1706338800
632,1706342400000,-3.52,-0.0084,1706342400
633,1706346000000,-3.41,-0.0082,1706346000
634,1706349600000,-6.01,-0.0144,1706349600
635,1706353200000,-1.6,-0.0038,1706353200
636,1706356800000,-2.33,-0.0056,1706356800
637,1706360400000,-5.8,-0.0139,1706360400
638,1706364000000,0.18,0.0004,1706364000
639,1706367600000,-3.99,-0.0096,1706367600
640,1706371200000,0.56,0.0013,1706371200
641,1706374800000,-0.99,-0.0024,1706374800
642,1706378400000,-0.39,-0.0009,1706378400
643,1706382000000,-3.19,-0.0076,1706382000
644,1706385600000,2.5,0.006,1706385600
645,1706389200000,-1.69,-0.004,1706389200
646,1706392800000,-0.14,-0.0003,1706392800
647,1706396400000,-0.49,-0.0012,1706396400
648,1706400000000,5.92,0.0141,1706400000
649,1706403600000,9.34,0.0222,1706403600
650,1706407200000,-0.69,-0.0016,1706407200
651,1706410800000,3.7,0.0088,1706410800
652,1706414400000,-8.96,-0.0212,1706414400
653,1706418000000,-7.86,-0.0184,1706418000
654,1706421600000,-6.35,-0.0149,1706421600
655,1706425200000,-3.6,-0.0085,1706425200
656,1706428800000,6.71,0.0158,1706428800
657,1706432400000,3.0,0.0071,1706432400
658,1706436000000,0.08,0.0002,1706436000
659,1706439600000,0.23,0.0005,1706439600
660,1706443200000,3.58,0.0084,1706443200
661,1706446800000,-1.32,-0.0031,1706446800
662,1706450400000,-3.13,-0.0074,1706450400
663,1706454000000,-1.5,-0.0035,1706454000
664,1706457600000,-5.03,-0.0119,1706457600
665,1706461200000,-10.95,-0.0259,1706461200
666,1706464800000,-8.09,-0.0192,1706464800
667,1706468400000,-10.02,-0.0239,1706468400
668,1706472000000,-5.18,-0.0124,1706472000
669,1706475600000,-6.47,-0.0154,1706475600
670,1706479200000,-9.63,-0.0229,1706479200
671,1706482800000,-0.39,-0.0009,1706482800
672,1706486400000,3.52,0.0084,1706486400
673,1706490000000,-3.35,-0.008,1706490000
674,1706493600000,-7.29,-0.0173,1706493600
675,1706497200000,-6.56,-0.0155,1706497200
676,1706500800000,-15.93,-0.0376,1706500800
677,1706504400000,-9.61,-0.0228,1706504400
678,1706508000000,-18.21,-0.0432,1706508000
679,1706511600000,-10.59,-0.0251,1706511600
680,1706515200000,-7.48,-0.0178,1706515200
681,1706518800000,-15.29,-0.0363,1706518800
682,1706522400000,-6.54,-0.0155,1706522400
683,1706526000000,-1.64,-0.0039,1706526000
684,1706529600000,-6.51,-0.0154,1706529600
685,1706533200000,-10.74,-0.0255,1706533200
686,1706536800000,-12.46,-0.0297,1706536800
687,1706540400000,-9.1,-0.0217,1706540400
688,1706544000000,-10.06,-0.0236,1706544000
689,1706547600000,4.92,0.0114,1706547600
690,1706551200000,-6.19,-0.0144,1706551200
691,1706554800000,-2.42,-0.0056,1706554800
692,1706558400000,4.88,0.0113,1706558400
693,1706562000000,2.14,0.005,1706562000
694,1706565600000,7.48,0.0173,1706565600
695,1706569200000,5.97,0.0138,1706569200
696,1706572800000,0.59,0.0014,1706572800
697,1706576400000,10.1,0.0234,1706576400
698,1706580000000,6.5,0.015,1706580000
699,1706583600000,4.57,0.0105,1706583600
700,1706587200000,-11.65,-0.0268,1706587200
701,1706590800000,-5.58,-0.0129,1706590800
702,1706594400000,0.17,0.0004,1706594400
703,1706598000000,-0.54,-0.0012,1706598000
704,1706601600000,-4.02,-0.0093,1706601600
705,1706605200000,-8.39,-0.0193,1706605200
706,1706608800000,-4.08,-0.0094,1706608800
707,1706612400000,-9.5,-0.0218,1706612400
708,1706616000000,-10.8,-0.0248,1706616000
709,1706619600000,-5.99,-0.0138,1706619600
710,1706623200000,3.07,0.0071,1706623200
711,1706626800000,5.72,0.0132,1706626800
712,1706630400000,4.31,0.0099,1706630400
713,1706634000000,-0.81,-0.0019,1706634000
714,1706637600000,-1.81,-0.0042,1706637600
715,1706641200000,3.62,0.0083,1706641200
716,1706644800000,-2.7,-0.0062,1706644800
717,1706648400000,-0.04,-0.0001,1706648400
718,1706652000000,-2.18,-0.005,1706652000
719,1706655600000,-0.11,-0.0003,1706655600
720,1706659200000,-3.38,-0.0079,1706659200
721,1706662800000,-4.02,-0.0094,1706662800
722,1706666400000,-12.89,-0.0301,1706666400
723,1706670000000,-17.63,-0.0411,1706670000
724,1706673600000,-14.25,-0.0332,1706673600
725,1706677200000,-15.15,-0.0353,1706677200
726,1706680800000,-22.06,-0.0513,1706680800
727,1706684400000,-23.31,-0.0542,1706684400
728,1706688000000,-30.0,-0.0697,1706688000
729,1706691600000,-23.37,-0.0544,1706691600
730,1706695200000,-16.21,-0.038,1706695200
731,1706698800000,-23.57,-0.0556,1706698800
732,1706702400000,-32.71,-0.0767,1706702400
733,1706706000000,-26.98,-0.0633,1706706000
734,1706709600000,-33.67,-0.0787,1706709600
735,1706713200000,-25.25,-0.0589,1706713200
736,1706716800000,-11.98,-0.0276,1706716800
737,1706720400000,-10.64,-0.0245,1706720400
738,1706724000000,-7.43,-0.017,1706724000
739,1706727600000,-17.29,-0.0397,1706727600
740,1706731200000,-19.44,-0.0449,1706731200
741,1706734800000,-15.21,-0.0358,1706734800
742,1706738400000,-32.52,-0.0765,1706738400
743,1706742000000,-25.11,-0.0589,1706742000
744,1706745600000,-34.53,-0.0811,1706745600
745,1706749200000,-28.39,-0.0668,1706749200
746,1706752800000,-39.56,-0.0942,1706752800
747,1706756400000,-42.22,-0.1001,1706756400
748,1706760000000,-47.49,-0.113,1706760000
749,1706763600000,-50.39,-0.1198,1706763600
750,1706767200000,-48.03,-0.1139,1706767200
751,1706770800000,-42.47,-0.1007,1706770800
752,1706774400000,-42.28,-0.1002,1706774400
753,1706778000000,-44.55,-0.1055,1706778000
754,1706781600000,-36.06,-0.0856,1706781600
755,1706785200000,-42.17,-0.0999,1706785200
756,1706788800000,-44.33,-0.1053,1706788800
757,1706792400000,-42.13,-0.1,1706792400
758,1706796000000,-31.47,-0.0745,1706796000
759,1706799600000,-19.32,-0.0453,1706799600
760,1706803200000,-19.92,-0.0469,1706803200
761,1706806800000,-14.04,-0.0329,1706806800
762,1706810400000,-18.43,-0.0429,1706810400
763,1706814000000,-9.92,-0.0232,1706814000
764,1706817600000,-9.98,-0.0231,1706817600
765,1706821200000,-10.01,-0.0233,1706821200
766,1706824800000,-15.35,-0.0356,1706824800
767,1706828400000,-9.04,-0.0211,1706828400
768,1706832000000,-2.57,-0.006,1706832000
769,1706835600000,-20.3,-0.047,1706835600
770,1706839200000,-12.94,-0.03,1706839200
771,1706842800000,-10.94,-0.0254,1706842800
772,1706846400000,-19.87,-0.0462,1706846400
773,1706850000000,-22.71,-0.0529,1706850000
774,1706853600000,-18.83,-0.0437,1706853600
775,1706857200000,-26.01,-0.0603,1706857200
776,1706860800000,-20.99,-0.0487,1706860800
777,1706864400000,-26.13,-0.0607,1706864400
778,1706868000000,-20.75,-0.0483,1706868000
779,1706871600000,-21.96,-0.0509,1706871600
780,1706875200000,-13.44,-0.0311,1706875200
781,1706878800000,-8.7,-0.0202,1706878800
782,1706882400000,-25.09,-0.0588,1706882400
783,1706886000000,-38.3,-0.0895,1706886000
784,1706889600000,-28.73,-0.0664,1706889600
785,1706893200000,-25.09,-0.0581,1706893200
786,1706896800000,-30.38,-0.0707,1706896800
787,1706900400000,-26.98,-0.0628,1706900400
788,1706904000000,-19.95,-0.0463,1706904000
789,1706907600000,-17.43,-0.0406,1706907600
790,1706911200000,-17.9,-0.0416,1706911200
791,1706914800000,-21.97,-0.0509,1706914800
792,1706918400000,-16.37,-0.0379,1706918400
793,1706922000000,-20.06,-0.0464,1706922000
794,1706925600000,-28.87,-0.0668,1706925600
795,1706929200000,-18.28,-0.0423,1706929200
796,1706932800000,-18.42,-0.0427,1706932800
797,1706936400000,-15.98,-0.037,1706936400
798,1706940000000,-13.97,-0.0324,1706940000
799,1706943600000,-16.5,-0.0383,1706943600
800,1706947200000,-9.23,-0.0214,1706947200
801,1706950800000,-13.75,-0.032,1706950800
802,1706954400000,-15.57,-0.0361,1706954400
803,1706958000000,-9.83,-0.0228,1706958000
804,1706961600000,-15.98,-0.0372,1706961600
805,1706965200000,-18.29,-0.0425,1706965200
806,1706968800000,-17.34,-0.0403,1706968800
807,1706972400000,-14.28,-0.0332,1706972400
808,1706976000000,-10.41,-0.0241,1706976000
809,1706979600000,-23.04,-0.0535,1706979600
810,1706983200000,-12.61,-0.0292,1706983200
811,1706986800000,-12.16,-0.0282,1706986800
812,1706990400000,-17.85,-0.0415,1706990400
813,1706994000000,-11.66,-0.0271,1706994000
814,1706997600000,-13.97,-0.0325,1706997600
815,1707001200000,-6.55,-0.0152,1707001200
816,1707004800000,-3.28,-0.0076,1707004800
817,1707008400000,-7.27,-0.0169,1707008400
818,1707012000000,-18.09,-0.042,1707012000
819,1707015600000,-20.1,-0.0467,1707015600
820,1707019200000,-12.76,-0.0297,1707019200
821,1707022800000,-8.32,-0.0194,1707022800
822,1707026400000,-17.61,-0.0411,1707026400
823,1707030000000,-3.82,-0.0089,1707030000
824,1707033600000,-18.69,-0.0436,1707033600
825,1707037200000,-8.62,-0.0201,1707037200
826,1707040800000,-18.4,-0.0428,1707040800
827,1707044400000,-14.01,-0.0326,1707044400
828,1707048000000,-19.74,-0.0458,1707048000
829,1707051600000,-24.02,-0.0559,1707051600
830,1707055200000,-12.72,-0.0296,1707055200
831,1707058800000,-14.22,-0.0332,1707058800
832,1707062400000,-15.74,-0.0367,1707062400
833,1707066000000,-18.16,-0.0423,1707066000
834,1707069600000,-17.6,-0.041,1707069600
835,1707073200000,-20.21,-0.0472,1707073200
836,1707076800000,-14.59,-0.0342,1707076800
837,1707080400000,-21.36,-0.0498,1707080400
838,1707084000000,-20.64,-0.0482,1707084000
839,1707087600000,-14.63,-0.0344,1707087600
840,1707091200000,-10.97,-0.0258,1707091200
841,1707094800000,-29.21,-0.069,1707094800
842,1707098400000,-30.59,-0.0719,1707098400
843,1707102000000,-26.88,-0.0633,1707102000
844,1707105600000,-39.47,-0.0924,1707105600
845,1707109200000,-39.06,-0.0914,1707109200
846,1707112800000,-31.64,-0.074,1707112800
847,1707116400000,-35.17,-0.0821,1707116400
848,1707120000000,-35.11,-0.0815,1707120000
849,1707123600000,-37.92,-0.0881,1707123600
850,1707127200000,-44.7,-0.1039,1707127200
851,1707130800000,-41.43,-0.096,1707130800
852,1707134400000,-41.64,-0.0964,1707134400
853,1707138000000,-37.79,-0.0874,1707138000
854,1707141600000,-44.06,-0.1014,1707141600
855,1707145200000,-50.81,-0.1176,1707145200
856,1707148800000,-46.24,-0.1084,1707148800
857,1707152400000,-63.23,-0.1479,1707152400
858,1707156000000,-56.51,-0.1323,1707156000
859,1707159600000,-44.68,-0.1046,1707159600
860,1707163200000,-47.82,-0.1118,1707163200
861,1707166800000,-45.83,-0.108,1707166800
862,1707170400000,-56.76,-0.1339,1707170400
863,1707174000000,-56.11,-0.132,1707174000
864,1707177600000,-50.4,-0.118,1707177600
865,1707181200000,-48.18,-0.1131,1707181200
866,1707184800000,-54.26,-0.1272,1707184800
867,1707188400000,-56.63,-0.1322,1707188400
868,1707192000000,-50.76,-0.1185,1707192000
869,1707195600000,-46.59,-0.1088,1707195600
870,1707199200000,-53.67,-0.1254,1707199200
871,1707202800000,-51.14,-0.1195,1707202800
872,1707206400000,-60.91,-0.142,1707206400
873,1707210000000,-43.57,-0.1012,1707210000
874,1707213600000,-40.98,-0.0953,1707213600
875,1707217200000,-54.43,-0.1272,1707217200
876,1707220800000,-49.62,-0.1159,1707220800
877,1707224400000,-44.04,-0.1029,1707224400
878,1707228000000,-45.68,-0.1065,1707228000
879,1707231600000,-42.79,-0.0996,1707231600
880,1707235200000,-31.98,-0.074,1707235200
881,1707238800000,-16.54,-0.0383,1707238800
882,1707242400000,-10.48,-0.0243,1707242400
883,1707246000000,-13.22,-0.0306,1707246000
884,1707249600000,-14.86,-0.0343,1707249600
885,1707253200000,-5.54,-0.0129,1707253200
886,1707256800000,-5.75,-0.0133,1707256800
887,1707260400000,-4.54,-0.0105,1707260400
888,1707264000000,-1.8,-0.0042,1707264000
889,1707267600000,-16.04,-0.0372,1707267600
890,1707271200000,-15.92,-0.037,1707271200
891,1707274800000,-23.52,-0.0546,1707274800
892,1707278400000,-25.24,-0.059,1707278400
893,1707282000000,-30.7,-0.0715,1707282000
894,1707285600000,-30.41,-0.0707,1707285600
895,1707289200000,-36.12,-0.0841,1707289200
896,1707292800000,-31.93,-0.0744,1707292800
897,1707296400000,-27.13,-0.0632,1707296400
898,1707300000000,-26.78,-0.0621,1707300000
899,1707303600000,-26.12,-0.0609,1707303600
900,1707307200000,-18.01,-0.042,1707307200
901,1707310800000,-21.53,-0.05,1707310800
902,1707314400000,-13.76,-0.0319,1707314400
903,1707318000000,-18.43,-0.0428,1707318000
904,1707321600000,-28.03,-0.0651,1707321600
905,1707325200000,-32.34,-0.0748,1707325200
906,1707328800000,-27.24,-0.0626,1707328800
907,1707332400000,-20.35,-0.0466,1707332400
908,1707336000000,-11.64,-0.0267,1707336000
909,1707339600000,-1.8,-0.0041,1707339600
910,1707343200000,18.77,0.0425,1707343200
911,1707346800000,0.34,0.0008,1707346800
912,1707350400000,-3.66,-0.0083,1707350400
913,1707354000000,-4.64,-0.0104,1707354000
914,1707357600000,16.27,0.0364,1707357600
915,1707361200000,7.49,0.0168,1707361200
916,1707364800000,-3.21,-0.0072,1707364800
917,1707368400000,-7.2,-0.0162,1707368400
918,1707372000000,-0.5,-0.0011,1707372000
919,1707375600000,0.7,0.0016,1707375600
920,1707379200000,-1.98,-0.0044,1707379200
921,1707382800000,-7.34,-0.0164,1707382800
922,1707386400000,-14.55,-0.0326,1707386400
923,1707390000000,-12.28,-0.0274,1707390000
924,1707393600000,1.04,0.0023,1707393600
925,1707397200000,7.89,0.0177,1707397200
926,1707400800000,3.4,0.0076,1707400800
927,1707404400000,2.44,0.0054,1707404400
928,1707408000000,26.39,0.0581,1707408000
929,1707411600000,5.48,0.0122,1707411600
930,1707415200000,-0.46,-0.001,1707415200
931,1707418800000,10.82,0.0239,1707418800
932,1707422400000,12.06,0.0266,1707422400
933,1707426000000,35.8,0.0787,1707426000
934,1707429600000,13.95,0.0308,1707429600
935,1707433200000,14.87,0.0328,1707433200
936,1707436800000,16.17,0.0357,1707436800
937,1707440400000,19.94,0.044,1707440400
938,1707444000000,11.22,0.0247,1707444000
939,1707447600000,0.72,0.0016,1707447600
940,1707451200000,-5.45,-0.0118,1707451200
941,1707454800000,1.0,0.0022,1707454800
942,1707458400000,0.05,0.0001,1707458400
943,1707462000000,1.38,0.003,1707462000
944,1707465600000,13.88,0.03,1707465600
945,1707469200000,8.28,0.0178,1707469200
946,1707472800000,14.46,0.0311,1707472800
947,1707476400000,10.16,0.0217,1707476400
948,1707480000000,5.86,0.0124,1707480000
949,1707483600000,-1.57,-0.0033,1707483600
950,1707487200000,5.81,0.0122,1707487200
951,1707490800000,0.66,0.0014,1707490800
952,1707494400000,16.44,0.0349,1707494400
953,1707498000000,18.26,0.0386,1707498000
954,1707501600000,28.54,0.0599,1707501600
955,1707505200000,13.77,0.0289,1707505200
956,1707508800000,27.83,0.0586,1707508800
957,1707512400000,52.42,0.1103,1707512400
958,1707516000000,74.09,0.156,1707516000
959,1707519600000,36.8,0.0778,1707519600
960,1707523200000,24.23,0.0514,1707523200
961,1707526800000,26.86,0.057,1707526800
962,1707530400000,21.17,0.0448,1707530400
963,1707534000000,30.8,0.0651,1707534000
964,1707537600000,33.0,0.0697,1707537600
965,1707541200000,39.01,0.0823,1707541200
966,1707544800000,43.61,0.0921,1707544800
967,1707548400000,38.31,0.0809,1707548400
968,1707552000000,40.53,0.086,1707552000
969,1707555600000,44.96,0.0955,1707555600
970,1707559200000,40.02,0.085,1707559200
971,1707562800000,43.79,0.0934,1707562800
972,1707566400000,42.84,0.0908,1707566400
973,1707570000000,36.93,0.0782,1707570000
974,1707573600000,24.62,0.052,1707573600
975,1707577200000,20.03,0.0424,1707577200
976,1707580800000,16.41,0.0347,1707580800
977,1707584400000,31.39,0.0664,1707584400
978,1707588000000,34.69,0.0735,1707588000
979,1707591600000,31.95,0.0675,1707591600
980,1707595200000,15.16,0.0319,1707595200
981,1707598800000,16.1,0.0336,1707598800
982,1707602400000,17.66,0.0368,1707602400
983,1707606000000,17.42,0.0364,1707606000
984,1707609600000,15.98,0.0335,1707609600
985,1707613200000,26.64,0.0558,1707613200
986,1707616800000,24.85,0.0522,1707616800
987,1707620400000,21.69,0.0454,1707620400
988,1707624000000,22.79,0.047,1707624000
989,1707627600000,29.93,0.062,1707627600
990,1707631200000,31.2,0.0647,1707631200
991,1707634800000,28.96,0.0601,1707634800
992,1707638400000,25.1,0.0521,1707638400
993,1707642000000,22.67,0.0471,1707642000
994,1707645600000,18.35,0.0381,1707645600
995,1707649200000,24.62,0.0511,1707649200
996,1707652800000,20.06,0.0414,1707652800
997,1707656400000,23.55,0.0488,1707656400
998,1707660000000,27.71,0.0577,1707660000
999,1707663600000,21.58,0.0447,1707663600
1000,1707667200000,14.87,0.0309,1707667200
1001,1707670800000,18.89,0.0393,1707670800
1002,1707674400000,22.14,0.0458,1707674400
1003,1707678000000,16.6,0.0344,1707678000
1004,1707681600000,19.51,0.0404,1707681600
1005,1707685200000,12.8,0.0266,1707685200
1006,1707688800000,22.33,0.0464,1707688800
1007,1707692400000,23.3,0.0484,1707692400
1008,1707696000000,21.14,0.0438,1707696000
1009,1707699600000,11.07,0.0228,1707699600
1010,1707703200000,15.46,0.0319,1707703200
1011,1707706800000,23.05,0.0479,1707706800
1012,1707710400000,23.7,0.0492,1707710400
1013,1707714000000,21.75,0.0452,1707714000
1014,1707717600000,12.46,0.0259,1707717600
1015,1707721200000,16.71,0.0347,1707721200
1016,1707724800000,12.65,0.0262,1707724800
1017,1707728400000,3.67,0.0076,1707728400
1018,1707732000000,10.7,0.0223,1707732000
1019,1707735600000,4.07,0.0085,1707735600
1020,1707739200000,6.24,0.013,1707739200
1021,1707742800000,7.01,0.0146,1707742800
1022,1707746400000,0.1,0.0002,1707746400
1023,1707750000000,19.19,0.0393,1707750000
1024,1707753600000,61.24,0.1227,1707753600
1025,1707757200000,24.73,0.0499,1707757200
1026,1707760800000,25.12,0.0504,1707760800
1027,1707764400000,2.83,0.0057,1707764400
1028,1707768000000,17.92,0.0362,1707768000
1029,1707771600000,54.69,0.109,1707771600
1030,1707775200000,27.95,0.0561,1707775200
1031,1707778800000,30.5,0.061,1707778800
1032,1707782400000,24.67,0.0494,1707782400
1033,1707786000000,28.62,0.0571,1707786000
1034,1707789600000,28.54,0.0569,1707789600
1035,1707793200000,22.46,0.045,1707793200
1036,1707796800000,29.25,0.0587,1707796800
1037,1707800400000,27.3,0.0547,1707800400
1038,1707804000000,28.61,0.0572,1707804000
1039,1707807600000,28.64,0.0573,1707807600
1040,1707811200000,34.72,0.0695,1707811200
1041,1707814800000,18.53,0.037,1707814800
1042,1707818400000,15.03,0.0299,1707818400
1043,1707822000000,19.13,0.0384,1707822000
1044,1707825600000,22.88,0.0458,1707825600
1045,1707829200000,18.31,0.0367,1707829200
1046,1707832800000,5.76,0.0116,1707832800
1047,1707836400000,7.44,0.0153,1707836400
1048,1707840000000,7.25,0.0149,1707840000
1049,1707843600000,16.18,0.0334,1707843600
1050,1707847200000,10.17,0.0208,1707847200
1051,1707850800000,24.16,0.0492,1707850800
1052,1707854400000,29.39,0.0599,1707854400
