start_time,date,sca,scda,close,change
2022-11-14,2022-11-14,26032539533.7944,180145229858611.56,16605.2,0.0174006813224518
2022-11-15,2022-11-15,26036843105.405567,180127177265619.2,16888.3,0.0170488762556306
2022-11-16,2022-11-16,26021538931.11344,179887703924788.7,16650.6,-0.014074832872462
2022-11-17,2022-11-17,26021713250.314625,179578848276445.97,16682.1,0.0018918237180642
2022-11-18,2022-11-18,25965476095.756496,176757171207116.5,16689.7,0.0004555781346473
2022-11-19,2022-11-19,25980469411.1509,177029138950272.7,16692.9,0.0001917350221993
2022-11-20,2022-11-20,25990281641.0334,177220797230231.28,16272.6,-0.0251783692468056
2022-11-21,2022-11-21,25996834265.44956,177213137642999.47,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,25998949930.82633,177217306386305.06,16220.6,0.0283776073036201
2022-11-23,2022-11-23,25932124141.936275,177191308981880.2,16595.8,0.0231310802313107
2022-11-24,2022-11-24,25942586023.973457,177403090429354.12,16592.4,-0.0002048711119679
2022-11-25,2022-11-25,25955737690.36157,177656036368716.25,16516.1,-0.0045984908753406
2022-11-26,2022-11-26,25970870135.07021,177878750750208.9,16449.2,-0.0040505930576829
2022-11-27,2022-11-27,25986322693.681667,178198747885321.8,16422.6,-0.0016170999197531
2022-11-28,2022-11-28,25995615159.10319,178315633989325.9,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,26006496175.14416,178554523637979.2,16433.2,0.0141133635718473
2022-11-30,2022-11-30,26018285787.82236,178720334430419.75,17153.3,0.0438198281527637
2022-12-01,2022-12-01,26023655557.069748,178888453939090.8,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,26033553968.199997,179079165867511.38,17083.0,0.0066291505848383
2022-12-03,2022-12-03,26050045254.42177,179402595221113.22,16879.5,-0.0119124275595621
2022-12-04,2022-12-04,26063538749.324142,179611603315101.22,17099.5,0.0130335614206582
2022-12-05,2022-12-05,26065999469.11616,179387731278480.47,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,26077483546.167786,179528375296124.75,17078.6,0.0070938714375849
2022-12-07,2022-12-07,26091403532.73928,179828614460023.44,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,26104613836.689075,180072562597993.66,17216.0,0.0230568100784407
2022-12-09,2022-12-09,26112121390.69797,180128724350365.53,17122.0,-0.0054600371747212
2022-12-10,2022-12-10,26126983386.373203,180464678520836.4,17120.0,-0.0001168087840205
2022-12-11,2022-12-11,26141513766.311417,180731588902834.1,17077.3,-0.0024941588785046
2022-12-12,2022-12-12,26154871248.306217,181001626427455.7,17200.0,0.0071849765478149
2022-12-13,2022-12-13,26163042284.285267,181090439637820.4,17777.1,0.0335523255813952
2022-12-14,2022-12-14,26169157934.07244,181134691755915.56,17803.9,0.0015075574756289
2022-12-15,2022-12-15,26183122039.844498,181410457204522.97,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,26194209210.42357,181632439903449.38,16624.1,-0.0419380121947002
2022-12-17,2022-12-17,26207391405.2035,181916240527599.25,16768.0,0.0086561076990634
2022-12-18,2022-12-18,26222657128.256058,182228734928228.1,16730.3,-0.0022483301526717
2022-12-19,2022-12-19,26227634004.935047,182289576527053.4,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,26242746245.42334,182576460134119.6,16887.2,0.0278771942638715
2022-12-21,2022-12-21,26254828336.689247,182731906612638.9,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,26267449168.20144,182971144068223.1,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,26277419228.231663,183202186209858.4,16776.4,-0.0023252356456839
2022-12-24,2022-12-24,26292768707.019463,183495335255052.97,16828.9,0.0031293960563649
2022-12-25,2022-12-25,26305857612.834675,183702250046283.4,16824.4,-0.0002673971560827
2022-12-26,2022-12-26,26322342093.577847,184026820843521.9,16912.9,0.0052602173034401
2022-12-27,2022-12-27,26336637501.54772,184264780379301.56,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,26338126547.16322,184161016838745.7,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,26344180851.685738,184235196072740.97,16630.3,0.0055202853860572
2022-12-30,2022-12-30,26352162054.674503,184454374292008.97,16601.2,-0.0017498181031009
2022-12-31,2022-12-31,26351373869.30207,184036798139184.2,16537.6,-0.0038310483579501
2023-01-01,2023-01-01,26366585868.59943,184360013098736.62,16610.3,0.0043960429566562
2023-01-02,2023-01-02,26380792151.90054,184651357763640.25,16666.0,0.0033533409992594
2023-01-03,2023-01-03,26391714377.796253,184847258252417.44,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,26402669733.44101,185019621533591.5,16842.1,0.0104936642027453
2023-01-05,2023-01-05,26391165417.67867,184933438028434.2,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,26399476178.237183,185067271924182.2,16943.8,0.007132752410276
2023-01-07,2023-01-07,26410613639.3094,185309532528207.6,16936.5,-0.000430836058027
2023-01-08,2023-01-08,26425519103.74756,185608580340538.16,17124.7,0.011112095179051
2023-01-09,2023-01-09,26439080083.89769,185888187025332.5,17169.7,0.0026277832604366
2023-01-10,2023-01-10,26446225225.057053,185984059048351.12,17428.8,0.0150905374001875
2023-01-11,2023-01-11,26454782980.268112,186043829927331.4,17935.7,0.0290840447994125
2023-01-12,2023-01-12,26465959775.89241,186268121843427.6,18838.0,0.0503074873018616
2023-01-13,2023-01-13,26477065211.31764,186467517909759.72,19924.2,0.0576600488374563
2023-01-14,2023-01-14,26491259799.55634,186713166448770.9,20962.8,0.0521275634655342
2023-01-15,2023-01-15,26505026426.741093,186947380126405.25,20882.7,-0.0038210544392923
2023-01-16,2023-01-16,26507861351.78992,187107375668730.0,21188.3,0.0146341229821813
2023-01-17,2023-01-17,26519971603.07514,187314628270433.6,21130.9,-0.0027090422544516
2023-01-18,2023-01-18,26529069357.30192,187442395699695.9,20680.0,-0.0213384190924191
2023-01-19,2023-01-19,26540539135.909138,187559924166422.53,21068.3,0.0187765957446808
2023-01-20,2023-01-20,26553664880.61581,187766648124340.1,22661.1,0.0756017334099097
2023-01-21,2023-01-21,26568022202.18938,188006235521786.3,22781.9,0.0053307209270512
2023-01-22,2023-01-22,26584238224.045547,188324728324041.72,22704.6,-0.0033930444782921
2023-01-23,2023-01-23,26598360148.24029,188545799933070.72,22913.1,0.0091831611215349
2023-01-24,2023-01-24,26611574795.021496,188809421300659.5,22627.4,-0.0124688496973346
2023-01-25,2023-01-25,26624877608.699863,189052506025067.9,23060.6,0.0191449304825122
2023-01-26,2023-01-26,26613989409.517666,188545255248870.16,23001.9,-0.002545467160438
2023-01-27,2023-01-27,26620040764.75258,188511362598977.72,23068.0,0.0028736756528808
2023-01-28,2023-01-28,26636402117.55774,188836903101636.28,23015.9,-0.0022585399687878
2023-01-29,2023-01-29,26652555875.29091,189153558378150.25,23740.3,0.0314738941340551
2023-01-30,2023-01-30,26666821346.44905,189421100210488.9,22819.9,-0.0387695184980811
2023-01-31,2023-01-31,26679644310.74296,189650405542545.56,23119.4,0.0131245097480707
2023-02-01,2023-02-01,26688503027.876022,189813877180908.3,23730.0,0.0264107200013841
2023-02-02,2023-02-02,26703803531.412632,190086394747933.72,23493.1,-0.0099831436999578
2023-02-03,2023-02-03,26715223795.380585,190288843891054.1,23424.7,-0.0029114931618219
2023-02-04,2023-02-04,26731607693.78484,190606770782042.1,23322.6,-0.0043586470691194
2023-02-05,2023-02-05,26746883479.41865,190900979944197.6,22929.2,-0.0168677591692177
2023-02-06,2023-02-06,26761286458.85801,191185397590584.4,22757.7,-0.0074795457320796
2023-02-07,2023-02-07,26777091907.17273,191467194847805.38,23234.1,0.0209335741309533
2023-02-08,2023-02-08,26790094827.775578,191768863942049.88,22955.9,-0.0119737799183096
2023-02-09,2023-02-09,26802858264.130302,191995661623928.53,21793.4,-0.0506405760610562
2023-02-10,2023-02-10,26815241089.105072,192246477656930.16,21618.6,-0.0080207769324659
2023-02-11,2023-02-11,26829746891.863625,192539541330813.72,21851.3,0.0107638792521256
2023-02-12,2023-02-12,26845649701.31016,192851014174456.88,21771.1,-0.0036702621811974
2023-02-13,2023-02-13,26860356439.42245,193128001996594.03,21766.2,-0.0002250690135086
2023-02-14,2023-02-14,26876208003.40097,193432899089720.8,22187.4,0.0193511040052927
2023-02-15,2023-02-15,26889354832.676468,193678693087766.75,24332.6,0.0966855061881968
2023-02-16,2023-02-16,26902026927.06646,193925509491396.47,23526.6,-0.0331242859373843
2023-02-17,2023-02-17,26916500535.34951,194194908724967.28,24581.5,0.0448386082136815
2023-02-18,2023-02-18,26933546893.440125,194519135218054.44,24636.9,0.0022537273966194
2023-02-19,2023-02-19,26948100582.17346,194809497726549.38,24265.9,-0.0150587127438922
2023-02-20,2023-02-20,26964400675.572083,195123246944892.97,24849.9,0.024066694414796
2023-02-21,2023-02-21,26978574072.305683,195391410180487.3,24443.4,-0.016358214721186
2023-02-22,2023-02-22,26990202624.89228,195531193966399.9,24171.3,-0.0111318392694961
2023-02-23,2023-02-23,27005386646.242825,195831730515303.44,23928.8,-0.0100325592748424
2023-02-24,2023-02-24,27015385991.915264,195979909343027.44,23175.6,-0.0314767142522818
2023-02-25,2023-02-25,27031347414.11721,196259964979694.62,23146.2,-0.0012685755708589
2023-02-26,2023-02-26,27047093599.80837,196580553737838.62,23545.3,0.0172425711347865
2023-02-27,2023-02-27,27057070590.58577,196776036392776.56,23480.0,-0.0027733772769936
2023-02-28,2023-02-28,27061776271.3928,196692863616717.2,23129.6,-0.0149233390119251
2023-03-01,2023-03-01,27066615573.122787,196593650739412.44,23619.8,0.0211936220254564
2023-03-02,2023-03-02,27080734488.655025,196850011623184.25,23457.1,-0.0068882886391925
2023-03-03,2023-03-03,27094443658.54654,197127197021681.5,22342.8,-0.0475037408716336
2023-03-04,2023-03-04,27109491165.92699,197448792594739.2,22335.7,-0.0003177757487869
2023-03-05,2023-03-05,27118418399.20552,197508764885351.6,22419.4,0.0037473640852985
2023-03-06,2023-03-06,27130303233.351437,197722606850198.0,22397.1,-0.0009946742553326
2023-03-07,2023-03-07,27124750804.31419,197107205850603.1,22187.1,-0.0093762138848333
2023-03-08,2023-03-08,27138328527.1126,197372341060443.47,21695.4,-0.0221615262923048
2023-03-09,2023-03-09,27149570332.616013,197597002990990.1,20348.3,-0.0620915032679739
2023-03-10,2023-03-10,27163199003.377567,197858869101709.2,20140.3,-0.0102219841460957
2023-03-11,2023-03-11,27175683139.70668,198125070383366.4,20447.3,0.0152430698648977
2023-03-12,2023-03-12,27190934252.639057,198420788382451.6,21986.2,0.0752617705027069
2023-03-13,2023-03-13,27197988270.336018,198582766285146.72,24119.5,0.0970290454921722
2023-03-14,2023-03-14,27202982585.21645,198713997774599.72,24682.5,0.0233421090818632
2023-03-15,2023-03-15,27210482399.60634,198834420461648.25,24288.0,-0.0159829838954724
2023-03-16,2023-03-16,27220284560.39553,199041288317803.2,24990.4,0.0289196310935442
2023-03-17,2023-03-17,27230399922.244747,199194270298866.4,27384.0,0.0957807798194505
2023-03-18,2023-03-18,27245350703.80384,199497750599555.84,26907.0,-0.017418930762489
2023-03-19,2023-03-19,27259940459.55648,199767075977826.97,27955.7,0.0389749879213587
2023-03-20,2023-03-20,27271526709.93016,199969671728163.4,27704.1,-0.0089999534978556
2023-03-21,2023-03-21,27283386141.53217,200214039414555.9,28091.1,0.013969051512231
2023-03-22,2023-03-22,27293554626.15428,200395349377683.38,27233.8,-0.0305185628188287
2023-03-23,2023-03-23,27301667452.22338,200546675442811.7,28284.1,0.0385660466038524
2023-03-24,2023-03-24,27311779169.794464,200744250971631.7,27438.9,-0.0298825134969823
2023-03-25,2023-03-25,27327556266.620884,201051744336011.1,27447.3,0.0003061347211439
2023-03-26,2023-03-26,27341743061.27599,201356313090784.1,27954.3,0.0184717622498387
2023-03-27,2023-03-27,27349774726.165527,201511678545090.97,27112.0,-0.0301313214782699
2023-03-28,2023-03-28,27364064121.64645,201792969737017.5,27249.7,0.0050789318383004
2023-03-29,2023-03-29,27378837856.81384,202067504411654.8,28338.5,0.0399564031897599
2023-03-30,2023-03-30,27306839600.77373,196860033253738.97,28015.0,-0.0114155653968982
2023-03-31,2023-03-31,27311178827.96721,196944017933005.6,28454.9,0.0157023023380331
2023-04-01,2023-04-01,27325994506.77272,197251864278915.38,28443.8,-0.0003900909860867
2023-04-02,2023-04-02,27342692530.02082,197585548199688.44,28161.2,-0.0099353813484835
2023-04-03,2023-04-03,27354896705.394512,197855283405661.8,27786.1,-0.0133197448972345
2023-04-04,2023-04-04,27364363709.042976,197961547179239.47,28155.2,0.01328362022738
2023-04-05,2023-04-05,27371412295.589005,198036818845475.6,28154.0,-4.262090129003582e-05
2023-04-06,2023-04-06,27380638778.80621,198100551169414.3,28022.8,-0.0046600838246785
2023-04-07,2023-04-07,27391964011.43798,198234957077479.84,27890.7,-0.0047140185848665
2023-04-08,2023-04-08,27409101943.99692,198576059771290.8,27924.9,0.0012262151900095
2023-04-09,2023-04-09,27426796095.34069,198928561350373.6,28309.4,0.0137690734792246
2023-04-10,2023-04-10,27438354297.062187,199094585768952.16,29623.1,0.0464050809978309
2023-04-11,2023-04-11,27437188141.14038,198918150836863.9,30185.1,0.0189716808841748
2023-04-12,2023-04-12,27437597044.92899,198744129931444.8,29875.0,-0.0102732805258223
2023-04-13,2023-04-13,27448549157.423347,198941413390889.38,30362.7,0.0163246861924686
2023-04-14,2023-04-14,27455268603.30555,199104969767329.0,30453.1,0.0029773373250732
2023-04-15,2023-04-15,27471054303.940903,199406592522465.8,30280.4,-0.0056710154302844
2023-04-16,2023-04-16,27486785714.08259,199717163657297.0,30286.6,0.0002047529094726
2023-04-17,2023-04-17,27499377771.63475,199923186004510.1,29420.0,-0.028613314138926
2023-04-18,2023-04-18,27513022351.52192,200189255614439.84,30365.8,0.0321481985044187
2023-04-19,2023-04-19,27505416177.034435,200454555452071.7,28795.1,-0.0517259548571089
2023-04-20,2023-04-20,27519600593.87845,200737961691943.3,28229.9,-0.0196283395438806
2023-04-21,2023-04-21,27532052911.14196,201007536928035.7,27252.5,-0.0346228644097216
2023-04-22,2023-04-22,27548968693.87053,201342755194840.4,27807.2,0.0203540959544996
2023-04-23,2023-04-23,27565360266.599026,201668555214061.8,27576.0,-0.0083143933945165
2023-04-24,2023-04-24,27579027684.985386,201967435872449.7,27497.5,-0.0028466782709603
2023-04-25,2023-04-25,27593565142.464767,202224012068505.6,28286.7,0.0287007909809982
2023-04-26,2023-04-26,27607094492.24164,202500127238189.6,28395.9,0.0038604715290224
2023-04-27,2023-04-27,27620937482.757645,202789061975225.6,29459.0,0.0374385034459199
2023-04-28,2023-04-28,27634541434.490368,203073290079355.2,29300.0,-0.0053973318849926
2023-04-29,2023-04-29,27643614048.36676,203280478169190.0,29212.7,-0.0029795221843003
2023-04-30,2023-04-30,27661146167.38697,203619985443139.6,29223.0,0.0003525863751039
2023-05-01,2023-05-01,27675953313.06752,203903452525318.0,28054.4,-0.03998904972111
2023-05-02,2023-05-02,27690083893.171383,204185902562149.0,28656.5,0.021461874073229
2023-05-03,2023-05-03,27694793921.667187,204223733716380.88,29018.4,0.0126288974578194
2023-05-04,2023-05-04,27708993302.986683,204495619327508.88,28826.0,-0.0066302759628373
2023-05-05,2023-05-05,27723383755.427383,204765772759652.25,29491.5,0.0230867966419205
2023-05-06,2023-05-06,27740839641.582485,205106225785726.2,28837.8,-0.022165708763542
2023-05-07,2023-05-07,27733968727.609543,205028311863841.3,28419.4,-0.0145087350630075
2023-05-08,2023-05-08,27744532882.868465,205219000711413.6,27659.8,-0.0267282208632132
2023-05-09,2023-05-09,27760257232.57194,205525681751722.2,27610.2,-0.0017932161476221
2023-05-10,2023-05-10,27772156869.41148,205744168150444.7,27582.9,-0.0009887650216223
2023-05-11,2023-05-11,27783180487.14756,205945909267181.38,26956.4,-0.022713347762563
2023-05-12,2023-05-12,27794221881.702515,206178985226102.97,26785.1,-0.0063547061180276
2023-05-13,2023-05-13,27810969596.189133,206506289388279.2,26762.7,-0.0008362858454886
2023-05-14,2023-05-14,27822649352.177048,206821433650139.72,26901.9,0.0052012689302649
2023-05-15,2023-05-15,27809569418.65953,206968504160534.25,27152.5,0.0093153271701997
2023-05-16,2023-05-16,27819444031.128036,207224015975853.7,27024.8,-0.0047030660160206
2023-05-17,2023-05-17,27834487416.62005,207504624784837.2,27395.8,0.0137281311980106
2023-05-18,2023-05-18,27849065262.837437,207767111931261.8,26809.3,-0.0214083910672439
2023-05-19,2023-05-19,27863791910.796017,208053084380001.3,26870.1,0.0022678697317721
2023-05-20,2023-05-20,27880301099.56335,208394164354143.03,27089.5,0.0081652096568305
2023-05-21,2023-05-21,27896118331.755764,208701327495782.44,26732.8,-0.0131674634083316
2023-05-22,2023-05-22,27896492178.701782,208692789659198.1,26840.2,0.0040175365094565
2023-05-23,2023-05-23,27909674678.57128,208928207429791.38,27209.9,0.0137741149469825
2023-05-24,2023-05-24,27922743393.45289,209181483144525.7,26313.8,-0.0329328663464402
2023-05-25,2023-05-25,27906026521.01605,208953332513868.44,26461.8,0.0056244252065456
2023-05-26,2023-05-26,27916750662.345284,209160058443191.44,26689.9,0.0086199729421279
2023-05-27,2023-05-27,27933661321.326607,209496277493715.25,26841.6,0.0056837979910002
2023-05-28,2023-05-28,27948014710.040264,209814007854048.1,28055.7,0.0452320278969957
2023-05-29,2023-05-29,27960514060.77245,210048252967795.72,27722.0,-0.0118941961882969
2023-05-30,2023-05-30,27969244506.510685,210251810257508.62,27680.1,-0.0015114349614026
2023-05-31,2023-05-31,27978244067.32885,210438472720412.25,27201.1,-0.0173048507772731
2023-06-01,2023-06-01,27986072434.39333,210568456278345.6,26805.3,-0.0145508821334431
2023-06-02,2023-06-02,27999667172.34583,210826745036504.88,27227.8,0.0157618082991051
2023-06-03,2023-06-03,28015582211.866077,211132852605655.25,27054.9,-0.0063501274432747
2023-06-04,2023-06-04,28032595680.49996,211457185150727.56,27102.4,0.0017556893575656
2023-06-05,2023-06-05,28042950218.007725,211623029664202.97,25714.7,-0.0512021075624299
2023-06-06,2023-06-06,28056070071.54332,211885418185820.88,27221.5,0.0585968337176789
2023-06-07,2023-06-07,28070694621.362877,212169847794408.28,26325.9,-0.0329004647062064
2023-06-08,2023-06-08,28080293747.396885,212462515903425.03,26485.9,0.0060776649611218
2023-06-09,2023-06-09,28094596733.043045,212783811290505.12,26468.1,-0.0006720556975599
2023-06-10,2023-06-10,28108023734.38329,212976775320329.56,25826.6,-0.0242367226963778
2023-06-11,2023-06-11,28123723834.957428,213281952914871.6,25909.9,0.0032253568026763
2023-06-12,2023-06-12,28134961203.262955,213521962711537.4,25894.8,-0.0005827888181738
2023-06-13,2023-06-13,28145334518.89209,213715832155622.75,25918.0,0.0008959327741477
2023-06-14,2023-06-14,28155519382.434017,213879657813504.0,25115.9,-0.0309476039817886
2023-06-15,2023-06-15,28165133346.09624,214033569687803.03,25586.1,0.0187212084774981
2023-06-16,2023-06-16,28178602249.846367,214290998992061.12,26336.0,0.029308882557326
2023-06-17,2023-06-17,28194755956.20936,214599654056898.6,26508.9,0.0065651579586878
2023-06-18,2023-06-18,28201559230.947563,214806483757048.56,26329.7,-0.0067599938133985
2023-06-19,2023-06-19,28210231686.84634,214950107888700.44,26828.5,0.0189443859975617
2023-06-20,2023-06-20,28212091729.30281,214824130711393.6,28290.6,0.0544980151704344
2023-06-21,2023-06-21,28209998084.985687,214604193134387.9,29988.5,0.0600164012074682
2023-06-22,2023-06-22,28222025722.48175,214818281213209.1,29875.0,-0.0037847841672641
2023-06-23,2023-06-23,28221491954.197178,214724435549313.2,30673.4,0.0267246861924685
2023-06-24,2023-06-24,28235404570.13995,215024033770435.28,30524.2,-0.0048641493932853
2023-06-25,2023-06-25,28248864227.298847,215341987041210.72,30458.0,-0.0021687710079215
2023-06-26,2023-06-26,28263016495.69275,215624038369779.6,30260.1,-0.0064974719285574
2023-06-27,2023-06-27,28272250509.170982,215779651316054.28,30683.2,0.0139821084530455
2023-06-28,2023-06-28,28284217405.44023,216002142682758.7,30066.3,-0.020105464879804
2023-06-29,2023-06-29,28285566272.96425,215740878222633.7,30439.9,0.0124258721558689
2023-06-30,2023-06-30,28298110023.183685,215988003502966.44,30460.2,0.0006668878675686
2023-07-01,2023-07-01,28285495982.815437,216153359201901.4,30573.6,0.003722890854295
2023-07-02,2023-07-02,28300825666.17605,216479450390723.2,30612.7,0.0012788811262005
2023-07-03,2023-07-03,28313260545.0944,216715758026200.88,31149.0,0.0175188728860897
2023-07-04,2023-07-04,28327466818.847195,216997777890587.8,30756.1,-0.0126135670487014
2023-07-05,2023-07-05,28342437880.4708,217270236040766.7,30488.4,-0.0087039644168147
2023-07-06,2023-07-06,28339875312.033978,216654088385917.2,29874.4,-0.0201388068904895
2023-07-07,2023-07-07,28355080290.77755,216949808071812.75,30327.9,0.0151802211927267
2023-07-08,2023-07-08,28372248976.35784,217295636388674.88,30269.3,-0.00193221423178
2023-07-09,2023-07-09,28388051066.62497,217619588023970.7,30147.8,-0.0040139679477225
2023-07-10,2023-07-10,28400290912.563,217812167479627.2,30396.9,0.0082626261286065
2023-07-11,2023-07-11,28406984035.12636,218003400864395.2,30608.4,0.006957946369531
2023-07-12,2023-07-12,28419754263.59356,218248830632348.25,30368.9,-0.0078246494426366
2023-07-13,2023-07-13,28428464846.80182,218233341008342.8,31441.7,0.03532561271564
2023-07-14,2023-07-14,28439307815.93072,218459628240329.28,30293.3,-0.0365247426188788
2023-07-15,2023-07-15,28456408417.320435,218803970711574.75,30276.4,-0.0005578791349901
2023-07-16,2023-07-16,28473048716.148537,219140161083657.47,30216.8,-0.001968529944115
2023-07-17,2023-07-17,28482312681.50485,219157494927413.2,30126.1,-0.0030016414709698
2023-07-18,2023-07-18,28490348588.387653,219253903582204.44,29845.6,-0.0093108633377702
2023-07-19,2023-07-19,28499956520.07369,219387446185228.5,29895.5,0.001671938242153
2023-07-20,2023-07-20,28512070504.79505,219606627272905.7,29791.0,-0.0034955093575955
2023-07-21,2023-07-21,28522269053.942886,219656415144062.25,29891.4,0.0033701453459098
2023-07-22,2023-07-22,28534190188.35655,220010701012659.88,29783.5,-0.003609733903397
2023-07-23,2023-07-23,28550375657.0812,220338816331080.1,30070.8,0.009646280658754
2023-07-24,2023-07-24,28562134447.973896,220575505534037.88,29163.8,-0.0301621506577809
2023-07-25,2023-07-25,28577456316.02669,220841925430454.25,29216.3,0.0018001769316755
2023-07-26,2023-07-26,28592908345.50643,221138023408572.16,29336.0,0.0040970280288743
2023-07-27,2023-07-27,28589449612.73635,220694832181975.03,29209.7,-0.0043052904281428
2023-07-28,2023-07-28,28547000792.113964,218664234675987.6,29299.9,0.0030880152825945
2023-07-29,2023-07-29,28563101180.65449,218997979981738.72,29339.1,0.0013378885252166
2023-07-30,2023-07-30,28580201290.69756,219336880503018.0,29271.1,-0.0023177261742861
2023-07-31,2023-07-31,28591641947.62418,219491427092780.53,29220.8,-0.001718418508358
2023-08-01,2023-08-01,28607639919.722366,219799207446297.03,29701.2,0.0164403438646443
2023-08-02,2023-08-02,28616343242.90311,219779263083522.1,29170.1,-0.0178814324000378
2023-08-03,2023-08-03,28632578245.651928,220095419020478.3,29180.2,0.000346244956308
2023-08-04,2023-08-04,28645999422.35188,220341282158560.97,29101.1,-0.002710742215612
2023-08-05,2023-08-05,28663664622.96506,220692455959214.75,29057.7,-0.0014913525605561
2023-08-06,2023-08-06,28680232580.016617,221026551658293.38,29075.9,0.0006263400062633
2023-08-07,2023-08-07,28695511292.60996,221301618771916.28,29202.7,0.0043610000034393
2023-08-08,2023-08-08,28706374443.152847,221434324045755.7,29759.0,0.019049608426618
2023-08-09,2023-08-09,28720227220.10086,221703154271164.75,29572.8,-0.006256930676434
2023-08-10,2023-08-10,28733701185.797817,221939395501090.97,29443.7,-0.0043654980252123
2023-08-11,2023-08-11,28749152117.85963,222245817465762.47,29415.5,-0.0009577600641224
2023-08-12,2023-08-12,28763633539.736515,222561499565736.3,29420.7,0.0001767775492511
2023-08-13,2023-08-13,28779168492.71806,222878883712267.2,29293.3,-0.0043302844595812
2023-08-14,2023-08-14,28787097880.785236,223074913117837.9,29419.5,0.0043081523761405
2023-08-15,2023-08-15,28799268647.01532,223326117449945.12,29188.8,-0.0078417376230052
2023-08-16,2023-08-16,28811780482.424088,223562263825185.4,28714.4,-0.0162528092967164
2023-08-17,2023-08-17,28821027385.187733,223767380382491.12,26609.7,-0.0732977182180369
2023-08-18,2023-08-18,28828821377.53245,223860003493430.16,26042.1,-0.0213305674246609
2023-08-19,2023-08-19,28846138173.711758,224198248431524.62,26088.3,0.0017740504798
2023-08-20,2023-08-20,28862691774.408703,224533105835664.16,26175.9,0.0033578270719059
2023-08-21,2023-08-21,28875703057.14377,224790150534210.75,26115.4,-0.0023112863359043
2023-08-22,2023-08-22,28887722085.63608,225026402049040.1,26044.4,-0.0027187023748439
2023-08-23,2023-08-23,28902264996.4266,225283589930006.1,26419.2,0.0143908095406306
2023-08-24,2023-08-24,28916646789.07256,225542957003803.25,26164.6,-0.0096369307170542
2023-08-25,2023-08-25,28931329968.64693,225821374079889.2,26051.7,-0.0043149904833247
2023-08-26,2023-08-26,28948738778.353477,226159972745558.3,26004.3,-0.0018194589988369
2023-08-27,2023-08-27,28961340897.99977,226480347468764.44,26087.7,0.0032071618924562
2023-08-28,2023-08-28,28974988478.829243,226749581978292.0,26106.5,0.000720646128252
2023-08-29,2023-08-29,28980393671.654984,226646585705021.4,27700.1,0.0610422691666825
2023-08-30,2023-08-30,28994508844.67589,226922447516478.03,27290.4,-0.0147905603228868
2023-08-31,2023-08-31,29007591770.61805,227144835287218.3,25928.0,-0.0499223170052472
2023-09-01,2023-09-01,29020686033.162388,227399124189652.6,25795.6,-0.005106448626967
2023-09-02,2023-09-02,29038031626.716846,227734163530652.5,25855.8,0.0023337313340259
2023-09-03,2023-09-03,29053979776.816586,228030441624654.72,25962.1,0.0041112632368751
2023-09-04,2023-09-04,29068281154.18103,228322752177395.2,25814.0,-0.0057044692070363
2023-09-05,2023-09-05,29081625745.813267,228583873354490.03,25779.7,-0.0013287363446191
2023-09-06,2023-09-06,29094361180.83776,228869817383971.2,25747.4,-0.0012529238121467
2023-09-07,2023-09-07,29109859193.26873,229177449291057.03,26240.7,0.0191592160761862
2023-09-08,2023-09-08,29125319427.51921,229485413899576.3,25899.8,-0.0129912692877858
2023-09-09,2023-09-09,29141790374.41459,229788279528836.84,25892.6,-0.0002779944246673
2023-09-10,2023-09-10,29159405316.927597,230140330046582.47,25828.4,-0.0024794728995928
2023-09-11,2023-09-11,29173293536.787663,230376621692008.0,25150.4,-0.02625017422682
2023-09-12,2023-09-12,29187430496.536537,230602034081465.72,25825.8,0.0268544436668998
2023-09-13,2023-09-13,29203481212.119263,230912156654201.03,26209.9,0.0148727241750499
2023-09-14,2023-09-14,29215543457.12073,231169332247626.88,26510.3,0.0114613180515759
2023-09-15,2023-09-15,29229348083.02364,231470414771825.6,26591.1,0.0030478719592006
2023-09-16,2023-09-16,29246117001.215645,231794079434289.44,26546.9,-0.0016622102884046
2023-09-17,2023-09-17,29263419390.887897,232149159987609.1,26514.2,-0.0012317822419943
2023-09-18,2023-09-18,29270312158.95041,232435704722838.62,26749.9,0.0088895761516469
2023-09-19,2023-09-19,29261948005.507675,232601461600213.03,27196.0,0.0166766978568144
2023-09-20,2023-09-20,29272675737.72365,232813086615216.3,27107.7,-0.003246801000147
2023-09-21,2023-09-21,29288783949.70609,233116452421726.8,26552.6,-0.020477576481959
2023-09-22,2023-09-22,29305768593.570736,233458926022476.28,26566.7,0.0005310214442277
2023-09-23,2023-09-23,29322586937.60211,233792608245851.3,26563.1,-0.0001355079855609
