start_time,datetime,fees_burnt_total,fees_burnt_total_usd
2022-02-08 11:00:00,2022-02-08 11:00:00,212.54662657608887,660520.3245595387
2022-02-08 12:00:00,2022-02-08 12:00:00,246.1551897462064,755312.8187543538
2022-02-08 13:00:00,2022-02-08 13:00:00,249.92307019616553,773459.1783112976
2022-02-08 14:00:00,2022-02-08 14:00:00,274.286941488217,842933.4704154244
2022-02-08 15:00:00,2022-02-08 15:00:00,373.0480226755392,1148663.703167659
2022-02-08 16:00:00,2022-02-08 16:00:00,340.8999772891394,1038951.8661279824
2022-02-08 17:00:00,2022-02-08 17:00:00,400.78512163702874,1224337.622601503
2022-02-08 18:00:00,2022-02-08 18:00:00,380.1722907118854,1163911.3537351226
2022-02-08 19:00:00,2022-02-08 19:00:00,449.8584525456885,1373870.2204384082
2022-02-08 20:00:00,2022-02-08 20:00:00,381.5965299039398,1190405.181144787
2022-02-08 21:00:00,2022-02-08 21:00:00,435.7697192356121,1358251.4610806252
2022-02-08 22:00:00,2022-02-08 22:00:00,321.7440350267173,1002884.4103181738
2022-02-08 23:00:00,2022-02-08 23:00:00,454.8629444477999,1418825.3459824766
2022-02-09 00:00:00,2022-02-09 00:00:00,378.16377173353175,1184322.2383478384
2022-02-09 01:00:00,2022-02-09 01:00:00,272.7472417162026,846673.0506854019
2022-02-09 02:00:00,2022-02-09 02:00:00,275.44318536106306,847794.7313992283
2022-02-09 03:00:00,2022-02-09 03:00:00,266.9488822684154,821971.1167473987
2022-02-09 04:00:00,2022-02-09 04:00:00,259.2646585775339,799128.3940823358
2022-02-09 05:00:00,2022-02-09 05:00:00,253.5260295312269,784039.988238402
2022-02-09 06:00:00,2022-02-09 06:00:00,230.17644722810527,714035.3956491428
2022-02-09 07:00:00,2022-02-09 07:00:00,230.6223692058473,716881.9267832654
2022-02-09 08:00:00,2022-02-09 08:00:00,221.78877352507968,686788.3086400193
2022-02-09 09:00:00,2022-02-09 09:00:00,211.10342499740685,654832.2890946474
2022-02-09 10:00:00,2022-02-09 10:00:00,202.9655728089964,637056.1325806791
2022-02-09 11:00:00,2022-02-09 11:00:00,202.6703149055967,639531.9786205876
2022-02-09 12:00:00,2022-02-09 12:00:00,237.88429177982005,757454.6335752833
2022-02-09 13:00:00,2022-02-09 13:00:00,294.47000554962415,937544.4602126156
2022-02-09 14:00:00,2022-02-09 14:00:00,288.37819844412377,920518.3212615844
2022-02-09 15:00:00,2022-02-09 15:00:00,484.57663361213633,1541494.497169909
2022-02-09 16:00:00,2022-02-09 16:00:00,478.96223314666224,1535458.9275411863
2022-02-09 17:00:00,2022-02-09 17:00:00,413.5599184480105,1324499.7032507348
2022-02-09 18:00:00,2022-02-09 18:00:00,373.36059395905664,1199546.923667196
2022-02-09 19:00:00,2022-02-09 19:00:00,588.4379795560326,1912428.5938639676
2022-02-09 20:00:00,2022-02-09 20:00:00,833.8844739621906,2718508.348034156
2022-02-09 21:00:00,2022-02-09 21:00:00,540.8507143142954,1751643.173592091
2022-02-09 22:00:00,2022-02-09 22:00:00,512.6460019302392,1668040.660460436
2022-02-09 23:00:00,2022-02-09 23:00:00,375.5525834661129,1219287.6196107776
2022-02-10 00:00:00,2022-02-10 00:00:00,339.2687240453405,1093395.0042142528
2022-02-10 01:00:00,2022-02-10 01:00:00,277.2663529264363,894768.2565371246
2022-02-10 02:00:00,2022-02-10 02:00:00,295.59997640414906,942728.7421600566
2022-02-10 03:00:00,2022-02-10 03:00:00,324.7998512276898,1033649.4336906024
2022-02-10 04:00:00,2022-02-10 04:00:00,252.2168928664988,800042.9183549387
2022-02-10 05:00:00,2022-02-10 05:00:00,213.20087846699468,677490.0829436496
2022-02-10 06:00:00,2022-02-10 06:00:00,203.97206540053455,649055.7148799001
2022-02-10 07:00:00,2022-02-10 07:00:00,205.48534284841244,656079.2188279622
2022-02-10 08:00:00,2022-02-10 08:00:00,199.05655542972823,637170.4584642536
2022-02-10 09:00:00,2022-02-10 09:00:00,197.70404174993573,636030.490115572
2022-02-10 10:00:00,2022-02-10 10:00:00,185.68844909068503,603371.3362073713
2022-02-10 11:00:00,2022-02-10 11:00:00,202.33292963887385,657637.7458627716
2022-02-10 12:00:00,2022-02-10 12:00:00,211.68131242887225,687415.6491815747
2022-02-10 13:00:00,2022-02-10 13:00:00,326.42479843316386,1021220.9743927527
2022-02-10 14:00:00,2022-02-10 14:00:00,379.7094969237076,1204826.6912097952
2022-02-10 15:00:00,2022-02-10 15:00:00,443.8297948627706,1425748.7672059615
2022-02-10 16:00:00,2022-02-10 16:00:00,462.33694023306106,1493145.657574663
2022-02-10 17:00:00,2022-02-10 17:00:00,861.4205105099551,2768072.60068879
2022-02-10 18:00:00,2022-02-10 18:00:00,507.921952753044,1619295.7123829678
2022-02-10 19:00:00,2022-02-10 19:00:00,460.68350569374,1439046.014867677
2022-02-10 20:00:00,2022-02-10 20:00:00,485.87724757949434,1512757.2417132703
2022-02-10 21:00:00,2022-02-10 21:00:00,354.5909938180889,1105181.4717149248
2022-02-10 22:00:00,2022-02-10 22:00:00,482.38328653083937,1503877.2088581058
2022-02-10 23:00:00,2022-02-10 23:00:00,406.882620136048,1251035.50199239
2022-02-11 00:00:00,2022-02-11 00:00:00,373.3278926339551,1135231.0623338905
2022-02-11 01:00:00,2022-02-11 01:00:00,313.10964115886446,960254.6757189708
2022-02-11 02:00:00,2022-02-11 02:00:00,290.8891715740423,890075.438995589
2022-02-11 03:00:00,2022-02-11 03:00:00,251.4582362634328,775316.2146999236
2022-02-11 04:00:00,2022-02-11 04:00:00,321.19805126074993,986269.0367809134
2022-02-11 05:00:00,2022-02-11 05:00:00,235.3734114680974,717959.6699255967
2022-02-11 06:00:00,2022-02-11 06:00:00,204.02874309063043,627849.4038445812
2022-02-11 07:00:00,2022-02-11 07:00:00,194.58104600318967,603273.4527276594
2022-02-11 08:00:00,2022-02-11 08:00:00,194.47248612922633,597529.8204611352
2022-02-11 09:00:00,2022-02-11 09:00:00,176.26592583522984,547294.0748607189
2022-02-11 10:00:00,2022-02-11 10:00:00,173.44880880816802,539236.6238628841
2022-02-11 11:00:00,2022-02-11 11:00:00,172.51638866264793,533130.8723223095
2022-02-11 12:00:00,2022-02-11 12:00:00,171.42937082680487,532266.3563411002
2022-02-11 13:00:00,2022-02-11 13:00:00,219.16550052008847,684814.1678617909
2022-02-11 14:00:00,2022-02-11 14:00:00,236.3750923010745,732001.5437462041
2022-02-11 15:00:00,2022-02-11 15:00:00,276.12310204400666,857369.1314339957
2022-02-11 16:00:00,2022-02-11 16:00:00,331.893517933874,1027597.7441331348
2022-02-11 17:00:00,2022-02-11 17:00:00,322.43486920362324,992188.9470995624
2022-02-11 18:00:00,2022-02-11 18:00:00,356.83855569621426,1073091.128749817
2022-02-11 19:00:00,2022-02-11 19:00:00,465.17688415851234,1392789.6119340009
2022-02-11 20:00:00,2022-02-11 20:00:00,400.39406104976,1168903.607001632
2022-02-11 21:00:00,2022-02-11 21:00:00,360.5452298293109,1055628.5844888247
2022-02-11 22:00:00,2022-02-11 22:00:00,363.7378197501959,1053208.0680310717
2022-02-11 23:00:00,2022-02-11 23:00:00,283.7044839169511,831043.7990460305
2022-02-12 00:00:00,2022-02-12 00:00:00,246.3139885479773,722152.6171000362
2022-02-12 01:00:00,2022-02-12 01:00:00,243.1816737895115,718590.3117101962
2022-02-12 02:00:00,2022-02-12 02:00:00,546.7099191802668,1617458.587334551
2022-02-12 03:00:00,2022-02-12 03:00:00,450.2317646983581,1321946.584717143
2022-02-12 04:00:00,2022-02-12 04:00:00,286.2513945141246,840753.7516608259
2022-02-12 05:00:00,2022-02-12 05:00:00,207.78398940049485,608439.5425811145
2022-02-12 06:00:00,2022-02-12 06:00:00,195.41325392036492,568578.3721059536
2022-02-12 07:00:00,2022-02-12 07:00:00,175.72412097496,513240.8994084953
2022-02-12 08:00:00,2022-02-12 08:00:00,169.00531085736543,496266.6972381023
2022-02-12 09:00:00,2022-02-12 09:00:00,149.83701344128465,440349.90271216864
2022-02-12 10:00:00,2022-02-12 10:00:00,155.3434771674228,451947.06460962025
2022-02-12 11:00:00,2022-02-12 11:00:00,159.49587934469287,467798.5843022189
2022-02-12 12:00:00,2022-02-12 12:00:00,159.44933105200494,464400.6668172056
2022-02-12 13:00:00,2022-02-12 13:00:00,182.8069798719864,529424.4150912988
2022-02-12 14:00:00,2022-02-12 14:00:00,209.4513775257888,606969.9569181615
2022-02-12 15:00:00,2022-02-12 15:00:00,291.4561451760332,839798.0783497732
2022-02-12 16:00:00,2022-02-12 16:00:00,301.63073127690643,884929.1296235004
2022-02-12 17:00:00,2022-02-12 17:00:00,229.03884341235403,674296.3686338102
2022-02-12 18:00:00,2022-02-12 18:00:00,240.71311306928283,715661.2952082021
2022-02-12 19:00:00,2022-02-12 19:00:00,222.70233917499425,658017.7682571969
2022-02-12 20:00:00,2022-02-12 20:00:00,245.12440885828812,728071.2009426163
2022-02-12 21:00:00,2022-02-12 21:00:00,295.8609386721097,851513.1167391558
2022-02-12 22:00:00,2022-02-12 22:00:00,274.50577387361295,800723.4380123833
2022-02-12 23:00:00,2022-02-12 23:00:00,278.4414542401917,813202.4181157555
2022-02-13 00:00:00,2022-02-13 00:00:00,230.8704765638199,677779.6887413551
2022-02-13 01:00:00,2022-02-13 01:00:00,253.0705835920401,738935.1878272023
2022-02-13 02:00:00,2022-02-13 02:00:00,257.72082082810783,754370.3183548234
2022-02-13 03:00:00,2022-02-13 03:00:00,233.6436160210139,682245.9727998895
2022-02-13 04:00:00,2022-02-13 04:00:00,162.0524757980082,472957.14877486904
2022-02-13 05:00:00,2022-02-13 05:00:00,158.05747299236916,460907.9680973898
2022-02-13 06:00:00,2022-02-13 06:00:00,181.41163736608428,530758.8381431564
2022-02-13 07:00:00,2022-02-13 07:00:00,149.59286861113048,437481.7707547749
2022-02-13 08:00:00,2022-02-13 08:00:00,149.41790112620427,437729.916198767
2022-02-13 09:00:00,2022-02-13 09:00:00,132.78195687020244,387498.19436150434
2022-02-13 10:00:00,2022-02-13 10:00:00,136.81299919592186,401258.8377964824
2022-02-13 11:00:00,2022-02-13 11:00:00,133.26716194884523,390869.1778255614
2022-02-13 12:00:00,2022-02-13 12:00:00,140.51752870986448,412672.2211807104
2022-02-13 13:00:00,2022-02-13 13:00:00,165.4470857260862,486845.1166499455
2022-02-13 14:00:00,2022-02-13 14:00:00,222.02387637423703,651510.0473787462
2022-02-13 15:00:00,2022-02-13 15:00:00,213.33544875593464,623140.6225354131
2022-02-13 16:00:00,2022-02-13 16:00:00,275.4166092851489,796257.4297003918
2022-02-13 17:00:00,2022-02-13 17:00:00,237.04474303693797,685006.6945043043
2022-02-13 18:00:00,2022-02-13 18:00:00,256.0326064808019,730237.7153288417
2022-02-13 19:00:00,2022-02-13 19:00:00,307.79164205693235,879790.0084984893
2022-02-13 20:00:00,2022-02-13 20:00:00,355.20406783437284,1031752.4532707508
2022-02-13 21:00:00,2022-02-13 21:00:00,250.99493975853585,721701.0934929278
2022-02-13 22:00:00,2022-02-13 22:00:00,230.0193327402444,667944.025722527
2022-02-13 23:00:00,2022-02-13 23:00:00,189.81673830209863,545263.6621871783
2022-02-14 00:00:00,2022-02-14 00:00:00,168.59483716504283,484148.8633409563
2022-02-14 01:00:00,2022-02-14 01:00:00,153.45998271920695,435990.7841349921
2022-02-14 02:00:00,2022-02-14 02:00:00,162.0698691195243,461194.928320326
2022-02-14 03:00:00,2022-02-14 03:00:00,205.3766174870443,588818.0610473495
2022-02-14 04:00:00,2022-02-14 04:00:00,164.13898315435353,470775.7442605525
2022-02-14 05:00:00,2022-02-14 05:00:00,151.28727580182925,431095.9903595438
2022-02-14 06:00:00,2022-02-14 06:00:00,153.60000120188977,441332.9574332475
2022-02-14 07:00:00,2022-02-14 07:00:00,144.5837166894242,417093.60100603575
2022-02-14 08:00:00,2022-02-14 08:00:00,144.83709612697598,414250.8415023772
2022-02-14 09:00:00,2022-02-14 09:00:00,142.80292466578103,408322.5253236338
2022-02-14 10:00:00,2022-02-14 10:00:00,132.886691725779,381901.5968809586
2022-02-14 11:00:00,2022-02-14 11:00:00,133.90487639137305,385088.3357861739
2022-02-14 12:00:00,2022-02-14 12:00:00,197.21259354999185,577697.5848022872
2022-02-14 13:00:00,2022-02-14 13:00:00,289.51166201772446,851036.1054056413
2022-02-14 14:00:00,2022-02-14 14:00:00,242.35229740172608,712562.8265059636
2022-02-14 15:00:00,2022-02-14 15:00:00,289.39105138732856,850204.2869323759
2022-02-14 16:00:00,2022-02-14 16:00:00,288.1226393120943,850393.8214053069
2022-02-14 17:00:00,2022-02-14 17:00:00,305.82793553698355,901063.8497793986
2022-02-14 18:00:00,2022-02-14 18:00:00,396.2908746511119,1152606.4151740277
2022-02-14 19:00:00,2022-02-14 19:00:00,414.6959964414607,1194728.808756807
2022-02-14 20:00:00,2022-02-14 20:00:00,302.09309077019964,875150.4882873473
2022-02-14 21:00:00,2022-02-14 21:00:00,335.9806756201834,979422.0289110176
2022-02-14 22:00:00,2022-02-14 22:00:00,265.49436171364727,781254.5399635523
2022-02-14 23:00:00,2022-02-14 23:00:00,239.14425809855985,700919.5259633892
2022-02-15 00:00:00,2022-02-15 00:00:00,203.4944359232383,594524.0939834022
2022-02-15 01:00:00,2022-02-15 01:00:00,297.30610623723396,898638.4943880555
2022-02-15 02:00:00,2022-02-15 02:00:00,255.10906121539136,773125.6396616627
2022-02-15 03:00:00,2022-02-15 03:00:00,197.98349371535232,599280.0129335633
2022-02-15 04:00:00,2022-02-15 04:00:00,187.70881236446985,566130.58176089
2022-02-15 05:00:00,2022-02-15 05:00:00,162.71855989116744,490658.1842103987
2022-02-15 06:00:00,2022-02-15 06:00:00,161.2691061866178,489195.5443131199
2022-02-15 07:00:00,2022-02-15 07:00:00,156.68200642338272,478051.0629005091
2022-02-15 08:00:00,2022-02-15 08:00:00,156.87476258050262,483143.6633147736
2022-02-15 09:00:00,2022-02-15 09:00:00,160.06555009064,496172.6158675985
2022-02-15 10:00:00,2022-02-15 10:00:00,170.54005394401435,530130.926817059
2022-02-15 11:00:00,2022-02-15 11:00:00,157.71061612182106,488408.03980578174
2022-02-15 12:00:00,2022-02-15 12:00:00,198.88763705492664,618917.3576063915
2022-02-15 13:00:00,2022-02-15 13:00:00,218.65044226652572,680363.9091918906
2022-02-15 14:00:00,2022-02-15 14:00:00,220.1632247931763,687168.4991508411
2022-02-15 15:00:00,2022-02-15 15:00:00,286.8581203538908,896312.2495282757
2022-02-15 16:00:00,2022-02-15 16:00:00,265.40063185353716,826827.8680570609
2022-02-15 17:00:00,2022-02-15 17:00:00,308.45675821429415,955882.2778565598
2022-02-15 18:00:00,2022-02-15 18:00:00,343.2481062469511,1070859.4213111843
2022-02-15 19:00:00,2022-02-15 19:00:00,341.5065797116425,1062434.0504886624
2022-02-15 20:00:00,2022-02-15 20:00:00,286.5007095115989,892313.4717469498
2022-02-15 21:00:00,2022-02-15 21:00:00,245.3441777262107,760214.1468382255
2022-02-15 22:00:00,2022-02-15 22:00:00,341.6798251236837,1068667.2457477597
2022-02-15 23:00:00,2022-02-15 23:00:00,606.9692821032113,1933839.3131695793
2022-02-16 00:00:00,2022-02-16 00:00:00,641.7554866954689,2029874.3906671547
2022-02-16 01:00:00,2022-02-16 01:00:00,423.8762551763549,1331354.980783241
2022-02-16 02:00:00,2022-02-16 02:00:00,251.3837245745835,793718.4542419816
2022-02-16 03:00:00,2022-02-16 03:00:00,250.25698284905332,786579.7550203255
2022-02-16 04:00:00,2022-02-16 04:00:00,247.6060291798718,773909.5997822118
2022-02-16 05:00:00,2022-02-16 05:00:00,241.3464498027392,755651.123772886
2022-02-16 06:00:00,2022-02-16 06:00:00,214.0239080396682,671349.9599760065
2022-02-16 07:00:00,2022-02-16 07:00:00,220.39994359704104,694645.3358705977
2022-02-16 08:00:00,2022-02-16 08:00:00,223.3093210576752,701343.9534263693
2022-02-16 09:00:00,2022-02-16 09:00:00,189.1484819821515,591915.3977278289
2022-02-16 10:00:00,2022-02-16 10:00:00,195.04809144312807,610904.2421946006
2022-02-16 11:00:00,2022-02-16 11:00:00,174.8915739895607,548753.6675146536
2022-02-16 12:00:00,2022-02-16 12:00:00,178.939405251556,558263.4494612771
2022-02-16 13:00:00,2022-02-16 13:00:00,285.1293137920174,876828.0830146885
2022-02-16 14:00:00,2022-02-16 14:00:00,280.1132439743136,858229.4530209047
2022-02-16 15:00:00,2022-02-16 15:00:00,278.70327839946725,855144.8974260321
2022-02-16 16:00:00,2022-02-16 16:00:00,439.83102406239783,1355782.1900461635
2022-02-16 17:00:00,2022-02-16 17:00:00,348.91835958782036,1072113.2357453988
2022-02-16 18:00:00,2022-02-16 18:00:00,290.5676262963724,899564.2891658017
2022-02-16 19:00:00,2022-02-16 19:00:00,394.4993603361087,1250502.7209541297
2022-02-16 20:00:00,2022-02-16 20:00:00,320.92069220419137,1010819.8013501138
2022-02-16 21:00:00,2022-02-16 21:00:00,277.8323898033228,872939.9946972084
2022-02-16 22:00:00,2022-02-16 22:00:00,385.7545076549489,1210457.089562012
2022-02-16 23:00:00,2022-02-16 23:00:00,325.06345178651407,1015596.4375355418
2022-02-17 00:00:00,2022-02-17 00:00:00,254.52628836610228,802483.3762267822
2022-02-17 01:00:00,2022-02-17 01:00:00,320.7850074339469,1008433.35717523
2022-02-17 02:00:00,2022-02-17 02:00:00,647.1135776950791,2028319.2245418187
2022-02-17 03:00:00,2022-02-17 03:00:00,284.36982379810655,877329.0842531773
2022-02-17 04:00:00,2022-02-17 04:00:00,274.9544029152331,843111.380149777
2022-02-17 05:00:00,2022-02-17 05:00:00,236.5519936355152,726378.4982651817
2022-02-17 06:00:00,2022-02-17 06:00:00,203.6660757118901,631514.0922702822
2022-02-17 07:00:00,2022-02-17 07:00:00,178.05774142731184,553929.1433812842
2022-02-17 08:00:00,2022-02-17 08:00:00,186.4338618421613,571786.4896963057
2022-02-17 09:00:00,2022-02-17 09:00:00,162.80920255494303,498546.0941911725
2022-02-17 10:00:00,2022-02-17 10:00:00,159.32434798467588,486151.0497894575
2022-02-17 11:00:00,2022-02-17 11:00:00,156.698458465219,480689.6846386049
2022-02-17 12:00:00,2022-02-17 12:00:00,175.26441102116326,537332.8142769504
2022-02-17 13:00:00,2022-02-17 13:00:00,235.28423337244303,704860.7414388574
2022-02-17 14:00:00,2022-02-17 14:00:00,293.4005634992703,872959.1245777493
2022-02-17 15:00:00,2022-02-17 15:00:00,353.92526351037304,1058581.7928683043
2022-02-17 16:00:00,2022-02-17 16:00:00,277.3484166552918,827486.9859682465
2022-02-17 17:00:00,2022-02-17 17:00:00,294.2980993780005,868744.8672833423
2022-02-17 18:00:00,2022-02-17 18:00:00,408.2757379334788,1193849.018582831
2022-02-17 19:00:00,2022-02-17 19:00:00,323.8092409855289,942939.322045434
2022-02-17 20:00:00,2022-02-17 20:00:00,300.42142974586636,871882.7360772468
2022-02-17 21:00:00,2022-02-17 21:00:00,387.0172724135505,1120712.076725492
2022-02-17 22:00:00,2022-02-17 22:00:00,423.9455882650291,1229714.539427585
2022-02-17 23:00:00,2022-02-17 23:00:00,291.50014580145813,843491.6527685109
2022-02-18 00:00:00,2022-02-18 00:00:00,303.4521535919435,877451.8868539323
2022-02-18 01:00:00,2022-02-18 01:00:00,231.62063121802777,674053.9747126205
2022-02-18 02:00:00,2022-02-18 02:00:00,247.69102023466047,719932.223452029
2022-02-18 03:00:00,2022-02-18 03:00:00,205.5617682032,597970.6118020421
2022-02-18 04:00:00,2022-02-18 04:00:00,255.747860774126,736450.5716723645
2022-02-18 05:00:00,2022-02-18 05:00:00,207.3232213571663,601411.8658502051
2022-02-18 06:00:00,2022-02-18 06:00:00,188.49994001350495,548311.5243123708
2022-02-18 07:00:00,2022-02-18 07:00:00,241.1991989290541,701045.6488095154
2022-02-18 08:00:00,2022-02-18 08:00:00,599.6460329954272,1763575.9068135617
2022-02-18 09:00:00,2022-02-18 09:00:00,485.8425894444237,1424484.4125647782
2022-02-18 10:00:00,2022-02-18 10:00:00,389.3638968812782,1136772.5989964933
2022-02-18 11:00:00,2022-02-18 11:00:00,325.38284907405495,937242.2603288972
2022-02-18 12:00:00,2022-02-18 12:00:00,318.26392807711323,924200.1656568524
2022-02-18 13:00:00,2022-02-18 13:00:00,348.2335371489853,1009685.9016970496
2022-02-18 14:00:00,2022-02-18 14:00:00,534.4385141019371,1524300.296396413
2022-02-18 15:00:00,2022-02-18 15:00:00,531.8690558453555,1490243.8481526908
2022-02-18 16:00:00,2022-02-18 16:00:00,500.64028928235655,1395195.35812536
2022-02-18 17:00:00,2022-02-18 17:00:00,611.0820878941155,1701885.2540451374
2022-02-18 18:00:00,2022-02-18 18:00:00,524.7002852757087,1466583.319348069
2022-02-18 19:00:00,2022-02-18 19:00:00,401.40836363272473,1122928.1481802368
2022-02-18 20:00:00,2022-02-18 20:00:00,348.57907237102694,972507.421736484
2022-02-18 21:00:00,2022-02-18 21:00:00,384.65593756549833,1070558.9149568798
2022-02-18 22:00:00,2022-02-18 22:00:00,369.1031514510148,1024455.8703601356
2022-02-18 23:00:00,2022-02-18 23:00:00,307.3081343155026,854543.4087116787
2022-02-19 00:00:00,2022-02-19 00:00:00,322.22115823350214,906065.56891551
2022-02-19 01:00:00,2022-02-19 01:00:00,273.8523120435678,772829.9467850676
2022-02-19 02:00:00,2022-02-19 02:00:00,226.7573209898837,639277.7835697478
2022-02-19 03:00:00,2022-02-19 03:00:00,231.9966004282214,651221.3568161966
2022-02-19 04:00:00,2022-02-19 04:00:00,215.48158002662217,607044.1821286421
2022-02-19 05:00:00,2022-02-19 05:00:00,191.4621529379978,538303.1555527975
