l,o,t,c,h,volume,high,close,open,low
0.007192,0.01,1665532800,0.00745,0.01,406770.288,19240.0,19148.0,19055.0,18924.3
0.003255,0.00745,1665619200,0.003255,0.01,1104615.001,19498.6,19365.5,19148.1,17917.8
0.002293,0.003255,1665705600,0.004374,0.01,861453.21,19947.9,19164.6,19365.4,19059.6
0.001172,0.004374,1665792000,0.002746,0.007353,241520.185,19218.8,19060.4,19164.6,18966.0
-0.000447,0.002746,1665878400,0.000331,0.004516,267921.192,19415.9,19251.9,19060.4,19058.0
-0.000123,0.000331,1665964800,0.01,0.01,502319.759,19666.0,19540.6,19251.8,19148.0
0.006536,0.01,1666051200,0.007545,0.01,634343.154,19706.4,19320.9,19540.7,19081.0
0.007545,0.007545,1666137600,0.01,0.01,404370.458,19349.8,19116.7,19320.9,19050.0
0.000813,0.01,1666224000,0.004693,0.01,537627.048,19350.0,19034.7,19116.6,18882.4
-0.001687,0.004693,1666310400,0.003762,0.006566,581878.905,19240.0,19150.9,19034.8,18600.0
-0.001435,0.003762,1666396800,0.004151,0.00947,174055.042,19250.0,19195.1,19151.0,19103.5
-0.002031,0.004151,1666483200,0.01,0.01,358611.542,19690.0,19560.7,19195.1,19050.0
0.000583,0.01,1666569600,0.004359,0.01,476676.536,19593.3,19318.1,19560.6,19146.0
-0.000723,0.004359,1666656000,0.002311,0.009696,777306.534,20415.0,20068.3,19318.1,19228.0
-0.002721,0.002311,1666742400,-0.000048,0.006199,841864.982,21030.0,20758.3,20068.3,20041.1
-0.00491,-0.000048,1666828800,-0.001228,0.008437,614910.045,20863.7,20285.5,20758.4,20170.0
-0.004492,-0.001228,1666915200,0.002457,0.005251,595538.882,20740.0,20582.8,20285.6,19951.0
-0.002962,0.002457,1667001600,-0.002497,0.007363,482217.17,21088.0,20796.7,20582.7,20547.8
-0.002697,-0.002497,1667088000,0.001601,0.008079,295389.69,20925.2,20615.6,20796.7,20503.0
-0.001342,0.001601,1667174400,0.000722,0.007437,478797.266,20838.7,20482.0,20615.5,20225.4
-0.003424,0.000722,1667260800,0.004765,0.005675,314676.187,20687.0,20472.1,20482.1,20320.0
0.00065,0.004765,1667347200,0.002714,0.007671,651535.761,20796.0,20140.1,20472.1,20050.0
-0.00053,0.002714,1667433600,0.004429,0.007899,372121.061,20400.0,20199.7,20140.2,20026.0
-0.003665,0.004429,1667520000,0.004409,0.007097,824515.215,21297.0,21137.6,20199.8,20171.6
0.001787,0.004409,1667606400,0.006491,0.01,303983.372,21473.7,21289.9,21137.6,21071.1
0.005236,0.006491,1667692800,0.007812,0.01,277148.646,21355.8,20900.0,21289.8,20863.3
-0.001847,0.007812,1667779200,0.006608,0.01,554408.316,21062.6,20578.6,20900.0,20374.0
0.006608,0.006608,1667865600,0.006608,0.006608,2046476.313,20685.0,18534.0,20578.5,16830.0
-0.120652,-0.012182,1667952000,-0.119172,0.00929,2065606.412,18574.9,15905.0,18533.9,15462.6
-0.142765,-0.119172,1668038400,-0.019452,-0.019452,1497093.602,18230.0,17588.0,15905.0,15730.0
-0.019809,-0.019452,1668124800,0.00528,0.005493,955344.602,17678.0,17058.3,17588.0,16343.0
-0.005366,0.00528,1668211200,0.000344,0.01,304455.717,17110.8,16806.9,17058.4,16623.8
-0.011417,0.000344,1668297600,-0.003668,0.005148,349742.836,16950.0,16321.2,16806.9,16210.3
-0.013897,-0.003668,1668384000,-0.010832,0.005119,934392.484,17188.0,16605.2,16321.3,15805.5
-0.023631,-0.010832,1668470400,-0.013216,0.003379,649349.458,17127.2,16888.3,16605.3,16516.7
-0.01434,-0.013216,1668556800,-0.004534,0.004361,537241.645,17007.4,16650.6,16888.3,16358.0
-0.009688,-0.004534,1668643200,-0.002838,-0.00182,408989.285,16741.7,16682.1,16650.7,16403.3
-0.004533,-0.002838,1668729600,0.005595,0.009362,388612.842,16984.4,16689.7,16682.1,16541.1
-0.003534,0.005595,1668816000,-0.000769,0.00997,171822.915,16814.5,16692.9,16689.7,16543.8
-0.005409,-0.000769,1668902400,0.00787,0.00787,327599.214,16743.9,16272.6,16693.0,16167.1
-0.007517,0.00787,1668988800,-0.007497,0.009216,790219.365,16304.3,15773.0,16272.7,15443.2
-0.007498,-0.007497,1669075200,0.00939,0.01,579333.644,16309.0,16220.6,15772.9,15610.3
-0.000749,0.00939,1669161600,0.005398,0.01,546714.91,16703.4,16595.8,16220.5,16155.5
-0.000792,0.005398,1669248000,0.002056,0.007163,351024.418,16800.0,16592.4,16595.8,16450.0
-0.003402,0.000757,1669334400,0.00381,0.006012,306560.116,16639.9,16516.1,16592.5,16331.7
-0.00348,0.00381,1669420800,0.001088,0.005672,253401.659,16699.1,16449.2,16516.2,16369.1
-0.003913,0.001088,1669507200,0.002267,0.00525,189370.345,16594.2,16422.6,16449.2,16396.0
-0.003895,0.002267,1669593600,0.00476,0.007735,497137.869,16475.0,16204.5,16422.5,15984.1
-0.002932,0.00476,1669680000,0.003404,0.009271,391410.854,16543.0,16433.2,16204.6,16088.0
0.001077,0.003404,1669766400,0.001102,0.009523,620324.95,17248.3,17153.3,16433.3,16421.5
-0.00835,0.001102,1669852800,0.0082,0.01,411051.309,17348.5,16970.5,17153.4,16851.2
-0.005148,0.0082,1669939200,0.0033,0.008203,335039.215,17096.3,17083.0,16970.5,16760.0
0.002338,0.0033,1670025600,0.006159,0.01,185257.242,17160.0,16879.5,17083.0,16850.1
-0.000507,0.006159,1670112000,0.00005,0.007601,292090.868,17206.2,17099.5,16879.5,16874.1
-0.004894,0.00005,1670198400,0.002206,0.005544,519961.39,17430.0,16958.3,17099.5,16860.6
-0.002661,0.002206,1670284800,0.007913,0.00795,321330.613,17100.0,17078.6,16958.2,16899.9
-0.002348,0.007913,1670371200,0.001206,0.008107,337778.925,17130.0,16828.0,17078.7,16655.0
-0.003193,0.001206,1670457600,0.001211,0.002466,402157.335,17294.9,17216.0,16828.0,16710.4
-0.002998,0.001211,1670544000,-0.001696,0.009265,290231.183,17365.4,17122.0,17216.0,17052.0
-0.002521,-0.001696,1670630400,0.000929,0.002797,141895.207,17228.6,17120.0,17122.0,17081.0
-0.001724,0.000929,1670716800,0.002407,0.003776,171004.111,17265.0,17077.3,17120.1,17060.0
-0.002036,0.002407,1670803200,0.00306,0.004275,335856.258,17237.9,17200.0,17077.3,16865.0
0.000618,0.00306,1670889600,0.01,0.01,596851.291,18100.0,17777.1,17200.0,17076.0
0.01,0.01,1670976000,0.01,0.01,627511.699,18400.0,17803.9,17777.1,17659.4
0.004453,0.01,1671062400,0.004814,0.01,437284.037,17849.5,17351.8,17804.0,17258.0
-0.002699,0.004814,1671148800,0.00201,0.006319,622150.245,17528.0,16624.1,17351.9,16521.1
0.00201,0.00201,1671235200,0.006274,0.01,248465.273,16790.0,16768.0,16624.1,16571.8
-0.002112,0.006274,1671321600,0.006468,0.01,185898.213,16872.0,16730.3,16768.1,16656.0
-0.009717,0.006468,1671408000,0.005632,0.01,344728.552,16809.6,16429.2,16730.4,16210.0
-0.002261,0.005632,1671494400,0.00376,0.006252,476171.098,17049.6,16887.2,16429.2,16390.3
0.000527,0.00376,1671580800,0.002918,0.008676,227752.335,16924.2,16819.6,16887.3,16694.2
0.001957,0.002918,1671667200,0.01,0.01,306610.961,16861.9,16815.5,16819.7,16556.1
0.006608,0.01,1671753600,0.01,0.01,264553.42,16960.0,16776.4,16815.5,16690.0
0.000536,0.01,1671840000,0.000536,0.01,82410.79,16859.9,16828.9,16776.3,16774.4
-0.00004,0.000536,1671926400,0.003316,0.005229,144075.843,16850.0,16824.4,16829.0,16700.0
-0.005321,0.003316,1672012800,0.008672,0.008678,148128.699,16936.8,16912.9,16824.5,16781.1
-0.000072,0.008672,1672099200,0.004256,0.009041,262828.564,16968.0,16698.2,16912.8,16580.0
0.001598,0.004256,1672185600,0.01,0.01,344649.858,16778.3,16539.0,16698.2,16455.6
0.006848,0.01,1672272000,0.01,0.01,208591.531,16659.0,16630.3,16538.9,16485.1
0.006174,0.01,1672358400,0.01,0.01,295630.49,16666.6,16601.2,16630.3,16320.0
0.01,0.01,1672444800,0.01,0.01,134462.156,16640.0,16537.6,16601.2,16461.8
-0.001567,0.01,1672531200,-0.001488,0.01,105502.965,16618.8,16610.3,16537.5,16488.0
-0.004679,-0.001488,1672617600,0.01,0.01,215161.176,16799.0,16666.0,16610.4,16541.2
0.002922,0.01,1672704000,0.006478,0.01,203070.205,16774.0,16667.2,16665.9,16600.3
0.003231,0.006478,1672790400,0.005448,0.01,349747.838,16984.6,16842.1,16667.3,16645.7
0.001756,0.005448,1672876800,0.005548,0.00852,176369.347,16872.8,16823.8,16842.2,16740.4
0.002449,0.005548,1672963200,0.00248,0.01,316973.629,17030.0,16943.8,16823.8,16664.8
-0.001756,0.00248,1673049600,0.005654,0.01,77973.105,16973.6,16936.5,16943.9,16900.1
0.00181,0.005654,1673136000,0.005679,0.01,157717.318,17181.1,17124.7,16936.5,16905.0
-0.002595,0.005679,1673222400,0.002441,0.006159,400277.809,17387.8,17169.7,17124.6,17098.2
0.002051,0.002441,1673308800,0.002761,0.01,297320.371,17485.4,17428.8,17169.6,17140.4
-0.003025,0.002761,1673395200,0.007517,0.007517,386277.106,18013.2,17935.7,17428.8,17306.4
0.007517,0.007517,1673481600,0.01,0.01,1040334.76,19120.0,18838.0,17935.6,17902.4
0.003026,0.01,1673568000,0.0087,0.01,806807.832,19997.8,19924.2,18838.1,18711.0
0.0087,0.0087,1673654400,0.013795,0.053614,1010666.683,21544.0,20962.8,19924.3,19882.6
0.01,0.013795,1673740800,0.01,0.022718,428486.559,21073.8,20882.7,20962.8,20556.0
0.01,0.01,1673827200,0.01,0.01,666148.201,21498.0,21188.3,20882.7,20606.6
0.01,0.01,1673913600,0.01,0.01,547390.593,21640.0,21130.9,21188.2,20827.8
0.01,0.01,1674000000,0.01,0.01,813785.517,21672.0,20680.0,21130.8,20386.0
0.01,0.01,1674086400,0.01,0.01,374733.617,21183.9,21068.3,20680.1,20659.9
0.01,0.01,1674172800,0.01,0.01,723645.2,22750.0,22661.1,21068.3,20856.4
0.01,0.01,1674259200,0.01,0.01,764681.1,23390.0,22781.9,22661.0,22422.0
0.01,0.01,1674345600,0.01,0.01,482529.811,23080.2,22704.6,22781.8,22287.0
0.01,0.01,1674432000,0.01,0.01,525802.84,23193.1,22913.1,22704.7,22500.0
0.01,0.01,1674518400,0.01,0.01,505615.816,23158.7,22627.4,22913.3,22450.0
0.01,0.01,1674604800,0.01,0.01,692786.607,23837.4,23060.6,22627.5,22310.5
0.01,0.01,1674691200,0.01,0.01,427760.786,23278.7,23001.9,23060.6,22843.8
0.006491,0.01,1674777600,0.01,0.01,509920.307,23500.0,23068.0,23001.9,22516.6
0.01,0.01,1674864000,0.01,0.01,186400.943,23185.0,23015.9,23068.1,22870.8
0.01,0.01,1674950400,0.01,0.01,562028.231,23962.7,23740.3,23016.0,22961.5
0.01,0.01,1675036800,0.01,0.01,572537.407,23804.6,22819.9,23740.2,22484.2
0.01,0.01,1675123200,0.01,0.01,403726.966,23330.0,23119.4,22819.9,22715.3
0.01,0.01,1675209600,0.01,0.01,571429.711,23852.4,23730.0,23119.5,22747.0
0.01,0.01,1675296000,0.01,0.01,615740.338,24281.4,23493.1,23730.1,23365.0
0.01,0.01,1675382400,0.01,0.01,470831.438,23719.9,23424.7,23493.0,23201.0
0.01,0.01,1675468800,0.01,0.01,197118.393,23591.4,23322.6,23424.7,23250.0
0.01,0.01,1675555200,0.01,0.01,356665.034,23436.0,22929.2,23322.6,22741.0
0.01,0.01,1675641600,0.01,0.01,417160.143,23159.4,22757.7,22929.3,22600.0
0.01,0.01,1675728000,0.01,0.01,447273.494,23368.6,23234.1,22757.8,22742.4
0.01,0.01,1675814400,0.01,0.01,383465.481,23450.0,22955.9,23234.1,22662.9
0.01,0.01,1675900800,0.01,0.01,732295.35,23007.8,21793.4,22955.9,21684.7
0.007742,0.01,1675987200,0.007742,0.01,439986.497,21933.8,21618.6,21793.3,21405.0
0.004176,0.007742,1676073600,0.005343,0.01,189249.667,21891.9,21851.3,21618.6,21594.4
0.000026,0.005343,1676160000,0.002098,0.01,276787.093,22080.9,21771.1,21851.2,21618.0
0.000633,0.002098,1676246400,0.01,0.01,511595.693,21888.0,21766.2,21771.0,21338.0
0.002187,0.01,1676332800,0.002409,0.01,598791.509,22320.0,22187.4,21766.1,21485.2
0.000955,0.002409,1676419200,0.01,0.01,824676.471,24420.0,24332.6,22187.4,22038.5
0.01,0.01,1676505600,0.01,0.025877,959463.159,25290.0,23526.6,24332.7,23518.0
0.01,0.01,1676592000,0.01,0.01,922717.148,25043.2,24581.5,23526.6,23350.0
0.01,0.01,1676678400,0.01,0.01,261555.556,24887.5,24636.9,24581.3,24430.6
0.01,0.01,1676764800,0.01,0.01,543506.628,25200.0,24265.9,24636.8,24179.4
0.01,0.01,1676851200,0.01,0.01,646401.072,25140.0,24849.9,24265.9,23827.0
0.01,0.01,1676937600,0.01,0.01,729290.575,25347.6,24443.4,24849.9,24150.0
0.01,0.01,1677024000,0.01,0.01,730414.101,24468.5,24171.3,24443.3,23572.0
0.003297,0.01,1677110400,0.004978,0.01,751339.414,24588.0,23928.8,24171.3,23590.0
-0.004223,0.004978,1677196800,0.001219,0.01,731577.942,24138.6,23175.6,23928.7,22800.0
-0.00108,0.001219,1677283200,0.007378,0.0075,310795.648,23210.5,23146.2,23175.5,22700.0
0.001324,0.007378,1677369600,0.008133,0.01,371395.056,23675.0,23545.3,23146.2,23050.0
0.000554,0.008133,1677456000,0.003414,0.009147,576754.966,23888.0,23480.0,23545.2,23088.0
-0.00078,0.003414,1677542400,0.000224,0.006431,456919.838,23592.8,23129.6,23480.0,23010.0
-0.000474,0.000224,1677628800,0.008612,0.01,617250.311,24022.7,23619.8,23129.7,23008.4
0.007133,0.008612,1677715200,0.01,0.01,419256.601,23790.5,23457.1,23619.8,23183.0
-0.005449,0.01,1677801600,0.000537,0.01,608518.137,23468.5,22342.8,23457.1,21883.2
-0.000553,0.000537,1677888000,0.001883,0.004427,175309.211,22400.0,22335.7,22342.8,22147.5
-0.000567,0.001883,1677974400,0.004066,0.005242,282261.745,22650.0,22419.4,22335.8,22174.9
0.001226,0.004066,1678060800,0.001226,0.007953,298976.397,22594.5,22397.1,22419.3,22240.1
0.001,0.001226,1678147200,0.002956,0.005612,548494.099,22550.0,22187.1,22397.1,21908.0
0.000116,0.002956,1678233600,0.01,0.01,547867.967,22276.4,21695.4,22187.1,21540.5
-0.008822,0.01,1678320000,-0.008822,0.01,951903.36,21823.0,20348.3,21695.3,20003.5
-0.013091,-0.008822,1678406400,0.002392,0.003533,1238135.265,20351.8,20140.3,20348.4,19521.6
-0.004317,0.002392,1678492800,0.000357,0.002392,753479.558,20674.5,20447.3,20140.3,19752.5
-0.004693,0.000357,1678579200,0.01,0.01,881522.402,22184.0,21986.2,20447.3,20262.2
0.001454,0.01,1678665600,0.015295,0.031377,1534982.176,24517.2,24119.5,21986.2,21804.0
0.01,0.015295,1678752000,0.01,0.043771,1572562.635,26489.9,24682.5,24119.5,23951.0
0.01,0.01,1678838400,0.01,0.03403,1102056.429,25200.0,24288.0,24682.5,23888.0
0.003244,0.01,1678924800,0.003285,0.01,735446.946,25167.9,24990.4,24287.9,24120.5
0.002003,0.003285,1679011200,0.01,0.01,1341159.064,27763.4,27384.0,24990.5,24875.3
0.01,0.01,1679097600,0.01,0.01,740232.316,27726.4,26907.0,27383.9,26555.5
0.01,0.01,1679184000,0.01,0.01,759367.078,28397.0,27955.7,26907.0,26815.9
0.005795,0.01,1679270400,0.008078,0.01,937223.448,28483.2,27704.1,27955.8,27120.6
-0.00005,0.008078,1679356800,0.000311,0.008498,685487.714,28460.0,28091.1,27704.1,27288.0
-0.000614,0.000311,1679443200,0.000253,0.01,1080393.27,28881.0,27233.8,28091.1,26590.0
-0.002679,0.000253,1679529600,0.01,0.01,808174.047,28777.0,28284.1,27233.8,27101.0
-0.008192,0.01,1679616000,-0.000263,0.01,696075.37,28369.1,27438.9,28284.0,26960.0
-0.004432,-0.000263,1679702400,0.000088,0.002543,335674.055,27788.0,27447.3,27439.0,27131.8
-0.003747,0.000088,1679788800,0.00288,0.005231,399756.985,28186.9,27954.3,27447.2,27400.0
-0.003936,0.00288,1679875200,-0.00137,0.006848,642434.822,28019.4,27112.0,27954.3,26480.0
-0.002941,-0.00137,1679961600,0.006117,0.01,585080.772,27500.0,27249.7,27112.0,26610.0
0.000149,0.006117,1680048000,0.007045,0.01,655852.971,28649.9,28338.5,27249.7,27223.6
-0.002907,0.007045,1680134400,-0.002694,0.01,770966.1,29184.8,28015.0,28338.6,27654.1
-0.004373,-0.002694,1680220800,0.01,0.01,611557.29,28675.3,28454.9,28015.0,27500.0
0.00398,0.01,1680307200,0.004516,0.01,256487.222,28845.3,28443.8,28454.8,28180.0
-0.000438,0.004516,1680393600,0.001746,0.008904,316658.67,28516.5,28161.2,28443.7,27820.0
-0.007302,0.001746,1680480000,-0.00608,0.009066,741665.563,28540.0,27786.1,28161.3,27166.0
-0.00608,-0.00608,1680566400,0.002754,0.002794,432370.612,28450.0,28155.2,27786.1,27650.2
-0.003823,0.002754,1680652800,0.001442,0.01,543712.838,28800.0,28154.0,28155.1,27775.0
-0.003758,0.001442,1680739200,0.000937,0.004112,355916.782,28175.0,28022.8,28154.0,27684.2
-0.002367,0.000937,1680825600,0.000336,0.002289,219250.178,28096.0,27890.7,28022.9,27755.0
-0.002439,0.000336,1680912000,0.000927,0.005398,159129.56,28153.6,27924.9,27890.7,27850.1
-0.003721,0.000927,1680998400,0.01,0.01,305861.88,28539.1,28309.4,27924.9,27762.8
0.006167,0.01,1681084800,0.01,0.01,580061.925,29840.0,29623.1,28309.4,28153.6
0.008744,0.01,1681171200,0.00959,0.01,628978.491,30564.0,30185.1,29623.1,29573.9
0.000278,0.00959,1681257600,0.00666,0.01,563668.43,30480.0,29875.0,30185.1,29620.0
-0.000119,0.00666,1681344000,-0.000106,0.01,436182.494,30648.9,30362.7,29874.9,29836.7
-0.005752,-0.000106,1681430400,-0.005071,0.01,615391.615,31059.0,30453.1,30362.7,29925.0
-0.005071,-0.005071,1681516800,0.007144,0.01,180234.082,30599.9,30280.4,30453.0,30186.0
0.00704,0.007144,1681603200,0.01,0.01,210226.019,30560.0,30286.6,30280.4,30102.0
0.00267,0.01,1681689600,0.004649,0.01,455518.548,30307.4,29420.0,30286.6,29219.9
-0.002241,0.004649,1681776000,0.01,0.01,533189.27,30480.0,30365.8,29420.1,29078.1
-0.004659,0.01,1681862400,0.008579,0.01,643866.11,30410.0,28795.1,30365.8,28557.3
0.003234,0.008579,1681948800,0.006372,0.01,639179.286,29078.0,28229.9,28795.0,27983.0
0.006013,0.006372,1682035200,0.01,0.01,687832.833,28368.9,27252.5,28229.9,27100.0
-0.000346,0.01,1682121600,0.003703,0.01,345549.021,27888.0,27807.2,27252.6,27126.0
-0.000543,0.003703,1682208000,0.004691,0.006384,332082.355,27807.3,27576.0,27807.2,27279.7
0.001602,0.004691,1682294400,0.005098,0.006619,581268.268,28000.0,27497.5,27575.9,26919.3
0.004041,0.005098,1682380800,0.00439,0.01,508254.515,28379.9,28286.7,27497.4,27176.6
-0.003317,0.00439,1682467200,0.002518,0.01,1284924.668,30048.2,28395.9,28286.7,27200.0
0.001834,0.002518,1682553600,0.01,0.01,952584.739,29898.0,29459.0,28396.0,28365.3
-0.000005,0.01,1682640000,0.000086,0.01,508350.155,29591.1,29300.0,29459.0,28870.0
-0.000371,0.000086,1682726400,0.003152,0.01,218013.244,29443.9,29212.7,29300.0,29000.4
0.002429,0.003152,1682812800,0.002429,0.007717,417798.846,29950.0,29223.0,29212.7,29067.4
-0.006505,0.002429,1682899200,0.000968,0.009697,624974.488,29325.5,28054.4,29223.0,27650.0
-0.000342,0.000968,1682985600,0.008568,0.008568,513546.269,28888.0,28656.5,28054.5,27854.0
0.003853,0.008568,1683072000,0.01,0.01,676466.23,29258.4,29018.4,28656.4,28080.0
0.001701,0.01,1683158400,0.003708,0.01,426425.584,29380.0,28826.0,29018.4,28660.0
0.001789,0.003708,1683244800,0.01,0.01,578485.177,29693.0,29491.5,28826.0,28618.3
0.003979,0.01,1683331200,0.004321,0.01,475628.901,29840.0,28837.8,29491.5,28333.0
0.000727,0.004321,1683417600,0.000727,0.007486,308410.643,29137.0,28419.4,28837.9,28370.0
-0.004596,0.000727,1683504000,0.005099,0.00777,658188.777,28624.6,27659.8,28419.5,27250.0
0.000329,0.005099,1683590400,0.003851,0.009563,367664.686,27815.6,27610.2,27659.8,27316.8
-0.007608,0.003851,1683676800,0.00158,0.01,722502.676,28297.0,27582.9,27610.2,26666.6
0.00158,0.00158,1683763200,0.003675,0.009586,538822.363,27630.0,26956.4,27583.0,26688.8
-0.000092,0.003675,1683849600,-0.00001,0.008641,615645.508,27090.0,26785.1,26956.4,25751.0
-0.000164,-0.00001,1683936000,0.001715,0.007883,242694.929,27051.5,26762.7,26785.2,26674.9
0.001091,0.001715,1684022400,0.004452,0.00541,247579.427,27200.0,26901.9,26762.8,26557.0
-0.003095,0.004452,1684108800,0.008642,0.008649,450263.076,27650.0,27152.5,26901.9,26694.4
0.002399,0.008642,1684195200,0.008371,0.009938,373172.951,27284.7,27024.8,27152.5,26832.0
0.003731,0.008371,1684281600,0.01,0.01,490065.218,27500.0,27395.8,27024.7,26527.5
0.000342,0.01,1684368000,0.002716,0.01,544971.979,27482.7,26809.3,27395.7,26335.3
0.00117,0.002716,1684454400,0.00533,0.006931,324097.956,27180.0,26870.1,26809.4,26611.2
-0.001009,0.00533,1684540800,0.004792,0.00705,137515.354,27144.4,27089.5,26870.1,26813.5
0.002991,0.004792,1684627200,0.002991,0.009051,238776.425,27288.0,26732.8,27089.6,26642.0
-0.001956,0.002991,1684713600,0.01,0.01,328030.52,27097.8,26840.2,26732.8,26500.0
0.01,0.01,1684800000,0.01,0.01,369176.618,27527.5,27209.9,26840.2,26782.6
-0.000727,0.01,1684886400,0.005858,0.01,535191.677,27212.9,26313.8,27209.9,26060.0
0.005787,0.005858,1684972800,0.01,0.01,394535.225,26644.0,26461.8,26313.9,25850.0
0.002661,0.01,1685059200,0.007146,0.01,324475.546,26925.0,26689.9,26461.7,26313.9
0.006991,0.007146,1685145600,0.00988,0.01,163681.935,26890.0,26841.6,26689.8,26528.6
0.00988,0.00988,1685232000,0.00988,0.00988,440115.394,28252.8,28055.7,26841.6,26746.0
0.006255,0.01,1685318400,0.006255,0.01,411290.549,28442.0,27722.0,28055.8,27513.5
0.001392,0.006255,1685404800,0.00232,0.00913,334379.313,28038.6,27680.1,27722.1,27530.0
0.002087,0.00232,1685491200,0.002087,0.01,471381.89,27825.0,27201.1,27680.0,26826.0
0.001499,0.002087,1685577600,0.004735,0.01,404787.572,27347.9,26805.3,27201.1,26600.0
0.004735,0.004735,1685664000,0.007411,0.01,391110.093,27290.0,27227.8,26805.3,26477.6
0.004083,0.007411,1685750400,0.00485,0.01,182464.1,27340.2,27054.9,27227.8,26900.0
0.004514,0.00485,1685836800,0.01,0.01,218271.544,27460.0,27102.4,27054.9,26935.3
-0.00735,0.01,1685923200,-0.007178,0.01,700502.548,27125.0,25714.7,27102.4,25360.1
-0.007194,-0.007178,1686009600,0.01,0.01,731445.649,27358.1,27221.5,25714.6,25321.6
0.003853,0.01,1686096000,0.005504,0.01,660044.537,27394.4,26325.9,27221.5,26111.0
0.000077,0.005504,1686182400,0.006616,0.006969,333104.839,26800.0,26485.9,26325.9,26195.4
0.004295,0.006616,1686268800,0.00874,0.01,283719.198,26775.0,26468.1,26486.0,26236.0
0.001148,0.00874,1686355200,0.004483,0.01,608917.569,26525.0,25826.6,26468.2,25300.0
0.002768,0.004483,1686441600,0.008758,0.01,279365.563,26199.0,25909.9,25826.6,25621.3
0.001767,0.008758,1686528000,0.01,0.01,298900.468,26097.7,25894.8,25910.0,25600.0
0.002296,0.01,1686614400,0.002489,0.01,434536.754,26430.5,25918.0,25894.8,25708.0
-0.003579,0.002489,1686700800,-0.003267,0.00811,464681.602,26099.3,25115.9,25918.0,24796.8
-0.003341,-0.003267,1686787200,0.003916,0.01,473971.375,25750.0,25586.1,25115.9,24777.0
-0.001805,0.003916,1686873600,0.009868,0.009889,533144.956,26526.9,26336.0,25586.0,25142.1
0.003034,0.009868,1686960000,0.003706,0.01,305738.396,26900.0,26508.9,26335.9,26170.8
0.003706,0.003706,1687046400,0.007038,0.01,241977.484,26709.4,26329.7,26508.8,26230.9
0.003284,0.007038,1687132800,0.004365,0.01,400533.758,27077.0,26828.5,26329.6,26241.2
-0.006439,0.004365,1687219200,0.006357,0.006568,758176.297,28397.8,28290.6,26828.6,26633.9
0.0017,0.006357,1687305600,0.01,0.01,1123474.427,30822.0,29988.5,28290.7,28236.4
0.00804,0.01,1687392000,0.01,0.01,561051.742,30488.0,29875.0,29988.5,29500.1
0.008138,0.01,1687478400,0.01,0.01,699073.071,31500.0,30673.4,29875.0,29792.0
0.01,0.01,1687564800,0.01,0.01,279539.288,30796.5,30524.2,30673.5,30222.0
0.01,0.01,1687651200,0.01,0.01,301533.154,31053.2,30458.0,30524.2,30252.6
0.01,0.01,1687737600,0.01,0.01,415099.356,30667.3,30260.1,30458.0,29890.1
0.008081,0.01,1687824000,0.01,0.01,406073.348,30998.5,30683.2,30260.1,30213.0
0.003891,0.01,1687910400,0.006574,0.01,416656.434,30701.8,30066.3,30683.2,29804.6
0.006574,0.006574,1687996800,0.01,0.01,382072.846,30837.0,30439.9,30066.3,30036.1
0.01,0.01,1688083200,0.01,0.01,809331.305,31300.0,30460.2,30439.9,29500.0
0.01,0.01,1688169600,0.01,0.01,135520.246,30668.2,30573.6,30460.2,30311.3
0.01,0.01,1688256000,0.01,0.01,231866.188,30800.0,30612.7,30573.6,30149.9
0.01,0.01,1688342400,0.01,0.01,370293.236,31395.2,31149.0,30612.7,30559.4
0.01,0.01,1688428800,0.01,0.01,300832.26,31319.4,30756.1,31149.0,30600.0
0.008172,0.01,1688515200,0.01,0.01,294896.578,30875.2,30488.4,30756.1,30175.8
-0.001279,0.01,1688601600,0.000834,0.01,721267.219,31568.0,29874.4,30488.4,29818.0
-0.003485,0.000834,1688688000,0.003777,0.005528,337801.654,30443.6,30327.9,29874.3,29680.0
0.000609,0.003777,1688774400,0.005737,0.006173,138734.493,30380.0,30269.3,30328.0,30026.8
-0.002182,0.005737,1688860800,-0.002182,0.008017,162296.263,30443.4,30147.8,30269.2,30042.0
-0.003138,-0.002182,1688947200,0.00801,0.01,429115.537,31040.0,30396.9,30147.8,29928.8
0.001189,0.00801,1689033600,0.007041,0.008943,298904.747,30804.9,30608.4,30396.9,30261.4
-0.001573,0.007041,1689120000,-0.001147,0.009965,425058.257,30980.5,30368.9,30608.3,30186.0
-0.007563,-0.001147,1689206400,0.01,0.01,696023.51,31850.0,31441.7,30368.9,30233.0
-0.007313,0.01,1689292800,-0.007313,0.01,538692.246,31640.0,30293.3,31441.6,29876.6
-0.008062,-0.007313,1689379200,0.001965,0.004733,111622.474,30380.0,30276.4,30293.3,30220.2
0.001927,0.001965,1689465600,0.002794,0.008195,173805.94,30441.6,30216.8,30276.5,30050.0
-0.002226,0.002794,1689552000,0.003986,0.006929,344113.427,30329.7,30126.1,30216.9,29630.0
0.003986,0.003986,1689638400,0.01,0.01,337396.417,30227.5,29845.6,30126.0,29400.0
0.002661,0.01,1689724800,0.002661,0.01,298418.854,30178.5,29895.5,29845.7,29745.0
0.000413,0.002661,1689811200,0.002926,0.01,410263.764,30420.0,29791.0,29895.5,29468.8
0.000566,0.002926,1689897600,0.002211,0.006114,221145.074,30056.2,29891.4,29791.0,29705.9
