o,h,l,t,c,open,close,high,volume,low
0.01,0.01,0.01,1665446400,0.01,19124.1,19055.0,19260.0,603358.324,18850.0
0.01,0.01,0.007192,1665532800,0.00745,19055.0,19148.0,19240.0,406770.288,18924.3
0.00745,0.01,0.003255,1665619200,0.003255,19148.1,19365.5,19498.6,1104615.001,17917.8
0.003255,0.01,0.002293,1665705600,0.004374,19365.4,19164.6,19947.9,861453.21,19059.6
0.004374,0.007353,0.001172,1665792000,0.002746,19164.6,19060.4,19218.8,241520.185,18966.0
0.002746,0.004516,-0.000447,1665878400,0.000331,19060.4,19251.9,19415.9,267921.192,19058.0
0.000331,0.01,-0.000123,1665964800,0.01,19251.8,19540.6,19666.0,502319.759,19148.0
0.01,0.01,0.006536,1666051200,0.007545,19540.7,19320.9,19706.4,634343.154,19081.0
0.007545,0.01,0.007545,1666137600,0.01,19320.9,19116.7,19349.8,404370.458,19050.0
0.01,0.01,0.000813,1666224000,0.004693,19116.6,19034.7,19350.0,537627.048,18882.4
0.004693,0.006566,-0.001687,1666310400,0.003762,19034.8,19150.9,19240.0,581878.905,18600.0
0.003762,0.00947,-0.001435,1666396800,0.004151,19151.0,19195.1,19250.0,174055.042,19103.5
0.004151,0.01,-0.002031,1666483200,0.01,19195.1,19560.7,19690.0,358611.542,19050.0
0.01,0.01,0.000583,1666569600,0.004359,19560.6,19318.1,19593.3,476676.536,19146.0
0.004359,0.009696,-0.000723,1666656000,0.002311,19318.1,20068.3,20415.0,777306.534,19228.0
0.002311,0.006199,-0.002721,1666742400,-0.000048,20068.3,20758.3,21030.0,841864.982,20041.1
-0.000048,0.008437,-0.00491,1666828800,-0.001228,20758.4,20285.5,20863.7,614910.045,20170.0
-0.001228,0.005251,-0.004492,1666915200,0.002457,20285.6,20582.8,20740.0,595538.882,19951.0
0.002457,0.007363,-0.002962,1667001600,-0.002497,20582.7,20796.7,21088.0,482217.17,20547.8
-0.002497,0.008079,-0.002697,1667088000,0.001601,20796.7,20615.6,20925.2,295389.69,20503.0
0.001601,0.007437,-0.001342,1667174400,0.000722,20615.5,20482.0,20838.7,478797.266,20225.4
0.000722,0.005675,-0.003424,1667260800,0.004765,20482.1,20472.1,20687.0,314676.187,20320.0
0.004765,0.007671,0.00065,1667347200,0.002714,20472.1,20140.1,20796.0,651535.761,20050.0
0.002714,0.007899,-0.00053,1667433600,0.004429,20140.2,20199.7,20400.0,372121.061,20026.0
0.004429,0.007097,-0.003665,1667520000,0.004409,20199.8,21137.6,21297.0,824515.215,20171.6
0.004409,0.01,0.001787,1667606400,0.006491,21137.6,21289.9,21473.7,303983.372,21071.1
0.006491,0.01,0.005236,1667692800,0.007812,21289.8,20900.0,21355.8,277148.646,20863.3
0.007812,0.01,-0.001847,1667779200,0.006608,20900.0,20578.6,21062.6,554408.316,20374.0
0.006608,0.006608,0.006608,1667865600,0.006608,20578.5,18534.0,20685.0,2046476.313,16830.0
-0.012182,0.00929,-0.120652,1667952000,-0.119172,18533.9,15905.0,18574.9,2065606.412,15462.6
-0.119172,-0.019452,-0.142765,1668038400,-0.019452,15905.0,17588.0,18230.0,1497093.602,15730.0
-0.019452,0.005493,-0.019809,1668124800,0.00528,17588.0,17058.3,17678.0,955344.602,16343.0
0.00528,0.01,-0.005366,1668211200,0.000344,17058.4,16806.9,17110.8,304455.717,16623.8
0.000344,0.005148,-0.011417,1668297600,-0.003668,16806.9,16321.2,16950.0,349742.836,16210.3
-0.003668,0.005119,-0.013897,1668384000,-0.010832,16321.3,16605.2,17188.0,934392.484,15805.5
-0.010832,0.003379,-0.023631,1668470400,-0.013216,16605.3,16888.3,17127.2,649349.458,16516.7
-0.013216,0.004361,-0.01434,1668556800,-0.004534,16888.3,16650.6,17007.4,537241.645,16358.0
-0.004534,-0.00182,-0.009688,1668643200,-0.002838,16650.7,16682.1,16741.7,408989.285,16403.3
-0.002838,0.009362,-0.004533,1668729600,0.005595,16682.1,16689.7,16984.4,388612.842,16541.1
0.005595,0.00997,-0.003534,1668816000,-0.000769,16689.7,16692.9,16814.5,171822.915,16543.8
-0.000769,0.00787,-0.005409,1668902400,0.00787,16693.0,16272.6,16743.9,327599.214,16167.1
0.00787,0.009216,-0.007517,1668988800,-0.007497,16272.7,15773.0,16304.3,790219.365,15443.2
-0.007497,0.01,-0.007498,1669075200,0.00939,15772.9,16220.6,16309.0,579333.644,15610.3
0.00939,0.01,-0.000749,1669161600,0.005398,16220.5,16595.8,16703.4,546714.91,16155.5
0.005398,0.007163,-0.000792,1669248000,0.002056,16595.8,16592.4,16800.0,351024.418,16450.0
0.000757,0.006012,-0.003402,1669334400,0.00381,16592.5,16516.1,16639.9,306560.116,16331.7
0.00381,0.005672,-0.00348,1669420800,0.001088,16516.2,16449.2,16699.1,253401.659,16369.1
0.001088,0.00525,-0.003913,1669507200,0.002267,16449.2,16422.6,16594.2,189370.345,16396.0
0.002267,0.007735,-0.003895,1669593600,0.00476,16422.5,16204.5,16475.0,497137.869,15984.1
0.00476,0.009271,-0.002932,1669680000,0.003404,16204.6,16433.2,16543.0,391410.854,16088.0
0.003404,0.009523,0.001077,1669766400,0.001102,16433.3,17153.3,17248.3,620324.95,16421.5
0.001102,0.01,-0.00835,1669852800,0.0082,17153.4,16970.5,17348.5,411051.309,16851.2
0.0082,0.008203,-0.005148,1669939200,0.0033,16970.5,17083.0,17096.3,335039.215,16760.0
0.0033,0.01,0.002338,1670025600,0.006159,17083.0,16879.5,17160.0,185257.242,16850.1
0.006159,0.007601,-0.000507,1670112000,0.00005,16879.5,17099.5,17206.2,292090.868,16874.1
0.00005,0.005544,-0.004894,1670198400,0.002206,17099.5,16958.3,17430.0,519961.39,16860.6
0.002206,0.00795,-0.002661,1670284800,0.007913,16958.2,17078.6,17100.0,321330.613,16899.9
0.007913,0.008107,-0.002348,1670371200,0.001206,17078.7,16828.0,17130.0,337778.925,16655.0
0.001206,0.002466,-0.003193,1670457600,0.001211,16828.0,17216.0,17294.9,402157.335,16710.4
0.001211,0.009265,-0.002998,1670544000,-0.001696,17216.0,17122.0,17365.4,290231.183,17052.0
-0.001696,0.002797,-0.002521,1670630400,0.000929,17122.0,17120.0,17228.6,141895.207,17081.0
0.000929,0.003776,-0.001724,1670716800,0.002407,17120.1,17077.3,17265.0,171004.111,17060.0
0.002407,0.004275,-0.002036,1670803200,0.00306,17077.3,17200.0,17237.9,335856.258,16865.0
0.00306,0.01,0.000618,1670889600,0.01,17200.0,17777.1,18100.0,596851.291,17076.0
0.01,0.01,0.01,1670976000,0.01,17777.1,17803.9,18400.0,627511.699,17659.4
0.01,0.01,0.004453,1671062400,0.004814,17804.0,17351.8,17849.5,437284.037,17258.0
0.004814,0.006319,-0.002699,1671148800,0.00201,17351.9,16624.1,17528.0,622150.245,16521.1
0.00201,0.01,0.00201,1671235200,0.006274,16624.1,16768.0,16790.0,248465.273,16571.8
0.006274,0.01,-0.002112,1671321600,0.006468,16768.1,16730.3,16872.0,185898.213,16656.0
0.006468,0.01,-0.009717,1671408000,0.005632,16730.4,16429.2,16809.6,344728.552,16210.0
0.005632,0.006252,-0.002261,1671494400,0.00376,16429.2,16887.2,17049.6,476171.098,16390.3
0.00376,0.008676,0.000527,1671580800,0.002918,16887.3,16819.6,16924.2,227752.335,16694.2
0.002918,0.01,0.001957,1671667200,0.01,16819.7,16815.5,16861.9,306610.961,16556.1
0.01,0.01,0.006608,1671753600,0.01,16815.5,16776.4,16960.0,264553.42,16690.0
0.01,0.01,0.000536,1671840000,0.000536,16776.3,16828.9,16859.9,82410.79,16774.4
0.000536,0.005229,-0.00004,1671926400,0.003316,16829.0,16824.4,16850.0,144075.843,16700.0
0.003316,0.008678,-0.005321,1672012800,0.008672,16824.5,16912.9,16936.8,148128.699,16781.1
0.008672,0.009041,-0.000072,1672099200,0.004256,16912.8,16698.2,16968.0,262828.564,16580.0
0.004256,0.01,0.001598,1672185600,0.01,16698.2,16539.0,16778.3,344649.858,16455.6
0.01,0.01,0.006848,1672272000,0.01,16538.9,16630.3,16659.0,208591.531,16485.1
0.01,0.01,0.006174,1672358400,0.01,16630.3,16601.2,16666.6,295630.49,16320.0
0.01,0.01,0.01,1672444800,0.01,16601.2,16537.6,16640.0,134462.156,16461.8
0.01,0.01,-0.001567,1672531200,-0.001488,16537.5,16610.3,16618.8,105502.965,16488.0
-0.001488,0.01,-0.004679,1672617600,0.01,16610.4,16666.0,16799.0,215161.176,16541.2
0.01,0.01,0.002922,1672704000,0.006478,16665.9,16667.2,16774.0,203070.205,16600.3
0.006478,0.01,0.003231,1672790400,0.005448,16667.3,16842.1,16984.6,349747.838,16645.7
0.005448,0.00852,0.001756,1672876800,0.005548,16842.2,16823.8,16872.8,176369.347,16740.4
0.005548,0.01,0.002449,1672963200,0.00248,16823.8,16943.8,17030.0,316973.629,16664.8
0.00248,0.01,-0.001756,1673049600,0.005654,16943.9,16936.5,16973.6,77973.105,16900.1
0.005654,0.01,0.00181,1673136000,0.005679,16936.5,17124.7,17181.1,157717.318,16905.0
0.005679,0.006159,-0.002595,1673222400,0.002441,17124.6,17169.7,17387.8,400277.809,17098.2
0.002441,0.01,0.002051,1673308800,0.002761,17169.6,17428.8,17485.4,297320.371,17140.4
0.002761,0.007517,-0.003025,1673395200,0.007517,17428.8,17935.7,18013.2,386277.106,17306.4
0.007517,0.01,0.007517,1673481600,0.01,17935.6,18838.0,19120.0,1040334.76,17902.4
0.01,0.01,0.003026,1673568000,0.0087,18838.1,19924.2,19997.8,806807.832,18711.0
0.0087,0.053614,0.0087,1673654400,0.013795,19924.3,20962.8,21544.0,1010666.683,19882.6
0.013795,0.022718,0.01,1673740800,0.01,20962.8,20882.7,21073.8,428486.559,20556.0
0.01,0.01,0.01,1673827200,0.01,20882.7,21188.3,21498.0,666148.201,20606.6
0.01,0.01,0.01,1673913600,0.01,21188.2,21130.9,21640.0,547390.593,20827.8
0.01,0.01,0.01,1674000000,0.01,21130.8,20680.0,21672.0,813785.517,20386.0
0.01,0.01,0.01,1674086400,0.01,20680.1,21068.3,21183.9,374733.617,20659.9
0.01,0.01,0.01,1674172800,0.01,21068.3,22661.1,22750.0,723645.2,20856.4
0.01,0.01,0.01,1674259200,0.01,22661.0,22781.9,23390.0,764681.1,22422.0
0.01,0.01,0.01,1674345600,0.01,22781.8,22704.6,23080.2,482529.811,22287.0
0.01,0.01,0.01,1674432000,0.01,22704.7,22913.1,23193.1,525802.84,22500.0
0.01,0.01,0.01,1674518400,0.01,22913.3,22627.4,23158.7,505615.816,22450.0
0.01,0.01,0.01,1674604800,0.01,22627.5,23060.6,23837.4,692786.607,22310.5
0.01,0.01,0.01,1674691200,0.01,23060.6,23001.9,23278.7,427760.786,22843.8
0.01,0.01,0.006491,1674777600,0.01,23001.9,23068.0,23500.0,509920.307,22516.6
0.01,0.01,0.01,1674864000,0.01,23068.1,23015.9,23185.0,186400.943,22870.8
0.01,0.01,0.01,1674950400,0.01,23016.0,23740.3,23962.7,562028.231,22961.5
0.01,0.01,0.01,1675036800,0.01,23740.2,22819.9,23804.6,572537.407,22484.2
0.01,0.01,0.01,1675123200,0.01,22819.9,23119.4,23330.0,403726.966,22715.3
0.01,0.01,0.01,1675209600,0.01,23119.5,23730.0,23852.4,571429.711,22747.0
0.01,0.01,0.01,1675296000,0.01,23730.1,23493.1,24281.4,615740.338,23365.0
0.01,0.01,0.01,1675382400,0.01,23493.0,23424.7,23719.9,470831.438,23201.0
0.01,0.01,0.01,1675468800,0.01,23424.7,23322.6,23591.4,197118.393,23250.0
0.01,0.01,0.01,1675555200,0.01,23322.6,22929.2,23436.0,356665.034,22741.0
0.01,0.01,0.01,1675641600,0.01,22929.3,22757.7,23159.4,417160.143,22600.0
0.01,0.01,0.01,1675728000,0.01,22757.8,23234.1,23368.6,447273.494,22742.4
0.01,0.01,0.01,1675814400,0.01,23234.1,22955.9,23450.0,383465.481,22662.9
0.01,0.01,0.01,1675900800,0.01,22955.9,21793.4,23007.8,732295.35,21684.7
0.01,0.01,0.007742,1675987200,0.007742,21793.3,21618.6,21933.8,439986.497,21405.0
0.007742,0.01,0.004176,1676073600,0.005343,21618.6,21851.3,21891.9,189249.667,21594.4
0.005343,0.01,0.000026,1676160000,0.002098,21851.2,21771.1,22080.9,276787.093,21618.0
0.002098,0.01,0.000633,1676246400,0.01,21771.0,21766.2,21888.0,511595.693,21338.0
0.01,0.01,0.002187,1676332800,0.002409,21766.1,22187.4,22320.0,598791.509,21485.2
0.002409,0.01,0.000955,1676419200,0.01,22187.4,24332.6,24420.0,824676.471,22038.5
0.01,0.025877,0.01,1676505600,0.01,24332.7,23526.6,25290.0,959463.159,23518.0
0.01,0.01,0.01,1676592000,0.01,23526.6,24581.5,25043.2,922717.148,23350.0
0.01,0.01,0.01,1676678400,0.01,24581.3,24636.9,24887.5,261555.556,24430.6
0.01,0.01,0.01,1676764800,0.01,24636.8,24265.9,25200.0,543506.628,24179.4
0.01,0.01,0.01,1676851200,0.01,24265.9,24849.9,25140.0,646401.072,23827.0
0.01,0.01,0.01,1676937600,0.01,24849.9,24443.4,25347.6,729290.575,24150.0
0.01,0.01,0.01,1677024000,0.01,24443.3,24171.3,24468.5,730414.101,23572.0
0.01,0.01,0.003297,1677110400,0.004978,24171.3,23928.8,24588.0,751339.414,23590.0
0.004978,0.01,-0.004223,1677196800,0.001219,23928.7,23175.6,24138.6,731577.942,22800.0
0.001219,0.0075,-0.00108,1677283200,0.007378,23175.5,23146.2,23210.5,310795.648,22700.0
0.007378,0.01,0.001324,1677369600,0.008133,23146.2,23545.3,23675.0,371395.056,23050.0
0.008133,0.009147,0.000554,1677456000,0.003414,23545.2,23480.0,23888.0,576754.966,23088.0
0.003414,0.006431,-0.00078,1677542400,0.000224,23480.0,23129.6,23592.8,456919.838,23010.0
0.000224,0.01,-0.000474,1677628800,0.008612,23129.7,23619.8,24022.7,617250.311,23008.4
0.008612,0.01,0.007133,1677715200,0.01,23619.8,23457.1,23790.5,419256.601,23183.0
0.01,0.01,-0.005449,1677801600,0.000537,23457.1,22342.8,23468.5,608518.137,21883.2
0.000537,0.004427,-0.000553,1677888000,0.001883,22342.8,22335.7,22400.0,175309.211,22147.5
0.001883,0.005242,-0.000567,1677974400,0.004066,22335.8,22419.4,22650.0,282261.745,22174.9
0.004066,0.007953,0.001226,1678060800,0.001226,22419.3,22397.1,22594.5,298976.397,22240.1
0.001226,0.005612,0.001,1678147200,0.002956,22397.1,22187.1,22550.0,548494.099,21908.0
0.002956,0.01,0.000116,1678233600,0.01,22187.1,21695.4,22276.4,547867.967,21540.5
0.01,0.01,-0.008822,1678320000,-0.008822,21695.3,20348.3,21823.0,951903.36,20003.5
-0.008822,0.003533,-0.013091,1678406400,0.002392,20348.4,20140.3,20351.8,1238135.265,19521.6
0.002392,0.002392,-0.004317,1678492800,0.000357,20140.3,20447.3,20674.5,753479.558,19752.5
0.000357,0.01,-0.004693,1678579200,0.01,20447.3,21986.2,22184.0,881522.402,20262.2
0.01,0.031377,0.001454,1678665600,0.015295,21986.2,24119.5,24517.2,1534982.176,21804.0
0.015295,0.043771,0.01,1678752000,0.01,24119.5,24682.5,26489.9,1572562.635,23951.0
0.01,0.03403,0.01,1678838400,0.01,24682.5,24288.0,25200.0,1102056.429,23888.0
0.01,0.01,0.003244,1678924800,0.003285,24287.9,24990.4,25167.9,735446.946,24120.5
0.003285,0.01,0.002003,1679011200,0.01,24990.5,27384.0,27763.4,1341159.064,24875.3
0.01,0.01,0.01,1679097600,0.01,27383.9,26907.0,27726.4,740232.316,26555.5
0.01,0.01,0.01,1679184000,0.01,26907.0,27955.7,28397.0,759367.078,26815.9
0.01,0.01,0.005795,1679270400,0.008078,27955.8,27704.1,28483.2,937223.448,27120.6
0.008078,0.008498,-0.00005,1679356800,0.000311,27704.1,28091.1,28460.0,685487.714,27288.0
0.000311,0.01,-0.000614,1679443200,0.000253,28091.1,27233.8,28881.0,1080393.27,26590.0
0.000253,0.01,-0.002679,1679529600,0.01,27233.8,28284.1,28777.0,808174.047,27101.0
0.01,0.01,-0.008192,1679616000,-0.000263,28284.0,27438.9,28369.1,696075.37,26960.0
-0.000263,0.002543,-0.004432,1679702400,0.000088,27439.0,27447.3,27788.0,335674.055,27131.8
0.000088,0.005231,-0.003747,1679788800,0.00288,27447.2,27954.3,28186.9,399756.985,27400.0
0.00288,0.006848,-0.003936,1679875200,-0.00137,27954.3,27112.0,28019.4,642434.822,26480.0
-0.00137,0.01,-0.002941,1679961600,0.006117,27112.0,27249.7,27500.0,585080.772,26610.0
0.006117,0.01,0.000149,1680048000,0.007045,27249.7,28338.5,28649.9,655852.971,27223.6
0.007045,0.01,-0.002907,1680134400,-0.002694,28338.6,28015.0,29184.8,770966.1,27654.1
-0.002694,0.01,-0.004373,1680220800,0.01,28015.0,28454.9,28675.3,611557.29,27500.0
0.01,0.01,0.00398,1680307200,0.004516,28454.8,28443.8,28845.3,256487.222,28180.0
0.004516,0.008904,-0.000438,1680393600,0.001746,28443.7,28161.2,28516.5,316658.67,27820.0
0.001746,0.009066,-0.007302,1680480000,-0.00608,28161.3,27786.1,28540.0,741665.563,27166.0
-0.00608,0.002794,-0.00608,1680566400,0.002754,27786.1,28155.2,28450.0,432370.612,27650.2
0.002754,0.01,-0.003823,1680652800,0.001442,28155.1,28154.0,28800.0,543712.838,27775.0
0.001442,0.004112,-0.003758,1680739200,0.000937,28154.0,28022.8,28175.0,355916.782,27684.2
0.000937,0.002289,-0.002367,1680825600,0.000336,28022.9,27890.7,28096.0,219250.178,27755.0
0.000336,0.005398,-0.002439,1680912000,0.000927,27890.7,27924.9,28153.6,159129.56,27850.1
0.000927,0.01,-0.003721,1680998400,0.01,27924.9,28309.4,28539.1,305861.88,27762.8
0.01,0.01,0.006167,1681084800,0.01,28309.4,29623.1,29840.0,580061.925,28153.6
0.01,0.01,0.008744,1681171200,0.00959,29623.1,30185.1,30564.0,628978.491,29573.9
0.00959,0.01,0.000278,1681257600,0.00666,30185.1,29875.0,30480.0,563668.43,29620.0
0.00666,0.01,-0.000119,1681344000,-0.000106,29874.9,30362.7,30648.9,436182.494,29836.7
-0.000106,0.01,-0.005752,1681430400,-0.005071,30362.7,30453.1,31059.0,615391.615,29925.0
-0.005071,0.01,-0.005071,1681516800,0.007144,30453.0,30280.4,30599.9,180234.082,30186.0
0.007144,0.01,0.00704,1681603200,0.01,30280.4,30286.6,30560.0,210226.019,30102.0
0.01,0.01,0.00267,1681689600,0.004649,30286.6,29420.0,30307.4,455518.548,29219.9
0.004649,0.01,-0.002241,1681776000,0.01,29420.1,30365.8,30480.0,533189.27,29078.1
0.01,0.01,-0.004659,1681862400,0.008579,30365.8,28795.1,30410.0,643866.11,28557.3
0.008579,0.01,0.003234,1681948800,0.006372,28795.0,28229.9,29078.0,639179.286,27983.0
0.006372,0.01,0.006013,1682035200,0.01,28229.9,27252.5,28368.9,687832.833,27100.0
0.01,0.01,-0.000346,1682121600,0.003703,27252.6,27807.2,27888.0,345549.021,27126.0
0.003703,0.006384,-0.000543,1682208000,0.004691,27807.2,27576.0,27807.3,332082.355,27279.7
0.004691,0.006619,0.001602,1682294400,0.005098,27575.9,27497.5,28000.0,581268.268,26919.3
0.005098,0.01,0.004041,1682380800,0.00439,27497.4,28286.7,28379.9,508254.515,27176.6
0.00439,0.01,-0.003317,1682467200,0.002518,28286.7,28395.9,30048.2,1284924.668,27200.0
0.002518,0.01,0.001834,1682553600,0.01,28396.0,29459.0,29898.0,952584.739,28365.3
0.01,0.01,-0.000005,1682640000,0.000086,29459.0,29300.0,29591.1,508350.155,28870.0
0.000086,0.01,-0.000371,1682726400,0.003152,29300.0,29212.7,29443.9,218013.244,29000.4
0.003152,0.007717,0.002429,1682812800,0.002429,29212.7,29223.0,29950.0,417798.846,29067.4
0.002429,0.009697,-0.006505,1682899200,0.000968,29223.0,28054.4,29325.5,624974.488,27650.0
0.000968,0.008568,-0.000342,1682985600,0.008568,28054.5,28656.5,28888.0,513546.269,27854.0
0.008568,0.01,0.003853,1683072000,0.01,28656.4,29018.4,29258.4,676466.23,28080.0
0.01,0.01,0.001701,1683158400,0.003708,29018.4,28826.0,29380.0,426425.584,28660.0
0.003708,0.01,0.001789,1683244800,0.01,28826.0,29491.5,29693.0,578485.177,28618.3
0.01,0.01,0.003979,1683331200,0.004321,29491.5,28837.8,29840.0,475628.901,28333.0
0.004321,0.007486,0.000727,1683417600,0.000727,28837.9,28419.4,29137.0,308410.643,28370.0
0.000727,0.00777,-0.004596,1683504000,0.005099,28419.5,27659.8,28624.6,658188.777,27250.0
0.005099,0.009563,0.000329,1683590400,0.003851,27659.8,27610.2,27815.6,367664.686,27316.8
0.003851,0.01,-0.007608,1683676800,0.00158,27610.2,27582.9,28297.0,722502.676,26666.6
0.00158,0.009586,0.00158,1683763200,0.003675,27583.0,26956.4,27630.0,538822.363,26688.8
0.003675,0.008641,-0.000092,1683849600,-0.00001,26956.4,26785.1,27090.0,615645.508,25751.0
-0.00001,0.007883,-0.000164,1683936000,0.001715,26785.2,26762.7,27051.5,242694.929,26674.9
0.001715,0.00541,0.001091,1684022400,0.004452,26762.8,26901.9,27200.0,247579.427,26557.0
0.004452,0.008649,-0.003095,1684108800,0.008642,26901.9,27152.5,27650.0,450263.076,26694.4
0.008642,0.009938,0.002399,1684195200,0.008371,27152.5,27024.8,27284.7,373172.951,26832.0
0.008371,0.01,0.003731,1684281600,0.01,27024.7,27395.8,27500.0,490065.218,26527.5
0.01,0.01,0.000342,1684368000,0.002716,27395.7,26809.3,27482.7,544971.979,26335.3
0.002716,0.006931,0.00117,1684454400,0.00533,26809.4,26870.1,27180.0,324097.956,26611.2
0.00533,0.00705,-0.001009,1684540800,0.004792,26870.1,27089.5,27144.4,137515.354,26813.5
0.004792,0.009051,0.002991,1684627200,0.002991,27089.6,26732.8,27288.0,238776.425,26642.0
0.002991,0.01,-0.001956,1684713600,0.01,26732.8,26840.2,27097.8,328030.52,26500.0
0.01,0.01,0.01,1684800000,0.01,26840.2,27209.9,27527.5,369176.618,26782.6
0.01,0.01,-0.000727,1684886400,0.005858,27209.9,26313.8,27212.9,535191.677,26060.0
0.005858,0.01,0.005787,1684972800,0.01,26313.9,26461.8,26644.0,394535.225,25850.0
0.01,0.01,0.002661,1685059200,0.007146,26461.7,26689.9,26925.0,324475.546,26313.9
0.007146,0.01,0.006991,1685145600,0.00988,26689.8,26841.6,26890.0,163681.935,26528.6
0.00988,0.00988,0.00988,1685232000,0.00988,26841.6,28055.7,28252.8,440115.394,26746.0
0.01,0.01,0.006255,1685318400,0.006255,28055.8,27722.0,28442.0,411290.549,27513.5
0.006255,0.00913,0.001392,1685404800,0.00232,27722.1,27680.1,28038.6,334379.313,27530.0
0.00232,0.01,0.002087,1685491200,0.002087,27680.0,27201.1,27825.0,471381.89,26826.0
0.002087,0.01,0.001499,1685577600,0.004735,27201.1,26805.3,27347.9,404787.572,26600.0
0.004735,0.01,0.004735,1685664000,0.007411,26805.3,27227.8,27290.0,391110.093,26477.6
0.007411,0.01,0.004083,1685750400,0.00485,27227.8,27054.9,27340.2,182464.1,26900.0
0.00485,0.01,0.004514,1685836800,0.01,27054.9,27102.4,27460.0,218271.544,26935.3
0.01,0.01,-0.00735,1685923200,-0.007178,27102.4,25714.7,27125.0,700502.548,25360.1
-0.007178,0.01,-0.007194,1686009600,0.01,25714.6,27221.5,27358.1,731445.649,25321.6
0.01,0.01,0.003853,1686096000,0.005504,27221.5,26325.9,27394.4,660044.537,26111.0
0.005504,0.006969,0.000077,1686182400,0.006616,26325.9,26485.9,26800.0,333104.839,26195.4
0.006616,0.01,0.004295,1686268800,0.00874,26486.0,26468.1,26775.0,283719.198,26236.0
0.00874,0.01,0.001148,1686355200,0.004483,26468.2,25826.6,26525.0,608917.569,25300.0
0.004483,0.01,0.002768,1686441600,0.008758,25826.6,25909.9,26199.0,279365.563,25621.3
0.008758,0.01,0.001767,1686528000,0.01,25910.0,25894.8,26097.7,298900.468,25600.0
0.01,0.01,0.002296,1686614400,0.002489,25894.8,25918.0,26430.5,434536.754,25708.0
0.002489,0.00811,-0.003579,1686700800,-0.003267,25918.0,25115.9,26099.3,464681.602,24796.8
-0.003267,0.01,-0.003341,1686787200,0.003916,25115.9,25586.1,25750.0,473971.375,24777.0
0.003916,0.009889,-0.001805,1686873600,0.009868,25586.0,26336.0,26526.9,533144.956,25142.1
0.009868,0.01,0.003034,1686960000,0.003706,26335.9,26508.9,26900.0,305738.396,26170.8
0.003706,0.01,0.003706,1687046400,0.007038,26508.8,26329.7,26709.4,241977.484,26230.9
0.007038,0.01,0.003284,1687132800,0.004365,26329.6,26828.5,27077.0,400533.758,26241.2
0.004365,0.006568,-0.006439,1687219200,0.006357,26828.6,28290.6,28397.8,758176.297,26633.9
0.006357,0.01,0.0017,1687305600,0.01,28290.7,29988.5,30822.0,1123474.427,28236.4
0.01,0.01,0.00804,1687392000,0.01,29988.5,29875.0,30488.0,561051.742,29500.1
0.01,0.01,0.008138,1687478400,0.01,29875.0,30673.4,31500.0,699073.071,29792.0
0.01,0.01,0.01,1687564800,0.01,30673.5,30524.2,30796.5,279539.288,30222.0
0.01,0.01,0.01,1687651200,0.01,30524.2,30458.0,31053.2,301533.154,30252.6
0.01,0.01,0.01,1687737600,0.01,30458.0,30260.1,30667.3,415099.356,29890.1
0.01,0.01,0.008081,1687824000,0.01,30260.1,30683.2,30998.5,406073.348,30213.0
0.01,0.01,0.003891,1687910400,0.006574,30683.2,30066.3,30701.8,416656.434,29804.6
0.006574,0.01,0.006574,1687996800,0.01,30066.3,30439.9,30837.0,382072.846,30036.1
0.01,0.01,0.01,1688083200,0.01,30439.9,30460.2,31300.0,809331.305,29500.0
0.01,0.01,0.01,1688169600,0.01,30460.2,30573.6,30668.2,135520.246,30311.3
0.01,0.01,0.01,1688256000,0.01,30573.6,30612.7,30800.0,231866.188,30149.9
0.01,0.01,0.01,1688342400,0.01,30612.7,31149.0,31395.2,370293.236,30559.4
0.01,0.01,0.01,1688428800,0.01,31149.0,30756.1,31319.4,300832.26,30600.0
0.01,0.01,0.008172,1688515200,0.01,30756.1,30488.4,30875.2,294896.578,30175.8
0.01,0.01,-0.001279,1688601600,0.000834,30488.4,29874.4,31568.0,721267.219,29818.0
0.000834,0.005528,-0.003485,1688688000,0.003777,29874.3,30327.9,30443.6,337801.654,29680.0
0.003777,0.006173,0.000609,1688774400,0.005737,30328.0,30269.3,30380.0,138734.493,30026.8
0.005737,0.008017,-0.002182,1688860800,-0.002182,30269.2,30147.8,30443.4,162296.263,30042.0
-0.002182,0.01,-0.003138,1688947200,0.00801,30147.8,30396.9,31040.0,429115.537,29928.8
0.00801,0.008943,0.001189,1689033600,0.007041,30396.9,30608.4,30804.9,298904.747,30261.4
0.007041,0.009965,-0.001573,1689120000,-0.001147,30608.3,30368.9,30980.5,425058.257,30186.0
-0.001147,0.01,-0.007563,1689206400,0.01,30368.9,31441.7,31850.0,696023.51,30233.0
0.01,0.01,-0.007313,1689292800,-0.007313,31441.6,30293.3,31640.0,538692.246,29876.6
-0.007313,0.004733,-0.008062,1689379200,0.001965,30293.3,30276.4,30380.0,111622.474,30220.2
0.001965,0.008195,0.001927,1689465600,0.002794,30276.5,30216.8,30441.6,173805.94,30050.0
0.002794,0.006929,-0.002226,1689552000,0.003986,30216.9,30126.1,30329.7,344113.427,29630.0
0.003986,0.01,0.003986,1689638400,0.01,30126.0,29845.6,30227.5,337396.417,29400.0
0.01,0.01,0.002661,1689724800,0.002661,29845.7,29895.5,30178.5,298418.854,29745.0
0.002661,0.01,0.000413,1689811200,0.002926,29895.5,29791.0,30420.0,410263.764,29468.8
