start_time,datetime,velocity_supply_total
2021-11-04 16:00:00,2021-11-04 16:00:00,46.20557735
2021-11-04 17:00:00,2021-11-04 17:00:00,46.21690319
2021-11-04 18:00:00,2021-11-04 18:00:00,46.22163223
2021-11-04 19:00:00,2021-11-04 19:00:00,46.22539288
2021-11-04 20:00:00,2021-11-04 20:00:00,46.23114526
2021-11-04 21:00:00,2021-11-04 21:00:00,46.2287222
2021-11-04 22:00:00,2021-11-04 22:00:00,46.23964876
2021-11-04 23:00:00,2021-11-04 23:00:00,46.24742286
2021-11-05 00:00:00,2021-11-05 00:00:00,46.25294078
2021-11-05 01:00:00,2021-11-05 01:00:00,46.25437084
2021-11-05 02:00:00,2021-11-05 02:00:00,46.25635485
2021-11-05 03:00:00,2021-11-05 03:00:00,46.25818288
2021-11-05 04:00:00,2021-11-05 04:00:00,46.26368004
2021-11-05 05:00:00,2021-11-05 05:00:00,46.2666576
2021-11-05 06:00:00,2021-11-05 06:00:00,46.27229689
2021-11-05 07:00:00,2021-11-05 07:00:00,46.27217475
2021-11-05 08:00:00,2021-11-05 08:00:00,46.27669875
2021-11-05 09:00:00,2021-11-05 09:00:00,46.28249922
2021-11-05 10:00:00,2021-11-05 10:00:00,46.28426648
2021-11-05 11:00:00,2021-11-05 11:00:00,46.27769133
2021-11-05 12:00:00,2021-11-05 12:00:00,46.27574694
2021-11-05 13:00:00,2021-11-05 13:00:00,46.27615202
2021-11-05 14:00:00,2021-11-05 14:00:00,46.27502163
2021-11-05 15:00:00,2021-11-05 15:00:00,46.27763964
2021-11-05 16:00:00,2021-11-05 16:00:00,46.28395576
2021-11-05 17:00:00,2021-11-05 17:00:00,46.28789293
2021-11-05 18:00:00,2021-11-05 18:00:00,46.30099322
2021-11-05 19:00:00,2021-11-05 19:00:00,46.30397485
2021-11-05 20:00:00,2021-11-05 20:00:00,46.30870983
2021-11-05 21:00:00,2021-11-05 21:00:00,46.30685645
2021-11-05 22:00:00,2021-11-05 22:00:00,46.3067501
2021-11-05 23:00:00,2021-11-05 23:00:00,46.30925401
2021-11-06 00:00:00,2021-11-06 00:00:00,46.31855136
2021-11-06 01:00:00,2021-11-06 01:00:00,46.32009886
2021-11-06 02:00:00,2021-11-06 02:00:00,46.31670447
2021-11-06 03:00:00,2021-11-06 03:00:00,46.32150756
2021-11-06 04:00:00,2021-11-06 04:00:00,46.32815541
2021-11-06 05:00:00,2021-11-06 05:00:00,46.32727899
2021-11-06 06:00:00,2021-11-06 06:00:00,46.33587405
2021-11-06 07:00:00,2021-11-06 07:00:00,46.3425314
2021-11-06 08:00:00,2021-11-06 08:00:00,46.3461922
2021-11-06 09:00:00,2021-11-06 09:00:00,46.35147909
2021-11-06 10:00:00,2021-11-06 10:00:00,46.3531389
2021-11-06 11:00:00,2021-11-06 11:00:00,46.35825361
2021-11-06 12:00:00,2021-11-06 12:00:00,46.36354334
2021-11-06 13:00:00,2021-11-06 13:00:00,46.36301607
2021-11-06 14:00:00,2021-11-06 14:00:00,46.35612009
2021-11-06 15:00:00,2021-11-06 15:00:00,46.35194499
2021-11-06 16:00:00,2021-11-06 16:00:00,46.35670514
2021-11-06 17:00:00,2021-11-06 17:00:00,46.35955288
2021-11-06 18:00:00,2021-11-06 18:00:00,46.36427917
2021-11-06 19:00:00,2021-11-06 19:00:00,46.36926996
2021-11-06 20:00:00,2021-11-06 20:00:00,46.36807599
2021-11-06 21:00:00,2021-11-06 21:00:00,46.36807281
2021-11-06 22:00:00,2021-11-06 22:00:00,46.37283941
2021-11-06 23:00:00,2021-11-06 23:00:00,46.37338037
2021-11-07 00:00:00,2021-11-07 00:00:00,46.37497247
2021-11-07 01:00:00,2021-11-07 01:00:00,46.38045069
2021-11-07 02:00:00,2021-11-07 02:00:00,46.38135414
2021-11-07 03:00:00,2021-11-07 03:00:00,46.38698461
2021-11-07 04:00:00,2021-11-07 04:00:00,46.3905543
2021-11-07 05:00:00,2021-11-07 05:00:00,46.39185125
2021-11-07 06:00:00,2021-11-07 06:00:00,46.3918281
2021-11-07 07:00:00,2021-11-07 07:00:00,46.39149038
2021-11-07 08:00:00,2021-11-07 08:00:00,46.39617371
2021-11-07 09:00:00,2021-11-07 09:00:00,46.40174246
2021-11-07 10:00:00,2021-11-07 10:00:00,46.40544287
2021-11-07 11:00:00,2021-11-07 11:00:00,46.41032839
2021-11-07 12:00:00,2021-11-07 12:00:00,46.41264275
2021-11-07 13:00:00,2021-11-07 13:00:00,46.41712027
2021-11-07 14:00:00,2021-11-07 14:00:00,46.42347668
2021-11-07 15:00:00,2021-11-07 15:00:00,46.42451812
2021-11-07 16:00:00,2021-11-07 16:00:00,46.42937452
2021-11-07 17:00:00,2021-11-07 17:00:00,46.43316193
2021-11-07 18:00:00,2021-11-07 18:00:00,46.44058884
2021-11-07 19:00:00,2021-11-07 19:00:00,46.44500948
2021-11-07 20:00:00,2021-11-07 20:00:00,46.44737379
2021-11-07 21:00:00,2021-11-07 21:00:00,46.45424991
2021-11-07 22:00:00,2021-11-07 22:00:00,46.46164731
2021-11-07 23:00:00,2021-11-07 23:00:00,46.46882762
2021-11-08 00:00:00,2021-11-08 00:00:00,46.47252286
2021-11-08 01:00:00,2021-11-08 01:00:00,46.47982991
2021-11-08 02:00:00,2021-11-08 02:00:00,46.49038438
2021-11-08 03:00:00,2021-11-08 03:00:00,46.49578365
2021-11-08 04:00:00,2021-11-08 04:00:00,46.50096933
2021-11-08 05:00:00,2021-11-08 05:00:00,46.50965261
2021-11-08 06:00:00,2021-11-08 06:00:00,46.51811658
2021-11-08 07:00:00,2021-11-08 07:00:00,46.52142961
2021-11-08 08:00:00,2021-11-08 08:00:00,46.52830839
2021-11-08 09:00:00,2021-11-08 09:00:00,46.5382308
2021-11-08 10:00:00,2021-11-08 10:00:00,46.55171025
2021-11-08 11:00:00,2021-11-08 11:00:00,46.5517123
2021-11-08 12:00:00,2021-11-08 12:00:00,46.56639213
2021-11-08 13:00:00,2021-11-08 13:00:00,46.57312961
2021-11-08 14:00:00,2021-11-08 14:00:00,46.5867067
2021-11-08 15:00:00,2021-11-08 15:00:00,46.59572054
2021-11-08 16:00:00,2021-11-08 16:00:00,46.60959517
2021-11-08 17:00:00,2021-11-08 17:00:00,46.63269116
2021-11-08 18:00:00,2021-11-08 18:00:00,46.64168617
2021-11-08 19:00:00,2021-11-08 19:00:00,46.65640339
2021-11-08 20:00:00,2021-11-08 20:00:00,46.65973382
2021-11-08 21:00:00,2021-11-08 21:00:00,46.67102173
2021-11-08 22:00:00,2021-11-08 22:00:00,46.67573494
2021-11-08 23:00:00,2021-11-08 23:00:00,46.69762222
2021-11-09 00:00:00,2021-11-09 00:00:00,46.71136296
2021-11-09 01:00:00,2021-11-09 01:00:00,46.71419402
2021-11-09 02:00:00,2021-11-09 02:00:00,46.72275047
2021-11-09 03:00:00,2021-11-09 03:00:00,46.72811751
2021-11-09 04:00:00,2021-11-09 04:00:00,46.73719572
2021-11-09 05:00:00,2021-11-09 05:00:00,46.74553993
2021-11-09 06:00:00,2021-11-09 06:00:00,46.7533043
2021-11-09 07:00:00,2021-11-09 07:00:00,46.75899824
2021-11-09 08:00:00,2021-11-09 08:00:00,46.76345411
2021-11-09 09:00:00,2021-11-09 09:00:00,46.76040274
2021-11-09 10:00:00,2021-11-09 10:00:00,46.76876602
2021-11-09 11:00:00,2021-11-09 11:00:00,46.77110667
2021-11-09 12:00:00,2021-11-09 12:00:00,46.77152441
2021-11-09 13:00:00,2021-11-09 13:00:00,46.78610964
2021-11-09 14:00:00,2021-11-09 14:00:00,46.79431253
2021-11-09 15:00:00,2021-11-09 15:00:00,46.80498104
2021-11-09 16:00:00,2021-11-09 16:00:00,46.80986349
2021-11-09 17:00:00,2021-11-09 17:00:00,46.81438241
2021-11-09 18:00:00,2021-11-09 18:00:00,46.81954836
2021-11-09 19:00:00,2021-11-09 19:00:00,46.82695611
2021-11-09 20:00:00,2021-11-09 20:00:00,46.83426498
2021-11-09 21:00:00,2021-11-09 21:00:00,46.836558
2021-11-09 22:00:00,2021-11-09 22:00:00,46.84231758
2021-11-09 23:00:00,2021-11-09 23:00:00,46.8459287
2021-11-10 00:00:00,2021-11-10 00:00:00,46.85004389
2021-11-10 01:00:00,2021-11-10 01:00:00,46.85805733
2021-11-10 02:00:00,2021-11-10 02:00:00,46.86175423
2021-11-10 03:00:00,2021-11-10 03:00:00,46.86843375
2021-11-10 04:00:00,2021-11-10 04:00:00,46.87087493
2021-11-10 05:00:00,2021-11-10 05:00:00,46.87087493
2021-11-10 06:00:00,2021-11-10 06:00:00,46.87317159
2021-11-10 07:00:00,2021-11-10 07:00:00,46.87797423
2021-11-10 08:00:00,2021-11-10 08:00:00,46.87910534
2021-11-10 09:00:00,2021-11-10 09:00:00,46.87953116
2021-11-10 10:00:00,2021-11-10 10:00:00,46.88049946
2021-11-10 11:00:00,2021-11-10 11:00:00,46.87994962
2021-11-10 12:00:00,2021-11-10 12:00:00,46.88108147
2021-11-10 13:00:00,2021-11-10 13:00:00,46.88615829
2021-11-10 14:00:00,2021-11-10 14:00:00,46.88792242
2021-11-10 15:00:00,2021-11-10 15:00:00,46.89646919
2021-11-10 16:00:00,2021-11-10 16:00:00,46.90815106
2021-11-10 17:00:00,2021-11-10 17:00:00,46.92524677
2021-11-10 18:00:00,2021-11-10 18:00:00,46.93328711
2021-11-10 19:00:00,2021-11-10 19:00:00,46.94480767
2021-11-10 20:00:00,2021-11-10 20:00:00,46.94911606
2021-11-10 21:00:00,2021-11-10 21:00:00,46.95928058
2021-11-10 22:00:00,2021-11-10 22:00:00,46.96938747
2021-11-10 23:00:00,2021-11-10 23:00:00,46.9711901
2021-11-11 00:00:00,2021-11-11 00:00:00,46.9739457
2021-11-11 01:00:00,2021-11-11 01:00:00,46.97722468
2021-11-11 02:00:00,2021-11-11 02:00:00,46.99030775
2021-11-11 03:00:00,2021-11-11 03:00:00,46.99239445
2021-11-11 04:00:00,2021-11-11 04:00:00,46.99360165
2021-11-11 05:00:00,2021-11-11 05:00:00,46.99561327
2021-11-11 06:00:00,2021-11-11 06:00:00,46.99462319
2021-11-11 07:00:00,2021-11-11 07:00:00,47.00397119
2021-11-11 08:00:00,2021-11-11 08:00:00,47.00293553
2021-11-11 09:00:00,2021-11-11 09:00:00,47.0045792
2021-11-11 10:00:00,2021-11-11 10:00:00,47.00555625
2021-11-11 11:00:00,2021-11-11 11:00:00,47.0087266
2021-11-11 12:00:00,2021-11-11 12:00:00,47.01075913
2021-11-11 13:00:00,2021-11-11 13:00:00,47.01302888
2021-11-11 14:00:00,2021-11-11 14:00:00,47.01578224
2021-11-11 15:00:00,2021-11-11 15:00:00,47.0239946
2021-11-11 16:00:00,2021-11-11 16:00:00,47.0342792
2021-11-11 17:00:00,2021-11-11 17:00:00,47.03742623
2021-11-11 18:00:00,2021-11-11 18:00:00,47.0394005
2021-11-11 19:00:00,2021-11-11 19:00:00,47.04135278
2021-11-11 20:00:00,2021-11-11 20:00:00,47.04669292
2021-11-11 21:00:00,2021-11-11 21:00:00,47.05140085
2021-11-11 22:00:00,2021-11-11 22:00:00,47.05642927
2021-11-11 23:00:00,2021-11-11 23:00:00,47.06566625
2021-11-12 00:00:00,2021-11-12 00:00:00,47.07009987
2021-11-12 01:00:00,2021-11-12 01:00:00,47.07385673
2021-11-12 02:00:00,2021-11-12 02:00:00,47.08227726
2021-11-12 03:00:00,2021-11-12 03:00:00,47.08754648
2021-11-12 04:00:00,2021-11-12 04:00:00,47.08930892
2021-11-12 05:00:00,2021-11-12 05:00:00,47.08810715
2021-11-12 06:00:00,2021-11-12 06:00:00,47.08826343
2021-11-12 07:00:00,2021-11-12 07:00:00,47.08834262
2021-11-12 08:00:00,2021-11-12 08:00:00,47.09077423
2021-11-12 09:00:00,2021-11-12 09:00:00,47.09772633
2021-11-12 10:00:00,2021-11-12 10:00:00,47.10008595
2021-11-12 11:00:00,2021-11-12 11:00:00,47.09755326
2021-11-12 12:00:00,2021-11-12 12:00:00,47.11032143
2021-11-12 13:00:00,2021-11-12 13:00:00,47.12141732
2021-11-12 14:00:00,2021-11-12 14:00:00,47.13038608
2021-11-12 15:00:00,2021-11-12 15:00:00,47.1382683
2021-11-12 16:00:00,2021-11-12 16:00:00,47.1421355
2021-11-12 17:00:00,2021-11-12 17:00:00,47.15038394
2021-11-12 18:00:00,2021-11-12 18:00:00,47.1552191
2021-11-12 19:00:00,2021-11-12 19:00:00,47.1602508
2021-11-12 20:00:00,2021-11-12 20:00:00,47.16220958
2021-11-12 21:00:00,2021-11-12 21:00:00,47.16457013
2021-11-12 22:00:00,2021-11-12 22:00:00,47.16966834
2021-11-12 23:00:00,2021-11-12 23:00:00,47.17473024
2021-11-13 00:00:00,2021-11-13 00:00:00,47.17696172
2021-11-13 01:00:00,2021-11-13 01:00:00,47.18201041
2021-11-13 02:00:00,2021-11-13 02:00:00,47.18532516
2021-11-13 03:00:00,2021-11-13 03:00:00,47.19082356
2021-11-13 04:00:00,2021-11-13 04:00:00,47.19619621
2021-11-13 05:00:00,2021-11-13 05:00:00,47.19738274
2021-11-13 06:00:00,2021-11-13 06:00:00,47.20076252
2021-11-13 07:00:00,2021-11-13 07:00:00,47.20449808
2021-11-13 08:00:00,2021-11-13 08:00:00,47.2053209
2021-11-13 09:00:00,2021-11-13 09:00:00,47.21292784
2021-11-13 10:00:00,2021-11-13 10:00:00,47.21350836
2021-11-13 11:00:00,2021-11-13 11:00:00,47.21862982
2021-11-13 12:00:00,2021-11-13 12:00:00,47.22389274
2021-11-13 13:00:00,2021-11-13 13:00:00,47.22755268
2021-11-13 14:00:00,2021-11-13 14:00:00,47.22700442
2021-11-13 15:00:00,2021-11-13 15:00:00,47.23098923
2021-11-13 16:00:00,2021-11-13 16:00:00,47.2324404
2021-11-13 17:00:00,2021-11-13 17:00:00,47.23773103
2021-11-13 18:00:00,2021-11-13 18:00:00,47.2426391
2021-11-13 19:00:00,2021-11-13 19:00:00,47.24195874
2021-11-13 20:00:00,2021-11-13 20:00:00,47.2518588
2021-11-13 21:00:00,2021-11-13 21:00:00,47.25658655
2021-11-13 22:00:00,2021-11-13 22:00:00,47.26425403
2021-11-13 23:00:00,2021-11-13 23:00:00,47.26428859
2021-11-14 00:00:00,2021-11-14 00:00:00,47.26945957
2021-11-14 01:00:00,2021-11-14 01:00:00,47.26966625
2021-11-14 02:00:00,2021-11-14 02:00:00,47.26985259
2021-11-14 03:00:00,2021-11-14 03:00:00,47.27015773
2021-11-14 04:00:00,2021-11-14 04:00:00,47.26925132
2021-11-14 05:00:00,2021-11-14 05:00:00,47.27356011
2021-11-14 06:00:00,2021-11-14 06:00:00,47.27526065
2021-11-14 07:00:00,2021-11-14 07:00:00,47.27294828
2021-11-14 08:00:00,2021-11-14 08:00:00,47.2740292
2021-11-14 09:00:00,2021-11-14 09:00:00,47.27325307
2021-11-14 10:00:00,2021-11-14 10:00:00,47.27480508
2021-11-14 11:00:00,2021-11-14 11:00:00,47.27554713
2021-11-14 12:00:00,2021-11-14 12:00:00,47.27548013
2021-11-14 13:00:00,2021-11-14 13:00:00,47.28040814
2021-11-14 14:00:00,2021-11-14 14:00:00,47.2843538
2021-11-14 15:00:00,2021-11-14 15:00:00,47.2934684
2021-11-14 16:00:00,2021-11-14 16:00:00,47.30322326
2021-11-14 17:00:00,2021-11-14 17:00:00,47.3024422
2021-11-14 18:00:00,2021-11-14 18:00:00,47.30688332
2021-11-14 19:00:00,2021-11-14 19:00:00,47.31193852
2021-11-14 20:00:00,2021-11-14 20:00:00,47.31290855
2021-11-14 21:00:00,2021-11-14 21:00:00,47.31649466
2021-11-14 22:00:00,2021-11-14 22:00:00,47.3215896
2021-11-14 23:00:00,2021-11-14 23:00:00,47.32037591
2021-11-15 00:00:00,2021-11-15 00:00:00,47.32013801
2021-11-15 01:00:00,2021-11-15 01:00:00,47.32442934
2021-11-15 02:00:00,2021-11-15 02:00:00,47.32940167
2021-11-15 03:00:00,2021-11-15 03:00:00,47.33218601
2021-11-15 04:00:00,2021-11-15 04:00:00,47.34188044
2021-11-15 05:00:00,2021-11-15 05:00:00,47.34437104
2021-11-15 06:00:00,2021-11-15 06:00:00,47.34615061
2021-11-15 07:00:00,2021-11-15 07:00:00,47.34769441
2021-11-15 08:00:00,2021-11-15 08:00:00,47.34938388
2021-11-15 09:00:00,2021-11-15 09:00:00,47.36079704
2021-11-15 10:00:00,2021-11-15 10:00:00,47.36995375
2021-11-15 11:00:00,2021-11-15 11:00:00,47.37158157
2021-11-15 12:00:00,2021-11-15 12:00:00,47.38465747
2021-11-15 13:00:00,2021-11-15 13:00:00,47.39679058
2021-11-15 14:00:00,2021-11-15 14:00:00,47.40400938
2021-11-15 15:00:00,2021-11-15 15:00:00,47.41709772
2021-11-15 16:00:00,2021-11-15 16:00:00,47.4214831
2021-11-15 17:00:00,2021-11-15 17:00:00,47.43126758
2021-11-15 18:00:00,2021-11-15 18:00:00,47.43962024
2021-11-15 19:00:00,2021-11-15 19:00:00,47.44443883
2021-11-15 20:00:00,2021-11-15 20:00:00,47.45065921
2021-11-15 21:00:00,2021-11-15 21:00:00,47.45204893
2021-11-15 22:00:00,2021-11-15 22:00:00,47.46057973
2021-11-15 23:00:00,2021-11-15 23:00:00,47.46453539
2021-11-16 00:00:00,2021-11-16 00:00:00,47.5208511
2021-11-16 01:00:00,2021-11-16 01:00:00,47.59540402
2021-11-16 02:00:00,2021-11-16 02:00:00,47.63439018
2021-11-16 03:00:00,2021-11-16 03:00:00,47.66572562
2021-11-16 04:00:00,2021-11-16 04:00:00,47.67132841
2021-11-16 05:00:00,2021-11-16 05:00:00,47.67776119
2021-11-16 06:00:00,2021-11-16 06:00:00,47.68933713
2021-11-16 07:00:00,2021-11-16 07:00:00,47.71976066
2021-11-16 08:00:00,2021-11-16 08:00:00,47.72767551
2021-11-16 09:00:00,2021-11-16 09:00:00,47.74445625
2021-11-16 10:00:00,2021-11-16 10:00:00,47.7793808
2021-11-16 11:00:00,2021-11-16 11:00:00,47.79720759
2021-11-16 12:00:00,2021-11-16 12:00:00,47.81181489
2021-11-16 13:00:00,2021-11-16 13:00:00,47.8154567
2021-11-16 14:00:00,2021-11-16 14:00:00,47.82796384
2021-11-16 15:00:00,2021-11-16 15:00:00,47.83749296
2021-11-16 16:00:00,2021-11-16 16:00:00,47.83795834
2021-11-16 17:00:00,2021-11-16 17:00:00,47.85106447
2021-11-16 18:00:00,2021-11-16 18:00:00,47.85756036
2021-11-16 19:00:00,2021-11-16 19:00:00,47.87950407
2021-11-16 20:00:00,2021-11-16 20:00:00,47.89006558
2021-11-16 21:00:00,2021-11-16 21:00:00,47.90125304
2021-11-16 22:00:00,2021-11-16 22:00:00,47.91157427
2021-11-16 23:00:00,2021-11-16 23:00:00,47.91546402
2021-11-17 00:00:00,2021-11-17 00:00:00,47.9144088
2021-11-17 01:00:00,2021-11-17 01:00:00,47.94080597
2021-11-17 02:00:00,2021-11-17 02:00:00,47.94435289
2021-11-17 03:00:00,2021-11-17 03:00:00,47.95549736
2021-11-17 04:00:00,2021-11-17 04:00:00,47.97001757
2021-11-17 05:00:00,2021-11-17 05:00:00,47.97507113
2021-11-17 06:00:00,2021-11-17 06:00:00,47.9788377
2021-11-17 07:00:00,2021-11-17 07:00:00,47.98658291
2021-11-17 08:00:00,2021-11-17 08:00:00,47.99800551
2021-11-17 09:00:00,2021-11-17 09:00:00,47.99907314
2021-11-17 10:00:00,2021-11-17 10:00:00,48.01643603
2021-11-17 11:00:00,2021-11-17 11:00:00,48.01820138
2021-11-17 12:00:00,2021-11-17 12:00:00,48.02603451
2021-11-17 13:00:00,2021-11-17 13:00:00,48.03037425
2021-11-17 14:00:00,2021-11-17 14:00:00,48.03652413
2021-11-17 15:00:00,2021-11-17 15:00:00,48.04661246
2021-11-17 16:00:00,2021-11-17 16:00:00,48.05219604
2021-11-17 17:00:00,2021-11-17 17:00:00,48.05897779
2021-11-17 18:00:00,2021-11-17 18:00:00,48.06454301
2021-11-17 19:00:00,2021-11-17 19:00:00,48.06728239
2021-11-17 20:00:00,2021-11-17 20:00:00,48.06555134
2021-11-17 21:00:00,2021-11-17 21:00:00,48.07095494
2021-11-17 22:00:00,2021-11-17 22:00:00,48.07718616
2021-11-17 23:00:00,2021-11-17 23:00:00,48.07902124
2021-11-18 00:00:00,2021-11-18 00:00:00,48.10802089
2021-11-18 01:00:00,2021-11-18 01:00:00,48.11094727
2021-11-18 02:00:00,2021-11-18 02:00:00,48.11457055
2021-11-18 03:00:00,2021-11-18 03:00:00,48.11726409
2021-11-18 04:00:00,2021-11-18 04:00:00,48.11297734
2021-11-18 05:00:00,2021-11-18 05:00:00,48.11069153
2021-11-18 06:00:00,2021-11-18 06:00:00,48.10914906
2021-11-18 07:00:00,2021-11-18 07:00:00,48.11582754
2021-11-18 08:00:00,2021-11-18 08:00:00,48.11276989
2021-11-18 09:00:00,2021-11-18 09:00:00,48.1120339
2021-11-18 10:00:00,2021-11-18 10:00:00,48.11464638
2021-11-18 11:00:00,2021-11-18 11:00:00,48.12167192
2021-11-18 12:00:00,2021-11-18 12:00:00,48.11909353
2021-11-18 13:00:00,2021-11-18 13:00:00,48.12044031
2021-11-18 14:00:00,2021-11-18 14:00:00,48.12335691
2021-11-18 15:00:00,2021-11-18 15:00:00,48.13178429
2021-11-18 16:00:00,2021-11-18 16:00:00,48.1372591
2021-11-18 17:00:00,2021-11-18 17:00:00,48.15453413
2021-11-18 18:00:00,2021-11-18 18:00:00,48.1744156
2021-11-18 19:00:00,2021-11-18 19:00:00,48.18132519
2021-11-18 20:00:00,2021-11-18 20:00:00,48.18958562
2021-11-18 21:00:00,2021-11-18 21:00:00,48.20318319
2021-11-18 22:00:00,2021-11-18 22:00:00,48.21500561
2021-11-18 23:00:00,2021-11-18 23:00:00,48.21602779
2021-11-19 00:00:00,2021-11-19 00:00:00,48.21241611
2021-11-19 01:00:00,2021-11-19 01:00:00,48.21393692
2021-11-19 02:00:00,2021-11-19 02:00:00,48.22568563
2021-11-19 03:00:00,2021-11-19 03:00:00,48.22651542
2021-11-19 04:00:00,2021-11-19 04:00:00,48.22912085
2021-11-19 05:00:00,2021-11-19 05:00:00,48.23592912
2021-11-19 06:00:00,2021-11-19 06:00:00,48.23732509
2021-11-19 07:00:00,2021-11-19 07:00:00,48.23737503
2021-11-19 08:00:00,2021-11-19 08:00:00,48.24012306
2021-11-19 09:00:00,2021-11-19 09:00:00,48.24259775
2021-11-19 10:00:00,2021-11-19 10:00:00,48.24305272
2021-11-19 11:00:00,2021-11-19 11:00:00,48.24679007
2021-11-19 12:00:00,2021-11-19 12:00:00,48.25781043
2021-11-19 13:00:00,2021-11-19 13:00:00,48.26978136
2021-11-19 14:00:00,2021-11-19 14:00:00,48.28178093
2021-11-19 15:00:00,2021-11-19 15:00:00,48.29240333
2021-11-19 16:00:00,2021-11-19 16:00:00,48.29955448
2021-11-19 17:00:00,2021-11-19 17:00:00,48.30254209
2021-11-19 18:00:00,2021-11-19 18:00:00,48.3018763
2021-11-19 19:00:00,2021-11-19 19:00:00,48.30520777
2021-11-19 20:00:00,2021-11-19 20:00:00,48.31131825
2021-11-19 21:00:00,2021-11-19 21:00:00,48.31131825
2021-11-19 22:00:00,2021-11-19 22:00:00,48.3214715
2021-11-19 23:00:00,2021-11-19 23:00:00,48.32739934
2021-11-20 00:00:00,2021-11-20 00:00:00,48.32720774
2021-11-20 01:00:00,2021-11-20 01:00:00,48.33387769
2021-11-20 02:00:00,2021-11-20 02:00:00,48.33955993
2021-11-20 03:00:00,2021-11-20 03:00:00,48.34266594
2021-11-20 04:00:00,2021-11-20 04:00:00,48.34568232
2021-11-20 05:00:00,2021-11-20 05:00:00,48.34862707
2021-11-20 06:00:00,2021-11-20 06:00:00,48.35075691
2021-11-20 07:00:00,2021-11-20 07:00:00,48.35091773
2021-11-20 08:00:00,2021-11-20 08:00:00,48.35431313
2021-11-20 09:00:00,2021-11-20 09:00:00,48.35316338
2021-11-20 10:00:00,2021-11-20 10:00:00,48.34862157
2021-11-20 11:00:00,2021-11-20 11:00:00,48.34880573
2021-11-20 12:00:00,2021-11-20 12:00:00,48.35511833
2021-11-20 13:00:00,2021-11-20 13:00:00,48.35511833
2021-11-20 14:00:00,2021-11-20 14:00:00,48.37525654
2021-11-20 15:00:00,2021-11-20 15:00:00,48.38000279
2021-11-20 16:00:00,2021-11-20 16:00:00,48.37833698
2021-11-20 17:00:00,2021-11-20 17:00:00,48.38230124
2021-11-20 18:00:00,2021-11-20 18:00:00,48.3802327
2021-11-20 19:00:00,2021-11-20 19:00:00,48.38818802
2021-11-20 20:00:00,2021-11-20 20:00:00,48.39089737
2021-11-20 21:00:00,2021-11-20 21:00:00,48.38142183
2021-11-20 22:00:00,2021-11-20 22:00:00,48.38228881
2021-11-20 23:00:00,2021-11-20 23:00:00,48.37963628
2021-11-21 00:00:00,2021-11-21 00:00:00,48.38327619
2021-11-21 01:00:00,2021-11-21 01:00:00,48.38167263
2021-11-21 02:00:00,2021-11-21 02:00:00,48.38542285
2021-11-21 03:00:00,2021-11-21 03:00:00,48.39065198
2021-11-21 04:00:00,2021-11-21 04:00:00,48.39725359
2021-11-21 05:00:00,2021-11-21 05:00:00,48.39739912
2021-11-21 06:00:00,2021-11-21 06:00:00,48.40228518
2021-11-21 07:00:00,2021-11-21 07:00:00,48.40108842
2021-11-21 08:00:00,2021-11-21 08:00:00,48.41285841
2021-11-21 09:00:00,2021-11-21 09:00:00,48.41415422
2021-11-21 10:00:00,2021-11-21 10:00:00,48.41597741
2021-11-21 11:00:00,2021-11-21 11:00:00,48.41454145
2021-11-21 12:00:00,2021-11-21 12:00:00,48.411862
2021-11-21 13:00:00,2021-11-21 13:00:00,48.4234959
2021-11-21 14:00:00,2021-11-21 14:00:00,48.43253
2021-11-21 15:00:00,2021-11-21 15:00:00,48.43267489
2021-11-21 16:00:00,2021-11-21 16:00:00,48.44268884
2021-11-21 17:00:00,2021-11-21 17:00:00,48.44950386
2021-11-21 18:00:00,2021-11-21 18:00:00,48.45155041
2021-11-21 19:00:00,2021-11-21 19:00:00,48.45904307
2021-11-21 20:00:00,2021-11-21 20:00:00,48.46131846
2021-11-21 21:00:00,2021-11-21 21:00:00,48.45983162
2021-11-21 22:00:00,2021-11-21 22:00:00,48.46185466
2021-11-21 23:00:00,2021-11-21 23:00:00,48.46624464
2021-11-22 00:00:00,2021-11-22 00:00:00,48.46795211
2021-11-22 01:00:00,2021-11-22 01:00:00,48.46880744
2021-11-22 02:00:00,2021-11-22 02:00:00,48.46624781
2021-11-22 03:00:00,2021-11-22 03:00:00,48.47105744
2021-11-22 04:00:00,2021-11-22 04:00:00,48.4711956
2021-11-22 05:00:00,2021-11-22 05:00:00,48.47966856
2021-11-22 06:00:00,2021-11-22 06:00:00,48.48234042
2021-11-22 07:00:00,2021-11-22 07:00:00,48.4895314
2021-11-22 08:00:00,2021-11-22 08:00:00,48.48968593
2021-11-22 09:00:00,2021-11-22 09:00:00,48.49818684
2021-11-22 10:00:00,2021-11-22 10:00:00,48.50185874
2021-11-22 11:00:00,2021-11-22 11:00:00,48.50494056
2021-11-22 12:00:00,2021-11-22 12:00:00,48.50942779
2021-11-22 13:00:00,2021-11-22 13:00:00,48.51022
2021-11-22 14:00:00,2021-11-22 14:00:00,48.52550916
2021-11-22 15:00:00,2021-11-22 15:00:00,48.53221644
2021-11-22 16:00:00,2021-11-22 16:00:00,48.54706512
2021-11-22 17:00:00,2021-11-22 17:00:00,48.55745402
2021-11-22 18:00:00,2021-11-22 18:00:00,48.56522668
2021-11-22 19:00:00,2021-11-22 19:00:00,48.57018123
2021-11-22 20:00:00,2021-11-22 20:00:00,48.57601201
