longAccount,longShortRatio,shortAccount,time,low,close,high,open,volume
58.71,1.42,41.29,1721865600.0,63456.7,65773.0,66144.0,65350.7,319685.441
61.18,1.58,38.82,1721952000.0,65688.2,67882.5,68200.0,65773.0,235384.526
59.96,1.5,40.04,1722038400.0,66624.5,67873.8,69381.7,67882.5,330982.647
59.88,1.49,40.12,1722124800.0,67037.0,68215.5,68300.0,67873.7,116913.935
59.7,1.48,40.3,1722211200.0,66365.8,66750.0,70081.0,68215.5,372537.818
59.96,1.5,40.04,1722297600.0,65254.5,66159.3,66966.6,66750.1,246551.044
60.09,1.51,39.91,1722384000.0,64500.4,64601.8,66826.3,66159.3,246389.446
60.21,1.51,39.79,1722470400.0,62271.2,65328.9,65650.0,64601.8,372654.59
63.88,1.77,36.12,1722556800.0,61200.2,61483.7,65577.0,65329.0,421628.42
65.45,1.89,34.55,1722643200.0,59800.0,60684.6,62166.0,61483.7,290469.956
65.69,1.92,34.31,1722729600.0,57040.0,58144.5,61089.5,60684.5,339512.415
65.99,1.94,34.01,1722816000.0,48888.0,54003.1,58286.9,58144.5,1281982.025
65.2,1.87,34.8,1722902400.0,53925.3,55991.2,56999.9,54003.5,435953.439
60.46,1.53,39.54,1722988800.0,54519.8,55102.9,57699.0,55991.3,377442.54
60.18,1.51,39.82,1723075200.0,54672.4,61659.8,62737.2,55102.9,470117.508
60.0,1.5,40.0,1723161600.0,59500.0,60808.6,61726.0,61659.8,308674.339
61.03,1.57,38.97,1723248000.0,60208.5,60889.9,61450.0,60808.6,115593.354
58.94,1.44,41.06,1723334400.0,58255.4,58693.1,62000.0,60889.8,202539.076
58.84,1.43,41.16,1723420800.0,57615.0,59323.6,60666.0,58693.1,367126.29
59.47,1.47,40.53,1723507200.0,58360.0,60550.5,61545.0,59323.7,255934.721
58.17,1.39,41.83,1723593600.0,58367.2,58648.1,61839.7,60550.4,295662.808
55.63,1.25,44.37,1723680000.0,55969.0,57511.0,59820.0,58648.1,360815.946
53.52,1.15,46.48,1723766400.0,57062.1,58854.9,59780.2,57511.1,268756.529
52.09,1.09,47.91,1723852800.0,58769.4,59468.5,59690.2,58854.9,77085.532
52.45,1.1,47.55,1723939200.0,58352.0,58390.0,60250.0,59468.5,149660.264
52.62,1.11,47.38,1724025600.0,57750.0,59398.5,59585.4,58390.1,214043.139
52.9,1.12,47.1,1724112000.0,58501.1,58982.9,61386.0,59398.4,287049.13
54.05,1.18,45.95,1724198400.0,58728.9,61120.0,61793.9,58982.7,270583.679
53.06,1.13,46.94,1724284800.0,59677.6,60349.9,61392.0,61120.0,211098.959
52.24,1.09,47.76,1724371200.0,60301.5,64019.9,65000.0,60349.9,382490.709
51.68,1.07,48.32,1724457600.0,63522.7,64116.5,64472.5,64020.0,132741.902
51.82,1.08,48.18,1724544000.0,63731.3,64190.2,65175.4,64116.6,115546.888
51.28,1.05,48.72,1724630400.0,62750.2,62807.6,64455.8,64190.1,195977.222
52.21,1.09,47.79,1724716800.0,57928.2,59384.5,63196.0,62807.7,339269.805
52.97,1.13,47.03,1724803200.0,57820.0,59010.0,60197.8,59384.4,313788.567
50.89,1.04,49.11,1724889600.0,58655.0,59323.2,61144.9,59010.0,233896.685
50.97,1.04,49.03,1724976000.0,57525.0,59096.3,59914.9,59323.3,268276.469
51.6,1.07,48.4,1725062400.0,58700.0,58941.9,59436.0,59096.4,68866.674
51.81,1.08,48.19,1725148800.0,57123.0,57268.1,59052.7,58941.9,222909.914
51.9,1.08,48.1,1725235200.0,57093.0,59112.1,59412.3,57268.1,201218.384
50.94,1.04,49.06,1725321600.0,57320.0,57451.9,59790.0,59112.2,230196.497
52.79,1.12,47.21,1725408000.0,55555.0,57944.8,58500.0,57452.0,326983.311
52.17,1.09,47.83,1725494400.0,55600.0,56145.7,58318.9,57944.8,294703.592
53.89,1.17,46.11,1725580800.0,52510.8,53927.7,57000.0,56145.7,479063.113
54.02,1.18,45.98,1725667200.0,53725.0,54134.9,54820.2,53927.7,127686.594
53.19,1.14,46.81,1725753600.0,53596.5,54839.6,55300.0,54134.9,162078.536
51.33,1.06,48.67,1725840000.0,54557.0,57010.0,58153.2,54839.6,313094.361
50.74,1.03,49.26,1725926400.0,56361.0,57609.1,58033.2,57010.1,228317.676
50.1,1.0,49.9,1726012800.0,55515.2,57306.0,57954.4,57609.2,338231.445
49.85,0.99,50.15,1726099200.0,57283.1,58097.0,58606.6,57305.6,261449.688
49.25,0.97,50.75,1726185600.0,57594.0,60456.2,60597.0,58097.1,277429.492
47.57,0.91,52.43,1726272000.0,59360.1,59964.0,60572.9,60456.2,102580.577
48.67,0.95,51.33,1726358400.0,58654.0,59100.5,60369.4,59963.9,130524.206
48.41,0.94,51.59,1726444800.0,57446.3,58187.0,59182.2,59100.5,250699.432
50.3,1.01,49.7,1726531200.0,57588.8,60281.0,61345.0,58187.0,318442.066
48.88,0.96,51.12,1726617600.0,59138.0,61735.3,61765.0,60281.0,355729.312
49.07,0.96,50.93,1726704000.0,61534.0,62926.9,63830.1,61735.3,302382.412
48.38,0.94,51.62,1726790400.0,62320.0,63175.7,64126.7,62926.9,257172.835
49.96,1.0,50.04,1726876800.0,62714.2,63320.6,63546.9,63175.8,78248.362
50.44,1.02,49.56,1726963200.0,62339.0,63558.4,64000.0,63320.6,149129.884
51.47,1.06,48.53,1727049600.0,62534.4,63302.0,64724.8,63558.5,234343.564
50.83,1.03,49.17,1727136000.0,62688.2,64243.1,64666.0,63302.1,236987.628
50.34,1.01,49.66,1727222400.0,62910.0,63118.4,64800.0,64243.2,184950.772
52.17,1.09,47.83,1727308800.0,62634.4,65139.2,65800.0,63118.3,321186.356
52.61,1.11,47.39,1727395200.0,64788.0,65749.6,66450.0,65139.1,226404.021
52.66,1.11,47.34,1727481600.0,65368.1,65822.6,66237.0,65749.5,92773.553
52.53,1.11,47.47,1727568000.0,65400.0,65568.1,66059.3,65822.7,88131.799
52.07,1.09,47.93,1727654400.0,62825.0,63309.1,65588.8,65568.2,296848.373
54.51,1.2,45.49,1727740800.0,60128.2,60776.8,64092.6,63309.0,429817.835
57.28,1.34,42.72,1727827200.0,59934.9,60622.6,62355.0,60776.7,327001.805
54.63,1.2,45.37,1727913600.0,59815.0,60727.2,61452.6,60622.7,286137.212
54.41,1.19,45.59,1728000000.0,60434.1,62054.4,62457.1,60727.1,234795.836
53.15,1.13,46.85,1728086400.0,61648.0,62023.1,62344.0,62054.3,74330.781
52.99,1.13,47.01,1728172800.0,61778.9,62789.3,62961.5,62023.1,96413.453
52.87,1.12,47.13,1728259200.0,62091.8,62190.7,64448.2,62789.2,298949.375
52.61,1.11,47.39,1728345600.0,61836.0,62131.7,63178.7,62190.6,226276.359
53.59,1.16,46.41,1728432000.0,60251.9,60606.4,62520.9,62131.8,217302.173
54.17,1.18,45.83,1728518400.0,58900.0,60293.2,61297.0,60606.3,262947.653
54.12,1.18,45.88,1728604800.0,60057.8,62509.0,63400.0,60293.3,263691.142
49.57,0.98,50.43,1728691200.0,62458.0,63176.0,63462.6,62509.0,102784.406
49.89,1.0,50.11,1728777600.0,62020.0,62839.8,63260.0,63176.0,129696.156
50.26,1.01,49.74,1728864000.0,62420.0,66064.9,66533.0,62839.7,338251.601
52.79,1.12,47.21,1728950400.0,64771.7,67044.1,67953.7,66064.9,422005.511
54.53,1.2,45.47,1729036800.0,66724.2,67592.0,68400.0,67044.0,254153.501
53.5,1.15,46.5,1729123200.0,66600.0,67401.5,67925.9,67592.0,220272.837
56.03,1.27,43.97,1729209600.0,67165.0,68407.8,69000.0,67401.5,245301.761
55.64,1.25,44.36,1729296000.0,68000.0,68357.1,68684.9,68407.8,68632.108
56.01,1.27,43.99,1729382400.0,68069.8,69020.1,69425.8,68357.1,105939.492
55.67,1.26,44.33,1729468800.0,66865.9,67368.8,69566.0,69020.2,253437.333
57.93,1.38,42.07,1729555200.0,66536.5,67406.4,67825.0,67368.7,218518.977
58.01,1.38,41.99,1729641600.0,65222.3,66647.2,67449.0,67406.5,248215.058
59.11,1.45,40.89,1729728000.0,66482.0,68173.8,68842.5,66647.3,212340.722
58.27,1.4,41.73,1729814400.0,65557.2,66662.8,68748.0,68173.8,348511.871
57.91,1.38,42.09,1729900800.0,66414.1,67071.8,67450.0,66662.7,94169.992
57.7,1.36,42.3,1729987200.0,66909.4,67992.6,68306.1,67071.9,88468.808
57.76,1.37,42.24,1730073600.0,67584.2,69940.0,70331.0,67992.7,256128.622
57.24,1.34,42.76,1730160000.0,69733.0,72739.5,73660.0,69939.9,382502.06
58.63,1.42,41.37,1730246400.0,71444.2,72349.0,72984.9,72739.5,227108.808
59.33,1.46,40.67,1730332800.0,69705.0,70321.9,72720.3,72349.0,256485.328
61.71,1.61,38.29,1730419200.0,68822.5,69495.5,71650.0,70321.9,352591.088
62.2,1.65,37.8,1730505600.0,69022.8,69366.6,69913.1,69495.4,79314.105
62.26,1.65,37.74,1730592000.0,67446.6,68762.5,69393.7,69366.6,226477.376
63.02,1.7,36.98,1730678400.0,66810.0,67834.3,69495.3,68762.5,244912.166
64.72,1.83,35.28,1730764800.0,67454.2,69353.1,70537.4,67834.4,273070.87
63.09,1.71,36.91,1730851200.0,69272.7,75579.9,76420.0,69353.1,677440.286
59.63,1.48,40.37,1730937600.0,74450.0,75859.4,76900.0,75579.9,280675.033
58.3,1.4,41.7,1731024000.0,75576.3,76482.2,77182.9,75859.4,230370.324
56.32,1.29,43.68,1731110400.0,75683.2,76675.1,76920.0,76482.2,117754.034
56.76,1.31,43.24,1731196800.0,76501.1,80410.0,81699.8,76675.1,417426.899
59.65,1.48,40.35,1731283200.0,80261.2,88728.9,89800.0,80409.9,614141.662
62.17,1.64,37.83,1731369600.0,85159.9,87972.0,90070.1,88729.0,639481.584
64.41,1.81,35.59,1731456000.0,86180.0,90413.3,93421.1,87972.0,555288.297
62.45,1.66,37.55,1731542400.0,86714.0,87382.7,91846.1,90413.3,364621.68
62.1,1.64,37.9,1731628800.0,87111.0,91074.6,91921.5,87382.6,314431.908
62.26,1.65,37.74,1731715200.0,90120.0,90643.3,91849.8,91074.6,129023.447
62.76,1.69,37.24,1731801600.0,88736.1,89899.9,91539.6,90643.2,167504.792
62.09,1.64,37.91,1731888000.0,89422.1,90507.4,92700.0,89900.0,333557.11
61.32,1.59,38.68,1731974400.0,90405.6,92335.9,93985.9,90507.4,303532.031
61.24,1.58,38.76,1732060800.0,91500.0,94288.0,94849.0,92335.9,290044.227
58.95,1.44,41.05,1732147200.0,94008.7,98366.8,99100.0,94288.0,418383.136
59.04,1.44,40.96,1732233600.0,97199.9,98921.4,99660.0,98366.8,265774.067
58.41,1.4,41.59,1732320000.0,97173.5,97725.5,98937.3,98921.5,120358.422
57.73,1.37,42.27,1732406400.0,95822.1,97960.4,98666.0,97725.6,173118.84
58.16,1.39,41.84,1732492800.0,92666.0,93064.0,98999.0,97960.5,329375.021
60.82,1.55,39.18,1732579200.0,90866.4,92021.4,95064.0,93064.0,344929.233
63.17,1.72,36.83,1732665600.0,91864.0,95905.2,97250.0,92021.5,237005.987
60.39,1.53,39.61,1732752000.0,94700.1,95694.4,96627.6,95905.2,154007.026
61.21,1.58,38.79,1732838400.0,95404.5,97516.3,98713.3,95694.4,190520.949
61.18,1.58,38.82,1732924800.0,96150.0,96475.1,97522.1,97516.2,93074.218
62.11,1.64,37.89,1733011200.0,95736.5,97265.1,97933.0,96475.2,113222.99
61.96,1.63,38.04,1733097600.0,94400.0,95890.5,98266.0,97265.0,257613.911
61.09,1.57,38.91,1733184000.0,93605.0,95913.3,96375.0,95890.6,206601.98
62.27,1.65,37.73,1733270400.0,94650.8,98669.8,99099.9,95913.3,275949.205
60.97,1.56,39.03,1733356800.0,90200.0,97001.5,104630.4,98669.8,580277.391
66.14,1.95,33.86,1733443200.0,96429.5,99802.5,101988.8,97001.6,282369.608
61.36,1.59,38.64,1733529600.0,98876.9,99899.2,100499.0,99802.5,95858.658
63.41,1.73,36.59,1733616000.0,98709.4,101200.0,101457.9,99899.2,109755.676
62.81,1.69,37.19,1733702400.0,94039.7,97349.1,101300.0,101200.1,326973.59
64.39,1.81,35.61,1733788800.0,94265.5,96602.4,98320.6,97349.1,291490.744
63.95,1.77,36.05,1733875200.0,95650.0,101115.3,101880.0,96602.3,221807.705
62.82,1.69,37.18,1733961600.0,99280.2,99982.4,102538.4,101115.3,215219.075
64.88,1.85,35.12,1734048000.0,99149.6,101371.9,101869.5,99982.3,152437.318
62.36,1.66,37.64,1734134400.0,100559.8,101381.0,102638.0,101371.9,107680.549
63.14,1.71,36.86,1734220800.0,101200.1,104460.4,105374.6,101381.0,157733.916
62.21,1.65,37.79,1734307200.0,103264.6,106023.2,107777.0,104460.5,274395.756
62.38,1.66,37.62,1734393600.0,105252.0,106074.6,108366.8,106023.2,197773.912
61.62,1.61,38.38,1734480000.0,99951.1,100181.1,106484.6,106074.6,328581.935
63.17,1.72,36.83,1734566400.0,95681.2,97434.4,102756.7,100181.2,372968.463
63.87,1.77,36.13,1734652800.0,92272.6,97764.4,98243.0,97434.3,396188.795
67.85,2.11,32.15,1734739200.0,96375.0,97261.8,99485.0,97764.5,161258.48
68.14,2.14,31.86,1734825600.0,94200.0,95153.5,97437.9,97261.7,148114.735
68.71,2.2,31.29,1734912000.0,92464.4,94861.1,96499.0,95153.4,247211.855
68.96,2.22,31.04,1734998400.0,93525.6,98627.2,99450.0,94861.0,211610.632
66.82,2.01,33.18,1735084800.0,97570.0,99379.7,99580.7,98626.9,124696.892
66.82,2.01,33.18,1735171200.0,95153.0,95751.0,99950.0,99379.6,194857.651
68.05,2.13,31.95,1735257600.0,93440.0,94258.9,97564.5,95750.9,206008.243
68.8,2.21,31.2,1735344000.0,94100.0,95259.1,95700.0,94258.9,67991.349
67.93,2.12,32.07,1735430400.0,92961.8,93700.0,95300.0,95259.1,95047.934
67.54,2.08,32.46,1735516800.0,91510.0,92759.3,95031.6,93699.9,222343.593
67.98,2.12,32.02,1735603200.0,92000.0,93548.9,96254.3,92759.3,178648.116
67.88,2.11,32.12,1735689600.0,92796.5,94580.9,95161.2,93548.8,91236.66
67.83,2.11,32.17,1735776000.0,94357.4,96967.5,97822.4,94580.9,181645.495
67.01,2.03,32.99,1735862400.0,96061.5,98145.7,98949.0,96967.6,125220.674
67.9,2.12,32.1,1735948800.0,97438.2,98173.2,98760.9,98145.7,71914.634
68.14,2.14,31.86,1736035200.0,97227.0,98340.2,98852.6,98173.2,74949.289
67.58,2.09,32.42,1736121600.0,97872.6,102180.4,102444.0,98340.2,207493.329
65.87,1.93,34.13,1736208000.0,96153.0,96920.3,102762.1,102180.5,258711.309
68.87,2.21,31.13,1736294400.0,92500.0,95014.1,97242.2,96920.2,262012.113
69.73,2.3,30.27,1736380800.0,91055.8,92505.9,95358.7,95014.0,257760.902
67.75,2.1,32.25,1736467200.0,92173.6,94675.5,95882.5,92506.0,261942.954
65.87,1.93,34.13,1736553600.0,93802.1,94562.5,94988.0,94675.6,64661.763
65.96,1.94,34.04,1736640000.0,93661.1,94499.9,95444.0,94562.4,77298.133
65.6,1.91,34.4,1736726400.0,88909.0,94485.3,95934.5,94499.9,361150.49
65.49,1.9,34.51,1736812800.0,94305.4,96514.9,97353.9,94485.4,212859.661
65.04,1.86,34.96,1736899200.0,96450.2,100460.0,100658.9,96514.9,222417.566
63.8,1.76,36.2,1736985600.0,97293.6,99937.4,100850.0,100460.0,216802.52
64.39,1.81,35.61,1737072000.0,99902.0,104042.5,105784.0,99937.4,249449.969
60.83,1.55,39.17,1737158400.0,102242.8,104524.3,104962.1,104042.6,167940.092
64.1,1.79,35.9,1737244800.0,99600.0,101311.5,106450.0,104524.3,280949.178
65.83,1.93,34.17,1737331200.0,99501.0,102247.6,110000.0,101311.5,530508.18
68.48,2.17,31.52,1737417600.0,100097.2,106114.5,107241.6,102247.7,273296.828
65.94,1.94,34.06,1737504000.0,103211.6,103664.9,106390.0,106115.4,151243.528
67.81,2.11,32.19,1737590400.0,101211.0,103864.1,106840.2,103664.9,418154.019
65.46,1.9,34.54,1737676800.0,102680.0,104808.1,107076.5,103864.0,165746.95
64.45,1.81,35.55,1737763200.0,104040.6,104702.0,105274.7,104808.0,65630.163
65.23,1.88,34.77,1737849600.0,102450.3,102560.1,105496.9,104702.0,75787.087
65.77,1.92,34.23,1737936000.0,97680.0,102021.3,103216.5,102560.0,325689.874
66.33,1.97,33.67,1738022400.0,100235.0,101279.6,103797.0,102021.3,169917.261
65.45,1.89,34.55,1738108800.0,101269.7,103698.2,104755.0,101279.7,169989.952
64.26,1.8,35.74,1738195200.0,103224.5,104676.9,106450.0,103698.1,136967.4
63.93,1.77,36.07,1738281600.0,101509.0,102379.7,106000.0,104676.9,172237.817
68.01,2.13,31.99,1738368000.0,100215.0,100603.6,102734.9,102379.8,90863.091
66.57,1.99,33.43,1738454400.0,96029.6,97664.5,101426.0,100603.6,232934.693
66.13,1.95,33.87,1738540800.0,91130.3,101293.7,102456.0,97664.5,455088.034
64.85,1.85,35.15,1738627200.0,96100.0,97709.9,101729.3,101293.6,262746.203
69.89,2.32,30.11,1738713600.0,96106.1,96553.2,99124.2,97710.0,151379.666
67.03,2.03,32.97,1738800000.0,95613.5,96515.1,99093.0,96553.2,161521.013
67.33,2.06,32.67,1738886400.0,95555.0,96454.5,100112.4,96515.0,223373.629
65.02,1.86,34.98,1738972800.0,95600.0,96411.9,96850.0,96454.5,69050.432
65.45,1.89,34.55,1739059200.0,94650.1,96423.6,97301.7,96412.0,101177.286
66.84,2.02,33.16,1739145600.0,95200.1,97379.2,98328.0,96423.6,132932.545
67.11,2.04,32.89,1739232000.0,94814.3,95731.4,98482.2,97379.2,154832.904
65.71,1.92,34.29,1739318400.0,94003.9,97816.3,98090.9,95731.4,202448.079
66.73,2.01,33.27,1739404800.0,95160.1,96560.6,98053.8,97816.3,142240.526
66.13,1.95,33.87,1739491200.0,96225.7,97445.1,98792.8,96560.6,144452.957
65.55,1.9,34.45,1739577600.0,97170.0,97538.0,97941.2,97445.2,47418.593
65.5,1.9,34.5,1739664000.0,96002.0,96067.0,97665.8,97538.0,56684.873
65.66,1.91,34.34,1739750400.0,95150.6,95743.2,97000.0,96067.0,105576.986
65.24,1.88,34.76,1739836800.0,93321.6,95622.0,96737.3,95743.1,179173.362
64.96,1.85,35.04,1739923200.0,95012.5,96598.0,96878.7,95622.0,124996.873
66.83,2.02,33.17,1740009600.0,96366.0,98252.9,98662.1,96597.9,129180.172
63.22,1.72,36.78,1740096000.0,94830.4,96127.9,99431.5,98252.8,250618.273
67.98,2.12,32.02,1740182400.0,95701.9,96503.3,96988.0,96128.0,65792.15
65.91,1.93,34.09,1740268800.0,95180.2,96218.4,96602.9,96503.3,69298.691
63.82,1.76,36.18,1740355200.0,91300.0,91514.5,96470.0,96218.4,217488.75
62.71,1.68,37.29,1740441600.0,86020.4,88639.1,92500.0,91514.5,472296.502
65.15,1.87,34.85,1740528000.0,82222.0,84208.5,89367.1,88639.1,401141.821
67.45,2.07,32.55,1740614400.0,82667.0,84668.1,87066.0,84208.6,269408.53
67.3,2.06,32.7,1740700800.0,78200.2,84299.6,85084.5,84668.2,536343.231
66.11,1.95,33.89,1740787200.0,83779.0,86007.7,86516.5,84299.6,146996.671
65.29,1.88,34.71,1740873600.0,85015.0,94222.8,94971.0,86007.7,364711.538
64.21,1.79,35.79,1740960000.0,85029.0,86192.7,94373.4,94222.0,436032.402
66.98,2.03,33.02,1741046400.0,81200.0,87245.9,88931.0,86193.3,432434.798
66.5,1.99,33.5,1741132800.0,86328.0,90566.1,91000.0,87245.9,279001.09
65.43,1.89,34.57,1741219200.0,87790.5,89887.8,92780.3,90566.1,303058.632
68.31,2.16,31.69,1741305600.0,84600.0,86753.8,91257.7,89887.9,452474.195
67.67,2.09,32.33,1741392000.0,85108.0,86184.7,86876.5,86753.8,96106.187
65.59,1.91,34.41,1741478400.0,79933.4,80688.8,86470.6,86184.7,221609.348
66.13,1.95,33.87,1741564800.0,77410.1,78567.8,84031.5,80690.7,416386.797
65.53,1.9,34.47,1741651200.0,76560.0,82896.0,83600.0,78567.8,390779.169
65.64,1.91,34.36,1741737600.0,80578.5,83640.7,84487.0,82896.0,306171.124
65.98,1.94,34.02,1741824000.0,79903.4,81085.4,84307.1,83640.7,247960.052
67.22,2.05,32.78,1741910400.0,80772.0,83939.8,85270.2,81085.5,233544.708
63.86,1.77,36.14,1741996800.0,83564.5,84302.9,84625.0,83939.9,76674.97
63.48,1.74,36.52,1742083200.0,81925.6,82541.6,85136.0,84303.0,174630.7
66.06,1.95,33.94,1742169600.0,82384.0,83962.9,84727.1,82541.6,182662.082
64.3,1.8,35.7,1742256000.0,81113.5,82666.1,83979.8,83963.0,188897.749
66.22,1.96,33.78,1742342400.0,82501.8,86809.8,86990.0,82666.2,251961.741
63.51,1.74,36.49,1742428800.0,83613.6,84183.6,87500.0,86809.8,242943.492
67.18,2.05,32.82,1742515200.0,83122.0,84050.3,84813.6,84183.6,144422.271
65.67,1.91,34.33,1742601600.0,83589.5,83804.9,84509.0,84050.3,52218.652
65.73,1.92,34.27,1742688000.0,83761.2,86044.2,86110.9,83804.9,90899.873
64.22,1.8,35.78,1742774400.0,85478.3,87463.4,88752.0,86044.1,210907.484
61.69,1.61,38.31,1742860800.0,86260.0,87369.8,88500.0,87463.4,173505.289
59.35,1.46,40.65,1742947200.0,85816.3,86873.8,88270.2,87369.9,187956.695
61.42,1.59,38.58,1743033600.0,85724.5,87191.2,87722.4,86873.9,163451.689
60.02,1.5,39.98,1743120000.0,83531.7,84380.8,87470.0,87191.2,222284.56
63.07,1.71,36.93,1743206400.0,81601.0,82604.7,84589.7,84380.8,135513.705
62.27,1.65,37.73,1743292800.0,81501.4,82352.8,83490.0,82604.8,109565.925
62.34,1.66,37.66,1743379200.0,81222.0,82517.5,83895.8,82353.1,212064.576
61.98,1.63,38.02,1743465600.0,82383.3,85120.9,85595.5,82517.5,197263.176
