t,l,h,o,c,high,low,open,close,volume
1707436800,82626.23,85781.1,85120.75,83207.32,48230.3,45218.1,45269.2,47116.1,519919.419
1707523200,83058.33,86808.38,83207.32,86798.81,48189.6,46836.4,47116.1,47732.6,179626.604
1707609600,86400.35,89872.5,86798.81,89342.95,48600.0,47539.4,47732.6,48303.4,209951.626
1707696000,88281.52,94597.38,89342.95,92357.54,50413.2,47702.0,48303.4,49943.6,450895.202
1707782400,88164.1,94202.51,92357.54,88189.74,50428.8,48301.0,49943.6,49696.4,382348.085
1707868800,87009.87,93000.64,88189.74,90522.38,52100.0,49215.7,49696.4,51823.2,395191.791
1707955200,86487,91554.65,90522.38,87212.3,52859.0,51334.9,51823.1,51898.5,392724.603
1708041600,87020.56,90429.16,87212.3,87551.71,52623.0,51611.7,51898.4,52148.6,259819.793
1708128000,87002.73,89782.07,87551.71,87482.52,52192.8,50647.5,52148.7,51679.4,222342.005
1708214400,84672.33,87482.52,87482.52,85531.82,52450.0,51178.0,51679.5,52175.9,166636.426
1708300800,85531.82,88325.8,85531.82,87685.24,52532.9,51688.8,52175.9,51813.8,196387.978
1708387200,87103.65,91207.55,87685.24,87205.74,53090.9,50788.0,51813.7,52297.4,388913.064
1708473600,86254.36,90935.06,87205.74,86254.36,52402.3,50528.4,52297.3,51877.8,308127.301
1708560000,84503.84,88659.17,86254.36,84874.69,52130.8,50967.5,51877.9,51316.9,244144.647
1708646400,84610.36,90603.33,84874.69,88241.56,51576.3,50512.7,51316.9,50771.9,215474.562
1708732800,86666.4,89040.06,88241.56,87056.15,51736.6,50611.4,50771.9,51602.1,104944.457
1708819200,86116.6,88236.06,87056.15,86417.27,52050.0,51300.4,51602.1,51764.9,122177.26
1708905600,84596.98,88716.95,86417.27,84940.31,54991.8,50922.5,51764.9,54511.6,393466.231
1708992000,79156.73,85772.74,84940.31,80696.9,57780.0,54495.0,54511.7,57074.5,511475.535
1709078400,71616.51,84598.37,80696.9,75348.04,64300.0,56730.1,57074.5,62487.9,1010118.442
1709164800,71332.06,76665.24,75348.04,71959.23,63762.8,60452.0,62487.9,61203.3,584713.883
1709251200,71959.23,75311.32,71959.23,73878.32,63199.0,60844.8,61203.3,62430.6,299231.827
1709337600,72299.65,74110.76,73878.32,72911.44,62513.1,61605.0,62430.6,62039.9,159283.629
1709424000,72291.04,75944.64,72911.44,75620.84,63330.9,61339.5,62039.9,63178.5,200312.503
1709510400,75571.29,82514.56,75620.84,81113.59,68600.0,62299.0,63178.5,68296.4,632882.144
1709596800,70786.48,83281.48,81113.59,71725.16,69350.0,59112.0,68296.5,63747.4,1053025.132
1709683200,71293.45,76463.92,71725.16,73266.85,67729.5,62829.3,63747.5,66128.1,534011.813
1709769600,73207.63,75641.7,73266.85,73484.12,68101.3,65609.3,66128.0,66870.0,296092.788
1709856000,73218.57,78342.1,73484.12,73989.35,70330.8,66120.0,66870.0,68180.2,459387.207
1709942400,72975.62,74488.49,73989.35,73649.37,68608.7,67908.7,68180.2,68360.1,94899.005
1710028800,73626.95,78867.85,73649.37,77405.35,69999.8,68155.0,68360.2,69001.8,233596.523
1710115200,76260.67,80851.71,77405.35,79401.43,72890.0,67000.0,69001.8,72153.8,474396.897
1710201600,78066.72,81633.04,79401.43,78116.84,73370.0,68600.0,72153.9,71503.2,472072.331
1710288000,77866.78,81836.11,78116.84,80394.21,73755.0,71388.1,71503.3,73127.6,288446.338
1710374400,80394.21,84816.82,80394.21,83992.78,73881.4,68600.0,73127.6,71455.5,513901.237
1710460800,75924.7,84389.52,83992.78,79342.09,72500.0,65580.0,71455.6,69552.2,705810.685
1710547200,76386.56,79937.95,79342.09,76567.35,70097.6,64750.0,69552.1,65351.0,333426.129
1710633600,76263.95,79152.36,76567.35,78538.19,68972.4,64559.8,65351.0,68447.9,314890.309
1710720000,77501.1,80880.98,78538.19,79106.59,69044.4,66601.6,68447.9,67660.0,317885.916
1710806400,77760.8,81747.35,79106.59,77961.49,68178.6,61582.8,67660.0,61974.1,700466.795
1710892800,76122.76,79864.88,77961.49,76951.39,68140.0,60800.0,61974.1,67876.4,637362.465
1710979200,75341.92,78389.33,76951.39,75343.47,68293.9,64550.1,67876.4,65539.9,347218.385
1711065600,73064.01,77176.7,75343.47,73064.01,66691.9,62294.0,65539.9,63826.0,401149.333
1711152000,71963.5,75519.95,73064.01,73938.86,66050.0,63020.2,63826.1,64020.3,239124.0
1711238400,73474.21,77464.01,73938.86,77032.31,67700.0,63822.0,64020.4,67260.9,244179.435
1711324800,76544.38,80046.64,77032.31,78817.6,71228.3,66427.6,67260.9,69920.5,395156.191
1711411200,77049.03,79868.2,78817.6,79656.65,71649.0,69320.0,69920.6,70044.1,307861.116
1711497600,79335.89,84484.45,79656.65,83133.99,71888.0,68364.8,70044.2,69532.6,407286.574
1711584000,81320.12,84541.58,83133.99,83102.58,71636.2,68941.0,69532.6,70838.7,241970.822
1711670400,81053.65,84344.47,83102.58,81095.53,70976.9,69000.0,70838.8,69903.6,187970.841
1711756800,80261.96,81192.57,81095.53,80261.96,70388.0,69577.2,69903.6,69642.1,91126.75
1711843200,80163.29,83286.04,80261.96,82708.62,71495.5,69608.0,69642.0,71363.0,132458.79
1711929600,81352.76,85828.76,82708.62,84161.13,71388.0,68103.3,71363.0,69700.0,282812.126
1712016000,77737.49,84376.65,84161.13,78034.87,69731.6,64603.2,69700.0,65505.3,499041.572
1712102400,77653.59,80537.6,78034.87,80095.55,66940.0,64500.0,65502.4,65971.9,275041.23
1712188800,78339.05,82458.95,80095.55,78510.59,69329.7,65100.0,65971.8,68489.9,326385.338
1712275200,74846.3,78511.23,78510.59,75171.8,68787.1,65966.0,68489.8,67825.7,313547.293
1712361600,74820.24,76839.68,75171.8,76493.58,69708.0,67450.0,67825.8,68901.6,127343.726
1712448000,76493.58,81159.54,76493.58,80046.68,70395.0,68820.6,68901.5,69362.7,171783.436
1712534400,78582.78,83064.27,80046.68,80240.88,72890.4,69040.4,69362.7,71678.4,297237.449
1712620800,79631.49,81976.8,80240.88,80187.16,71820.6,68216.0,71678.3,69189.3,334059.403
1712707200,78412.07,80459.5,80187.16,79460,71412.2,67546.2,69189.2,70681.7,337774.756
1712793600,79321.5,83737.49,79460,81697.86,71387.4,69592.6,70681.8,70055.7,256194.153
1712880000,79254.76,84985.92,81697.86,80082.93,71297.0,65102.0,70055.6,67136.4,415528.149
1712966400,66270.65,80089.28,80082.93,66895.91,67975.4,59652.5,67136.4,63939.7,515005.203
1713052800,65695.28,68208,66895.91,67004.72,65822.1,62139.3,63939.7,65615.9,395770.133
1713139200,65969.33,69287.69,67004.72,65969.33,66874.9,62242.5,65615.9,63392.7,381532.225
1713225600,64139.49,67883.25,65969.33,64172.47,64356.3,61521.0,63392.8,63765.0,405931.439
1713312000,64157.4,69853.15,64172.47,67052.98,64483.3,59625.0,63764.9,61254.5,444032.992
1713398400,66445.87,69230.18,67052.98,67625.09,64100.0,60763.8,61254.5,63445.0,363302.394
1713484800,64234.35,67974.1,67625.09,65864.34,65480.0,59541.0,63445.0,63787.4,574264.058
1713571200,65457.6,67264.89,65864.34,67260.22,65400.0,63045.1,63787.4,64897.2,197142.262
1713657600,66426.09,68053.39,67260.22,66885.53,65678.7,64214.2,64897.2,64912.6,160533.948
1713744000,66127.56,69113.95,66885.53,69047.38,67222.0,64470.5,64912.7,66778.0,246268.411
1713830400,67968.05,70352.15,69047.38,68074.65,67158.9,65750.0,66777.9,66386.3,178665.564
1713916800,67872.09,70387.51,68074.65,70078.67,67068.2,63575.0,66386.2,64250.0,280545.061
1714003200,66663.27,70505.53,70078.67,67298.24,65270.6,62721.3,64250.0,64478.8,275211.062
1714089600,66236.09,68545.59,67298.24,67291.46,64783.1,63291.5,64478.8,63748.8,202149.813
1714176000,66148.54,68196.28,67291.46,67163.23,63901.4,62332.8,63748.7,63421.0,167349.109
1714262400,65748.76,68159.34,67163.23,65756.11,64350.0,62700.0,63420.9,63088.3,126056.151
1714348800,65639.63,68763.86,65756.11,66574.27,64200.0,61726.2,63088.4,63842.4,228411.163
1714435200,66172.58,74226.5,66574.27,72521.57,64700.0,59150.0,63842.4,60651.2,408747.703
1714521600,67926.47,73492.36,72521.57,68411.83,60816.7,56537.7,60651.2,58307.6,564108.4
1714608000,67157,70587.03,68411.83,67560.58,59637.3,56951.6,58307.7,59036.7,299229.302
1714694400,67276.61,72350.85,67560.58,72116.46,63333.0,58781.3,59036.7,62853.7,353606.459
1714780800,71680.65,75456.67,72116.46,73775.18,64547.9,62520.0,62853.7,63864.2,205205.199
1714867200,70873.41,73775.18,73775.18,72613.42,64644.3,62833.0,63864.3,63988.0,185495.653
1714953600,70784.92,76114.53,72613.42,70800.01,65500.0,62655.3,63987.9,63142.8,305110.067
1715040000,70650.32,73088.19,70800.01,70978.33,64392.2,62203.6,63142.7,62296.0,238974.646
1715126400,69548.82,72734.97,70978.33,69706.16,62994.9,60843.6,62296.0,61157.9,241651.579
1715212800,68645.4,71667.95,69706.16,69750.21,63447.2,60550.0,61157.9,63050.1,242451.302
1715299200,69129.76,74107.74,69750.21,71759.45,63446.5,60117.4,63050.0,60778.1,307214.96
1715385600,70563.58,71775.52,71759.45,70978.98,61491.4,60432.6,60778.0,60809.2,113294.787
1715472000,68768.94,71151.63,70978.98,69757.31,61849.4,60557.3,60809.2,61455.8,104043.897
1715558400,68004.05,72725.49,69757.31,71129.54,63440.0,60750.0,61455.7,62912.1,261927.073
1715644800,67507.47,71428.7,71129.54,67744.08,63099.6,60950.0,62912.2,61550.5,244345.274
1715731200,67744.08,73610.6,67744.08,73610.6,66440.0,61316.1,61550.5,66175.4,365031.68
1715817600,72065.26,75616.21,73610.6,72377.87,66800.0,64567.0,66175.4,65217.7,242455.324
1715904000,70998.62,75523.07,72377.87,74095.69,67400.6,65061.2,65217.7,66980.0,227063.919
1715990400,74008.85,75766.17,74095.69,75167.22,67340.5,66503.2,66980.0,66884.9,96931.548
1716076800,74891.56,77500.94,75167.22,75131.6,67750.0,65835.8,66884.9,66239.4,148170.35
1716163200,70148,80058.12,75131.6,70546.09,71674.6,66010.0,66239.4,71466.5,366028.078
1716249600,70546.09,78866.78,70546.09,78456.22,72132.8,69165.6,71466.5,70168.8,263674.327
1716336000,77310.08,79700.41,78456.22,77763.21,70715.4,68736.8,70168.7,69219.1,194160.494
1716422400,70438.53,79159.9,77763.21,70839.94,70133.3,66156.6,69219.2,67999.9,300093.622
1716508800,69752.06,72440.76,70839.94,70215.54,69273.5,66639.0,67999.9,68584.1,186681.082
1716595200,69579.86,73070.59,70215.54,72346.87,69622.8,68523.7,68584.0,69314.4,85113.605
1716681600,71028.21,72498.99,72346.87,71075.8,69590.3,68155.0,69314.5,68524.3,84069.824
1716768000,70551.22,73344.65,71075.8,71581.74,70750.0,68268.7,68524.4,69461.6,170291.356
1716854400,70787.24,74141.82,71581.74,71916.76,69628.0,67273.0,69461.5,68440.5,227838.44
1716940800,71820.18,76481.54,71916.76,76215.29,68983.0,67129.0,68440.4,67686.7,158236.599
1717027200,74166.63,76334.95,76215.29,74249.84,69568.9,67167.0,67686.8,68402.5,194573.899
1717113600,73752.97,77181.88,74249.84,76505.84,69080.0,66700.5,68402.6,67577.9,195751.752
1717200000,75288.93,77195.54,76505.84,75473.29,67936.0,67480.0,67577.9,67799.2,50943.058
1717286400,75126.19,78306.42,75473.29,76089.3,68545.9,67296.3,67799.2,67805.9,102194.718
1717372800,75578.47,80992.45,76089.3,78539.21,70372.9,67642.6,67805.9,68851.4,227676.93
1717459200,77993.32,83213.3,78539.21,81175.06,71146.4,68595.5,68851.3,70580.0,216100.016
1717545600,81039.58,84896.04,81175.06,82457.73,71824.4,70423.6,70580.0,71133.3,203992.034
1717632000,81654.05,84942.78,82457.73,81925.57,71714.8,70101.9,71133.3,70830.0,158483.564
1717718400,81700.22,86722.46,81925.57,82373.71,72144.0,68405.0,70830.0,69377.0,299412.37
1717804800,82161.43,83481.85,82373.71,83481.85,69613.6,69192.3,69377.0,69346.5,65739.857
1717891200,83019.2,84075.03,83481.85,83579.08,69879.0,69160.0,69346.6,69667.1,68024.1
1717977600,83426.04,85784.03,83579.08,85576.76,70222.7,69201.2,69667.1,69558.7,127381.604
1718064000,82156.56,85862.29,85576.76,82657.35,69600.0,66000.0,69558.8,67320.7,311984.942
1718150400,79095.96,85061.64,82657.35,81188.83,70028.0,66920.0,67320.6,68270.3,329918.46
1718236800,79230.03,82773.48,81188.83,82146.49,68607.7,66251.1,68270.3,66786.9,248355.461
1718323200,78762.12,84261.52,82146.49,79469.83,67366.5,65052.4,66786.8,66039.7,239411.231
1718409600,78989.9,80507.16,79469.83,80503.44,66482.6,65801.0,66039.7,66213.7,72423.755
1718496000,80416.87,82331.01,80503.44,80880.57,66960.3,66012.1,66213.7,66653.6,80361.551
1718582400,78534.93,82039.03,80880.57,79693.14,67280.6,65094.9,66653.5,66472.1,248420.787
1718668800,77660.47,80558.01,79693.14,77777.15,66558.9,64009.8,66472.1,65150.0,335559.394
1718755200,75282.97,79474.76,77777.15,75442.14,65711.9,64600.0,65149.9,64933.6,150032.669
1718841600,73827.09,78114.35,75442.14,74372.62,66467.0,64526.0,64933.6,64854.0,220954.676
1718928000,74292.59,78171.86,74372.62,76733.96,65055.5,63361.2,64854.0,64124.0,210109.601
1719014400,76574.23,78251.83,76733.96,78032.76,64520.0,63915.8,64124.1,64240.0,53855.862
1719100800,77227.36,78141.61,78032.76,77587.7,64500.0,63137.9,64240.1,63194.9,72052.293
1719187200,75522.27,81483.11,77587.7,75522.27,63357.0,58218.0,63194.9,60273.6,445903.184
1719273600,74043.44,80176.46,75522.27,75580.15,62448.1,60230.5,60273.5,61777.8,264647.317
1719360000,74085.43,76626.87,75580.15,74874.62,62465.1,60696.0,61777.9,60860.1,170601.18
1719446400,74201.64,76227.78,74874.62,74905.83,62379.7,60605.0,60860.1,61682.0,160172.482
1719532800,73862.95,78897.8,74905.83,78520.96,62204.0,60038.0,61682.1,60429.8,195508.125
1719619200,77199.38,80614.77,78520.96,80544.66,61232.0,60400.1,60429.8,60982.4,79680.289
1719705600,80355.51,85813.39,80544.66,85679.23,63058.4,60705.0,60982.5,62766.0,147777.915
1719792000,81848.83,85717.19,85679.23,81848.83,63849.0,62502.2,62766.1,62883.6,193937.938
1719878400,81814.32,86792.03,81848.83,84470.64,63284.0,61800.0,62883.7,62123.6,163101.243
1719964800,83745.43,88755.78,84470.64,88024.27,62278.2,59299.3,62123.5,60208.0,295303.265
1720051200,86334.46,92080.33,88024.27,88549.01,60500.0,56560.0,60208.0,57045.9,445656.277
1720137600,82487.59,88626.07,88549.01,83117.4,57533.4,53329.5,57045.9,56604.9,577193.595
1720224000,79481.43,84105.24,83117.4,80176.81,58472.0,56000.0,56604.9,58216.0,178580.022
1720310400,79668.28,81997.4,80176.81,81289.35,58443.0,55688.0,58216.0,55830.9,210361.981
1720396800,77551.77,82811.23,81289.35,78836.32,58200.0,54243.1,55831.0,56686.4,464106.957
1720483200,76763.99,82182.11,78836.32,82173.01,58290.6,56256.2,56686.4,58023.2,257237.048
1720569600,79221.33,84280.83,82173.01,82670.57,59449.6,57125.0,58023.1,57707.0,254248.937
1720656000,80777.49,85414.85,82670.57,85087.79,59780.0,57030.0,57707.0,57315.5,293106.959
1720742400,82942.4,86058.24,85087.79,83286.71,58500.0,56500.1,57315.7,57870.0,238100.616
1720828800,82121.36,85452.1,83286.71,85449.27,59850.0,57728.6,57870.0,59174.0,157884.322
1720915200,84943.63,88148.42,85449.27,84970.02,61412.4,59164.0,59173.9,60766.0,208060.883
1721001600,83494.06,86667.43,84970.02,85223.44,64870.7,60622.6,60766.0,64680.6,352222.181
1721088000,82358.25,86098.01,85223.44,83122.79,65388.0,62350.0,64680.6,65010.0,375258.616
1721174400,79200.79,84652.53,83122.79,79402.46,66100.0,63823.0,65010.0,64055.7,276656.393
1721260800,78116.06,79704.72,79402.46,78585.8,65173.8,63206.4,64055.8,63959.9,215648.157
1721347200,77663.21,84679.69,78585.8,84274.85,67362.8,63266.2,63960.0,66627.9,311859.805
1721433600,81405.89,84327.95,84274.85,82807.22,67648.7,66159.1,66627.9,67095.6,123564.406
1721520000,79575.58,83957.13,82807.22,80649.8,68351.2,65750.0,67095.6,68138.0,207228.372
1721606400,80417.44,82097.74,80649.8,80886.01,68459.7,66538.6,68138.0,67499.2,192991.391
1721692800,80227.22,83050.02,80886.01,82275.28,67729.3,65416.5,67499.2,65916.4,270430.68
1721779200,80509.61,83534.16,82275.28,81113.75,67087.3,65040.5,65916.3,65350.8,215079.421
1721865600,79602.27,86269.01,81113.75,83326.98,66144.0,63456.7,65350.7,65773.0,319685.441
1721952000,83049.99,87750.45,83326.98,84650.51,68200.0,65688.2,65773.0,67882.5,235384.526
1722038400,84484.81,87908.07,84650.51,86090.44,69381.7,66624.5,67882.5,67873.8,330982.647
1722124800,85136.58,86375.31,86090.44,85822.43,68300.0,67037.0,67873.7,68215.5,116913.935
1722211200,84579.36,94163.31,85822.43,84869.85,70081.0,66365.8,68215.5,66750.0,372537.818
1722297600,82710.16,84891.94,84869.85,82994.33,66966.6,65254.5,66750.1,66159.3,246551.044
1722384000,81263.44,83478.97,82994.33,82569.05,66826.3,64500.4,66159.3,64601.8,246389.446
1722470400,81869.88,90343.53,82569.05,87198.82,65650.0,62271.2,64601.8,65328.9,372654.59
1722556800,85577.33,91011.99,87198.82,87795.29,65577.0,61200.2,65329.0,61483.7,421628.42
1722643200,84884.66,88780.23,87795.29,85280.56,62166.0,59800.0,61483.7,60684.6,290469.956
1722729600,85279.28,92370.91,85280.56,88101.15,61089.5,57040.0,60684.5,58144.5,339512.415
1722816000,73654.96,88365.59,88101.15,75207.86,58286.9,48888.0,58144.5,54003.1,1281982.025
1722902400,74291.85,78286.81,75207.86,76846.52,56999.9,53925.3,54003.5,55991.2,435953.439
1722988800,75509.53,81170.23,76846.52,76975.18,57699.0,54519.8,55991.3,55102.9,377442.54
1723075200,73493.46,79191.51,76975.18,74961.97,62737.2,54672.4,55102.9,61659.8,470117.508
1723161600,71568.24,76431.28,74961.97,71915.91,61726.0,59500.0,61659.8,60808.6,308674.339
1723248000,70337.8,72004.38,71915.91,71070.06,61450.0,60208.5,60808.6,60889.9,115593.354
1723334400,69944.92,73245.13,71070.06,70088.23,62000.0,58255.4,60889.8,58693.1,202539.076
1723420800,68271,72799.73,70088.23,68489.17,60666.0,57615.0,58693.1,59323.6,367126.29
1723507200,68302.46,72479.66,68489.17,72128.26,61545.0,58360.0,59323.7,60550.5,255934.721
1723593600,72080.24,79338.24,72128.26,78048.23,61839.7,58367.2,60550.4,58648.1,295662.808
1723680000,77987.37,83887.52,78048.23,83845.67,59820.0,55969.0,58648.1,57511.0,360815.946
1723766400,80997.98,84596.96,83845.67,82133.08,59780.2,57062.1,57511.1,58854.9,268756.529
1723852800,82015.15,83269.9,82133.08,82618.48,59690.2,58769.4,58854.9,59468.5,77085.532
1723939200,82322.97,84736.88,82618.48,82690.11,60250.0,58352.0,59468.5,58390.0,149660.264
1724025600,79509.61,84777.35,82690.11,79747.84,59585.4,57750.0,58390.1,59398.5,214043.139
1724112000,79685.48,86776.37,79747.84,82713.25,61386.0,58501.1,59398.4,58982.9,287049.13
1724198400,82123.11,85606.2,82713.25,85606.2,61793.9,58728.9,58982.7,61120.0,270583.679
1724284800,83143.86,85950.85,85606.2,83677.26,61392.0,59677.6,61120.0,60349.9,211098.959
1724371200,82319.98,90065.89,83677.26,86681.74,65000.0,60301.5,60349.9,64019.9,382490.709
1724457600,86313.84,88752.66,86681.74,87051.74,64472.5,63522.7,64020.0,64116.5,132741.902
1724544000,86916.82,88960.36,87051.74,87948.77,65175.4,63731.3,64116.6,64190.2,115546.888
1724630400,84285.87,88020.04,87948.77,84294.9,64455.8,62750.2,64190.1,62807.6,195977.222
1724716800,80179.76,87476.27,84294.9,81453.79,63196.0,57928.2,62807.7,59384.5,339269.805
1724803200,78680.84,82631.22,81453.79,79137.69,60197.8,57820.0,59384.4,59010.0,313788.567
1724889600,79115.22,84470.28,79137.69,81439.37,61144.9,58655.0,59010.0,59323.2,233896.685
1724976000,79812.02,83366.57,81439.37,79856.02,59914.9,57525.0,59323.3,59096.3,268276.469
1725062400,79856.02,81356.5,79856.02,80996.06,59436.0,58700.0,59096.4,58941.9,68866.674
1725148800,80870.89,83902.43,80996.06,82150.91,59052.7,57123.0,58941.9,57268.1,222909.914
1725235200,80916.98,84750.13,82150.91,82500.25,59412.3,57093.0,57268.1,59112.1,201218.384
1725321600,81885.63,87931.31,82500.25,83165.32,59790.0,57320.0,59112.2,57451.9,230196.497
1725408000,78718.73,83219.14,83165.32,81104.8,58500.0,55555.0,57452.0,57944.8,326983.311
1725494400,81087.15,85987.88,81104.8,83700.76,58318.9,55600.0,57944.8,56145.7,294703.592
1725580800,82944.13,87882.75,83700.76,85488.33,57000.0,52510.8,56145.7,53927.7,479063.113
1725667200,83180.9,85550.15,85488.33,83352.46,54820.2,53725.0,53927.7,54134.9,127686.594
1725753600,82743.09,85269.91,83352.46,84700.14,55300.0,53596.5,54134.9,54839.6,162078.536
1725840000,84681.62,90656.81,84700.14,87581.68,58153.2,54557.0,54839.6,57010.0,313094.361
1725926400,85824.2,87808.31,87581.68,86216.3,58033.2,56361.0,57010.1,57609.1,228317.676
1726012800,85614.72,87890.72,86216.3,85817.5,57954.4,55515.2,57609.2,57306.0,338231.445
1726099200,85423.73,88599.06,85817.5,85500.05,58606.6,57283.1,57305.6,58097.0,261449.688
1726185600,85474.09,89405.48,85500.05,89405.48,60597.0,57594.0,58097.1,60456.2,277429.492
1726272000,87236.67,90349.34,89405.48,87432.21,60572.9,59360.1,60456.2,59964.0,102580.577
1726358400,85938.29,88682.14,87432.21,86300.93,60369.4,58654.0,59963.9,59100.5,130524.206
1726444800,84431.78,86480.91,86300.93,84511.53,59182.2,57446.3,59100.5,58187.0,250699.432
1726531200,83409.15,89717.83,84511.53,85407.6,61345.0,57588.8,58187.0,60281.0,318442.066
1726617600,81768.84,85721.94,85407.6,83777.53,61765.0,59138.0,60281.0,61735.3,355729.312
1726704000,83402.82,89019.62,83777.53,87180.81,63830.1,61534.0,61735.3,62926.9,302382.412
1726790400,85995.02,89422.31,87180.81,86594.9,64126.7,62320.0,62926.9,63175.7,257172.835
1726876800,86550.25,87655.39,86594.9,86611.76,63546.9,62714.2,63175.8,63320.6,78248.362
1726963200,84094.91,87137.3,86611.76,85731.9,64000.0,62339.0,63320.6,63558.4,149129.884
1727049600,84412.01,89922.77,85731.9,88984.87,64724.8,62534.4,63558.5,63302.0,234343.564
1727136000,88540.96,91473.93,88984.87,91142.01,64666.0,62688.2,63302.1,64243.1,236987.628
1727222400,87860.98,92343.72,91142.01,88401.72,64800.0,62910.0,64243.2,63118.4,184950.772
1727308800,86013.03,91012.22,88401.72,88244.15,65800.0,62634.4,63118.3,65139.2,321186.356
1727395200,85641.26,90067.97,88244.15,85845.49,66450.0,64788.0,65139.1,65749.6,226404.021
1727481600,85260.54,86710.23,85845.49,85269.97,66237.0,65368.1,65749.5,65822.6,92773.553
1727568000,84448.68,86132.97,85269.97,85611.56,66059.3,65400.0,65822.7,65568.1,88131.799
1727654400,85188.23,90677.76,85611.56,86794.06,65588.8,62825.0,65568.2,63309.1,296848.373
1727740800,83743.48,90760.74,86794.06,84308.09,64092.6,60128.2,63309.0,60776.8,429817.835
1727827200,82018.08,85931.84,84308.09,82501.46,62355.0,59934.9,60776.7,60622.6,327001.805
1727913600,82098.38,85380.65,82501.46,84455.58,61452.6,59815.0,60622.7,60727.2,286137.212
1728000000,84415.83,87642.43,84455.58,84720.24,62457.1,60434.1,60727.1,62054.4,234795.836
1728086400,83878.39,85474.05,84720.24,84277.21,62344.0,61648.0,62054.3,62023.1,74330.781
1728172800,84193.07,87003.7,84277.21,86182.28,62961.5,61778.9,62023.1,62789.3,96413.453
1728259200,83236.47,88317.2,86182.28,83237.51,64448.2,62091.8,62789.2,62190.7,298949.375
1728345600,83237.51,87040.16,83237.51,85922.61,63178.7,61836.0,62190.6,62131.7,226276.359
1728432000,84552.57,89410.36,85922.61,86900.7,62520.9,60251.9,62131.8,60606.4,217302.173
1728518400,85281.24,88826.48,86900.7,85845.55,61297.0,58900.0,60606.3,60293.2,262947.653
1728604800,83243.62,89040.81,85845.55,87530.07,63400.0,60057.8,60293.3,62509.0,263691.142
1728691200,87333.47,89708.13,87530.07,89356.26,63462.6,62458.0,62509.0,63176.0,102784.406
1728777600,85772.92,89405.64,89356.26,85774.87,63260.0,62020.0,63176.0,62839.8,129696.156
1728864000,84266.74,89169.45,85774.87,86442.97,66533.0,62420.0,62839.7,66064.9,338251.601
1728950400,82710.37,87581.74,86442.97,82777.22,67953.7,64771.7,66064.9,67044.1,422005.511
1729036800,82604.98,88071.97,82777.22,86460.73,68400.0,66724.2,67044.0,67592.0,254153.501
1729123200,81444.82,86852.19,86460.73,81689.88,67925.9,66600.0,67592.0,67401.5,220272.837
1729209600,81689.88,89370.25,81689.88,86390.15,69000.0,67165.0,67401.5,68407.8,245301.761
1729296000,85912.44,87259.44,86390.15,86747.85,68684.9,68000.0,68407.8,68357.1,68632.108
1729382400,86269.58,88008.68,86747.85,86607.14,69425.8,68069.8,68357.1,69020.1,105939.492
1729468800,86131.59,90179.5,86607.14,86947.83,69566.0,66865.9,69020.2,67368.8,253437.333
1729555200,85929.53,87788.38,86947.83,86930.44,67825.0,66536.5,67368.7,67406.4,218518.977
1729641600,83880.87,87942.14,86930.44,84243.06,67449.0,65222.3,67406.5,66647.2,248215.058
1729728000,83506.87,86258.56,84243.06,85470.82,68842.5,66482.0,66647.3,68173.8,212340.722
1729814400,79943.1,86047.77,85470.82,80095.98,68748.0,65557.2,68173.8,66662.8,348511.871
1729900800,79904.24,81827.33,80095.98,80972.17,67450.0,66414.1,66662.7,67071.8,94169.992
1729987200,80886.17,82258.98,80972.17,82208.52,68306.1,66909.4,67071.9,67992.6,88468.808
1730073600,81988.44,89114.89,82208.52,89114.89,70331.0,67584.2,67992.7,69940.0,256128.622
1730160000,88841.82,93435.77,89114.89,90244.82,73660.0,69733.0,69939.9,72739.5,382502.06
1730246400,87785.98,90926.43,90244.82,89315.34,72984.9,71444.2,72739.5,72349.0,227108.808
1730332800,88894.98,91639.79,89315.34,89547.08,72720.3,69705.0,72349.0,70321.9,256485.328
1730419200,83657.37,90871.01,89547.08,84093.33,71650.0,68822.5,70321.9,69495.5,352591.088
1730505600,83928.88,85988.7,84093.33,85854.96,69913.1,69022.8,69495.4,69366.6,79314.105
1730592000,82464.73,86690.75,85854.96,82985.13,69393.7,67446.6,69366.6,68762.5,226477.376
1730678400,82565.64,85972.03,82985.13,84137.89,69495.3,66810.0,68762.5,67834.3,244912.166
1730764800,82456.89,84755.58,84137.89,82909.61,70537.4,67454.2,67834.4,69353.1,273070.87
1730851200,82137.4,91371.31,82909.61,89444.32,76420.0,69272.7,69353.1,75579.9,677440.286
1730937600,88300.11,90319.7,89444.32,88614.62,76900.0,74450.0,75579.9,75859.4,280675.033
1731024000,88268.17,92124.95,88614.62,89973.35,77182.9,75576.3,75859.4,76482.2,230370.324
1731110400,87267.91,89984.08,89973.35,87462.86,76920.0,75683.2,76482.2,76675.1,117754.034
1731196800,84423.26,89111.73,87462.86,85951.32,81699.8,76501.1,76675.1,80410.0,417426.899
1731283200,84950.31,91081.89,85951.32,84950.31,89800.0,80261.2,80409.9,88728.9,614141.662
1731369600,83273.47,88449.91,84950.31,84314.81,90070.1,85159.9,88729.0,87972.0,639481.584
1731456000,83026.29,87677.32,84314.81,83026.29,93421.1,86180.0,87972.0,90413.3,555288.297
