start_time,date,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent
2021-06-27,2021-06-27,8511597,6.89988982,2933715,2.37820356,110980872,89.96617078,21369,0.01732269,144957,0.11750877,53,4.296e-05,764061,0.61938279,1824,0.00147862
2021-06-28,2021-06-28,8542943,6.91553487,2938874,2.37902625,111117858,89.95019883,21344,0.01727802,145041,0.11741107,53,4.29e-05,764705,0.61903071,1825,0.00147734
2021-06-29,2021-06-29,8557023,6.91976227,2941648,2.37880684,111228958,89.94692976,21356,0.01726984,144740,0.11704613,53,4.286e-05,765050,0.61866891,1822,0.00147339
2021-06-30,2021-06-30,8574203,6.92575535,2942751,2.37698752,111351743,89.94362856,21304,0.01720816,144669,0.11685542,53,4.281e-05,765154,0.61804805,1825,0.00147413
2021-07-01,2021-07-01,8592712,6.93206521,2944001,2.37503677,111486487,89.94035852,21266,0.01715609,144709,0.11674221,53,4.276e-05,764967,0.61712776,1823,0.00147068
2021-07-02,2021-07-02,8617607,6.94811161,2946075,2.37532971,111531063,89.92406758,21219,0.01710823,144807,0.11675343,53,4.273e-05,765401,0.6171193,1820,0.00146741
2021-07-03,2021-07-03,8577655,6.9256094,2942793,2.37601476,111399281,89.94391912,21205,0.01712094,145028,0.11709579,53,4.279e-05,766319,0.61872692,1821,0.00147028
2021-07-04,2021-07-04,8543739,6.91217727,2937267,2.37634953,111188872,89.95560303,21209,0.01715881,145092,0.11738439,53,4.288e-05,766113,0.61981164,1820,0.00147244
2021-07-05,2021-07-05,8538219,6.91701369,2932309,2.37553306,111032803,89.95030677,21226,0.01719569,145058,0.11751493,53,4.294e-05,766449,0.62091851,1820,0.00147443
2021-07-06,2021-07-06,8535576,6.91623737,2933629,2.37707151,111009312,89.94902652,21237,0.01720799,145131,0.11759727,53,4.295e-05,766820,0.62134168,1820,0.00147472
2021-07-07,2021-07-07,8539825,6.91811259,2934512,2.37724829,111032008,89.94703436,21181,0.01715873,145202,0.11762815,53,4.294e-05,766939,0.62129732,1824,0.00147762
2021-07-08,2021-07-08,8555268,6.92624071,2936565,2.37740723,111092257,89.93893732,21083,0.01706854,145331,0.11765821,54,4.372e-05,767269,0.62117163,1819,0.00147264
2021-07-09,2021-07-09,8545860,6.91957286,2936775,2.37790329,111084021,89.94460203,21091,0.01707736,145449,0.11776989,54,4.372e-05,767643,0.62155964,1817,0.00147122
2021-07-10,2021-07-10,8536055,6.91005478,2935852,2.37661287,111121757,89.95460173,21107,0.01708641,145470,0.11775998,54,4.371e-05,768820,0.62237044,1816,0.00147008
2021-07-11,2021-07-11,8509432,6.8960747,2937654,2.38068551,111010137,89.96301958,21083,0.01708574,145490,0.11790563,54,4.376e-05,769633,0.62371339,1816,0.00147169
2021-07-12,2021-07-12,8512799,6.89778523,2934524,2.37779798,111026610,89.96309091,21030,0.01704027,145677,0.11803975,54,4.376e-05,770998,0.62472738,1820,0.00147472
2021-07-13,2021-07-13,8519934,6.90687337,2937364,2.38123924,110957024,89.94977124,21027,0.017046,145792,0.11818952,54,4.378e-05,771413,0.62536305,1818,0.0014738
2021-07-14,2021-07-14,8526234,6.91030869,2939098,2.38206862,110978550,89.9454599,21036,0.01704917,145741,0.11811959,54,4.377e-05,771744,0.62548005,1814,0.0014702
2021-07-15,2021-07-15,8527048,6.91207051,2938796,2.38220369,110958447,89.94350794,21070,0.01707945,145925,0.11828758,54,4.377e-05,771442,0.62533499,1816,0.00147206
2021-07-16,2021-07-16,8533092,6.9134686,2940138,2.38208515,111013285,89.94241004,21040,0.0170465,146017,0.11830225,54,4.375e-05,771632,0.6251724,1816,0.00147131
2021-07-17,2021-07-17,8541667,6.91666514,2941532,2.38192285,111069291,89.93901226,21036,0.01703402,147277,0.11925842,54,4.373e-05,771345,0.62460115,1806,0.00146242
2021-07-18,2021-07-18,8538118,6.91567919,2942669,2.3834942,111037905,89.93814902,21019,0.01702491,147238,0.11925939,54,4.374e-05,771486,0.62488591,1807,0.00146363
2021-07-19,2021-07-19,8536691,6.91720187,2942806,2.38452852,110992737,89.93638966,21010,0.01702421,147265,0.11932747,54,4.376e-05,770114,0.62401626,1812,0.00146825
2021-07-20,2021-07-20,8545516,6.92442181,2942252,2.38410342,110983854,89.9300896,20988,0.01700655,147319,0.11937242,54,4.376e-05,769458,0.62349093,1816,0.0014715
2021-07-21,2021-07-21,8552881,6.93245433,2943754,2.38603111,110938196,89.91987339,21029,0.01704485,147464,0.11952551,54,4.377e-05,769306,0.62355348,1818,0.00147356
2021-07-22,2021-07-22,8556208,6.9319486,2942986,2.38430712,110992464,89.92231788,21058,0.01706048,147471,0.11947599,54,4.375e-05,769438,0.62337249,1819,0.00147369
2021-07-23,2021-07-23,8557148,6.92787619,2941787,2.38167391,111077995,89.92886384,21046,0.01703886,147368,0.11930929,53,4.291e-05,770410,0.62372476,1816,0.00147024
2021-07-24,2021-07-24,8560634,6.92991956,2942150,2.3817001,111087326,89.92631078,21039,0.01703128,147489,0.11939383,53,4.29e-05,771001,0.62413309,1814,0.00146845
2021-07-25,2021-07-25,8559417,6.93053788,2942764,2.38274842,111059492,89.92458438,21019,0.01701903,147188,0.11917774,53,4.291e-05,771175,0.62441841,1817,0.00147122
2021-07-26,2021-07-26,8554927,6.92804951,2944275,2.38436669,111045295,89.92797966,20996,0.01700322,147293,0.11928251,55,4.454e-05,767821,0.62180564,1813,0.00146822
2021-07-27,2021-07-27,8534756,6.91611014,2937581,2.38045865,110995116,89.94451006,20896,0.016933,146452,0.11867687,57,4.619e-05,767303,0.62178134,1831,0.00148374
2021-07-28,2021-07-28,8539650,6.91789209,2938854,2.38073865,111029099,89.94365405,20779,0.01683288,146586,0.11874797,54,4.374e-05,766083,0.62059681,1844,0.00149381
2021-07-29,2021-07-29,8543122,6.91734067,2940837,2.38118704,111085139,89.94530917,20526,0.01661984,146556,0.11866596,56,4.534e-05,764907,0.61934294,1839,0.00148903
2021-07-30,2021-07-30,8552374,6.91865145,2942388,2.38031651,111184171,89.94514579,20507,0.01658964,146624,0.11861506,56,4.53e-05,765354,0.61915178,1835,0.00148447
2021-07-31,2021-07-31,8558559,6.91979171,2943673,2.3800273,111244861,89.94402765,20507,0.01658038,146595,0.11852543,56,4.528e-05,766240,0.61952266,1830,0.0014796
2021-08-01,2021-08-01,8569085,6.92633318,2947032,2.38206594,111265429,89.93509018,20513,0.01658052,146713,0.11858712,56,4.526e-05,766824,0.61981863,1830,0.00147918
2021-08-02,2021-08-02,8571799,6.93525745,2948907,2.38589697,111140688,89.9215304,20551,0.01662737,146643,0.11864568,55,4.45e-05,766942,0.62051621,1831,0.00148142
2021-08-03,2021-08-03,8577505,6.9375199,2951655,2.38731022,111173220,89.91733919,20505,0.01658452,146867,0.11878661,55,4.448e-05,767716,0.62093173,1834,0.00148335
2021-08-04,2021-08-04,8566803,6.92916016,2950957,2.38684766,111179496,89.92625771,20553,0.01662406,146731,0.11868168,55,4.449e-05,767648,0.62090326,1831,0.00148098
2021-08-05,2021-08-05,8567897,6.92623463,2952659,2.38691117,111244019,89.92897291,20565,0.01662462,146778,0.11865442,55,4.446e-05,768284,0.62107601,1833,0.00148179
2021-08-06,2021-08-06,8567051,6.92326783,2952243,2.38578818,111286659,89.93378771,20615,0.01665954,146780,0.11861693,55,4.445e-05,767648,0.62035731,1829,0.00147806
2021-08-07,2021-08-07,8568857,6.92162406,2954867,2.38683858,111337397,89.93446916,20576,0.01662058,146936,0.11868978,55,4.443e-05,767841,0.6202352,1830,0.00147821
2021-08-08,2021-08-08,8564464,6.91830635,2954411,2.38654986,111338017,89.93797037,20551,0.01660094,146896,0.11866143,55,4.443e-05,768005,0.62038837,1830,0.00147826
2021-08-09,2021-08-09,8564299,6.92032791,2955639,2.38828549,111298099,89.93372846,20547,0.01660287,147106,0.11886808,55,4.444e-05,768097,0.62065595,1840,0.0014868
2021-08-10,2021-08-10,8566386,6.92011109,2955942,2.3878736,111329721,89.9345461,20550,0.01660073,147117,0.11884428,55,4.443e-05,768104,0.62049095,1843,0.00148882
2021-08-11,2021-08-11,8571535,6.92111487,2958637,2.38896143,111377989,89.93253323,20527,0.0165746,146788,0.11852447,56,4.522e-05,768784,0.62075724,1844,0.00148894
2021-08-12,2021-08-12,8570509,6.91762726,2960938,2.3899007,111423288,89.93453884,20522,0.01656419,146931,0.11859434,56,4.52e-05,769676,0.62123868,1847,0.00149079
2021-08-13,2021-08-13,8579996,6.9265786,2963237,2.39220321,111387511,89.92246039,20545,0.01658585,146904,0.11859471,56,4.521e-05,770529,0.62204338,1844,0.00148865
2021-08-14,2021-08-14,8594638,6.93321308,2964511,2.39144295,111464020,89.91696936,20560,0.01658556,146703,0.11834392,57,4.598e-05,770942,0.62191161,1844,0.00148754
2021-08-15,2021-08-15,8583534,6.93160712,2965990,2.39517632,111341111,89.91317998,20556,0.01659994,146783,0.11853417,56,4.522e-05,771925,0.62336572,1847,0.00149154
2021-08-16,2021-08-16,8586273,6.93712835,2967076,2.3971969,111278565,89.90556062,20552,0.01660463,146755,0.11856812,56,4.524e-05,771603,0.62340308,1848,0.00149306
2021-08-17,2021-08-17,8593915,6.95087311,2968797,2.40120262,111134393,89.88697974,20523,0.01659928,147008,0.11890203,56,4.529e-05,771384,0.62390567,1845,0.00149226
2021-08-18,2021-08-18,8592106,6.95032605,2970066,2.40254567,111118232,89.88575583,20560,0.01663139,146891,0.11882306,56,4.53e-05,771871,0.62438186,1843,0.00149084
2021-08-19,2021-08-19,8596680,6.95523979,2972803,2.40517941,111089155,89.87791931,20566,0.01663915,146800,0.11877018,55,4.45e-05,772151,0.62471737,1842,0.00149029
2021-08-20,2021-08-20,8595679,6.95462005,2973045,2.40544096,111086488,89.87821865,20586,0.01665579,146730,0.11871679,55,4.45e-05,772248,0.62481293,1842,0.00149033
2021-08-21,2021-08-21,8586977,6.9461004,2973822,2.40555741,111120456,89.88656236,20704,0.01674769,146644,0.11862195,55,4.449e-05,772490,0.62487568,1842,0.00149001
2021-08-22,2021-08-22,8585455,6.94804704,2975202,2.40777495,111063568,89.88165388,20710,0.01676021,146622,0.11865842,55,4.451e-05,772997,0.62557191,1840,0.00148908
2021-08-23,2021-08-23,8585377,6.95091844,2974646,2.40834173,111012043,89.87790011,20680,0.016743,146727,0.11879355,56,4.534e-05,772917,0.62577136,1836,0.00148647
2021-08-24,2021-08-24,8592326,6.95758904,2976346,2.41007991,110985065,89.86955007,20709,0.016769,146500,0.11862757,56,4.535e-05,772901,0.62585236,1836,0.00148669
2021-08-25,2021-08-25,8603403,6.9609763,2978721,2.41007033,111069100,89.86553032,20542,0.01662044,147054,0.11898076,56,4.531e-05,774062,0.62629023,1837,0.00148631
2021-08-26,2021-08-26,8613642,6.96251054,2979474,2.40834471,111176974,89.86568675,20508,0.01657686,147198,0.11898192,57,4.607e-05,774906,0.62636585,1840,0.00148729
2021-08-27,2021-08-27,8624572,6.96543679,2981934,2.40829026,111267622,89.86273031,20504,0.01655958,147240,0.11891499,57,4.603e-05,775777,0.62653841,1837,0.00148361
2021-08-28,2021-08-28,8630712,6.96590917,2982864,2.40749079,111339295,89.86273852,20493,0.01654005,147281,0.11887154,57,4.601e-05,776750,0.62692046,1838,0.00148346
2021-08-29,2021-08-29,8635892,6.97214461,2984673,2.40966096,111295074,89.85352646,20492,0.01654411,147340,0.11895422,56,4.521e-05,777412,0.62763973,1839,0.00148471
2021-08-30,2021-08-30,8641269,6.97594796,2987336,2.41162501,111296657,89.84787853,20490,0.01654122,147575,0.11913476,56,4.521e-05,777109,0.62734674,1834,0.00148056
2021-08-31,2021-08-31,8648834,6.97734145,2982131,2.40579785,111378348,89.85312523,20517,0.01655184,147334,0.11885991,56,4.518e-05,776954,0.62679817,1835,0.00148036
2021-09-01,2021-09-01,8644529,6.97112968,2981843,2.4046208,111431929,89.86104705,20558,0.0165784,147328,0.11880839,56,4.516e-05,776629,0.62628993,1836,0.00148059
2021-09-02,2021-09-02,8630733,6.95948505,2979768,2.4027682,111457006,89.87456412,20602,0.01661265,147166,0.1186689,56,4.516e-05,776799,0.62638029,1830,0.00147564
2021-09-03,2021-09-03,8618467,6.95046703,2975848,2.39990864,111458960,89.88742733,20665,0.01666554,147017,0.11856364,55,4.436e-05,775545,0.62544765,1830,0.00147583
2021-09-04,2021-09-04,8618014,6.9449041,2977178,2.39918567,111550871,89.89427275,20664,0.01665227,147057,0.11850721,55,4.432e-05,775520,0.62495977,1829,0.00147392
2021-09-05,2021-09-05,8617528,6.94432878,2977235,2.39916815,111554048,89.89445541,20666,0.01665344,147001,0.11845895,55,4.432e-05,776106,0.62541546,1831,0.00147549
2021-09-06,2021-09-06,8612928,6.94638181,2976638,2.40067768,111457438,89.89114034,20618,0.01662855,146975,0.11853628,55,4.436e-05,775086,0.62511184,1834,0.00147913
2021-09-07,2021-09-07,8622378,6.95213635,2977557,2.40077415,111479491,89.88478835,20598,0.01660796,146927,0.11846576,55,4.435e-05,776026,0.62570193,1837,0.00148115
2021-09-08,2021-09-08,8636129,6.95785331,2979761,2.40069827,111558530,89.87914463,20598,0.01659515,147084,0.11850088,55,4.431e-05,776606,0.62568665,1833,0.00147679
2021-09-09,2021-09-09,8645582,6.95782346,2981167,2.3991946,111683663,89.88119139,20561,0.01654716,146785,0.11813018,56,4.507e-05,777352,0.62560022,1824,0.00146793
2021-09-10,2021-09-10,8647607,6.95612548,2981250,2.39811419,111741358,89.88462442,20569,0.01654568,145571,0.11709715,56,4.505e-05,778194,0.62597839,1827,0.00146964
2021-09-11,2021-09-11,8649087,6.96085626,2982533,2.40036706,111674812,89.87680599,20550,0.01653881,145532,0.11712535,56,4.507e-05,778806,0.62678947,1829,0.00147199
2021-09-12,2021-09-12,8655544,6.96359551,2984486,2.40109152,111709431,89.87295218,20532,0.01651849,145516,0.11707116,56,4.505e-05,779659,0.62725461,1829,0.00147147
2021-09-13,2021-09-13,8661585,6.97020636,2986134,2.40302095,111670267,89.86401516,20534,0.01652425,145603,0.11717058,56,4.506e-05,779826,0.62754659,1828,0.00147104
2021-09-14,2021-09-14,8672605,6.97830101,2988442,2.40461174,111670063,89.85389204,20545,0.01653127,145482,0.11706024,55,4.426e-05,780572,0.6280773,1842,0.00148214
2021-09-15,2021-09-15,8667437,6.97524938,2990351,2.40652963,111653947,89.8551815,20547,0.01653551,145576,0.11715446,55,4.426e-05,780134,0.62782449,1840,0.00148077
2021-09-16,2021-09-16,8646689,6.96279188,2989778,2.40753449,111598820,89.86553791,20543,0.01654236,145825,0.11742635,56,4.509e-05,780678,0.62864507,1834,0.00147684
2021-09-17,2021-09-17,8636458,6.95471517,2988246,2.40635684,111607456,89.87458365,20556,0.01655321,145687,0.11731795,56,4.51e-05,781042,0.62895282,1832,0.00147526
2021-09-18,2021-09-18,8643875,6.95914342,2990404,2.4075603,111624697,89.86852254,20531,0.01652941,145700,0.11730239,56,4.509e-05,781800,0.62942353,1830,0.00147332
2021-09-19,2021-09-19,8650285,6.96030443,2990719,2.40643108,111688708,89.8684158,20531,0.01651992,145774,0.11729457,56,4.506e-05,782364,0.62951586,1831,0.00147328
2021-09-20,2021-09-20,8651453,6.96857317,2993016,2.41081481,111553692,89.85427826,20532,0.01653812,145945,0.11755579,56,4.511e-05,783040,0.63072313,1827,0.00147161
2021-09-21,2021-09-21,8662870,6.97449078,2995522,2.41169965,111596897,89.84684399,20553,0.01654725,146093,0.11761971,56,4.509e-05,784105,0.63128422,1825,0.00146931
2021-09-22,2021-09-22,8665077,6.9725461,2995666,2.41052899,111660649,89.85021398,20552,0.01653762,146228,0.1176656,56,4.506e-05,784162,0.63099332,1826,0.00146933
2021-09-23,2021-09-23,8668940,6.97122384,2995148,2.40858134,111735895,89.85365403,20571,0.0165424,146251,0.11760936,56,4.503e-05,784514,0.6308756,1826,0.0014684
2021-09-24,2021-09-24,8672493,6.97142534,2997395,2.40947043,111778012,89.85329424,20560,0.01652726,146154,0.1174866,56,4.502e-05,784073,0.63028086,1829,0.00147025
2021-09-25,2021-09-25,8684740,6.97396776,2999803,2.40888379,111893029,89.85166814,20559,0.01650916,146201,0.11740145,56,4.497e-05,784616,0.63005763,1827,0.00146711
2021-09-26,2021-09-26,8690956,6.9776318,3001495,2.40978403,111907804,89.84643938,20628,0.01656142,146297,0.11745619,54,4.335e-05,785456,0.63061219,1833,0.00147164
2021-09-27,2021-09-27,8692064,6.97757866,3003314,2.4109187,111920262,89.84430296,20620,0.01655276,146405,0.11752702,54,4.335e-05,786795,0.63160188,1837,0.00147466
2021-09-28,2021-09-28,8697752,6.98413627,3005384,2.41326855,111876003,89.83439055,20643,0.01657595,146460,0.11760471,54,4.336e-05,787699,0.63250793,1834,0.00147267
2021-09-29,2021-09-29,8705063,6.98674418,3007653,2.41396324,111924355,89.83126673,20665,0.01658587,146442,0.11753537,54,4.334e-05,787921,0.63239088,1832,0.00147038
2021-09-30,2021-09-30,8692193,6.98420526,3002873,2.41281819,111802627,89.83377326,20690,0.01662448,146618,0.11780804,54,4.339e-05,788125,0.63326099,1825,0.00146639
2021-10-01,2021-10-01,8699909,6.98473553,3004276,2.41198768,111894555,89.83471823,20674,0.01659815,146686,0.11776708,54,4.335e-05,788049,0.63268637,1823,0.0014636
2021-10-02,2021-10-02,8684694,6.97484584,3004062,2.41262033,111867606,89.84303948,20701,0.01662537,146615,0.11774934,54,4.337e-05,788939,0.63361218,1823,0.00146409
