start_time,datetime,netflow_total
2021-01-15 09:00:00,2021-01-15 09:00:00,6.68038289
2021-01-15 10:00:00,2021-01-15 10:00:00,4.26658749
2021-01-15 11:00:00,2021-01-15 11:00:00,12.51255796
2021-01-15 12:00:00,2021-01-15 12:00:00,15.67099221
2021-01-15 13:00:00,2021-01-15 13:00:00,55.64181224
2021-01-15 14:00:00,2021-01-15 14:00:00,40.28727702
2021-01-15 15:00:00,2021-01-15 15:00:00,25.36723004
2021-01-15 16:00:00,2021-01-15 16:00:00,72.6842295
2021-01-15 17:00:00,2021-01-15 17:00:00,156.79825923
2021-01-15 18:00:00,2021-01-15 18:00:00,10.86062503
2021-01-15 19:00:00,2021-01-15 19:00:00,36.63991218
2021-01-15 20:00:00,2021-01-15 20:00:00,27.57422472
2021-01-15 21:00:00,2021-01-15 21:00:00,37.45025968
2021-01-15 22:00:00,2021-01-15 22:00:00,30.95568192
2021-01-15 23:00:00,2021-01-15 23:00:00,5.99911033
2021-01-16 00:00:00,2021-01-16 00:00:00,27.40197636
2021-01-16 01:00:00,2021-01-16 01:00:00,8.44744347
2021-01-16 02:00:00,2021-01-16 02:00:00,8.52444781
2021-01-16 03:00:00,2021-01-16 03:00:00,44.5053242
2021-01-16 04:00:00,2021-01-16 04:00:00,1.93370582
2021-01-16 05:00:00,2021-01-16 05:00:00,8.58934724
2021-01-16 06:00:00,2021-01-16 06:00:00,19.53150513
2021-01-16 07:00:00,2021-01-16 07:00:00,7.76203322
2021-01-16 08:00:00,2021-01-16 08:00:00,-491.95148207
2021-01-16 09:00:00,2021-01-16 09:00:00,29.55047591
2021-01-16 10:00:00,2021-01-16 10:00:00,15.10416808
2021-01-16 11:00:00,2021-01-16 11:00:00,9.20655668
2021-01-16 12:00:00,2021-01-16 12:00:00,14.55149384
2021-01-16 13:00:00,2021-01-16 13:00:00,30.99710656
2021-01-16 14:00:00,2021-01-16 14:00:00,10.85234964
2021-01-16 15:00:00,2021-01-16 15:00:00,7.1007112
2021-01-16 16:00:00,2021-01-16 16:00:00,32.656794870000006
2021-01-16 17:00:00,2021-01-16 17:00:00,28.16197314
2021-01-16 18:00:00,2021-01-16 18:00:00,14.7680668
2021-01-16 19:00:00,2021-01-16 19:00:00,15.7091078
