start_time,datetime,total_value_staked
2021-10-24 13:00:00,2021-10-24 13:00:00,8306626.861553275
2021-10-24 14:00:00,2021-10-24 14:00:00,8306682.419657566
2021-10-24 15:00:00,2021-10-24 15:00:00,8306732.305380177
2021-10-24 16:00:00,2021-10-24 16:00:00,8306781.7161031
2021-10-24 17:00:00,2021-10-24 17:00:00,8306837.081222969
2021-10-24 18:00:00,2021-10-24 18:00:00,8307174.353263613
2021-10-24 19:00:00,2021-10-24 19:00:00,8307223.945203638
2021-10-24 20:00:00,2021-10-24 20:00:00,8307279.585478524
2021-10-24 21:00:00,2021-10-24 21:00:00,8307329.060431505
2021-10-24 22:00:00,2021-10-24 22:00:00,8307384.276999377
2021-10-24 23:00:00,2021-10-24 23:00:00,8307434.262043894
2021-10-25 00:00:00,2021-10-25 00:00:00,8307676.15414053
2021-10-25 01:00:00,2021-10-25 01:00:00,8307731.152275032
2021-10-25 02:00:00,2021-10-25 02:00:00,8307780.424305738
2021-10-25 03:00:00,2021-10-25 03:00:00,8307828.856309774
2021-10-25 04:00:00,2021-10-25 04:00:00,8307883.44380687
2021-10-25 05:00:00,2021-10-25 05:00:00,8307932.466176317
2021-10-25 06:00:00,2021-10-25 06:00:00,8307982.433378367
2021-10-25 07:00:00,2021-10-25 07:00:00,8308389.694905267
2021-10-25 08:00:00,2021-10-25 08:00:00,8308439.444217533
2021-10-25 09:00:00,2021-10-25 09:00:00,8308494.534672128
2021-10-25 10:00:00,2021-10-25 10:00:00,8308543.619217797
2021-10-25 11:00:00,2021-10-25 11:00:00,8308593.27672165
2021-10-25 12:00:00,2021-10-25 12:00:00,8308648.005532785
2021-10-25 13:00:00,2021-10-25 13:00:00,8308697.732959174
2021-10-25 14:00:00,2021-10-25 14:00:00,8310890.997469454
2021-10-25 15:00:00,2021-10-25 15:00:00,8310946.456257715
2021-10-25 16:00:00,2021-10-25 16:00:00,8310996.480265233
2021-10-25 17:00:00,2021-10-25 17:00:00,8311051.95645676
2021-10-25 18:00:00,2021-10-25 18:00:00,8311102.231303562
2021-10-25 19:00:00,2021-10-25 19:00:00,8311151.817156341
2021-10-25 20:00:00,2021-10-25 20:00:00,8311205.376218659
2021-10-25 21:00:00,2021-10-25 21:00:00,8315541.699325926
2021-10-25 22:00:00,2021-10-25 22:00:00,8315597.259762816
2021-10-25 23:00:00,2021-10-25 23:00:00,8315647.442377659
2021-10-26 00:00:00,2021-10-26 00:00:00,8315697.420860163
2021-10-26 01:00:00,2021-10-26 01:00:00,8315751.559577457
2021-10-26 02:00:00,2021-10-26 02:00:00,8315799.724271249
2021-10-26 03:00:00,2021-10-26 03:00:00,8315849.23346972
2021-10-26 04:00:00,2021-10-26 04:00:00,8316257.484856441
2021-10-26 05:00:00,2021-10-26 05:00:00,8316307.798197548
2021-10-26 06:00:00,2021-10-26 06:00:00,8316363.072463414
2021-10-26 07:00:00,2021-10-26 07:00:00,8316413.585002366
2021-10-26 08:00:00,2021-10-26 08:00:00,8316464.063931027
2021-10-26 09:00:00,2021-10-26 09:00:00,8316520.241068129
2021-10-26 10:00:00,2021-10-26 10:00:00,8316570.346668593
2021-10-26 11:00:00,2021-10-26 11:00:00,8318572.792811677
2021-10-26 12:00:00,2021-10-26 12:00:00,8318629.12567749
2021-10-26 13:00:00,2021-10-26 13:00:00,8318679.46592666
2021-10-26 14:00:00,2021-10-26 14:00:00,8318735.085040959
2021-10-26 15:00:00,2021-10-26 15:00:00,8318785.730839383
2021-10-26 16:00:00,2021-10-26 16:00:00,8318836.00653744
2021-10-26 17:00:00,2021-10-26 17:00:00,8318955.610879307
2021-10-26 18:00:00,2021-10-26 18:00:00,8319005.239245273
2021-10-26 19:00:00,2021-10-26 19:00:00,8319055.24123147
2021-10-26 20:00:00,2021-10-26 20:00:00,8319111.517886014
2021-10-26 21:00:00,2021-10-26 21:00:00,8319161.891186254
2021-10-26 22:00:00,2021-10-26 22:00:00,8319217.723161083
2021-10-26 23:00:00,2021-10-26 23:00:00,8319267.808177875
2021-10-27 00:00:00,2021-10-27 00:00:00,8319798.740656518
2021-10-27 01:00:00,2021-10-27 01:00:00,8319854.887920444
2021-10-27 02:00:00,2021-10-27 02:00:00,8319905.394542702
2021-10-27 03:00:00,2021-10-27 03:00:00,8319955.829483428
2021-10-27 04:00:00,2021-10-27 04:00:00,8320011.711208469
2021-10-27 05:00:00,2021-10-27 05:00:00,8320062.29039525
2021-10-27 06:00:00,2021-10-27 06:00:00,8320113.229458972
2021-10-27 07:00:00,2021-10-27 07:00:00,8321097.964947402
2021-10-27 08:00:00,2021-10-27 08:00:00,8321148.483542225
2021-10-27 09:00:00,2021-10-27 09:00:00,8321204.790252166
2021-10-27 10:00:00,2021-10-27 10:00:00,8321255.302563121
2021-10-27 11:00:00,2021-10-27 11:00:00,8321295.884167721
2021-10-27 12:00:00,2021-10-27 12:00:00,8321344.280359653
2021-10-27 13:00:00,2021-10-27 13:00:00,8321388.026702472
2021-10-27 14:00:00,2021-10-27 14:00:00,8321436.96679553
2021-10-27 15:00:00,2021-10-27 15:00:00,8325608.244817741
2021-10-27 16:00:00,2021-10-27 16:00:00,8325650.945559837
2021-10-27 17:00:00,2021-10-27 17:00:00,8325697.747782366
2021-10-27 18:00:00,2021-10-27 18:00:00,8325741.895311761
2021-10-27 19:00:00,2021-10-27 19:00:00,8325786.294484087
2021-10-27 20:00:00,2021-10-27 20:00:00,8325834.9290397
2021-10-27 21:00:00,2021-10-27 21:00:00,8326488.093184544
2021-10-27 22:00:00,2021-10-27 22:00:00,8326533.71496201
2021-10-27 23:00:00,2021-10-27 23:00:00,8326586.566840355
2021-10-28 00:00:00,2021-10-28 00:00:00,8326634.852402544
2021-10-28 01:00:00,2021-10-28 01:00:00,8326687.740998369
2021-10-28 02:00:00,2021-10-28 02:00:00,8326735.618995372
2021-10-28 03:00:00,2021-10-28 03:00:00,8326784.500851518
2021-10-28 04:00:00,2021-10-28 04:00:00,8327350.240982501
2021-10-28 05:00:00,2021-10-28 05:00:00,8327398.003964382
2021-10-28 06:00:00,2021-10-28 06:00:00,8327451.029068026
2021-10-28 07:00:00,2021-10-28 07:00:00,8327499.653991291
2021-10-28 08:00:00,2021-10-28 08:00:00,8327548.672031311
2021-10-28 09:00:00,2021-10-28 09:00:00,8327603.507934137
2021-10-28 10:00:00,2021-10-28 10:00:00,8332900.974214462
2021-10-28 11:00:00,2021-10-28 11:00:00,8332950.243508139
2021-10-28 12:00:00,2021-10-28 12:00:00,8333005.478056028
2021-10-28 13:00:00,2021-10-28 13:00:00,8333054.664378117
2021-10-28 14:00:00,2021-10-28 14:00:00,8333110.140689656
2021-10-28 15:00:00,2021-10-28 15:00:00,8333159.4216986
2021-10-28 16:00:00,2021-10-28 16:00:00,8333208.592155667
2021-10-28 17:00:00,2021-10-28 17:00:00,8333487.143947174
2021-10-28 18:00:00,2021-10-28 18:00:00,8333536.186366576
2021-10-28 19:00:00,2021-10-28 19:00:00,8333585.938232068
2021-10-28 20:00:00,2021-10-28 20:00:00,8333640.237359537
2021-10-28 21:00:00,2021-10-28 21:00:00,8333689.876908281
2021-10-28 22:00:00,2021-10-28 22:00:00,8333739.475472391
2021-10-28 23:00:00,2021-10-28 23:00:00,8333795.110421441
2021-10-29 00:00:00,2021-10-29 00:00:00,8334324.791317055
2021-10-29 01:00:00,2021-10-29 01:00:00,8334378.701341102
2021-10-29 02:00:00,2021-10-29 02:00:00,8334428.046799008
2021-10-29 03:00:00,2021-10-29 03:00:00,8334476.637463472
2021-10-29 04:00:00,2021-10-29 04:00:00,8334531.491310477
2021-10-29 05:00:00,2021-10-29 05:00:00,8334581.079948645
2021-10-29 06:00:00,2021-10-29 06:00:00,8334636.468466478
2021-10-29 07:00:00,2021-10-29 07:00:00,8336797.964447569
2021-10-29 08:00:00,2021-10-29 08:00:00,8336847.395028978
2021-10-29 09:00:00,2021-10-29 09:00:00,8336903.107398598
2021-10-29 10:00:00,2021-10-29 10:00:00,8336952.161056874
2021-10-29 11:00:00,2021-10-29 11:00:00,8337001.483101289
2021-10-29 12:00:00,2021-10-29 12:00:00,8337056.301710647
2021-10-29 13:00:00,2021-10-29 13:00:00,8337105.737404131
2021-10-29 14:00:00,2021-10-29 14:00:00,8338338.246088208
2021-10-29 15:00:00,2021-10-29 15:00:00,8338393.138695469
2021-10-29 16:00:00,2021-10-29 16:00:00,8338441.950681559
2021-10-29 17:00:00,2021-10-29 17:00:00,8338497.114436964
2021-10-29 18:00:00,2021-10-29 18:00:00,8338547.083828765
2021-10-29 19:00:00,2021-10-29 19:00:00,8338596.966185161
2021-10-29 20:00:00,2021-10-29 20:00:00,8338651.529617605
2021-10-29 21:00:00,2021-10-29 21:00:00,8341389.715464336
2021-10-29 22:00:00,2021-10-29 22:00:00,8341445.062618974
2021-10-29 23:00:00,2021-10-29 23:00:00,8341494.807131714
2021-10-30 00:00:00,2021-10-30 00:00:00,8341544.268507872
2021-10-30 01:00:00,2021-10-30 01:00:00,8341599.31650475
2021-10-30 02:00:00,2021-10-30 02:00:00,8341649.285326332
2021-10-30 03:00:00,2021-10-30 03:00:00,8346946.321771156
2021-10-30 04:00:00,2021-10-30 04:00:00,8347001.934809042
2021-10-30 05:00:00,2021-10-30 05:00:00,8347051.272176253
2021-10-30 06:00:00,2021-10-30 06:00:00,8347106.417078263
2021-10-30 07:00:00,2021-10-30 07:00:00,8347155.536310582
2021-10-30 08:00:00,2021-10-30 08:00:00,8347205.144922892
2021-10-30 09:00:00,2021-10-30 09:00:00,8347260.263793687
2021-10-30 10:00:00,2021-10-30 10:00:00,8360014.036649011
2021-10-30 11:00:00,2021-10-30 11:00:00,8360063.833959175
2021-10-30 12:00:00,2021-10-30 12:00:00,8360119.752209756
2021-10-30 13:00:00,2021-10-30 13:00:00,8360169.410179165
2021-10-30 14:00:00,2021-10-30 14:00:00,8360224.385540738
2021-10-30 15:00:00,2021-10-30 15:00:00,8360274.267943872
2021-10-30 16:00:00,2021-10-30 16:00:00,8360324.47320616
2021-10-30 17:00:00,2021-10-30 17:00:00,8379899.394580575
2021-10-30 18:00:00,2021-10-30 18:00:00,8379949.120192706
2021-10-30 19:00:00,2021-10-30 19:00:00,8379998.584508536
2021-10-30 20:00:00,2021-10-30 20:00:00,8380053.10056834
2021-10-30 21:00:00,2021-10-30 21:00:00,8380102.687568542
2021-10-30 22:00:00,2021-10-30 22:00:00,8380158.230248471
2021-10-30 23:00:00,2021-10-30 23:00:00,8380207.784149949
2021-10-31 00:00:00,2021-10-31 00:00:00,8394817.381866453
2021-10-31 01:00:00,2021-10-31 01:00:00,8394872.56090052
2021-10-31 02:00:00,2021-10-31 02:00:00,8394922.841469362
2021-10-31 03:00:00,2021-10-31 03:00:00,8394973.085327761
2021-10-31 04:00:00,2021-10-31 04:00:00,8395028.851716325
2021-10-31 05:00:00,2021-10-31 05:00:00,8395078.744541254
2021-10-31 06:00:00,2021-10-31 06:00:00,8395133.724931255
2021-10-31 07:00:00,2021-10-31 07:00:00,8395663.543443006
2021-10-31 08:00:00,2021-10-31 08:00:00,8395713.276325518
2021-10-31 09:00:00,2021-10-31 09:00:00,8395768.870661847
2021-10-31 10:00:00,2021-10-31 10:00:00,8395818.73821165
2021-10-31 11:00:00,2021-10-31 11:00:00,8395868.729360204
2021-10-31 12:00:00,2021-10-31 12:00:00,8395923.987903517
2021-10-31 13:00:00,2021-10-31 13:00:00,8396902.140333952
2021-10-31 14:00:00,2021-10-31 14:00:00,8396957.184409104
2021-10-31 15:00:00,2021-10-31 15:00:00,8397007.112263098
2021-10-31 16:00:00,2021-10-31 16:00:00,8397056.829164743
2021-10-31 17:00:00,2021-10-31 17:00:00,8397111.703860953
2021-10-31 18:00:00,2021-10-31 18:00:00,8397161.488660423
2021-10-31 19:00:00,2021-10-31 19:00:00,8397211.269031567
2021-10-31 20:00:00,2021-10-31 20:00:00,8397842.008532103
2021-10-31 21:00:00,2021-10-31 21:00:00,8397892.703639187
2021-10-31 22:00:00,2021-10-31 22:00:00,8397948.39006708
2021-10-31 23:00:00,2021-10-31 23:00:00,8397998.768140705
2021-11-01 00:00:00,2021-11-01 00:00:00,8398048.159480624
2021-11-01 01:00:00,2021-11-01 01:00:00,8398103.679941664
2021-11-01 02:00:00,2021-11-01 02:00:00,8398153.617769534
2021-11-01 03:00:00,2021-11-01 03:00:00,8398683.503247373
2021-11-01 04:00:00,2021-11-01 04:00:00,8398738.778408384
2021-11-01 05:00:00,2021-11-01 05:00:00,8398789.54697237
2021-11-01 06:00:00,2021-11-01 06:00:00,8398839.953637455
2021-11-01 07:00:00,2021-11-01 07:00:00,8398896.032959677
2021-11-01 08:00:00,2021-11-01 08:00:00,8398946.7828108
2021-11-01 09:00:00,2021-11-01 09:00:00,8399002.61556665
2021-11-01 10:00:00,2021-11-01 10:00:00,8399436.85799243
2021-11-01 11:00:00,2021-11-01 11:00:00,8399486.97191093
2021-11-01 12:00:00,2021-11-01 12:00:00,8399542.196653383
2021-11-01 13:00:00,2021-11-01 13:00:00,8399591.97992999
2021-11-01 14:00:00,2021-11-01 14:00:00,8399647.736057565
2021-11-01 15:00:00,2021-11-01 15:00:00,8399698.01444059
2021-11-01 16:00:00,2021-11-01 16:00:00,8399748.618214425
2021-11-01 17:00:00,2021-11-01 17:00:00,8403356.540376341
2021-11-01 18:00:00,2021-11-01 18:00:00,8403407.05422494
2021-11-01 19:00:00,2021-11-01 19:00:00,8403456.450639058
2021-11-01 20:00:00,2021-11-01 20:00:00,8403512.482729977
2021-11-01 21:00:00,2021-11-01 21:00:00,8403561.304959005
2021-11-01 22:00:00,2021-11-01 22:00:00,8403616.308432562
2021-11-01 23:00:00,2021-11-01 23:00:00,8403665.9918119
2021-11-02 00:00:00,2021-11-02 00:00:00,8404164.203192366
2021-11-02 01:00:00,2021-11-02 01:00:00,8404220.029678926
2021-11-02 02:00:00,2021-11-02 02:00:00,8404270.359692927
2021-11-02 03:00:00,2021-11-02 03:00:00,8404320.820894286
2021-11-02 04:00:00,2021-11-02 04:00:00,8404376.105111198
2021-11-02 05:00:00,2021-11-02 05:00:00,8404426.522641271
2021-11-02 06:00:00,2021-11-02 06:00:00,8404476.358646281
2021-11-02 07:00:00,2021-11-02 07:00:00,8408660.374016926
2021-11-02 08:00:00,2021-11-02 08:00:00,8408710.445626434
2021-11-02 09:00:00,2021-11-02 09:00:00,8408766.340917544
2021-11-02 10:00:00,2021-11-02 10:00:00,8408816.244115435
2021-11-02 11:00:00,2021-11-02 11:00:00,8408866.233483424
2021-11-02 12:00:00,2021-11-02 12:00:00,8408921.639241667
2021-11-02 13:00:00,2021-11-02 13:00:00,8409291.982745925
2021-11-02 14:00:00,2021-11-02 14:00:00,8409347.32917597
2021-11-02 15:00:00,2021-11-02 15:00:00,8409398.019154243
2021-11-02 16:00:00,2021-11-02 16:00:00,8409447.594298018
2021-11-02 17:00:00,2021-11-02 17:00:00,8409503.305432167
2021-11-02 18:00:00,2021-11-02 18:00:00,8409553.53706325
2021-11-02 19:00:00,2021-11-02 19:00:00,8409603.637895115
2021-11-02 20:00:00,2021-11-02 20:00:00,8416459.787872113
2021-11-02 21:00:00,2021-11-02 21:00:00,8416510.413278965
2021-11-02 22:00:00,2021-11-02 22:00:00,8416566.53301126
2021-11-02 23:00:00,2021-11-02 23:00:00,8416616.786160083
2021-11-03 00:00:00,2021-11-03 00:00:00,8416666.890713103
2021-11-03 01:00:00,2021-11-03 01:00:00,8416722.656177841
2021-11-03 02:00:00,2021-11-03 02:00:00,8416773.088044485
2021-11-03 03:00:00,2021-11-03 03:00:00,8418807.694644919
2021-11-03 04:00:00,2021-11-03 04:00:00,8418863.875121802
2021-11-03 05:00:00,2021-11-03 05:00:00,8418914.340287706
2021-11-03 06:00:00,2021-11-03 06:00:00,8418970.1355271
2021-11-03 07:00:00,2021-11-03 07:00:00,8419020.098071015
2021-11-03 08:00:00,2021-11-03 08:00:00,8419070.382617438
2021-11-03 09:00:00,2021-11-03 09:00:00,8419126.210686222
2021-11-03 10:00:00,2021-11-03 10:00:00,8439255.38673788
2021-11-03 11:00:00,2021-11-03 11:00:00,8439305.477564676
2021-11-03 12:00:00,2021-11-03 12:00:00,8439360.72994868
2021-11-03 13:00:00,2021-11-03 13:00:00,8439411.348036073
2021-11-03 14:00:00,2021-11-03 14:00:00,8439467.12136542
2021-11-03 15:00:00,2021-11-03 15:00:00,8439517.053858316
2021-11-03 16:00:00,2021-11-03 16:00:00,8439567.402451865
2021-11-03 17:00:00,2021-11-03 17:00:00,8444167.093534749
2021-11-03 18:00:00,2021-11-03 18:00:00,8444217.038150102
2021-11-03 19:00:00,2021-11-03 19:00:00,8444267.530685049
2021-11-03 20:00:00,2021-11-03 20:00:00,8444323.167229436
2021-11-03 21:00:00,2021-11-03 21:00:00,8444373.019318387
2021-11-03 22:00:00,2021-11-03 22:00:00,8444429.198754366
2021-11-03 23:00:00,2021-11-03 23:00:00,8445375.686365994
2021-11-04 00:00:00,2021-11-04 00:00:00,8445425.868459888
2021-11-04 01:00:00,2021-11-04 01:00:00,8445481.414391857
2021-11-04 02:00:00,2021-11-04 02:00:00,8445531.091139099
2021-11-04 03:00:00,2021-11-04 03:00:00,8445581.571337327
2021-11-04 04:00:00,2021-11-04 04:00:00,8445637.828776523
2021-11-04 05:00:00,2021-11-04 05:00:00,8445688.064241825
2021-11-04 06:00:00,2021-11-04 06:00:00,8447344.215590283
2021-11-04 07:00:00,2021-11-04 07:00:00,8447394.674473649
2021-11-04 08:00:00,2021-11-04 08:00:00,8447445.196758902
2021-11-04 09:00:00,2021-11-04 09:00:00,8447501.518502679
2021-11-04 10:00:00,2021-11-04 10:00:00,8447551.94598437
2021-11-04 11:00:00,2021-11-04 11:00:00,8447602.647292025
2021-11-04 12:00:00,2021-11-04 12:00:00,8447659.055565676
2021-11-04 13:00:00,2021-11-04 13:00:00,8452413.678110095
2021-11-04 14:00:00,2021-11-04 14:00:00,8452469.09418663
2021-11-04 15:00:00,2021-11-04 15:00:00,8452519.162383392
2021-11-04 16:00:00,2021-11-04 16:00:00,8452569.586465292
2021-11-04 17:00:00,2021-11-04 17:00:00,8452625.38337377
2021-11-04 18:00:00,2021-11-04 18:00:00,8452675.539761927
2021-11-04 19:00:00,2021-11-04 19:00:00,8452725.747690938
2021-11-04 20:00:00,2021-11-04 20:00:00,8453453.603999857
2021-11-04 21:00:00,2021-11-04 21:00:00,8453503.608810278
2021-11-04 22:00:00,2021-11-04 22:00:00,8453560.065560572
2021-11-04 23:00:00,2021-11-04 23:00:00,8453610.3717726
2021-11-05 00:00:00,2021-11-05 00:00:00,8453660.320769753
2021-11-05 01:00:00,2021-11-05 01:00:00,8453716.684012607
2021-11-05 02:00:00,2021-11-05 02:00:00,8453766.646014513
2021-11-05 03:00:00,2021-11-05 03:00:00,8454200.851586323
2021-11-05 04:00:00,2021-11-05 04:00:00,8454256.779840503
2021-11-05 05:00:00,2021-11-05 05:00:00,8454307.208377505
2021-11-05 06:00:00,2021-11-05 06:00:00,8454363.413184965
2021-11-05 07:00:00,2021-11-05 07:00:00,8454413.48646914
2021-11-05 08:00:00,2021-11-05 08:00:00,8454463.097691484
2021-11-05 09:00:00,2021-11-05 09:00:00,8454518.562488092
2021-11-05 10:00:00,2021-11-05 10:00:00,8459688.504656088
2021-11-05 11:00:00,2021-11-05 11:00:00,8459738.274027009
2021-11-05 12:00:00,2021-11-05 12:00:00,8459793.311248843
2021-11-05 13:00:00,2021-11-05 13:00:00,8459843.247359667
2021-11-05 14:00:00,2021-11-05 14:00:00,8459899.494441433
2021-11-05 15:00:00,2021-11-05 15:00:00,8459949.548787737
2021-11-05 16:00:00,2021-11-05 16:00:00,8460239.889000056
2021-11-05 17:00:00,2021-11-05 17:00:00,8460295.523212904
2021-11-05 18:00:00,2021-11-05 18:00:00,8460346.254757412
2021-11-05 19:00:00,2021-11-05 19:00:00,8460396.425710572
2021-11-05 20:00:00,2021-11-05 20:00:00,8460452.86461222
2021-11-05 21:00:00,2021-11-05 21:00:00,8460503.031020653
2021-11-05 22:00:00,2021-11-05 22:00:00,8460558.720391786
2021-11-05 23:00:00,2021-11-05 23:00:00,8460752.84324836
2021-11-06 00:00:00,2021-11-06 00:00:00,8460803.297206283
2021-11-06 01:00:00,2021-11-06 01:00:00,8460859.716073371
2021-11-06 02:00:00,2021-11-06 02:00:00,8460909.38764564
2021-11-06 03:00:00,2021-11-06 03:00:00,8460959.897189638
2021-11-06 04:00:00,2021-11-06 04:00:00,8461015.87590417
2021-11-06 05:00:00,2021-11-06 05:00:00,8461066.722529568
2021-11-06 06:00:00,2021-11-06 06:00:00,8461538.738012962
2021-11-06 07:00:00,2021-11-06 07:00:00,8461589.650629299
2021-11-06 08:00:00,2021-11-06 08:00:00,8461640.37997158
2021-11-06 09:00:00,2021-11-06 09:00:00,8461695.869151516
2021-11-06 10:00:00,2021-11-06 10:00:00,8461746.178575158
2021-11-06 11:00:00,2021-11-06 11:00:00,8461796.893495232
2021-11-06 12:00:00,2021-11-06 12:00:00,8461852.634903189
2021-11-06 13:00:00,2021-11-06 13:00:00,8502094.787615718
2021-11-06 14:00:00,2021-11-06 14:00:00,8502150.568665927
2021-11-06 15:00:00,2021-11-06 15:00:00,8502200.300684512
2021-11-06 16:00:00,2021-11-06 16:00:00,8502250.356425377
2021-11-06 17:00:00,2021-11-06 17:00:00,8502305.281941656
2021-11-06 18:00:00,2021-11-06 18:00:00,8502356.571869664
2021-11-06 19:00:00,2021-11-06 19:00:00,8502406.032012584
2021-11-06 20:00:00,2021-11-06 20:00:00,8502653.907977985
2021-11-06 21:00:00,2021-11-06 21:00:00,8502704.525722893
2021-11-06 22:00:00,2021-11-06 22:00:00,8502760.864993405
2021-11-06 23:00:00,2021-11-06 23:00:00,8502811.11418463
2021-11-07 00:00:00,2021-11-07 00:00:00,8502861.576213036
2021-11-07 01:00:00,2021-11-07 01:00:00,8502917.745338444
2021-11-07 02:00:00,2021-11-07 02:00:00,8502968.343723292
2021-11-07 03:00:00,2021-11-07 03:00:00,8503946.537006596
2021-11-07 04:00:00,2021-11-07 04:00:00,8504003.174312258
2021-11-07 05:00:00,2021-11-07 05:00:00,8504053.311440373
2021-11-07 06:00:00,2021-11-07 06:00:00,8504109.772997316
2021-11-07 07:00:00,2021-11-07 07:00:00,8504160.359213071
2021-11-07 08:00:00,2021-11-07 08:00:00,8504209.997560034
2021-11-07 09:00:00,2021-11-07 09:00:00,8507242.678383006
2021-11-07 10:00:00,2021-11-07 10:00:00,8507293.189721826
2021-11-07 11:00:00,2021-11-07 11:00:00,8507344.28241424
2021-11-07 12:00:00,2021-11-07 12:00:00,8507398.897090515
2021-11-07 13:00:00,2021-11-07 13:00:00,8507449.219065132
2021-11-07 14:00:00,2021-11-07 14:00:00,8507504.666585136
2021-11-07 15:00:00,2021-11-07 15:00:00,8507555.254759014
2021-11-07 16:00:00,2021-11-07 16:00:00,8508468.98673804
2021-11-07 17:00:00,2021-11-07 17:00:00,8508525.343898972
2021-11-07 18:00:00,2021-11-07 18:00:00,8508575.867745584
2021-11-07 19:00:00,2021-11-07 19:00:00,8508625.705033736
2021-11-07 20:00:00,2021-11-07 20:00:00,8508681.187951587
2021-11-07 21:00:00,2021-11-07 21:00:00,8508731.519599432
2021-11-07 22:00:00,2021-11-07 22:00:00,8508788.101555424
2021-11-07 23:00:00,2021-11-07 23:00:00,8509190.362299843
2021-11-08 00:00:00,2021-11-08 00:00:00,8509240.944867289
2021-11-08 01:00:00,2021-11-08 01:00:00,8509297.50561298
2021-11-08 02:00:00,2021-11-08 02:00:00,8509347.83699534
2021-11-08 03:00:00,2021-11-08 03:00:00,8509398.613146396
2021-11-08 04:00:00,2021-11-08 04:00:00,8509454.629623087
2021-11-08 05:00:00,2021-11-08 05:00:00,8509505.293015884
2021-11-08 06:00:00,2021-11-08 06:00:00,8510611.43601085
2021-11-08 07:00:00,2021-11-08 07:00:00,8510667.517685076
2021-11-08 08:00:00,2021-11-08 08:00:00,8510717.994098721
2021-11-08 09:00:00,2021-11-08 09:00:00,8510774.447223699
2021-11-08 10:00:00,2021-11-08 10:00:00,8510824.721095547
2021-11-08 11:00:00,2021-11-08 11:00:00,8510874.689035138
2021-11-08 12:00:00,2021-11-08 12:00:00,8510930.37252863
2021-11-08 13:00:00,2021-11-08 13:00:00,8517732.728594702
2021-11-08 14:00:00,2021-11-08 14:00:00,8517789.120188236
2021-11-08 15:00:00,2021-11-08 15:00:00,8517839.641223475
2021-11-08 16:00:00,2021-11-08 16:00:00,8517890.085964814
2021-11-08 17:00:00,2021-11-08 17:00:00,8517945.822070934
2021-11-08 18:00:00,2021-11-08 18:00:00,8517996.036968775
2021-11-08 19:00:00,2021-11-08 19:00:00,8518046.911177464
