start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-06-03 02:00:00,2021-06-03 02:00:00,0.54410709,1.19349758,35142535.0,0.45589291,29444999.0
2021-06-03 03:00:00,2021-06-03 03:00:00,0.72294274,2.60936213,77011237.0,0.27705726,29513434.0
2021-06-03 04:00:00,2021-06-03 04:00:00,0.50319735,1.0128717,73382714.0,0.49680265,72450157.0
2021-06-03 05:00:00,2021-06-03 05:00:00,0.54565259,1.20095893,187142089.0,0.45434741,155827218.0
2021-06-03 06:00:00,2021-06-03 06:00:00,0.55113783,1.2278554,114562634.0,0.44886217,93303034.0
2021-06-03 07:00:00,2021-06-03 07:00:00,0.44341412,0.79666792,87839541.0,0.55658588,110258665.0
2021-06-03 08:00:00,2021-06-03 08:00:00,0.52275267,1.09534959,86263388.0,0.47724733,78754207.0
2021-06-03 09:00:00,2021-06-03 09:00:00,0.53872624,1.16790999,91615906.0,0.46127376,78444321.0
2021-06-03 10:00:00,2021-06-03 10:00:00,0.53308234,1.14170523,92045980.0,0.46691766,80621493.0
2021-06-03 11:00:00,2021-06-03 11:00:00,0.40474815,0.67996118,98775850.0,0.59525185,145266895.0
2021-06-03 12:00:00,2021-06-03 12:00:00,0.59286087,1.45616286,145442123.0,0.40713913,99880396.0
2021-06-03 13:00:00,2021-06-03 13:00:00,0.40403826,0.67796007,129478637.0,0.59596174,190982688.0
2021-06-03 14:00:00,2021-06-03 14:00:00,0.49640258,0.98571309,96915745.0,0.50359742,98320440.0
2021-06-03 15:00:00,2021-06-03 15:00:00,0.56609305,1.30464161,64277932.0,0.43390695,49268651.0
2021-06-03 16:00:00,2021-06-03 16:00:00,0.58062076,1.38447664,79374564.0,0.41937924,57331819.0
2021-06-03 17:00:00,2021-06-03 17:00:00,0.49344406,0.97411561,51524056.0,0.50655594,52893163.0
2021-06-03 18:00:00,2021-06-03 18:00:00,0.3622256,0.56795257,36069272.0,0.6377744,63507543.0
2021-06-03 19:00:00,2021-06-03 19:00:00,0.46982563,0.88617191,43656838.0,0.53017437,49264525.0
2021-06-03 20:00:00,2021-06-03 20:00:00,0.55415883,1.24295125,44043658.0,0.44584117,35434743.0
2021-06-03 21:00:00,2021-06-03 21:00:00,0.56657185,1.30718749,66403892.0,0.43342815,50799057.0
2021-06-03 22:00:00,2021-06-03 22:00:00,0.50726156,1.02947431,42247991.0,0.49273844,41038412.0
2021-06-03 23:00:00,2021-06-03 23:00:00,0.54236997,1.18517128,58742596.0,0.45763003,49564647.0
2021-06-04 00:00:00,2021-06-04 00:00:00,0.40486521,0.68029163,68514097.0,0.59513479,100712833.0
2021-06-04 01:00:00,2021-06-04 01:00:00,0.39881693,0.66338682,147904135.0,0.60118307,222953082.0
2021-06-04 02:00:00,2021-06-04 02:00:00,0.48019312,0.9237914,94265858.0,0.51980688,102042364.0
2021-06-04 03:00:00,2021-06-04 03:00:00,0.52316496,1.09716131,74979249.0,0.47683504,68339312.0
2021-06-04 04:00:00,2021-06-04 04:00:00,0.39605842,0.6557893,59666263.0,0.60394158,90983892.0
2021-06-04 05:00:00,2021-06-04 05:00:00,0.42145838,0.72848411,144096323.0,0.57854162,197802973.0
2021-06-04 06:00:00,2021-06-04 06:00:00,0.45347209,0.82973271,73052213.0,0.54652791,88043068.0
2021-06-04 07:00:00,2021-06-04 07:00:00,0.46268455,0.86110414,91436836.0,0.53731545,106185573.0
2021-06-04 08:00:00,2021-06-04 08:00:00,0.49569867,0.98294141,83521390.0,0.50430133,84970873.0
2021-06-04 09:00:00,2021-06-04 09:00:00,0.63606105,1.74771358,111027953.0,0.36393895,63527545.0
2021-06-04 10:00:00,2021-06-04 10:00:00,0.36557532,0.57623124,57843580.0,0.63442468,100382582.0
