start_time,datetime,netflow_total
2021-01-16 11:00:00,2021-01-16 11:00:00,-893.6513972914254
2021-01-16 12:00:00,2021-01-16 12:00:00,1804.4132563654712
2021-01-16 13:00:00,2021-01-16 13:00:00,13614.52671103202
2021-01-16 14:00:00,2021-01-16 14:00:00,7801.880414010049
2021-01-16 15:00:00,2021-01-16 15:00:00,4182.5893908604485
2021-01-16 16:00:00,2021-01-16 16:00:00,4465.402569175332
2021-01-16 17:00:00,2021-01-16 17:00:00,7127.675685222184
2021-01-16 18:00:00,2021-01-16 18:00:00,3636.3245318112895
2021-01-16 19:00:00,2021-01-16 19:00:00,-1565.2719506259518
2021-01-16 20:00:00,2021-01-16 20:00:00,-3196.809302602258
2021-01-16 21:00:00,2021-01-16 21:00:00,-724.9542193997822
2021-01-16 22:00:00,2021-01-16 22:00:00,1956.2971087119731
2021-01-16 23:00:00,2021-01-16 23:00:00,6457.035323115397
2021-01-17 00:00:00,2021-01-17 00:00:00,-1752.8690950466207
2021-01-17 01:00:00,2021-01-17 01:00:00,-5684.421881459246
2021-01-17 02:00:00,2021-01-17 02:00:00,-4236.224837088742
2021-01-17 03:00:00,2021-01-17 03:00:00,-2574.132212519169
2021-01-17 04:00:00,2021-01-17 04:00:00,2048.997169333852
2021-01-17 05:00:00,2021-01-17 05:00:00,-3030.1444692354016
2021-01-17 06:00:00,2021-01-17 06:00:00,-2863.023402086721
2021-01-17 07:00:00,2021-01-17 07:00:00,-4721.7936018846285
2021-01-17 08:00:00,2021-01-17 08:00:00,8829.608997091127
2021-01-17 09:00:00,2021-01-17 09:00:00,4981.086869533192
2021-01-17 10:00:00,2021-01-17 10:00:00,-4200.124225829679
2021-01-17 11:00:00,2021-01-17 11:00:00,-347.0919394099474
2021-01-17 12:00:00,2021-01-17 12:00:00,1900.2904387918188
2021-01-17 13:00:00,2021-01-17 13:00:00,-281.8051839304944
2021-01-17 14:00:00,2021-01-17 14:00:00,-315.0418767213705
2021-01-17 15:00:00,2021-01-17 15:00:00,4274.77897913587
2021-01-17 16:00:00,2021-01-17 16:00:00,-32026.455404486936
