start_time,average_cap,date,delta_cap,market_cap,realized_cap,thermo_cap
2023-06-26,153089161661.09924,2023-06-26,240346148609.4191,587639700578.4246,393435310270.5183,51753851835.41417
2023-06-27,153173169525.7909,2023-06-27,240716758092.85297,597406758015.2286,393889927618.6438,51781582990.50398
2023-06-28,153256673002.10614,2023-06-28,241022072786.3921,594906559233.4609,394278745788.4982,51802975443.52611
2023-06-29,153339650480.93103,2023-06-29,240984950504.10123,592290513464.6547,394324600985.0323,51831931979.145935
2023-06-30,153422962858.11768,2023-06-30,241284143047.64648,594228750552.6512,394707105905.76416,51863230569.084206
2023-07-01,153506491931.4649,2023-07-01,241787383924.05905,595542348085.0775,395293875855.524,51889495748.19036
2023-07-02,153593216259.53052,2023-07-02,241818043315.05136,612625084710.787,395411259574.5819,51922962078.45162
2023-07-03,153679855120.03625,2023-07-03,241941387486.4625,612345982637.4155,395621242606.4987,51950253417.560646
2023-07-04,153763664347.96085,2023-07-04,242032577689.3747,597533526208.5837,395796242037.3355,51978364326.182274
2023-07-05,153846450150.15433,2023-07-05,242051803688.57233,592280058566.8468,395898253838.7266,52008952286.83139
2023-07-06,153927023293.06555,2023-07-06,241575732261.09375,580722961293.8768,395502755554.15936,52036028247.55723
2023-07-07,154007227948.44955,2023-07-07,241594617624.9703,578931492172.8888,395601845573.41986,52069712340.66821
2023-07-08,154089189125.68597,2023-07-08,241581241423.19525,588401467301.4338,395670430548.8812,52103919122.247826
2023-07-09,154165867565.0747,2023-07-09,241608567106.49957,560561596325.3752,395774434671.5743,52136404369.63065
2023-07-10,154248051029.0965,2023-07-10,241640890616.57968,589902593808.5743,395888941645.6762,52166051191.345566
2023-07-11,154330558807.7081,2023-07-11,241814717444.93857,591786801006.4529,396145276252.64667,52192470522.475685
2023-07-12,154408818410.49045,2023-07-12,241907341676.1825,569419491965.3351,396316160086.673,52220677184.47836
2023-07-13,154490786838.36084,2023-07-13,241917876001.79645,589251328262.7915,396408662840.1573,52244383183.18689
2023-07-14,154572380021.78696,2023-07-14,241958369426.26733,587424218097.3628,396530749448.05426,52271731755.32759
2023-07-15,154653526210.51617,2023-07-15,241873613370.4585,585215203607.7616,396527139580.9747,52298245300.02267
2023-07-16,154734311276.9854,2023-07-16,241848134033.938,583460659029.2085,396582445310.9234,52327764651.9024
2023-07-17,154815362435.56842,2023-07-17,241653695978.1966,585034912194.1964,396469058413.765,52353976881.54969
2023-07-18,154895184319.53537,2023-07-18,241790010740.58337,578669566300.1248,396685195060.1187,52384725710.67595
2023-07-19,154975474704.34305,2023-07-19,241902236024.40845,581317418033.0485,396877710728.75146,52412837911.76978
2023-07-20,155054458185.44678,2023-07-20,241924130640.23877,574535726327.3444,396978588825.68555,52437442641.30376
2023-07-21,155134459621.81906,2023-07-21,241703972981.834,580102089631.3718,396838432603.6531,52459001067.15614
2023-07-22,155214253508.70074,2023-07-22,241701907149.5857,579159174511.2179,396916160658.2864,52485403196.184296
2023-07-23,155295288754.84045,2023-07-23,241701244127.5657,585916586741.1377,396996532882.4062,52513689244.40708
2023-07-24,155372769133.21063,2023-07-24,241605994198.7697,567180980170.7578,396978763331.98035,52541858559.92516
2023-07-25,155450408844.07547,2023-07-25,241532473294.10175,568183111801.4889,396982882138.1773,52567726914.42787
2023-07-26,155528516583.1552,2023-07-26,241480041615.9239,570827365270.2859,397008558199.0791,52594618929.3208
2023-07-27,155606129318.9535,2023-07-27,241100711065.51303,568350658294.1895,396706840384.46655,52620557838.561874
2023-07-28,155684087354.7421,2023-07-28,239814190967.20377,570342879714.2784,395498278321.94586,52646753801.91525
2023-07-29,155762207213.88815,2023-07-29,239777034585.7124,571359857870.8962,395539241799.6005,52671434727.9028
2023-07-30,155839914710.82797,2023-07-30,239728990917.8904,569321505927.6276,395568905628.7183,52702708491.918655
2023-07-31,155917422372.02295,2023-07-31,239637064137.52457,568413195251.6566,395554486509.5475,52729055352.347305
2023-08-01,155996781005.8088,2023-08-01,239561333763.1575,578422788647.9554,395558114768.9663,52754778246.9259
2023-08-02,156074088281.705,2023-08-02,239426969120.99307,567658025152.9098,395501057402.69806,52783741407.4508
2023-08-03,156151299570.38223,2023-08-03,239381769246.52753,567301411776.767,395533068816.9097,52811944302.931366
2023-08-04,156228285919.04047,2023-08-04,239356888582.77963,566257578872.755,395585174501.82007,52834650828.39137
2023-08-05,156305153888.2341,2023-08-05,239302132735.23804,565780825782.7872,395607286623.4721,52863036930.65586
2023-08-06,156381824906.8817,2023-08-06,239282237316.0942,564885012261.3469,395664062222.9759,52893490128.87845
2023-08-07,156459014369.59048,2023-08-07,239220418671.3616,567801661144.6732,395679433040.9521,52920684814.1543
2023-08-08,156538300944.80975,2023-08-08,239195071765.2064,579135746863.5148,395733372710.0162,52944549227.70875
2023-08-09,156616864482.5239,2023-08-09,239247780614.75403,575439084036.5063,395864645097.2779,52975442218.69192
2023-08-10,156694862974.41852,2023-08-10,239201162307.17416,572582821756.5679,395896025281.59265,52999585271.774635
2023-08-11,156772718780.81802,2023-08-11,239215240933.2127,571977734309.3951,395987959714.0307,53028025791.16258
2023-08-12,156850358850.94116,2023-08-12,239223127389.50137,570982492887.7922,396073486240.4425,53059299508.544014
2023-08-13,156927719338.78012,2023-08-13,239218032289.97955,569645921959.5831,396145751628.7597,53084488217.019806
2023-08-14,157005559118.4528,2023-08-14,239216630494.8453,572358623451.8688,396222189613.2981,53116442103.588135
2023-08-15,157082470953.03308,2023-08-15,239194315025.8067,567560932108.1055,396276785978.8398,53148142542.60196
2023-08-16,157157703604.572,2023-08-16,239140171160.9811,558749597519.2336,396297874765.5531,53178509488.728195
2023-08-17,157225310401.52124,2023-08-17,238935757081.0096,518177999313.5611,396161067482.5308,53206525557.008354
2023-08-18,157290838617.877,2023-08-18,238527586461.32437,507211513957.6833,395818425079.2014,53229933472.06988
2023-08-19,157356475827.47137,2023-08-19,238414033924.9618,507924812270.88824,395770509752.4332,53253125320.01862
2023-08-20,157422425083.19138,2023-08-20,238349122462.10785,509723349139.49133,395771547545.2992,53279966339.96864
2023-08-21,157488132772.55228,2023-08-21,238121236105.11972,508564317027.905,395609368877.672,53307281742.139534
2023-08-22,157553480445.45694,2023-08-22,237926505665.9899,506771444447.84814,395479986111.4469,53330983826.234344
2023-08-23,157620242427.86697,2023-08-23,237799412188.57465,514463038409.6389,395419654616.44165,53354692360.47735
2023-08-24,157686132939.62656,2023-08-24,237584541462.68735,509936808806.2067,395270674402.3139,53377835347.25165
2023-08-25,157751532446.48947,2023-08-25,237382915347.56735,507442695642.51495,395134447794.0568,53400450174.607796
2023-08-26,157816701263.2488,2023-08-26,237297584198.53467,506339533292.3099,395114285461.7835,53423000526.57937
2023-08-27,157882143365.51437,2023-08-27,237285147571.25137,507931948384.0096,395167290936.76575,53442421567.84046
2023-08-28,157947611236.7776,2023-08-28,237159320650.64093,508200722494.88947,395106931887.4185,53462067387.48878
2023-08-29,158018909933.54202,2023-08-29,236893224553.28592,539538236320.05347,394912134486.82794,53488999495.039856
2023-08-30,158088734603.67694,2023-08-30,236880991447.9768,531790369165.6845,394969726051.6537,53511070895.87715
2023-08-31,158153524932.92682,2023-08-31,236771263632.9413,504976157407.6315,394924788565.86816,53535982579.46113
2023-09-01,158217805614.90527,2023-09-01,236563668883.107,502376576927.60394,394781474498.01227,53561089852.81205
2023-09-02,158282315573.42163,2023-09-02,236488240679.30463,503733143428.39386,394770556252.72626,53586223176.31507
2023-09-03,158347230797.82962,2023-09-03,236408526730.71597,506033172727.0047,394755757528.5456,53612326789.12396
2023-09-04,158411575193.70013,2023-09-04,236322631293.2647,503104503872.1495,394734206486.9648,53637023938.27658
2023-09-05,158475743837.81763,2023-09-05,236167196022.81247,502291339019.37744,394642939860.6301,53657598789.03258
2023-09-06,158539755537.08148,2023-09-06,236040990388.7617,501578451891.91974,394580745925.84314,53680078148.71541
2023-09-07,158605598634.1415,2023-09-07,235937263573.54852,511524598876.02875,394542862207.69006,53704466257.097176
2023-09-08,158670138934.24237,2023-09-08,235873486134.21527,504670687774.8232,394543625068.4576,53727042468.33704
2023-09-09,158734627993.0071,2023-09-09,235780455889.10675,504524961089.56146,394515083882.1139,53752303172.85686
2023-09-10,158798843813.65704,2023-09-10,235722817729.3906,503188289959.3427,394521661543.04767,53777231659.335655
2023-09-11,158860600787.7855,2023-09-11,235548802437.50363,490125010012.79767,394409403225.2891,53803380393.61265
2023-09-12,158924826351.5818,2023-09-12,235464565824.1421,503494976118.64514,394389392175.7238,53826972300.59128
2023-09-13,158990414590.5065,2023-09-13,235411656763.6073,510936904660.5843,394402071354.11383,53851755816.61938
2023-09-14,159057091744.74585,2023-09-14,235497466987.53745,516913378547.22766,394554558732.28326,53879351095.75564
2023-09-15,159123984118.78665,2023-09-15,235500318925.4424,518202247969.90765,394624303044.22906,53911368089.425026
2023-09-16,159190762266.85587,2023-09-16,235466391702.3407,517722639250.4948,394657153969.1966,53937809710.33454
2023-09-17,159257395926.70203,2023-09-17,235432530139.43692,517080149300.5848,394689926066.139,53963271749.24087
2023-09-18,159324821532.29868,2023-09-18,235529594247.0221,521467749191.849,394854415779.32074,53990665953.30492
2023-09-19,159393894712.67285,2023-09-19,235763729720.052,530455019682.72534,395157624432.72485,54015417239.92242
2023-09-20,159462603598.571,2023-09-20,235699989475.43643,528635447529.36536,395162593074.00745,54041455425.55816
2023-09-21,159529277017.26953,2023-09-21,235618436299.17328,517832229103.0956,395147713316.4428,54065802381.70415
2023-09-22,159595978727.58807,2023-09-22,235556017948.28256,518117671689.85547,395151996675.87067,54088478804.09926
2023-09-23,159662655745.82697,2023-09-23,235508086422.65512,518118305797.99976,395170742168.4821,54115759834.748184
2023-09-24,159728168281.8031,2023-09-24,235464973485.54465,511989074225.5581,395193141767.3477,54140985161.17297
2023-09-25,159793781536.36823,2023-09-25,235382267743.00732,512661864587.52704,395176049279.37555,54165612005.02542
2023-09-26,159859064895.30624,2023-09-26,235316329153.0427,511018252622.9381,395175394048.34894,54188646317.00851
2023-09-27,159924858906.01773,2023-09-27,235235865390.50513,513896636533.8511,395160724296.5229,54215321569.17237
2023-09-28,159993055580.5259,2023-09-28,235213831907.86716,526959361108.9902,395206887488.39307,54240394623.5653
2023-09-29,160060799748.00568,2023-09-29,235242462742.6695,524659909124.1096,395303262490.6752,54265953413.80626
2023-09-30,160128718670.8344,2023-09-30,235248123945.03107,525736280257.9045,395376842615.8655,54289795482.07799
2023-10-01,160200379723.43698,2023-10-01,235229683648.0891,546023486935.7217,395430063371.52606,54314259888.22215
2023-10-02,160270207190.58957,2023-10-02,235317091386.74377,536291117807.2078,395587298577.3333,54342543062.38995
2023-10-03,160339767607.65094,2023-10-03,235298857195.85272,534992173900.1757,395638624803.50366,54371510722.96427
2023-10-04,160410570483.1786,2023-10-04,235357713563.1833,541825660950.6711,395768284046.3619,54394759748.42361
2023-10-05,160480019750.087,2023-10-05,235283362081.54407,534672669852.63226,395763381831.6311,54419850452.15561
2023-10-06,160551376553.0782,2023-10-06,235355748411.1168,545093187872.5026,395907124964.19495,54448733371.10916
2023-10-07,160622823864.96725,2023-10-07,235423254771.42648,545723834947.12354,396046078636.39374,54479745263.54147
2023-10-08,160694098781.8914,2023-10-08,235400011396.20193,544937175919.9542,396094110178.0933,54506005764.325966
2023-10-09,160764221979.33633,2023-10-09,235465213809.8541,538868502602.366,396229435789.1904,54533517848.335304
2023-10-10,160833488733.16394,2023-10-10,235421202681.68463,534389092125.50006,396254691414.8486,54561853184.25703
2023-10-11,160900891154.7294,2023-10-11,235341730044.9858,524469553078.7552,396242621199.7152,54589489578.7934
2023-10-12,160967813036.94662,2023-10-12,235224769111.28476,522011367598.9966,396192582148.2314,54617753737.92502
2023-10-13,161035117966.80887,2023-10-13,235157079034.7136,524212519503.3455,396192197001.52246,54641469191.60527
2023-10-14,161102374077.20145,2023-10-14,235297103105.8574,524083601865.9964,396399477183.0589,54666367636.372
2023-10-15,161170752606.7632,2023-10-15,235272355893.58536,530278055181.20294,396443108500.3486,54694789030.02335
2023-10-16,161243965562.74768,2023-10-16,235397196543.80945,556520714922.8715,396641162106.5571,54719977422.38925
2023-10-17,161316765412.44467,2023-10-17,235457955500.92072,554435953776.2662,396774720913.36536,54749271656.93772
2023-10-18,161389253884.16006,2023-10-18,235544783913.64505,552899489618.9375,396934037797.80505,54775549469.53484
2023-10-19,161463121504.03082,2023-10-19,235336611668.94144,560496004045.8198,396799733172.9723,54800995089.90664
2023-10-20,161540397199.5267,2023-10-20,235565939464.10443,579060979963.7471,397106336663.6311,54826288551.818634
2023-10-21,161618516429.1419,2023-10-21,235615588076.89307,583774833269.7952,397234104506.035,54854702008.87408
2023-10-22,161696943885.67413,2023-10-22,235648400295.8277,585597346442.3287,397345344181.50183,54883674003.225586
2023-10-23,161786402584.6732,2023-10-23,236164622582.31943,645400129373.6558,397951025166.9926,54914527122.47682
2023-10-24,161878946017.45837,2023-10-24,237509344800.80972,662261287086.8589,399388290818.2681,54942651716.05096
2023-10-25,161973551113.8167,2023-10-25,238020668499.7446,673597912219.6581,399994219613.5613,54974918010.6318
2023-10-26,162066912768.2205,2023-10-26,238659726311.3621,667060101438.2931,400726639079.5825,55008135210.08378
2023-10-27,162159299293.33734,2023-10-27,238873891937.4092,661970400175.5714,401033191230.7465,55041680253.61804
2023-10-28,162252332873.9001,2023-10-28,239029469966.6871,665657037298.9093,401281802840.5872,55076423793.98768
2023-10-29,162346944149.3365,2023-10-29,239138503868.83783,674383166811.1814,401485448018.1744,55106258977.4322
2023-10-30,162441346323.61987,2023-10-30,239414343814.57285,673440315719.5189,401855690138.1927,55140467164.3436
2023-10-31,162536301400.40295,2023-10-31,239651084710.0104,676623087103.953,402187386110.4133,55174433999.86216
2023-11-01,162633974873.17044,2023-11-01,240279572258.00223,691535829909.1135,402913547131.17267,55207344506.3622
2023-11-02,162729941170.64105,2023-11-02,240619218211.53552,682483408271.5583,403349159382.1766,55239768733.41189
2023-11-03,162825070153.3082,2023-11-03,240864495466.22467,678138769261.1776,403689565619.5328,55270264223.33562
2023-11-04,162921377232.4424,2023-11-04,240962104473.2142,684713131981.6294,403883481705.6566,55309536438.58953
2023-11-05,163017489165.04092,2023-11-05,241027194008.0041,683848051916.4596,404044683173.04504,55347727677.30455
2023-11-06,163113738682.6016,2023-11-06,241218659913.64923,684786123861.3606,404332398596.2508,55378102500.78918
2023-11-07,163211267606.53122,2023-11-07,241470153945.1311,691915564229.1001,404681421551.6623,55410268186.486115
2023-11-08,163309559581.46927,2023-11-08,241752618440.55585,696248647695.4612,405062178022.0251,55447389094.187744
2023-11-09,163411664174.92465,2023-11-09,242738175619.6097,717124874483.4656,406149839794.5344,55489202817.3512
2023-11-10,163515943524.56873,2023-11-10,243198537345.5629,729127135994.0532,406714480870.1316,55530816275.374855
2023-11-11,163619533941.46033,2023-11-11,243318307164.9896,725597545578.4241,406937841106.4499,55572132100.17713
2023-11-12,163722890458.32663,2023-11-12,243381849686.9921,724535350974.9241,407104740145.3187,55613742659.56068
2023-11-13,163823970511.5656,2023-11-13,243543908914.00064,712385419439.4473,407367879425.5662,55645599680.237816
2023-11-14,163921777781.65308,2023-11-14,243632241134.30804,694819639816.372,407554018915.9611,55680524306.332146
2023-11-15,164027955940.2158,2023-11-15,243911356716.77496,740469178777.2402,407939312656.9908,55718939029.49287
2023-11-16,164127884540.70123,2023-11-16,244208329917.10437,706740185176.6074,408336214457.8056,55764849295.080246
2023-11-17,164229487838.8996,2023-11-17,244339469537.6238,716037000354.3252,408568957376.5234,55807901913.27444
2023-11-18,164330932996.4997,2023-11-18,244377675162.42773,715381029080.1405,408708608158.9274,55853452554.85291
2023-11-19,164435172452.59326,2023-11-19,244447688599.35977,730768137409.048,408882861051.95306,55899697979.28645
2023-11-20,164539677759.8908,2023-11-20,244781312344.70447,732421517614.722,409320990104.5953,55945008472.07619
2023-11-21,164637886119.87228,2023-11-21,245252754107.8641,698400322619.0928,409890640227.7364,55986639562.238106
2023-11-22,164741184884.93814,2023-11-22,245441540529.75223,726273271783.0636,410182725414.6904,56024695138.61078
2023-11-23,164844981386.69962,2023-11-23,245496361531.1789,729186561463.7286,410341342917.8785,56055467228.303345
2023-11-24,164950282113.98346,2023-11-24,245791242697.91284,737575637083.6174,410741524811.8963,56110463014.14263
2023-11-25,165055768360.6759,2023-11-25,245840039886.1935,738795464120.7914,410895808246.86945,56151446224.611465
2023-11-26,165160042241.8699,2023-11-26,245904190293.6612,732409955937.3214,411064232535.5311,56188795150.28313
2023-11-27,165263514314.13403,2023-11-27,245923047918.32935,728255059503.2341,411186562232.4634,56222293858.22398
2023-11-28,165369032569.7965,2023-11-28,246147079739.12857,739599379884.987,411516112308.92505,56259631433.66808
2023-11-29,165474662786.7202,2023-11-29,246411981890.077,740419933502.4282,411886644676.7973,56294313648.040695
2023-11-30,165579791722.8738,2023-11-30,246579496242.66333,737901720143.0194,412159287965.5372,56328607818.36941
2023-12-01,165688333304.98407,2023-12-01,247084872804.7594,756697247895.436,412773206109.74347,56372981122.77783
2023-12-02,165799626581.6292,2023-12-02,247255972731.49817,771902811190.9769,413055599313.1273,56406067999.0895
2023-12-03,165912733294.80286,2023-12-03,247458986850.16937,782004999951.7225,413371720144.9722,56452762111.6023
2023-12-04,166033014060.81396,2023-12-04,248628101496.23645,821322627289.2894,414661115557.0504,56499079343.39165
2023-12-05,166160762222.81723,2023-12-05,249458143409.6155,862260496978.5392,415618905632.43274,56545524647.17715
2023-12-06,166287328286.2633,2023-12-06,250789826415.04596,856072374067.5043,417077154701.30927,56595709382.42353
2023-12-07,166412126521.68866,2023-12-07,251424356677.25308,846687307825.174,417836483198.9417,56634645329.42135
2023-12-08,166540138884.71487,2023-12-08,251902927834.50815,864463542103.7526,418443066719.223,56678154859.64859
2023-12-09,166666428084.20538,2023-12-09,252215862365.45685,855321432905.9634,418882290449.66223,56727529201.88853
2023-12-10,166792945138.97244,2023-12-10,252327957483.64236,856816961838.4576,419120902622.6148,56770915822.39912
2023-12-11,166910274112.85162,2023-12-11,252581527234.16403,806939826623.7351,419491801347.0156,56818030704.65967
2023-12-12,167028444177.57877,2023-12-12,253332962571.4203,811764317328.9526,420361406748.9991,56860121866.53202
2023-12-13,167151575544.41187,2023-12-13,253556416975.20544,839079444352.6451,420707992519.6173,56907163648.9842
2023-12-14,167275201036.68942,2023-12-14,253905086241.89893,842023137887.5021,421180287278.5883,56960575587.79505
2023-12-15,167394890609.45508,2023-12-15,254458198777.65903,820780268337.1752,421853089387.11414,57021691242.98883
2023-12-16,167515742082.71722,2023-12-16,254660653521.98688,827364786094.1083,422176395604.7041,57085557305.8237
2023-12-17,167633316509.8191,2023-12-17,254659294755.6659,809707262913.0781,422292611265.485,57147907762.36755
2023-12-18,167755469811.7178,2023-12-18,255031270580.51593,834956804782.4515,422786740392.2337,57207609502.861725
2023-12-19,167876209843.54504,2023-12-19,255497803904.79465,827479003715.8438,423374013748.33966,57269401377.65641
2023-12-20,168001822464.2801,2023-12-20,256071680455.75266,854349182160.5363,424073502920.0327,57327038643.84538
2023-12-21,168128220725.8986,2023-12-21,256406010674.8244,858894720471.0275,424534231400.723,57384675430.57362
2023-12-22,168255022769.42786,2023-12-22,256820463249.2917,861354992700.4081,425075486018.71954,57444901641.50982
2023-12-23,168380798787.7448,2023-12-23,256998096360.98315,855998290926.4397,425378895148.728,57497461352.13647
2023-12-24,168503955401.44125,2023-12-24,257435180535.08847,841924319093.6688,425939135936.5297,57551913798.582344
2023-12-25,168629152560.1912,2023-12-25,257499018160.43604,853332413763.5293,426128170720.6272,57596888840.57767
2023-12-26,168750499696.0896,2023-12-26,258001945755.3159,832519333060.4937,426752445451.4055,57641249059.4934
2023-12-27,168875209566.31903,2023-12-27,259194256872.8569,851162909591.5317,428069466439.176,57687308222.42656
2023-12-28,168996677141.58685,2023-12-28,259429726285.741,833667249007.0793,428426403427.3279,57729699958.333885
2023-12-29,169116308841.65668,2023-12-29,259913587496.17868,823860603323.7002,429029896337.8353,57778711085.83918
2023-12-30,169236171514.52072,2023-12-30,260052786191.36295,825364442772.4467,429288957705.8837,57828027221.21303
2023-12-31,169356511023.7394,2023-12-31,260215853240.42383,828215323996.0338,429572364264.16327,57884421418.565445
2024-01-01,169483631258.13254,2024-01-01,260306537054.32248,865594034794.7927,429790168312.455,57935307312.44241
2024-01-02,169613480516.27853,2024-01-02,261116155449.4236,880797867381.8849,430729635965.70215,57978808595.90662
2024-01-03,169735722187.29547,2024-01-03,261520585262.44873,839375596018.0828,431256307449.7442,58028610167.6318
2024-01-04,169862648614.13397,2024-01-04,264702514191.3515,865292541262.3053,434565162805.4855,58080376179.737274
2024-01-05,169989516439.34457,2024-01-05,265163460326.7674,865225198593.4092,435152976766.11194,58123236974.58662
2024-01-06,170115677002.50757,2024-01-06,265263781042.80197,861601723698.9408,435379458045.3095,58165421448.862595
2024-01-07,170241649608.26013,2024-01-07,265359102860.0567,860823474343.7867,435600752468.3168,58201300312.79963
2024-01-08,170378385412.7451,2024-01-08,265871522293.0072,920100801403.8062,436249907705.7523,58241418991.1737
2024-01-09,170512070873.67282,2024-01-09,266781386108.55933,903643138601.3856,437293456982.2322,58290677016.7468
2024-01-10,170647628485.92923,2024-01-10,267249792240.5859,914181131712.3058,437897420726.51514,58332910526.052925
2024-01-11,170782031003.16336,2024-01-11,268013324015.66876,908114240549.6364,438795355018.8321,58388014579.73365
2024-01-12,170903676512.5608,2024-01-12,267988533251.05936,838372586576.2914,438892209763.6202,58440063172.70692
2024-01-13,171025513546.9006,2024-01-13,267919799825.7181,839667158003.7698,438945313372.6187,58488104780.93373
2024-01-14,171143279505.46234,2024-01-14,267885007991.5508,817560626050.7183,439028287497.0131,58531645205.3998
2024-01-15,171263850955.62567,2024-01-15,267896020935.2646,833201112352.4152,439159871890.89026,58566988632.71047
2024-01-16,171386603404.34018,2024-01-16,269869415149.6632,845420299295.6312,441256018554.00336,58605819284.478546
2024-01-17,171507959312.37662,2024-01-17,269969070879.6147,837994606248.469,441477030191.9913,58642562611.419266
2024-01-18,171624134021.22324,2024-01-18,270785276798.97937,809771809715.7174,442409410820.2026,58685069481.80726
2024-01-19,171741441646.30084,2024-01-19,270903776882.7287,816229533822.7167,442645218529.02954,58722601692.35843
2024-01-20,171858923024.79184,2024-01-20,270869495367.34665,817419097832.7513,442728418392.1384,58762802848.14423
2024-01-21,171975905616.1514,2024-01-21,270832553295.12305,814912227728.3102,442808458911.2745,58802286141.88205
2024-01-22,172085640314.6136,2024-01-22,270767877631.592,775297277761.346,442853517946.2056,58846101662.30259
2024-01-23,172196579944.70416,2024-01-23,270757163024.90747,782142666182.6357,442953742969.6116,58887571490.68049
2024-01-24,172308158821.90784,2024-01-24,271512553968.52695,785880404564.8976,443820712790.4348,58927423824.16704
2024-01-25,172419265570.8608,2024-01-25,271778003527.6492,783506384812.1818,444197269098.51,58975186854.05452
2024-01-26,172536962269.03235,2024-01-26,271992830114.17117,819986498910.7648,444529792383.2035,59016406957.420586
2024-01-27,172655725559.89673,2024-01-27,272094686423.77585,826091351895.7242,444750411983.67255,59063536254.63849
2024-01-28,172774130823.8714,2024-01-28,272155631441.6223,824358298476.3566,444929762265.4937,59107803178.25598
2024-01-29,172897016262.5137,2024-01-29,272414194967.561,849258470549.8922,445311211230.0747,59151865118.55439
2024-01-30,173018601429.0835,2024-01-30,273455990907.55923,842344943395.7886,446474592336.6427,59193180885.59957
2024-01-31,173138736213.01953,2024-01-31,274043212220.40973,834600856564.7208,447181948433.42926,59230531216.23618
2024-02-01,173260711581.3906,2024-02-01,274058959080.8282,844979065200.9364,447319670662.2188,59273584342.83086
2024-02-02,173383026363.84204,2024-02-02,274244536132.66364,847092848106.3884,447627562496.5057,59327016559.3257
2024-02-03,173504677095.84393,2024-02-03,274230491945.8928,843678559694.244,447735169041.7368,59375333012.43957
2024-02-04,173624761627.92938,2024-02-04,274247260580.268,835290533418.807,447872022208.1974,59421091256.27035
2024-02-05,173745088541.01453,2024-02-05,274413715355.06125,836866706553.2072,448158803896.07574,59465579365.715614
2024-02-06,173866945867.8828,2024-02-06,274898376749.1408,845544531565.8677,448765322617.0236,59513488326.49579
2024-02-07,173993174161.14844,2024-02-07,275133628613.2503,869889754934.6091,449126802774.39874,59559912682.87495
2024-02-08,174122785961.7304,2024-02-08,275654766948.1493,888802254370.6792,449777552909.8797,59601012378.86751
2024-02-09,174258979631.1262,2024-02-09,276399991072.59125,925367066348.785,450658970703.7174,59652074807.756
2024-02-10,174397302083.03476,2024-02-10,276660677080.0822,937383946810.7712,451057979163.117,59699031984.89055
2024-02-11,174537544873.82147,2024-02-11,276963358644.7065,948257021644.0122,451500903518.5279,59741643495.7862
2024-02-12,174683498801.34882,2024-02-12,277941562290.34204,980057270897.2324,452625061091.6908,59799415969.51354
2024-02-13,174828589915.78702,2024-02-13,278574533950.08154,975586450500.254,453403123865.8686,59843646566.74993
2024-02-14,174981270689.99545,2024-02-14,280820434116.96045,1017779144320.65,455801704806.95593,59890616709.15614
2024-02-15,175134202634.55783,2024-02-15,281711056327.42035,1019471468563.3716,456845258961.97815,59943739190.51026
2024-02-16,175287884123.3613,2024-02-16,282325039313.2744,1023917065296.0789,457612923436.6357,59989055042.4763
2024-02-17,175439727878.37653,2024-02-17,282522530186.2187,1014072786827.5566,457962258064.5952,60038949961.101074
2024-02-18,175593288655.45547,2024-02-18,282796056802.9863,1023863021239.5952,458389345458.44183,60079363545.030334
2024-02-19,175745488978.28998,2024-02-19,284182060616.9119,1016652272638.8856,459927549595.2019,60125202875.86267
2024-02-20,175899312086.0389,2024-02-20,284528496139.0667,1025925805506.5632,460427808225.1056,60172582975.93628
2024-02-21,176051661150.7733,2024-02-21,285023209923.8204,1018084941937.6924,461074871074.5937,60218605151.56593
2024-02-22,176201848758.32086,2024-02-22,285800053276.77124,1006438943281.4236,462001902035.0921,60263576339.93077
2024-02-23,176350169567.17148,2024-02-23,286550660658.92065,996415921702.126,462900830226.0921,60315909513.1983
2024-02-24,176501377729.8224,2024-02-24,286696545048.34216,1012682517189.3954,463197922778.16455,60361089249.74794
2024-02-25,176653111520.88574,2024-02-25,286847436915.2043,1015892709892.3104,463500548436.09,60415277892.06432
2024-02-26,176814713992.27277,2024-02-26,287773311824.1543,1070799585705.2472,464588025816.42706,60460549267.862526
2024-02-27,176985289601.32425,2024-02-27,290088730309.8416,1120780134483.202,467074019911.1659,60508820478.98854
2024-02-28,177175099649.38046,2024-02-28,296459850859.4002,1227583905592.5295,473634950508.7807,60567526191.69157
2024-02-29,177360165632.2717,2024-02-29,299015200431.5325,1201700380935.2288,476375366063.80414,60623779312.16905
2024-03-01,177549540813.55368,2024-03-01,302064479753.36426,1225930544390.5884,479614020566.9179,60686984635.60298
2024-03-02,177737457560.20438,2024-03-02,302379070543.6255,1218232483765.0327,480116528103.82983,60738803542.8736
2024-03-03,177929246704.9547,2024-03-03,302874122909.39636,1240057530332.402,480803369614.3511,60801893259.09169
2024-03-04,178139286758.14447,2024-03-04,306056714784.1887,1341551141376.1614,484196001542.3332,60860082734.565216
2024-03-05,178333135776.33136,2024-03-05,310051594752.7286,1252256696531.6467,488384730529.05994,60936045221.9024
2024-03-06,178535310433.387,2024-03-06,317459379671.73785,1298785085178.8044,495994690105.1249,60998098191.93857
2024-03-07,178739997298.96558,2024-03-07,320993223662.549,1313114606335.3848,499733220961.5146,61076739733.062965
2024-03-08,178949730856.61047,2024-03-08,323921267522.7925,1341502840882.2195,502870998379.4029,61145161933.07116
2024-03-09,179159789307.0426,2024-03-09,324791842487.5384,1343723838502.9185,503951631794.581,61217588640.4556
2024-03-10,179371976329.59872,2024-03-10,325794481938.01624,1355949016403.2896,505166458267.6149,61282103454.21051
