start_time,datetime,failed_transactions_count_total
2021-03-23 21:00:00,2021-03-23 21:00:00,6177
2021-03-23 22:00:00,2021-03-23 22:00:00,6903
2021-03-23 23:00:00,2021-03-23 23:00:00,5313
2021-03-24 00:00:00,2021-03-24 00:00:00,4758
2021-03-24 01:00:00,2021-03-24 01:00:00,4849
2021-03-24 02:00:00,2021-03-24 02:00:00,6823
2021-03-24 03:00:00,2021-03-24 03:00:00,4145
2021-03-24 04:00:00,2021-03-24 04:00:00,4161
2021-03-24 05:00:00,2021-03-24 05:00:00,4482
2021-03-24 06:00:00,2021-03-24 06:00:00,4061
2021-03-24 07:00:00,2021-03-24 07:00:00,5846
2021-03-24 08:00:00,2021-03-24 08:00:00,3910
2021-03-24 09:00:00,2021-03-24 09:00:00,6627
2021-03-24 10:00:00,2021-03-24 10:00:00,4965
2021-03-24 11:00:00,2021-03-24 11:00:00,6094
2021-03-24 12:00:00,2021-03-24 12:00:00,6305
2021-03-24 13:00:00,2021-03-24 13:00:00,5828
2021-03-24 14:00:00,2021-03-24 14:00:00,9316
2021-03-24 15:00:00,2021-03-24 15:00:00,7996
2021-03-24 16:00:00,2021-03-24 16:00:00,7964
2021-03-24 17:00:00,2021-03-24 17:00:00,6714
2021-03-24 18:00:00,2021-03-24 18:00:00,5376
2021-03-24 19:00:00,2021-03-24 19:00:00,6520
2021-03-24 20:00:00,2021-03-24 20:00:00,9601
2021-03-24 21:00:00,2021-03-24 21:00:00,6908
2021-03-24 22:00:00,2021-03-24 22:00:00,8971
2021-03-24 23:00:00,2021-03-24 23:00:00,6074
2021-03-25 00:00:00,2021-03-25 00:00:00,5151
2021-03-25 01:00:00,2021-03-25 01:00:00,4329
2021-03-25 02:00:00,2021-03-25 02:00:00,5595
2021-03-25 03:00:00,2021-03-25 03:00:00,5385
2021-03-25 04:00:00,2021-03-25 04:00:00,4468
2021-03-25 05:00:00,2021-03-25 05:00:00,6773
2021-03-25 06:00:00,2021-03-25 06:00:00,5454
2021-03-25 07:00:00,2021-03-25 07:00:00,6237
2021-03-25 08:00:00,2021-03-25 08:00:00,5110
2021-03-25 09:00:00,2021-03-25 09:00:00,4621
2021-03-25 10:00:00,2021-03-25 10:00:00,4824
2021-03-25 11:00:00,2021-03-25 11:00:00,6194
2021-03-25 12:00:00,2021-03-25 12:00:00,6406
2021-03-25 13:00:00,2021-03-25 13:00:00,8652
2021-03-25 14:00:00,2021-03-25 14:00:00,8017
2021-03-25 15:00:00,2021-03-25 15:00:00,5790
2021-03-25 16:00:00,2021-03-25 16:00:00,7228
2021-03-25 17:00:00,2021-03-25 17:00:00,4804
2021-03-25 18:00:00,2021-03-25 18:00:00,5484
2021-03-25 19:00:00,2021-03-25 19:00:00,5760
2021-03-25 20:00:00,2021-03-25 20:00:00,4542
2021-03-25 21:00:00,2021-03-25 21:00:00,4782
2021-03-25 22:00:00,2021-03-25 22:00:00,4575
2021-03-25 23:00:00,2021-03-25 23:00:00,5196
2021-03-26 00:00:00,2021-03-26 00:00:00,4790
2021-03-26 01:00:00,2021-03-26 01:00:00,4094
2021-03-26 02:00:00,2021-03-26 02:00:00,3995
2021-03-26 03:00:00,2021-03-26 03:00:00,4640
2021-03-26 04:00:00,2021-03-26 04:00:00,5652
2021-03-26 05:00:00,2021-03-26 05:00:00,4214
2021-03-26 06:00:00,2021-03-26 06:00:00,4022
2021-03-26 07:00:00,2021-03-26 07:00:00,3696
2021-03-26 08:00:00,2021-03-26 08:00:00,3855
2021-03-26 09:00:00,2021-03-26 09:00:00,5465
2021-03-26 10:00:00,2021-03-26 10:00:00,4631
2021-03-26 11:00:00,2021-03-26 11:00:00,4581
2021-03-26 12:00:00,2021-03-26 12:00:00,4051
2021-03-26 13:00:00,2021-03-26 13:00:00,5823
2021-03-26 14:00:00,2021-03-26 14:00:00,4575
2021-03-26 15:00:00,2021-03-26 15:00:00,8733
2021-03-26 16:00:00,2021-03-26 16:00:00,8075
2021-03-26 17:00:00,2021-03-26 17:00:00,7103
2021-03-26 18:00:00,2021-03-26 18:00:00,6787
2021-03-26 19:00:00,2021-03-26 19:00:00,5541
2021-03-26 20:00:00,2021-03-26 20:00:00,5735
2021-03-26 21:00:00,2021-03-26 21:00:00,5556
2021-03-26 22:00:00,2021-03-26 22:00:00,6091
2021-03-26 23:00:00,2021-03-26 23:00:00,5118
2021-03-27 00:00:00,2021-03-27 00:00:00,5566
2021-03-27 01:00:00,2021-03-27 01:00:00,4679
2021-03-27 02:00:00,2021-03-27 02:00:00,4335
2021-03-27 03:00:00,2021-03-27 03:00:00,4198
2021-03-27 04:00:00,2021-03-27 04:00:00,3765
2021-03-27 05:00:00,2021-03-27 05:00:00,3666
2021-03-27 06:00:00,2021-03-27 06:00:00,3817
2021-03-27 07:00:00,2021-03-27 07:00:00,3225
2021-03-27 08:00:00,2021-03-27 08:00:00,3522
2021-03-27 09:00:00,2021-03-27 09:00:00,3837
2021-03-27 10:00:00,2021-03-27 10:00:00,4351
2021-03-27 11:00:00,2021-03-27 11:00:00,3902
2021-03-27 12:00:00,2021-03-27 12:00:00,4771
2021-03-27 13:00:00,2021-03-27 13:00:00,5360
2021-03-27 14:00:00,2021-03-27 14:00:00,6846
2021-03-27 15:00:00,2021-03-27 15:00:00,8699
2021-03-27 16:00:00,2021-03-27 16:00:00,10744
2021-03-27 17:00:00,2021-03-27 17:00:00,7925
2021-03-27 18:00:00,2021-03-27 18:00:00,6691
2021-03-27 19:00:00,2021-03-27 19:00:00,5613
2021-03-27 20:00:00,2021-03-27 20:00:00,6854
2021-03-27 21:00:00,2021-03-27 21:00:00,11995
2021-03-27 22:00:00,2021-03-27 22:00:00,9384
2021-03-27 23:00:00,2021-03-27 23:00:00,8225
2021-03-28 00:00:00,2021-03-28 00:00:00,15609
2021-03-28 01:00:00,2021-03-28 01:00:00,5382
2021-03-28 02:00:00,2021-03-28 02:00:00,5020
2021-03-28 03:00:00,2021-03-28 03:00:00,4941
2021-03-28 04:00:00,2021-03-28 04:00:00,4902
2021-03-28 05:00:00,2021-03-28 05:00:00,6658
2021-03-28 06:00:00,2021-03-28 06:00:00,4483
2021-03-28 07:00:00,2021-03-28 07:00:00,3946
2021-03-28 08:00:00,2021-03-28 08:00:00,4749
2021-03-28 09:00:00,2021-03-28 09:00:00,5924
2021-03-28 10:00:00,2021-03-28 10:00:00,5575
2021-03-28 11:00:00,2021-03-28 11:00:00,5088
2021-03-28 12:00:00,2021-03-28 12:00:00,10487
2021-03-28 13:00:00,2021-03-28 13:00:00,7176
2021-03-28 14:00:00,2021-03-28 14:00:00,6798
2021-03-28 15:00:00,2021-03-28 15:00:00,5676
2021-03-28 16:00:00,2021-03-28 16:00:00,8694
2021-03-28 17:00:00,2021-03-28 17:00:00,12438
2021-03-28 18:00:00,2021-03-28 18:00:00,13452
2021-03-28 19:00:00,2021-03-28 19:00:00,6482
2021-03-28 20:00:00,2021-03-28 20:00:00,7482
2021-03-28 21:00:00,2021-03-28 21:00:00,9035
2021-03-28 22:00:00,2021-03-28 22:00:00,7762
2021-03-28 23:00:00,2021-03-28 23:00:00,8247
2021-03-29 00:00:00,2021-03-29 00:00:00,5547
2021-03-29 01:00:00,2021-03-29 01:00:00,6037
2021-03-29 02:00:00,2021-03-29 02:00:00,5301
2021-03-29 03:00:00,2021-03-29 03:00:00,5440
2021-03-29 04:00:00,2021-03-29 04:00:00,4514
2021-03-29 05:00:00,2021-03-29 05:00:00,5596
2021-03-29 06:00:00,2021-03-29 06:00:00,5812
2021-03-29 07:00:00,2021-03-29 07:00:00,4143
2021-03-29 08:00:00,2021-03-29 08:00:00,4543
2021-03-29 09:00:00,2021-03-29 09:00:00,4240
2021-03-29 10:00:00,2021-03-29 10:00:00,3860
2021-03-29 11:00:00,2021-03-29 11:00:00,4326
2021-03-29 12:00:00,2021-03-29 12:00:00,9643
2021-03-29 13:00:00,2021-03-29 13:00:00,5664
2021-03-29 14:00:00,2021-03-29 14:00:00,5210
2021-03-29 15:00:00,2021-03-29 15:00:00,5735
2021-03-29 16:00:00,2021-03-29 16:00:00,8543
2021-03-29 17:00:00,2021-03-29 17:00:00,5530
2021-03-29 18:00:00,2021-03-29 18:00:00,5859
2021-03-29 19:00:00,2021-03-29 19:00:00,5450
2021-03-29 20:00:00,2021-03-29 20:00:00,5547
2021-03-29 21:00:00,2021-03-29 21:00:00,5333
2021-03-29 22:00:00,2021-03-29 22:00:00,6766
2021-03-29 23:00:00,2021-03-29 23:00:00,5211
2021-03-30 00:00:00,2021-03-30 00:00:00,4637
2021-03-30 01:00:00,2021-03-30 01:00:00,3704
2021-03-30 02:00:00,2021-03-30 02:00:00,4409
2021-03-30 03:00:00,2021-03-30 03:00:00,3853
2021-03-30 04:00:00,2021-03-30 04:00:00,5284
2021-03-30 05:00:00,2021-03-30 05:00:00,5656
2021-03-30 06:00:00,2021-03-30 06:00:00,4692
2021-03-30 07:00:00,2021-03-30 07:00:00,6072
2021-03-30 08:00:00,2021-03-30 08:00:00,5283
2021-03-30 09:00:00,2021-03-30 09:00:00,4241
2021-03-30 10:00:00,2021-03-30 10:00:00,4670
2021-03-30 11:00:00,2021-03-30 11:00:00,4117
2021-03-30 12:00:00,2021-03-30 12:00:00,3902
2021-03-30 13:00:00,2021-03-30 13:00:00,5469
2021-03-30 14:00:00,2021-03-30 14:00:00,5037
2021-03-30 15:00:00,2021-03-30 15:00:00,9733
2021-03-30 16:00:00,2021-03-30 16:00:00,7597
2021-03-30 17:00:00,2021-03-30 17:00:00,7650
2021-03-30 18:00:00,2021-03-30 18:00:00,4601
2021-03-30 19:00:00,2021-03-30 19:00:00,6368
2021-03-30 20:00:00,2021-03-30 20:00:00,8155
2021-03-30 21:00:00,2021-03-30 21:00:00,8307
2021-03-30 22:00:00,2021-03-30 22:00:00,6102
2021-03-30 23:00:00,2021-03-30 23:00:00,6305
2021-03-31 00:00:00,2021-03-31 00:00:00,4488
2021-03-31 01:00:00,2021-03-31 01:00:00,3563
2021-03-31 02:00:00,2021-03-31 02:00:00,6008
2021-03-31 03:00:00,2021-03-31 03:00:00,4613
2021-03-31 04:00:00,2021-03-31 04:00:00,6576
2021-03-31 05:00:00,2021-03-31 05:00:00,5990
2021-03-31 06:00:00,2021-03-31 06:00:00,3694
2021-03-31 07:00:00,2021-03-31 07:00:00,9987
2021-03-31 08:00:00,2021-03-31 08:00:00,6240
2021-03-31 09:00:00,2021-03-31 09:00:00,5462
2021-03-31 10:00:00,2021-03-31 10:00:00,4166
2021-03-31 11:00:00,2021-03-31 11:00:00,8474
2021-03-31 12:00:00,2021-03-31 12:00:00,9265
2021-03-31 13:00:00,2021-03-31 13:00:00,5145
2021-03-31 14:00:00,2021-03-31 14:00:00,6952
2021-03-31 15:00:00,2021-03-31 15:00:00,12850
2021-03-31 16:00:00,2021-03-31 16:00:00,15526
2021-03-31 17:00:00,2021-03-31 17:00:00,12820
2021-03-31 18:00:00,2021-03-31 18:00:00,8356
2021-03-31 19:00:00,2021-03-31 19:00:00,7249
2021-03-31 20:00:00,2021-03-31 20:00:00,8789
2021-03-31 21:00:00,2021-03-31 21:00:00,6499
2021-03-31 22:00:00,2021-03-31 22:00:00,7000
2021-03-31 23:00:00,2021-03-31 23:00:00,7366
2021-04-01 00:00:00,2021-04-01 00:00:00,5357
2021-04-01 01:00:00,2021-04-01 01:00:00,9606
2021-04-01 02:00:00,2021-04-01 02:00:00,9186
2021-04-01 03:00:00,2021-04-01 03:00:00,7027
2021-04-01 04:00:00,2021-04-01 04:00:00,5292
2021-04-01 05:00:00,2021-04-01 05:00:00,5111
2021-04-01 06:00:00,2021-04-01 06:00:00,6855
2021-04-01 07:00:00,2021-04-01 07:00:00,8097
2021-04-01 08:00:00,2021-04-01 08:00:00,4315
2021-04-01 09:00:00,2021-04-01 09:00:00,6472
2021-04-01 10:00:00,2021-04-01 10:00:00,6623
2021-04-01 11:00:00,2021-04-01 11:00:00,6133
2021-04-01 12:00:00,2021-04-01 12:00:00,5469
2021-04-01 13:00:00,2021-04-01 13:00:00,8498
2021-04-01 14:00:00,2021-04-01 14:00:00,7504
2021-04-01 15:00:00,2021-04-01 15:00:00,7411
2021-04-01 16:00:00,2021-04-01 16:00:00,7061
2021-04-01 17:00:00,2021-04-01 17:00:00,6741
2021-04-01 18:00:00,2021-04-01 18:00:00,6605
2021-04-01 19:00:00,2021-04-01 19:00:00,6870
2021-04-01 20:00:00,2021-04-01 20:00:00,6902
2021-04-01 21:00:00,2021-04-01 21:00:00,6142
2021-04-01 22:00:00,2021-04-01 22:00:00,8885
2021-04-01 23:00:00,2021-04-01 23:00:00,7033
2021-04-02 00:00:00,2021-04-02 00:00:00,5770
2021-04-02 01:00:00,2021-04-02 01:00:00,4988
2021-04-02 02:00:00,2021-04-02 02:00:00,5379
2021-04-02 03:00:00,2021-04-02 03:00:00,4038
2021-04-02 04:00:00,2021-04-02 04:00:00,4454
2021-04-02 05:00:00,2021-04-02 05:00:00,4712
2021-04-02 06:00:00,2021-04-02 06:00:00,3806
2021-04-02 07:00:00,2021-04-02 07:00:00,3216
2021-04-02 08:00:00,2021-04-02 08:00:00,3373
2021-04-02 09:00:00,2021-04-02 09:00:00,4659
2021-04-02 10:00:00,2021-04-02 10:00:00,3576
2021-04-02 11:00:00,2021-04-02 11:00:00,4162
2021-04-02 12:00:00,2021-04-02 12:00:00,4065
2021-04-02 13:00:00,2021-04-02 13:00:00,5096
2021-04-02 14:00:00,2021-04-02 14:00:00,4891
2021-04-02 15:00:00,2021-04-02 15:00:00,11711
2021-04-02 16:00:00,2021-04-02 16:00:00,6856
2021-04-02 17:00:00,2021-04-02 17:00:00,7006
2021-04-02 18:00:00,2021-04-02 18:00:00,8111
2021-04-02 19:00:00,2021-04-02 19:00:00,7737
2021-04-02 20:00:00,2021-04-02 20:00:00,6960
2021-04-02 21:00:00,2021-04-02 21:00:00,6254
2021-04-02 22:00:00,2021-04-02 22:00:00,9311
2021-04-02 23:00:00,2021-04-02 23:00:00,5721
2021-04-03 00:00:00,2021-04-03 00:00:00,6115
2021-04-03 01:00:00,2021-04-03 01:00:00,4554
2021-04-03 02:00:00,2021-04-03 02:00:00,4169
2021-04-03 03:00:00,2021-04-03 03:00:00,6724
2021-04-03 04:00:00,2021-04-03 04:00:00,4702
2021-04-03 05:00:00,2021-04-03 05:00:00,4478
2021-04-03 06:00:00,2021-04-03 06:00:00,3505
2021-04-03 07:00:00,2021-04-03 07:00:00,3301
2021-04-03 08:00:00,2021-04-03 08:00:00,3123
2021-04-03 09:00:00,2021-04-03 09:00:00,4004
2021-04-03 10:00:00,2021-04-03 10:00:00,5035
2021-04-03 11:00:00,2021-04-03 11:00:00,4160
2021-04-03 12:00:00,2021-04-03 12:00:00,4445
2021-04-03 13:00:00,2021-04-03 13:00:00,4471
2021-04-03 14:00:00,2021-04-03 14:00:00,4354
2021-04-03 15:00:00,2021-04-03 15:00:00,5827
2021-04-03 16:00:00,2021-04-03 16:00:00,6829
2021-04-03 17:00:00,2021-04-03 17:00:00,7825
2021-04-03 18:00:00,2021-04-03 18:00:00,5827
2021-04-03 19:00:00,2021-04-03 19:00:00,13315
2021-04-03 20:00:00,2021-04-03 20:00:00,7243
2021-04-03 21:00:00,2021-04-03 21:00:00,8177
2021-04-03 22:00:00,2021-04-03 22:00:00,5311
2021-04-03 23:00:00,2021-04-03 23:00:00,5386
2021-04-04 00:00:00,2021-04-04 00:00:00,6828
2021-04-04 01:00:00,2021-04-04 01:00:00,4384
2021-04-04 02:00:00,2021-04-04 02:00:00,5200
2021-04-04 03:00:00,2021-04-04 03:00:00,5661
2021-04-04 04:00:00,2021-04-04 04:00:00,4251
2021-04-04 05:00:00,2021-04-04 05:00:00,5676
2021-04-04 06:00:00,2021-04-04 06:00:00,5277
2021-04-04 07:00:00,2021-04-04 07:00:00,6886
2021-04-04 08:00:00,2021-04-04 08:00:00,10600
2021-04-04 09:00:00,2021-04-04 09:00:00,6436
2021-04-04 10:00:00,2021-04-04 10:00:00,6339
2021-04-04 11:00:00,2021-04-04 11:00:00,6483
2021-04-04 12:00:00,2021-04-04 12:00:00,4787
2021-04-04 13:00:00,2021-04-04 13:00:00,5393
2021-04-04 14:00:00,2021-04-04 14:00:00,6379
2021-04-04 15:00:00,2021-04-04 15:00:00,5478
2021-04-04 16:00:00,2021-04-04 16:00:00,6354
2021-04-04 17:00:00,2021-04-04 17:00:00,6204
2021-04-04 18:00:00,2021-04-04 18:00:00,6316
2021-04-04 19:00:00,2021-04-04 19:00:00,5681
2021-04-04 20:00:00,2021-04-04 20:00:00,5559
2021-04-04 21:00:00,2021-04-04 21:00:00,5579
2021-04-04 22:00:00,2021-04-04 22:00:00,5497
2021-04-04 23:00:00,2021-04-04 23:00:00,6102
2021-04-05 00:00:00,2021-04-05 00:00:00,6189
2021-04-05 01:00:00,2021-04-05 01:00:00,4219
2021-04-05 02:00:00,2021-04-05 02:00:00,3844
2021-04-05 03:00:00,2021-04-05 03:00:00,4573
2021-04-05 04:00:00,2021-04-05 04:00:00,4004
2021-04-05 05:00:00,2021-04-05 05:00:00,4616
2021-04-05 06:00:00,2021-04-05 06:00:00,4863
2021-04-05 07:00:00,2021-04-05 07:00:00,3738
2021-04-05 08:00:00,2021-04-05 08:00:00,3763
2021-04-05 09:00:00,2021-04-05 09:00:00,3851
2021-04-05 10:00:00,2021-04-05 10:00:00,4333
2021-04-05 11:00:00,2021-04-05 11:00:00,5756
2021-04-05 12:00:00,2021-04-05 12:00:00,7455
2021-04-05 13:00:00,2021-04-05 13:00:00,4509
2021-04-05 14:00:00,2021-04-05 14:00:00,6087
2021-04-05 15:00:00,2021-04-05 15:00:00,6484
2021-04-05 16:00:00,2021-04-05 16:00:00,5344
2021-04-05 17:00:00,2021-04-05 17:00:00,7219
2021-04-05 18:00:00,2021-04-05 18:00:00,5838
2021-04-05 19:00:00,2021-04-05 19:00:00,6144
2021-04-05 20:00:00,2021-04-05 20:00:00,7133
2021-04-05 21:00:00,2021-04-05 21:00:00,6815
2021-04-05 22:00:00,2021-04-05 22:00:00,5624
2021-04-05 23:00:00,2021-04-05 23:00:00,4994
2021-04-06 00:00:00,2021-04-06 00:00:00,6020
2021-04-06 01:00:00,2021-04-06 01:00:00,5489
2021-04-06 02:00:00,2021-04-06 02:00:00,3193
2021-04-06 03:00:00,2021-04-06 03:00:00,4391
2021-04-06 04:00:00,2021-04-06 04:00:00,3968
2021-04-06 05:00:00,2021-04-06 05:00:00,3532
2021-04-06 06:00:00,2021-04-06 06:00:00,4177
2021-04-06 07:00:00,2021-04-06 07:00:00,3675
2021-04-06 08:00:00,2021-04-06 08:00:00,3610
2021-04-06 09:00:00,2021-04-06 09:00:00,4758
2021-04-06 10:00:00,2021-04-06 10:00:00,4086
2021-04-06 11:00:00,2021-04-06 11:00:00,4682
2021-04-06 12:00:00,2021-04-06 12:00:00,5877
2021-04-06 13:00:00,2021-04-06 13:00:00,4835
2021-04-06 14:00:00,2021-04-06 14:00:00,7071
2021-04-06 15:00:00,2021-04-06 15:00:00,6415
2021-04-06 16:00:00,2021-04-06 16:00:00,12625
2021-04-06 17:00:00,2021-04-06 17:00:00,9445
2021-04-06 18:00:00,2021-04-06 18:00:00,6828
2021-04-06 19:00:00,2021-04-06 19:00:00,7821
2021-04-06 20:00:00,2021-04-06 20:00:00,6667
2021-04-06 21:00:00,2021-04-06 21:00:00,5414
2021-04-06 22:00:00,2021-04-06 22:00:00,5286
2021-04-06 23:00:00,2021-04-06 23:00:00,5987
2021-04-07 00:00:00,2021-04-07 00:00:00,6493
2021-04-07 01:00:00,2021-04-07 01:00:00,6097
2021-04-07 02:00:00,2021-04-07 02:00:00,4110
2021-04-07 03:00:00,2021-04-07 03:00:00,4066
2021-04-07 04:00:00,2021-04-07 04:00:00,4735
2021-04-07 05:00:00,2021-04-07 05:00:00,3796
2021-04-07 06:00:00,2021-04-07 06:00:00,4127
2021-04-07 07:00:00,2021-04-07 07:00:00,4043
2021-04-07 08:00:00,2021-04-07 08:00:00,3795
2021-04-07 09:00:00,2021-04-07 09:00:00,4696
2021-04-07 10:00:00,2021-04-07 10:00:00,4164
2021-04-07 11:00:00,2021-04-07 11:00:00,6684
2021-04-07 12:00:00,2021-04-07 12:00:00,5989
2021-04-07 13:00:00,2021-04-07 13:00:00,4165
2021-04-07 14:00:00,2021-04-07 14:00:00,6336
2021-04-07 15:00:00,2021-04-07 15:00:00,8531
2021-04-07 16:00:00,2021-04-07 16:00:00,6996
2021-04-07 17:00:00,2021-04-07 17:00:00,10054
2021-04-07 18:00:00,2021-04-07 18:00:00,6915
2021-04-07 19:00:00,2021-04-07 19:00:00,5287
2021-04-07 20:00:00,2021-04-07 20:00:00,13672
2021-04-07 21:00:00,2021-04-07 21:00:00,7626
2021-04-07 22:00:00,2021-04-07 22:00:00,6740
2021-04-07 23:00:00,2021-04-07 23:00:00,12147
2021-04-08 00:00:00,2021-04-08 00:00:00,7128
2021-04-08 01:00:00,2021-04-08 01:00:00,4711
2021-04-08 02:00:00,2021-04-08 02:00:00,4031
2021-04-08 03:00:00,2021-04-08 03:00:00,3491
2021-04-08 04:00:00,2021-04-08 04:00:00,3700
2021-04-08 05:00:00,2021-04-08 05:00:00,3694
2021-04-08 06:00:00,2021-04-08 06:00:00,3655
2021-04-08 07:00:00,2021-04-08 07:00:00,2788
2021-04-08 08:00:00,2021-04-08 08:00:00,4157
2021-04-08 09:00:00,2021-04-08 09:00:00,8546
2021-04-08 10:00:00,2021-04-08 10:00:00,5039
2021-04-08 11:00:00,2021-04-08 11:00:00,4226
2021-04-08 12:00:00,2021-04-08 12:00:00,5306
2021-04-08 13:00:00,2021-04-08 13:00:00,5785
2021-04-08 14:00:00,2021-04-08 14:00:00,4801
2021-04-08 15:00:00,2021-04-08 15:00:00,5943
2021-04-08 16:00:00,2021-04-08 16:00:00,6103
2021-04-08 17:00:00,2021-04-08 17:00:00,6668
2021-04-08 18:00:00,2021-04-08 18:00:00,5451
2021-04-08 19:00:00,2021-04-08 19:00:00,6519
2021-04-08 20:00:00,2021-04-08 20:00:00,7069
2021-04-08 21:00:00,2021-04-08 21:00:00,5203
2021-04-08 22:00:00,2021-04-08 22:00:00,7315
2021-04-08 23:00:00,2021-04-08 23:00:00,5142
2021-04-09 00:00:00,2021-04-09 00:00:00,7636
2021-04-09 01:00:00,2021-04-09 01:00:00,3160
2021-04-09 02:00:00,2021-04-09 02:00:00,3339
2021-04-09 03:00:00,2021-04-09 03:00:00,3668
2021-04-09 04:00:00,2021-04-09 04:00:00,3772
2021-04-09 05:00:00,2021-04-09 05:00:00,4132
2021-04-09 06:00:00,2021-04-09 06:00:00,4115
2021-04-09 07:00:00,2021-04-09 07:00:00,2908
2021-04-09 08:00:00,2021-04-09 08:00:00,4903
2021-04-09 09:00:00,2021-04-09 09:00:00,4148
2021-04-09 10:00:00,2021-04-09 10:00:00,4345
2021-04-09 11:00:00,2021-04-09 11:00:00,4058
2021-04-09 12:00:00,2021-04-09 12:00:00,5171
2021-04-09 13:00:00,2021-04-09 13:00:00,4969
2021-04-09 14:00:00,2021-04-09 14:00:00,8545
2021-04-09 15:00:00,2021-04-09 15:00:00,5933
2021-04-09 16:00:00,2021-04-09 16:00:00,7910
2021-04-09 17:00:00,2021-04-09 17:00:00,13644
2021-04-09 18:00:00,2021-04-09 18:00:00,7478
2021-04-09 19:00:00,2021-04-09 19:00:00,5631
2021-04-09 20:00:00,2021-04-09 20:00:00,5255
2021-04-09 21:00:00,2021-04-09 21:00:00,4615
2021-04-09 22:00:00,2021-04-09 22:00:00,6630
2021-04-09 23:00:00,2021-04-09 23:00:00,4670
2021-04-10 00:00:00,2021-04-10 00:00:00,11141
2021-04-10 01:00:00,2021-04-10 01:00:00,7561
2021-04-10 02:00:00,2021-04-10 02:00:00,7807
2021-04-10 03:00:00,2021-04-10 03:00:00,4046
2021-04-10 04:00:00,2021-04-10 04:00:00,4280
2021-04-10 05:00:00,2021-04-10 05:00:00,9837
2021-04-10 06:00:00,2021-04-10 06:00:00,10439
2021-04-10 07:00:00,2021-04-10 07:00:00,7192
2021-04-10 08:00:00,2021-04-10 08:00:00,4773
2021-04-10 09:00:00,2021-04-10 09:00:00,4663
2021-04-10 10:00:00,2021-04-10 10:00:00,4303
2021-04-10 11:00:00,2021-04-10 11:00:00,4248
2021-04-10 12:00:00,2021-04-10 12:00:00,3446
2021-04-10 13:00:00,2021-04-10 13:00:00,3381
2021-04-10 14:00:00,2021-04-10 14:00:00,5338
2021-04-10 15:00:00,2021-04-10 15:00:00,4197
2021-04-10 16:00:00,2021-04-10 16:00:00,5086
2021-04-10 17:00:00,2021-04-10 17:00:00,7479
2021-04-10 18:00:00,2021-04-10 18:00:00,5818
2021-04-10 19:00:00,2021-04-10 19:00:00,5474
2021-04-10 20:00:00,2021-04-10 20:00:00,4381
2021-04-10 21:00:00,2021-04-10 21:00:00,4144
2021-04-10 22:00:00,2021-04-10 22:00:00,4369
2021-04-10 23:00:00,2021-04-10 23:00:00,4231
2021-04-11 00:00:00,2021-04-11 00:00:00,5756
2021-04-11 01:00:00,2021-04-11 01:00:00,3669
2021-04-11 02:00:00,2021-04-11 02:00:00,3942
2021-04-11 03:00:00,2021-04-11 03:00:00,3480
2021-04-11 04:00:00,2021-04-11 04:00:00,2850
2021-04-11 05:00:00,2021-04-11 05:00:00,3232
2021-04-11 06:00:00,2021-04-11 06:00:00,3442
2021-04-11 07:00:00,2021-04-11 07:00:00,5695
2021-04-11 08:00:00,2021-04-11 08:00:00,4733
2021-04-11 09:00:00,2021-04-11 09:00:00,4140
2021-04-11 10:00:00,2021-04-11 10:00:00,5471
2021-04-11 11:00:00,2021-04-11 11:00:00,4585
2021-04-11 12:00:00,2021-04-11 12:00:00,11479
2021-04-11 13:00:00,2021-04-11 13:00:00,4427
2021-04-11 14:00:00,2021-04-11 14:00:00,4642
2021-04-11 15:00:00,2021-04-11 15:00:00,5908
2021-04-11 16:00:00,2021-04-11 16:00:00,4763
2021-04-11 17:00:00,2021-04-11 17:00:00,7305
2021-04-11 18:00:00,2021-04-11 18:00:00,4443
2021-04-11 19:00:00,2021-04-11 19:00:00,5803
2021-04-11 20:00:00,2021-04-11 20:00:00,6113
2021-04-11 21:00:00,2021-04-11 21:00:00,4732
2021-04-11 22:00:00,2021-04-11 22:00:00,5194
2021-04-11 23:00:00,2021-04-11 23:00:00,3639
2021-04-12 00:00:00,2021-04-12 00:00:00,6223
2021-04-12 01:00:00,2021-04-12 01:00:00,4192
2021-04-12 02:00:00,2021-04-12 02:00:00,4099
2021-04-12 03:00:00,2021-04-12 03:00:00,3393
2021-04-12 04:00:00,2021-04-12 04:00:00,3513
2021-04-12 05:00:00,2021-04-12 05:00:00,3203
2021-04-12 06:00:00,2021-04-12 06:00:00,3809
2021-04-12 07:00:00,2021-04-12 07:00:00,5448
2021-04-12 08:00:00,2021-04-12 08:00:00,4044
2021-04-12 09:00:00,2021-04-12 09:00:00,4368
2021-04-12 10:00:00,2021-04-12 10:00:00,3874
2021-04-12 11:00:00,2021-04-12 11:00:00,4354
2021-04-12 12:00:00,2021-04-12 12:00:00,4288
2021-04-12 13:00:00,2021-04-12 13:00:00,4140
2021-04-12 14:00:00,2021-04-12 14:00:00,4786
2021-04-12 15:00:00,2021-04-12 15:00:00,3468
2021-04-12 16:00:00,2021-04-12 16:00:00,5125
2021-04-12 17:00:00,2021-04-12 17:00:00,5646
2021-04-12 18:00:00,2021-04-12 18:00:00,5666
2021-04-12 19:00:00,2021-04-12 19:00:00,5706
2021-04-12 20:00:00,2021-04-12 20:00:00,4887
2021-04-12 21:00:00,2021-04-12 21:00:00,6022
2021-04-12 22:00:00,2021-04-12 22:00:00,5425
