start_time,datetime,staking_validator_total
2024-02-06 03:00:00,2024-02-06 03:00:00,1235416
2024-02-06 04:00:00,2024-02-06 04:00:00,1235727
2024-02-06 05:00:00,2024-02-06 05:00:00,1235789
2024-02-06 06:00:00,2024-02-06 06:00:00,1235815
2024-02-06 07:00:00,2024-02-06 07:00:00,1235829
2024-02-06 08:00:00,2024-02-06 08:00:00,1235911
2024-02-06 09:00:00,2024-02-06 09:00:00,1236063
2024-02-06 10:00:00,2024-02-06 10:00:00,1236088
2024-02-06 11:00:00,2024-02-06 11:00:00,1236155
2024-02-06 12:00:00,2024-02-06 12:00:00,1236274
2024-02-06 13:00:00,2024-02-06 13:00:00,1236304
2024-02-06 14:00:00,2024-02-06 14:00:00,1236382
2024-02-06 15:00:00,2024-02-06 15:00:00,1236502
2024-02-06 16:00:00,2024-02-06 16:00:00,1236550
2024-02-06 17:00:00,2024-02-06 17:00:00,1236638
2024-02-06 18:00:00,2024-02-06 18:00:00,1236704
2024-02-06 19:00:00,2024-02-06 19:00:00,1236723
2024-02-06 20:00:00,2024-02-06 20:00:00,1236844
2024-02-06 21:00:00,2024-02-06 21:00:00,1237049
2024-02-06 22:00:00,2024-02-06 22:00:00,1237432
2024-02-06 23:00:00,2024-02-06 23:00:00,1237514
2024-02-07 00:00:00,2024-02-07 00:00:00,1238125
2024-02-07 01:00:00,2024-02-07 01:00:00,1238148
2024-02-07 02:00:00,2024-02-07 02:00:00,1238181
2024-02-07 03:00:00,2024-02-07 03:00:00,1238330
2024-02-07 04:00:00,2024-02-07 04:00:00,1238412
2024-02-07 05:00:00,2024-02-07 05:00:00,1239008
2024-02-07 06:00:00,2024-02-07 06:00:00,1239146
2024-02-07 07:00:00,2024-02-07 07:00:00,1239253
2024-02-07 08:00:00,2024-02-07 08:00:00,1239424
2024-02-07 09:00:00,2024-02-07 09:00:00,1239615
2024-02-07 10:00:00,2024-02-07 10:00:00,1239918
2024-02-07 11:00:00,2024-02-07 11:00:00,1240222
2024-02-07 12:00:00,2024-02-07 12:00:00,1240911
2024-02-07 13:00:00,2024-02-07 13:00:00,1241257
2024-02-07 14:00:00,2024-02-07 14:00:00,1241516
2024-02-07 15:00:00,2024-02-07 15:00:00,1241775
2024-02-07 16:00:00,2024-02-07 16:00:00,1241824
2024-02-07 17:00:00,2024-02-07 17:00:00,1241825
2024-02-07 18:00:00,2024-02-07 18:00:00,1242430
2024-02-07 19:00:00,2024-02-07 19:00:00,1242569
2024-02-07 20:00:00,2024-02-07 20:00:00,1242781
2024-02-07 21:00:00,2024-02-07 21:00:00,1242828
2024-02-07 22:00:00,2024-02-07 22:00:00,1243176
2024-02-07 23:00:00,2024-02-07 23:00:00,1243428
2024-02-08 00:00:00,2024-02-08 00:00:00,1243925
2024-02-08 01:00:00,2024-02-08 01:00:00,1244796
2024-02-08 02:00:00,2024-02-08 02:00:00,1245216
2024-02-08 03:00:00,2024-02-08 03:00:00,1245521
2024-02-08 04:00:00,2024-02-08 04:00:00,1245676
2024-02-08 05:00:00,2024-02-08 05:00:00,1245755
2024-02-08 06:00:00,2024-02-08 06:00:00,1245895
2024-02-08 07:00:00,2024-02-08 07:00:00,1246058
2024-02-08 08:00:00,2024-02-08 08:00:00,1246133
2024-02-08 09:00:00,2024-02-08 09:00:00,1246222
2024-02-08 10:00:00,2024-02-08 10:00:00,1246235
2024-02-08 11:00:00,2024-02-08 11:00:00,1246294
2024-02-08 12:00:00,2024-02-08 12:00:00,1246473
2024-02-08 13:00:00,2024-02-08 13:00:00,1246546
2024-02-08 14:00:00,2024-02-08 14:00:00,1246768
2024-02-08 15:00:00,2024-02-08 15:00:00,1246927
2024-02-08 16:00:00,2024-02-08 16:00:00,1247152
2024-02-08 17:00:00,2024-02-08 17:00:00,1247188
2024-02-08 18:00:00,2024-02-08 18:00:00,1247194
2024-02-08 19:00:00,2024-02-08 19:00:00,1247371
2024-02-08 20:00:00,2024-02-08 20:00:00,1247454
2024-02-08 21:00:00,2024-02-08 21:00:00,1247646
2024-02-08 22:00:00,2024-02-08 22:00:00,1247935
2024-02-08 23:00:00,2024-02-08 23:00:00,1247999
2024-02-09 00:00:00,2024-02-09 00:00:00,1248120
2024-02-09 01:00:00,2024-02-09 01:00:00,1248126
2024-02-09 02:00:00,2024-02-09 02:00:00,1248151
2024-02-09 03:00:00,2024-02-09 03:00:00,1248466
2024-02-09 04:00:00,2024-02-09 04:00:00,1248497
2024-02-09 05:00:00,2024-02-09 05:00:00,1248773
2024-02-09 06:00:00,2024-02-09 06:00:00,1249396
2024-02-09 07:00:00,2024-02-09 07:00:00,1249812
2024-02-09 08:00:00,2024-02-09 08:00:00,1250012
2024-02-09 09:00:00,2024-02-09 09:00:00,1250053
2024-02-09 10:00:00,2024-02-09 10:00:00,1250230
2024-02-09 11:00:00,2024-02-09 11:00:00,1251047
2024-02-09 12:00:00,2024-02-09 12:00:00,1251368
2024-02-09 13:00:00,2024-02-09 13:00:00,1251589
2024-02-09 14:00:00,2024-02-09 14:00:00,1251870
2024-02-09 15:00:00,2024-02-09 15:00:00,1251983
2024-02-09 16:00:00,2024-02-09 16:00:00,1252018
2024-02-09 17:00:00,2024-02-09 17:00:00,1252248
2024-02-09 18:00:00,2024-02-09 18:00:00,1252266
2024-02-09 19:00:00,2024-02-09 19:00:00,1252453
2024-02-09 20:00:00,2024-02-09 20:00:00,1252543
2024-02-09 21:00:00,2024-02-09 21:00:00,1252787
2024-02-09 22:00:00,2024-02-09 22:00:00,1253310
2024-02-09 23:00:00,2024-02-09 23:00:00,1253454
2024-02-10 00:00:00,2024-02-10 00:00:00,1253544
2024-02-10 01:00:00,2024-02-10 01:00:00,1253700
2024-02-10 02:00:00,2024-02-10 02:00:00,1253903
2024-02-10 03:00:00,2024-02-10 03:00:00,1253993
2024-02-10 04:00:00,2024-02-10 04:00:00,1253997
2024-02-10 05:00:00,2024-02-10 05:00:00,1254066
2024-02-10 06:00:00,2024-02-10 06:00:00,1254175
2024-02-10 07:00:00,2024-02-10 07:00:00,1254219
2024-02-10 08:00:00,2024-02-10 08:00:00,1254226
2024-02-10 09:00:00,2024-02-10 09:00:00,1254317
2024-02-10 10:00:00,2024-02-10 10:00:00,1254323
2024-02-10 11:00:00,2024-02-10 11:00:00,1254342
2024-02-10 12:00:00,2024-02-10 12:00:00,1255469
2024-02-10 13:00:00,2024-02-10 13:00:00,1256255
2024-02-10 14:00:00,2024-02-10 14:00:00,1256384
2024-02-10 15:00:00,2024-02-10 15:00:00,1256570
2024-02-10 16:00:00,2024-02-10 16:00:00,1256710
2024-02-10 17:00:00,2024-02-10 17:00:00,1256727
2024-02-10 18:00:00,2024-02-10 18:00:00,1256882
2024-02-10 19:00:00,2024-02-10 19:00:00,1256991
2024-02-10 20:00:00,2024-02-10 20:00:00,1257050
2024-02-10 21:00:00,2024-02-10 21:00:00,1257057
2024-02-10 22:00:00,2024-02-10 22:00:00,1257509
2024-02-10 23:00:00,2024-02-10 23:00:00,1257612
2024-02-11 00:00:00,2024-02-11 00:00:00,1257626
2024-02-11 01:00:00,2024-02-11 01:00:00,1257719
2024-02-11 02:00:00,2024-02-11 02:00:00,1257745
2024-02-11 03:00:00,2024-02-11 03:00:00,1258361
2024-02-11 04:00:00,2024-02-11 04:00:00,1258563
2024-02-11 05:00:00,2024-02-11 05:00:00,1258682
2024-02-11 06:00:00,2024-02-11 06:00:00,1258703
2024-02-11 07:00:00,2024-02-11 07:00:00,1258716
2024-02-11 08:00:00,2024-02-11 08:00:00,1258737
2024-02-11 09:00:00,2024-02-11 09:00:00,1259059
2024-02-11 10:00:00,2024-02-11 10:00:00,1259082
2024-02-11 11:00:00,2024-02-11 11:00:00,1259124
2024-02-11 12:00:00,2024-02-11 12:00:00,1259353
2024-02-11 13:00:00,2024-02-11 13:00:00,1259449
2024-02-11 14:00:00,2024-02-11 14:00:00,1259456
2024-02-11 15:00:00,2024-02-11 15:00:00,1259472
2024-02-11 16:00:00,2024-02-11 16:00:00,1259576
2024-02-11 17:00:00,2024-02-11 17:00:00,1259589
2024-02-11 18:00:00,2024-02-11 18:00:00,1259599
2024-02-11 19:00:00,2024-02-11 19:00:00,1259863
2024-02-11 20:00:00,2024-02-11 20:00:00,1259873
2024-02-11 21:00:00,2024-02-11 21:00:00,1259920
2024-02-11 22:00:00,2024-02-11 22:00:00,1260131
2024-02-11 23:00:00,2024-02-11 23:00:00,1260148
2024-02-12 00:00:00,2024-02-12 00:00:00,1260155
2024-02-12 01:00:00,2024-02-12 01:00:00,1260161
2024-02-12 02:00:00,2024-02-12 02:00:00,1260258
2024-02-12 03:00:00,2024-02-12 03:00:00,1260266
2024-02-12 04:00:00,2024-02-12 04:00:00,1260459
2024-02-12 05:00:00,2024-02-12 05:00:00,1260598
2024-02-12 06:00:00,2024-02-12 06:00:00,1260605
2024-02-12 07:00:00,2024-02-12 07:00:00,1260617
2024-02-12 08:00:00,2024-02-12 08:00:00,1260668
2024-02-12 09:00:00,2024-02-12 09:00:00,1260825
2024-02-12 10:00:00,2024-02-12 10:00:00,1260883
2024-02-12 11:00:00,2024-02-12 11:00:00,1260891
2024-02-12 12:00:00,2024-02-12 12:00:00,1261389
2024-02-12 13:00:00,2024-02-12 13:00:00,1261481
2024-02-12 14:00:00,2024-02-12 14:00:00,1261803
2024-02-12 15:00:00,2024-02-12 15:00:00,1262038
2024-02-12 16:00:00,2024-02-12 16:00:00,1262354
2024-02-12 17:00:00,2024-02-12 17:00:00,1262494
2024-02-12 18:00:00,2024-02-12 18:00:00,1262607
2024-02-12 19:00:00,2024-02-12 19:00:00,1262704
2024-02-12 20:00:00,2024-02-12 20:00:00,1262819
2024-02-12 21:00:00,2024-02-12 21:00:00,1262823
2024-02-12 22:00:00,2024-02-12 22:00:00,1262975
2024-02-12 23:00:00,2024-02-12 23:00:00,1262979
2024-02-13 00:00:00,2024-02-13 00:00:00,1262984
2024-02-13 01:00:00,2024-02-13 01:00:00,1262995
2024-02-13 02:00:00,2024-02-13 02:00:00,1263288
2024-02-13 03:00:00,2024-02-13 03:00:00,1263550
2024-02-13 04:00:00,2024-02-13 04:00:00,1263783
2024-02-13 05:00:00,2024-02-13 05:00:00,1263925
2024-02-13 06:00:00,2024-02-13 06:00:00,1263952
2024-02-13 07:00:00,2024-02-13 07:00:00,1264092
2024-02-13 08:00:00,2024-02-13 08:00:00,1264142
2024-02-13 09:00:00,2024-02-13 09:00:00,1264229
2024-02-13 10:00:00,2024-02-13 10:00:00,1264289
2024-02-13 11:00:00,2024-02-13 11:00:00,1264302
2024-02-13 12:00:00,2024-02-13 12:00:00,1264916
2024-02-13 13:00:00,2024-02-13 13:00:00,1264933
2024-02-13 14:00:00,2024-02-13 14:00:00,1264943
2024-02-13 15:00:00,2024-02-13 15:00:00,1265044
2024-02-13 16:00:00,2024-02-13 16:00:00,1266084
2024-02-13 17:00:00,2024-02-13 17:00:00,1266100
2024-02-13 18:00:00,2024-02-13 18:00:00,1266219
2024-02-13 19:00:00,2024-02-13 19:00:00,1266276
2024-02-13 20:00:00,2024-02-13 20:00:00,1266291
2024-02-13 21:00:00,2024-02-13 21:00:00,1266830
2024-02-13 22:00:00,2024-02-13 22:00:00,1266992
2024-02-13 23:00:00,2024-02-13 23:00:00,1267812
2024-02-14 00:00:00,2024-02-14 00:00:00,1267940
2024-02-14 01:00:00,2024-02-14 01:00:00,1268102
2024-02-14 02:00:00,2024-02-14 02:00:00,1268204
2024-02-14 03:00:00,2024-02-14 03:00:00,1268454
2024-02-14 04:00:00,2024-02-14 04:00:00,1268553
2024-02-14 05:00:00,2024-02-14 05:00:00,1268560
2024-02-14 06:00:00,2024-02-14 06:00:00,1268643
2024-02-14 07:00:00,2024-02-14 07:00:00,1268690
2024-02-14 08:00:00,2024-02-14 08:00:00,1268709
2024-02-14 09:00:00,2024-02-14 09:00:00,1268796
2024-02-14 10:00:00,2024-02-14 10:00:00,1268912
2024-02-14 11:00:00,2024-02-14 11:00:00,1269077
2024-02-14 12:00:00,2024-02-14 12:00:00,1269154
2024-02-14 13:00:00,2024-02-14 13:00:00,1269164
2024-02-14 14:00:00,2024-02-14 14:00:00,1269180
2024-02-14 15:00:00,2024-02-14 15:00:00,1269307
2024-02-14 16:00:00,2024-02-14 16:00:00,1269371
2024-02-14 17:00:00,2024-02-14 17:00:00,1269544
2024-02-14 18:00:00,2024-02-14 18:00:00,1269572
2024-02-14 19:00:00,2024-02-14 19:00:00,1269800
2024-02-14 20:00:00,2024-02-14 20:00:00,1269963
2024-02-14 21:00:00,2024-02-14 21:00:00,1270132
2024-02-14 22:00:00,2024-02-14 22:00:00,1270371
2024-02-14 23:00:00,2024-02-14 23:00:00,1270766
2024-02-15 00:00:00,2024-02-15 00:00:00,1270798
2024-02-15 01:00:00,2024-02-15 01:00:00,1270937
2024-02-15 02:00:00,2024-02-15 02:00:00,1270951
2024-02-15 03:00:00,2024-02-15 03:00:00,1270971
2024-02-15 04:00:00,2024-02-15 04:00:00,1271056
2024-02-15 05:00:00,2024-02-15 05:00:00,1271065
2024-02-15 06:00:00,2024-02-15 06:00:00,1271109
2024-02-15 07:00:00,2024-02-15 07:00:00,1271159
2024-02-15 08:00:00,2024-02-15 08:00:00,1271267
2024-02-15 09:00:00,2024-02-15 09:00:00,1271589
2024-02-15 10:00:00,2024-02-15 10:00:00,1271828
2024-02-15 11:00:00,2024-02-15 11:00:00,1271875
2024-02-15 12:00:00,2024-02-15 12:00:00,1272588
2024-02-15 13:00:00,2024-02-15 13:00:00,1272610
2024-02-15 14:00:00,2024-02-15 14:00:00,1272620
2024-02-15 15:00:00,2024-02-15 15:00:00,1272672
2024-02-15 16:00:00,2024-02-15 16:00:00,1273050
2024-02-15 17:00:00,2024-02-15 17:00:00,1273258
2024-02-15 18:00:00,2024-02-15 18:00:00,1273284
2024-02-15 19:00:00,2024-02-15 19:00:00,1273308
2024-02-15 20:00:00,2024-02-15 20:00:00,1273463
2024-02-15 21:00:00,2024-02-15 21:00:00,1273471
2024-02-15 22:00:00,2024-02-15 22:00:00,1273625
2024-02-15 23:00:00,2024-02-15 23:00:00,1273678
2024-02-16 00:00:00,2024-02-16 00:00:00,1273706
2024-02-16 01:00:00,2024-02-16 01:00:00,1273740
2024-02-16 02:00:00,2024-02-16 02:00:00,1273906
2024-02-16 03:00:00,2024-02-16 03:00:00,1274209
2024-02-16 04:00:00,2024-02-16 04:00:00,1274221
2024-02-16 05:00:00,2024-02-16 05:00:00,1274238
2024-02-16 06:00:00,2024-02-16 06:00:00,1274364
2024-02-16 07:00:00,2024-02-16 07:00:00,1274595
2024-02-16 08:00:00,2024-02-16 08:00:00,1274795
2024-02-16 09:00:00,2024-02-16 09:00:00,1274978
2024-02-16 10:00:00,2024-02-16 10:00:00,1275259
2024-02-16 11:00:00,2024-02-16 11:00:00,1275315
2024-02-16 12:00:00,2024-02-16 12:00:00,1275365
2024-02-16 13:00:00,2024-02-16 13:00:00,1275536
2024-02-16 14:00:00,2024-02-16 14:00:00,1275594
2024-02-16 15:00:00,2024-02-16 15:00:00,1275610
2024-02-16 16:00:00,2024-02-16 16:00:00,1275741
2024-02-16 17:00:00,2024-02-16 17:00:00,1275853
2024-02-16 18:00:00,2024-02-16 18:00:00,1275878
2024-02-16 19:00:00,2024-02-16 19:00:00,1276042
2024-02-16 20:00:00,2024-02-16 20:00:00,1276045
2024-02-16 21:00:00,2024-02-16 21:00:00,1276363
2024-02-16 22:00:00,2024-02-16 22:00:00,1276678
2024-02-16 23:00:00,2024-02-16 23:00:00,1276776
2024-02-17 00:00:00,2024-02-17 00:00:00,1276904
2024-02-17 01:00:00,2024-02-17 01:00:00,1276948
2024-02-17 02:00:00,2024-02-17 02:00:00,1276951
2024-02-17 03:00:00,2024-02-17 03:00:00,1277024
2024-02-17 04:00:00,2024-02-17 04:00:00,1277147
2024-02-17 05:00:00,2024-02-17 05:00:00,1277282
2024-02-17 06:00:00,2024-02-17 06:00:00,1277294
2024-02-17 07:00:00,2024-02-17 07:00:00,1277378
2024-02-17 08:00:00,2024-02-17 08:00:00,1277379
2024-02-17 09:00:00,2024-02-17 09:00:00,1278134
2024-02-17 10:00:00,2024-02-17 10:00:00,1278148
2024-02-17 11:00:00,2024-02-17 11:00:00,1278174
2024-02-17 12:00:00,2024-02-17 12:00:00,1278198
2024-02-17 13:00:00,2024-02-17 13:00:00,1278225
2024-02-17 14:00:00,2024-02-17 14:00:00,1278245
2024-02-17 15:00:00,2024-02-17 15:00:00,1278414
2024-02-17 16:00:00,2024-02-17 16:00:00,1278584
2024-02-17 17:00:00,2024-02-17 17:00:00,1278880
2024-02-17 18:00:00,2024-02-17 18:00:00,1278887
2024-02-17 19:00:00,2024-02-17 19:00:00,1278932
2024-02-17 20:00:00,2024-02-17 20:00:00,1278937
2024-02-17 21:00:00,2024-02-17 21:00:00,1278959
2024-02-17 22:00:00,2024-02-17 22:00:00,1279493
2024-02-17 23:00:00,2024-02-17 23:00:00,1279533
2024-02-18 00:00:00,2024-02-18 00:00:00,1279562
2024-02-18 01:00:00,2024-02-18 01:00:00,1279655
2024-02-18 02:00:00,2024-02-18 02:00:00,1279661
2024-02-18 03:00:00,2024-02-18 03:00:00,1279744
2024-02-18 04:00:00,2024-02-18 04:00:00,1279823
2024-02-18 05:00:00,2024-02-18 05:00:00,1279885
2024-02-18 06:00:00,2024-02-18 06:00:00,1279979
2024-02-18 07:00:00,2024-02-18 07:00:00,1279985
2024-02-18 08:00:00,2024-02-18 08:00:00,1279996
2024-02-18 09:00:00,2024-02-18 09:00:00,1280091
2024-02-18 10:00:00,2024-02-18 10:00:00,1280102
2024-02-18 11:00:00,2024-02-18 11:00:00,1280121
2024-02-18 12:00:00,2024-02-18 12:00:00,1280321
2024-02-18 13:00:00,2024-02-18 13:00:00,1280360
2024-02-18 14:00:00,2024-02-18 14:00:00,1280382
2024-02-18 15:00:00,2024-02-18 15:00:00,1280394
2024-02-18 16:00:00,2024-02-18 16:00:00,1280487
2024-02-18 17:00:00,2024-02-18 17:00:00,1280503
2024-02-18 18:00:00,2024-02-18 18:00:00,1280588
2024-02-18 19:00:00,2024-02-18 19:00:00,1280589
2024-02-18 20:00:00,2024-02-18 20:00:00,1280632
2024-02-18 21:00:00,2024-02-18 21:00:00,1280790
2024-02-18 22:00:00,2024-02-18 22:00:00,1280938
2024-02-18 23:00:00,2024-02-18 23:00:00,1280942
2024-02-19 00:00:00,2024-02-19 00:00:00,1280956
2024-02-19 01:00:00,2024-02-19 01:00:00,1281181
2024-02-19 02:00:00,2024-02-19 02:00:00,1281202
2024-02-19 03:00:00,2024-02-19 03:00:00,1281218
2024-02-19 04:00:00,2024-02-19 04:00:00,1281308
2024-02-19 05:00:00,2024-02-19 05:00:00,1281346
2024-02-19 06:00:00,2024-02-19 06:00:00,1281465
2024-02-19 07:00:00,2024-02-19 07:00:00,1281488
2024-02-19 08:00:00,2024-02-19 08:00:00,1281493
2024-02-19 09:00:00,2024-02-19 09:00:00,1281503
2024-02-19 10:00:00,2024-02-19 10:00:00,1281513
2024-02-19 11:00:00,2024-02-19 11:00:00,1281605
2024-02-19 12:00:00,2024-02-19 12:00:00,1281677
2024-02-19 13:00:00,2024-02-19 13:00:00,1281706
2024-02-19 14:00:00,2024-02-19 14:00:00,1281757
2024-02-19 15:00:00,2024-02-19 15:00:00,1281781
2024-02-19 16:00:00,2024-02-19 16:00:00,1281790
2024-02-19 17:00:00,2024-02-19 17:00:00,1281803
2024-02-19 18:00:00,2024-02-19 18:00:00,1281903
2024-02-19 19:00:00,2024-02-19 19:00:00,1281932
2024-02-19 20:00:00,2024-02-19 20:00:00,1281944
2024-02-19 21:00:00,2024-02-19 21:00:00,1281956
2024-02-19 22:00:00,2024-02-19 22:00:00,1282180
2024-02-19 23:00:00,2024-02-19 23:00:00,1282360
2024-02-20 00:00:00,2024-02-20 00:00:00,1282445
2024-02-20 01:00:00,2024-02-20 01:00:00,1282489
2024-02-20 02:00:00,2024-02-20 02:00:00,1282559
2024-02-20 03:00:00,2024-02-20 03:00:00,1282614
2024-02-20 04:00:00,2024-02-20 04:00:00,1282784
2024-02-20 05:00:00,2024-02-20 05:00:00,1283095
2024-02-20 06:00:00,2024-02-20 06:00:00,1283367
2024-02-20 07:00:00,2024-02-20 07:00:00,1283576
2024-02-20 08:00:00,2024-02-20 08:00:00,1283589
2024-02-20 09:00:00,2024-02-20 09:00:00,1283599
2024-02-20 10:00:00,2024-02-20 10:00:00,1284082
2024-02-20 11:00:00,2024-02-20 11:00:00,1284090
2024-02-20 12:00:00,2024-02-20 12:00:00,1284209
2024-02-20 13:00:00,2024-02-20 13:00:00,1284263
2024-02-20 14:00:00,2024-02-20 14:00:00,1284650
2024-02-20 15:00:00,2024-02-20 15:00:00,1284703
2024-02-20 16:00:00,2024-02-20 16:00:00,1284787
2024-02-20 17:00:00,2024-02-20 17:00:00,1284800
2024-02-20 18:00:00,2024-02-20 18:00:00,1284844
2024-02-20 19:00:00,2024-02-20 19:00:00,1284881
2024-02-20 20:00:00,2024-02-20 20:00:00,1284961
2024-02-20 21:00:00,2024-02-20 21:00:00,1284969
2024-02-20 22:00:00,2024-02-20 22:00:00,1285187
2024-02-20 23:00:00,2024-02-20 23:00:00,1285212
2024-02-21 00:00:00,2024-02-21 00:00:00,1285330
2024-02-21 01:00:00,2024-02-21 01:00:00,1285344
2024-02-21 02:00:00,2024-02-21 02:00:00,1285432
2024-02-21 03:00:00,2024-02-21 03:00:00,1285453
2024-02-21 04:00:00,2024-02-21 04:00:00,1285471
2024-02-21 05:00:00,2024-02-21 05:00:00,1285485
2024-02-21 06:00:00,2024-02-21 06:00:00,1285511
2024-02-21 07:00:00,2024-02-21 07:00:00,1285632
2024-02-21 08:00:00,2024-02-21 08:00:00,1285763
2024-02-21 09:00:00,2024-02-21 09:00:00,1285916
2024-02-21 10:00:00,2024-02-21 10:00:00,1285965
2024-02-21 11:00:00,2024-02-21 11:00:00,1286028
2024-02-21 12:00:00,2024-02-21 12:00:00,1286392
2024-02-21 13:00:00,2024-02-21 13:00:00,1286411
2024-02-21 14:00:00,2024-02-21 14:00:00,1286448
2024-02-21 15:00:00,2024-02-21 15:00:00,1286600
2024-02-21 16:00:00,2024-02-21 16:00:00,1286630
2024-02-21 17:00:00,2024-02-21 17:00:00,1286648
2024-02-21 18:00:00,2024-02-21 18:00:00,1286715
2024-02-21 19:00:00,2024-02-21 19:00:00,1286728
2024-02-21 20:00:00,2024-02-21 20:00:00,1286734
2024-02-21 21:00:00,2024-02-21 21:00:00,1286765
2024-02-21 22:00:00,2024-02-21 22:00:00,1286973
2024-02-21 23:00:00,2024-02-21 23:00:00,1286974
2024-02-22 00:00:00,2024-02-22 00:00:00,1287060
2024-02-22 01:00:00,2024-02-22 01:00:00,1287074
2024-02-22 02:00:00,2024-02-22 02:00:00,1287128
2024-02-22 03:00:00,2024-02-22 03:00:00,1287239
2024-02-22 04:00:00,2024-02-22 04:00:00,1287267
2024-02-22 05:00:00,2024-02-22 05:00:00,1287316
2024-02-22 06:00:00,2024-02-22 06:00:00,1287397
2024-02-22 07:00:00,2024-02-22 07:00:00,1287433
2024-02-22 08:00:00,2024-02-22 08:00:00,1287543
2024-02-22 09:00:00,2024-02-22 09:00:00,1287566
2024-02-22 10:00:00,2024-02-22 10:00:00,1287585
2024-02-22 11:00:00,2024-02-22 11:00:00,1287605
2024-02-22 12:00:00,2024-02-22 12:00:00,1288708
2024-02-22 13:00:00,2024-02-22 13:00:00,1288717
2024-02-22 14:00:00,2024-02-22 14:00:00,1288747
2024-02-22 15:00:00,2024-02-22 15:00:00,1288788
2024-02-22 16:00:00,2024-02-22 16:00:00,1288811
2024-02-22 17:00:00,2024-02-22 17:00:00,1288848
2024-02-22 18:00:00,2024-02-22 18:00:00,1288856
2024-02-22 19:00:00,2024-02-22 19:00:00,1288881
2024-02-22 20:00:00,2024-02-22 20:00:00,1288901
2024-02-22 21:00:00,2024-02-22 21:00:00,1288965
2024-02-22 22:00:00,2024-02-22 22:00:00,1289158
2024-02-22 23:00:00,2024-02-22 23:00:00,1289175
2024-02-23 00:00:00,2024-02-23 00:00:00,1289232
2024-02-23 01:00:00,2024-02-23 01:00:00,1289446
2024-02-23 02:00:00,2024-02-23 02:00:00,1289490
2024-02-23 03:00:00,2024-02-23 03:00:00,1289565
2024-02-23 04:00:00,2024-02-23 04:00:00,1289819
2024-02-23 05:00:00,2024-02-23 05:00:00,1290073
2024-02-23 06:00:00,2024-02-23 06:00:00,1290173
2024-02-23 07:00:00,2024-02-23 07:00:00,1290194
2024-02-23 08:00:00,2024-02-23 08:00:00,1290231
2024-02-23 09:00:00,2024-02-23 09:00:00,1290265
2024-02-23 10:00:00,2024-02-23 10:00:00,1290331
2024-02-23 11:00:00,2024-02-23 11:00:00,1290352
2024-02-23 12:00:00,2024-02-23 12:00:00,1290389
2024-02-23 13:00:00,2024-02-23 13:00:00,1290400
2024-02-23 14:00:00,2024-02-23 14:00:00,1290432
2024-02-23 15:00:00,2024-02-23 15:00:00,1290481
2024-02-23 16:00:00,2024-02-23 16:00:00,1290548
2024-02-23 17:00:00,2024-02-23 17:00:00,1290591
2024-02-23 18:00:00,2024-02-23 18:00:00,1290602
2024-02-23 19:00:00,2024-02-23 19:00:00,1290622
2024-02-23 20:00:00,2024-02-23 20:00:00,1290642
2024-02-23 21:00:00,2024-02-23 21:00:00,1290995
2024-02-23 22:00:00,2024-02-23 22:00:00,1291231
2024-02-23 23:00:00,2024-02-23 23:00:00,1291348
2024-02-24 00:00:00,2024-02-24 00:00:00,1291360
2024-02-24 01:00:00,2024-02-24 01:00:00,1291446
2024-02-24 02:00:00,2024-02-24 02:00:00,1291461
2024-02-24 03:00:00,2024-02-24 03:00:00,1291472
2024-02-24 04:00:00,2024-02-24 04:00:00,1291564
2024-02-24 05:00:00,2024-02-24 05:00:00,1291664
2024-02-24 06:00:00,2024-02-24 06:00:00,1291678
2024-02-24 07:00:00,2024-02-24 07:00:00,1291779
2024-02-24 08:00:00,2024-02-24 08:00:00,1291789
2024-02-24 09:00:00,2024-02-24 09:00:00,1291797
2024-02-24 10:00:00,2024-02-24 10:00:00,1291851
2024-02-24 11:00:00,2024-02-24 11:00:00,1291979
2024-02-24 12:00:00,2024-02-24 12:00:00,1292075
2024-02-24 13:00:00,2024-02-24 13:00:00,1292094
2024-02-24 14:00:00,2024-02-24 14:00:00,1292109
2024-02-24 15:00:00,2024-02-24 15:00:00,1292140
2024-02-24 16:00:00,2024-02-24 16:00:00,1292215
2024-02-24 17:00:00,2024-02-24 17:00:00,1292246
2024-02-24 18:00:00,2024-02-24 18:00:00,1292250
2024-02-24 19:00:00,2024-02-24 19:00:00,1292395
2024-02-24 20:00:00,2024-02-24 20:00:00,1292428
2024-02-24 21:00:00,2024-02-24 21:00:00,1292458
2024-02-24 22:00:00,2024-02-24 22:00:00,1292626
2024-02-24 23:00:00,2024-02-24 23:00:00,1292669
2024-02-25 00:00:00,2024-02-25 00:00:00,1292699
2024-02-25 01:00:00,2024-02-25 01:00:00,1292712
2024-02-25 02:00:00,2024-02-25 02:00:00,1292728
2024-02-25 03:00:00,2024-02-25 03:00:00,1292760
2024-02-25 04:00:00,2024-02-25 04:00:00,1292823
2024-02-25 05:00:00,2024-02-25 05:00:00,1292840
2024-02-25 06:00:00,2024-02-25 06:00:00,1292867
2024-02-25 07:00:00,2024-02-25 07:00:00,1292904
2024-02-25 08:00:00,2024-02-25 08:00:00,1292936
2024-02-25 09:00:00,2024-02-25 09:00:00,1293077
2024-02-25 10:00:00,2024-02-25 10:00:00,1293189
2024-02-25 11:00:00,2024-02-25 11:00:00,1293193
2024-02-25 12:00:00,2024-02-25 12:00:00,1293221
