start_time,date,loss_amount,loss_percent,profit_amount,profit_percent
2024-03-28,2024-03-28,559938.70659837,2.84709466,19107082.33837238,97.15290534
2024-03-29,2024-03-29,949842.52364736,4.82939972,18718078.52132336,95.17060028
2024-03-30,2024-03-30,1061319.94727754,5.39593215,18607569.84769323,94.60406785
2024-03-31,2024-03-31,397641.61047407,2.02158996,19272104.43449672,97.97841004
2024-04-01,2024-04-01,811051.65653726,4.12314933,18859631.88843358,95.87685067
2024-04-02,2024-04-02,2105153.59483575,10.70148173,17566454.95013507,89.29851827
2024-04-03,2024-04-03,1901705.56700376,9.66682399,17770790.47796701,90.33317601
2024-04-04,2024-04-04,1142539.94239975,5.80755087,18530812.35257103,94.19244913
2024-04-05,2024-04-05,1257020.62099954,6.38915576,18417262.92397121,93.61084424
2024-04-06,2024-04-06,812525.16790848,4.12968106,18862727.12706232,95.87031894
2024-04-07,2024-04-07,752652.54677843,3.82517029,18923662.24819228,96.17482971
2024-04-08,2024-04-08,502103.67207701,2.55168958,19175198.62289378,97.44831042
2024-04-09,2024-04-09,1018607.84725513,5.17632244,18659606.94771565,94.82367756
2024-04-10,2024-04-10,586099.31030563,2.97827424,19093059.23466508,97.02172576
2024-04-11,2024-04-11,824898.58915925,4.19156138,18855084.95581149,95.80843862
2024-04-12,2024-04-12,1744472.71778085,8.86381521,17936360.82718992,91.13618479
2024-04-13,2024-04-13,2483073.33301582,12.61605111,17198785.21195497,87.38394889
2024-04-14,2024-04-14,2210066.95093679,11.22839475,17472772.84403406,88.77160525
2024-04-15,2024-04-15,2670271.11985076,13.56588581,17013449.92512006,86.43411419
2024-04-16,2024-04-16,2542270.95399317,12.91492479,17142254.32686706,87.08392196
2024-04-17,2024-04-17,3016855.58387517,15.32518325,16668752.96109601,84.67481675
2024-04-18,2024-04-18,2546070.17462948,12.93306713,17140444.62034135,87.06693287
2024-04-19,2024-04-19,2482477.23186236,12.60943471,17202255.25758101,87.37671863
2024-04-20,2024-04-20,2155758.12786969,10.94967619,17531038.61351738,89.04486713
2024-04-21,2024-04-21,2178368.2723509,11.06427333,17509940.27261993,88.93572667
2024-04-22,2024-04-22,1652824.24180388,8.39475043,18035783.22182265,91.60435524
2024-04-23,2024-04-23,1776729.09407291,9.0238282,17912576.32589791,90.9761718
2024-04-24,2024-04-24,2484709.101013,12.61927493,17205083.81895782,87.38072507
2024-04-25,2024-04-25,2391367.52467197,12.14493856,17298872.27029883,87.85506144
2024-04-26,2024-04-26,2735464.77745317,13.8921999,16955187.51751761,86.1078001
2024-04-27,2024-04-27,2819992.21032398,14.32115638,16871100.70964683,85.67884362
2024-04-28,2024-04-28,3020149.45081852,15.33730181,16663398.26874328,84.62215944
2024-04-29,2024-04-29,2595244.05968567,13.17921996,17096695.73528513,86.82078004
2024-04-30,2024-04-30,3417060.29050514,17.3521952,16275320.12946598,82.6478048
2024-05-01,2024-05-01,3615405.01470155,18.35902622,16077387.90526956,81.64097378
2024-05-02,2024-05-02,3498009.47661434,17.76248298,16195236.56835674,82.23751702
2024-05-03,2024-05-03,2540424.70108894,12.89971543,17153224.46888185,87.10028457
2024-05-04,2024-05-04,2373382.75220138,12.05124368,17320707.04276939,87.94875632
2024-05-05,2024-05-05,2318302.08838235,11.77130287,17376222.08158844,88.22869713
2024-05-06,2024-05-06,2685198.61579655,13.63397568,17009706.80417424,86.36602432
2024-05-07,2024-05-07,2989345.76153275,15.17797538,16705940.90843804,84.82202462
2024-05-08,2024-05-08,3237230.64142753,16.43624419,16458452.90354356,83.56375581
2024-05-09,2024-05-09,2606400.97780722,13.23305693,17089735.69216354,86.76694307
2024-05-10,2024-05-10,3375489.21950845,17.13742965,16321100.57546262,82.86257035
2024-05-11,2024-05-11,3426682.565277,17.39690048,16270404.10469407,82.60309952
2024-05-12,2024-05-12,3115972.64373388,15.81912819,16581526.52623698,84.18087181
2024-05-13,2024-05-13,2686470.79383332,13.63832088,17011487.75113746,86.36167912
2024-05-14,2024-05-14,3186009.49175218,16.17396415,16512374.05321887,83.82603585
2024-05-15,2024-05-15,1709119.63304665,8.67625204,17989704.53692413,91.32374796
2024-05-16,2024-05-16,2056232.47761642,10.43811621,17643035.44235434,89.56188379
2024-05-17,2024-05-17,1303586.2196649,6.61727214,18396166.07530588,93.38272786
2024-05-18,2024-05-18,1226545.29869743,6.22607014,18473606.99627338,93.77392986
2024-05-19,2024-05-19,1861281.38305186,9.44782501,17839352.16191892,90.55217499
2024-05-20,2024-05-20,291131.43070602,1.47774043,19409989.61426463,98.52225957
2024-05-21,2024-05-21,617008.74735499,3.13177732,19084543.54761572,96.86822268
2024-05-22,2024-05-22,982780.50813629,4.98821942,18719249.91183442,95.01178058
2024-05-23,2024-05-23,1315694.07252402,6.67778283,18386864.47244682,93.32221717
2024-05-24,2024-05-24,979274.7573078,4.97016621,18723783.78766293,95.02983379
2024-05-25,2024-05-25,861863.08341428,4.37414938,18841695.46155646,95.62585062
2024-05-26,2024-05-26,1269796.97374538,6.44433409,18434286.57122546,93.55566591
2024-05-27,2024-05-27,862596.0514001,4.37766731,18841871.86857066,95.62233269
2024-05-28,2024-05-28,1415741.10128565,7.18472085,18289145.56868518,92.81527915
2024-05-29,2024-05-29,1752297.95857955,8.89251441,17953016.83639125,91.10748559
2024-05-30,2024-05-30,1448023.85964526,7.34824909,18257675.31032558,92.65175091
2024-05-31,2024-05-31,1910889.93889255,9.69691597,17795271.73107829,90.30308403
2024-06-01,2024-06-01,1673263.20441454,8.4908762,18033339.09055629,91.5091238
2024-06-02,2024-06-02,1634480.14901955,8.29388973,18072559.64595125,91.70611027
2024-06-03,2024-06-03,1066188.08271687,5.41005423,18641342.33725382,94.58994577
2024-06-04,2024-06-04,500892.32999453,2.54157511,19207056.83997615,97.45842489
2024-06-05,2024-06-05,440785.95850042,2.23654607,19267547.58647025,97.76345393
2024-06-06,2024-06-06,687943.40467824,3.49054828,19020805.76529241,96.50945172
2024-06-07,2024-06-07,1137219.03448524,5.76999291,18571973.88548546,94.23000709
2024-06-08,2024-06-08,1169638.17159608,5.93431846,18540092.24837461,94.06568154
2024-06-09,2024-06-09,1009374.14752297,5.1210729,18700834.39744773,94.8789271
2024-06-10,2024-06-10,1083124.96124688,5.49512751,18627517.95872379,94.50487249
2024-06-11,2024-06-11,2205066.50306722,11.18696895,17505960.79190359,88.81303105
2024-06-12,2024-06-12,1818195.6943736,9.22404288,17893287.85059717,90.77595712
2024-06-13,2024-06-13,2534071.93000096,12.85551984,17177864.73996984,87.14448016
2024-06-14,2024-06-14,2856995.09938128,14.49343701,16855341.57058953,85.50656299
2024-06-15,2024-06-15,2784759.57941335,14.12668863,16927995.84055745,85.87331137
2024-06-16,2024-06-16,2494069.27078209,12.65173119,17219195.52418865,87.34826881
2024-06-17,2024-06-17,2496721.98522672,12.66490661,17216980.30974403,87.33509339
2024-06-18,2024-06-18,3047986.48244705,15.46088603,16666190.81252372,84.53911397
2024-06-19,2024-06-19,3109612.70247354,15.77314197,16604992.7174972,84.22685803
2024-06-20,2024-06-20,3135531.50234288,15.90427672,16579489.54262784,84.09572328
2024-06-21,2024-06-21,3412663.38290804,17.30958159,16302795.16206274,82.69041841
2024-06-22,2024-06-22,3264564.66310821,16.55800196,16451368.88186255,83.44199804
2024-06-23,2024-06-23,3714807.10334534,18.84131507,16001476.44162571,81.15868493
2024-06-24,2024-06-24,4268754.50167901,21.65038686,15448004.04329204,78.34961314
2024-06-25,2024-06-25,3788390.49076626,19.2136858,15928755.5542048,80.7863142
2024-06-26,2024-06-26,4257500.7553834,21.59247134,15460023.41458759,78.40752866
2024-06-27,2024-06-27,3798381.14133897,19.26358933,15919549.27863207,80.73641067
