start_time,date,range_0d_1d,range_10y_inf,range_12m_18m,range_18m_2y,range_1d_1w,range_1m_3m,range_1w_1m,range_2y_3y,range_3m_6m,range_3y_5y,range_5y_7y,range_6m_12m,range_7y_10y
2021-01-31,2021-01-31,33311.57380991,0.0240981,8784.88989429,7625.11727924,33401.01336382,21711.65262783,35856.63645708,5837.30596262,11658.14944182,5734.88085135,462.26851859,8753.81230182,154.3240801
2021-02-01,2021-02-01,33644.76283273,0.02448225,8749.55633712,7675.06783276,33343.59382708,22331.64587962,35968.51362423,5829.84814929,11854.86105632,5741.58866338,461.88859021,8763.10074286,154.69961335
2021-02-02,2021-02-02,34950.04866311,0.02492099,8743.66786232,7689.29212169,33503.31473227,22689.68652515,35972.90665652,5819.45085104,11886.14481844,5748.39292863,461.36250262,8790.19639457,155.26258874
2021-02-03,2021-02-03,36857.43452808,0.02530177,8732.61287979,7720.19766689,34057.53202765,23190.57273129,36008.98624643,5775.92749179,11977.09891512,5779.26642089,456.24275774,8821.8560925,160.19870355
2021-02-04,2021-02-04,37439.64480877,0.02569605,8721.71109717,7746.66999287,34771.11317355,23616.74548672,36053.37144104,5761.16563199,12033.26995028,5781.98700297,455.75698708,8834.57569638,160.77548549
2021-02-05,2021-02-05,37719.73273174,0.0262432,8719.69754712,7753.04788764,35424.24753465,24182.82783361,36143.39578886,5757.39722991,12071.29924444,5786.26518493,455.37339988,8844.24968516,161.19764213
2021-02-06,2021-02-06,39845.81554785,0.0266157,8720.55273621,7771.85110308,36223.23545388,24994.61785799,35797.31938257,5747.83715935,12108.44367791,5788.97882045,454.80852997,8857.2440234,161.7325689
2021-02-07,2021-02-07,38682.69975248,0.0279996,8716.74088294,7789.10393968,37032.6125355,25964.01527692,35236.48958346,5727.82306049,12152.79998757,5806.36208693,454.38705251,8872.54420904,161.64497251
2021-02-08,2021-02-08,43221.04685342,0.02841648,8714.12358357,7800.20327067,37581.71610274,26577.78166581,34731.3348542,5721.09808236,12189.69734116,5807.55008709,454.15107946,8882.89990073,161.57485398
2021-02-09,2021-02-09,46704.47807098,0.02887533,8718.32809329,7818.10442052,39207.91069789,26733.36383583,34547.82050167,5711.17738908,12231.96666109,5809.08281279,453.88217264,8891.06724416,161.73855393
2021-02-10,2021-02-10,45648.51477563,0.0293315,8714.17572792,7835.62255166,41948.76223954,27085.7193191,34658.27991166,5701.40376282,12320.45976949,5815.37769033,453.50325319,8909.5646243,162.02840033
2021-02-11,2021-02-11,46780.03381717,0.02972661,8715.06112063,7861.89422942,43399.29158966,27369.08065118,34884.13774251,5692.34490922,12364.62363968,5818.37422835,453.3188672,8923.99961235,162.26050296
2021-02-12,2021-02-12,47664.02273792,0.03106628,8730.77801893,7872.56672327,44719.71277756,27530.39487773,35125.71154937,5680.18963512,12407.39739413,5821.8881628,453.14840125,8934.12651115,162.50237805
2021-02-13,2021-02-13,47229.28351123,0.03155714,8734.04161059,7889.45782159,45727.57379696,27885.50453076,35096.57258542,5669.45050082,12430.93361596,5838.4327971,452.51166701,8966.06092987,162.81008998
2021-02-14,2021-02-14,48768.62668294,0.03181995,8728.84335141,7912.66001058,46309.70302358,28101.90681477,35122.18758544,5654.85443234,12469.26381698,5845.58144059,452.39111182,9009.9638018,162.9929448
2021-02-15,2021-02-15,47989.0619264,0.03225881,8723.91195745,8002.11973461,46962.11394835,28168.03630347,35618.17267549,5621.02872397,12548.46511362,5858.95552382,451.88028689,9026.76367572,163.6484618
2021-02-16,2021-02-16,48838.70345768,0.03244273,8724.38788657,8017.58652768,47138.15177306,28279.22536911,37133.29553194,5613.55641121,12647.64744097,5861.67932821,451.63856267,9045.1909888,163.68056526
2021-02-17,2021-02-17,51279.69014371,0.03282003,8724.72843919,8023.59926849,47912.68773422,28423.49282749,37759.25248832,5603.9056368,12717.85424658,5867.43364969,451.40951034,9060.47912505,163.93850664
2021-02-18,2021-02-18,51885.6959089,0.03313082,8726.26327253,8044.74681978,48986.83188629,28820.07700656,38410.34816417,5590.19444065,12837.96304098,5873.91933467,451.28415086,9065.6462504,164.01090706
2021-02-19,2021-02-19,54574.21849506,0.03384407,8728.77010336,8064.78759636,50204.51288364,28819.40756947,39231.02456944,5566.90126337,12921.10816544,5886.33772651,451.12349987,9071.86944209,164.32205832
2021-02-20,2021-02-20,56168.30816429,0.03437835,8727.07556152,8155.43397815,52213.07920075,28928.18792837,39673.82857118,5541.64984463,12987.66753623,5890.46838713,451.09715758,9085.04038705,164.55554604
2021-02-21,2021-02-21,57282.21995665,0.03465226,8717.80459922,8186.32509478,53184.25141962,28989.25908683,40124.25582562,5478.27885924,13066.40021378,5942.72221486,450.96170701,9103.46455831,164.70908604
2021-02-22,2021-02-22,54195.39637261,0.0349129,8738.41572947,8206.74888806,53960.33433064,29129.42291318,40438.85776684,5462.2340238,13222.43185645,5953.914757,450.888527,9117.99892281,164.84278594
2021-02-23,2021-02-23,48816.04097156,0.03538519,8742.25024037,8218.05789492,54293.78149996,29209.53920826,40832.31510537,5444.24315016,13295.36980745,5958.63630808,450.80648255,9129.09655377,165.24065739
2021-02-24,2021-02-24,49621.11864949,0.03583913,8742.24380102,8225.84688983,53270.13869655,29357.92981127,41620.85842401,5438.12776082,13378.19267965,5964.87074503,450.62508269,9137.63460248,165.67752162
2021-02-25,2021-02-25,49526.8455583,0.03607354,8738.41667962,8235.42499084,53045.20935745,29529.45881756,42616.71256964,5430.31474296,13462.07171616,5972.65138076,450.47528632,9141.69132442,165.96053496
2021-02-26,2021-02-26,46534.77110194,0.07182364,8737.71378558,8253.8841574,51948.04736853,29618.01432133,44884.20983025,5419.46582474,13512.47157318,5977.61272054,450.32098132,9158.11708896,176.1378345
2021-02-27,2021-02-27,47123.96184729,0.07203496,8734.32576837,8495.71932456,50082.55726858,29696.8228493,45399.97138102,5361.45562089,13585.99047387,5993.66509965,450.20040214,9202.10994441,176.43543981
2021-02-28,2021-02-28,44756.08682377,0.07238719,8729.86310559,8510.67587461,48929.81801549,29925.9618273,46460.43409884,5337.87126508,13693.28259254,6008.74816475,450.10032929,9228.68492481,176.67302154
2021-03-01,2021-03-01,48276.78626168,0.07267062,8722.39210668,8529.92008408,48002.51650687,30125.5526414,47383.58761301,5324.36598068,13853.86008668,6018.33046955,449.860634,9248.73721759,177.07425184
2021-03-02,2021-03-02,48430.25317885,0.07285565,8668.06599831,8588.75823977,47780.72144582,30234.82203239,47788.69206004,5320.75539598,13948.03605629,6026.46201599,449.52007673,9260.42774418,177.46122991
2021-03-03,2021-03-03,50548.80651013,0.07305823,8658.71641299,8621.73532067,47618.79064462,30348.21296535,48215.58386588,5286.71130542,14071.29456445,6047.45127261,449.19997748,9274.5851778,177.89409197
2021-03-04,2021-03-04,49161.26965195,0.07402969,8417.07116597,8837.12986607,47853.18659828,30456.39204913,48554.542703,5273.99574916,14175.52352586,6053.26858091,448.35001775,9280.15025965,179.1181775
2021-03-05,2021-03-05,48153.33683017,0.07415779,8415.41830279,8849.80173387,48273.71414985,30552.42488329,48605.59417214,5271.5665272,14222.58353044,6070.44115815,447.38333885,9283.49930046,179.87133878
2021-03-06,2021-03-06,48505.71421931,0.07464313,8411.20070696,8870.91718436,48407.97113005,30756.15329209,48921.35756517,5262.10983474,14275.33794065,6075.01808774,447.17517447,9289.55549142,180.26524023
2021-03-07,2021-03-07,50534.39116277,0.07472979,8406.13955007,8887.33417388,48681.25981873,30949.23326074,49156.92387239,5248.7673408,14353.17430943,6083.2223597,446.99747439,9292.32960615,180.47324798
2021-03-08,2021-03-08,50999.72808856,0.07526911,8396.10457781,8899.73561225,48997.12503801,31107.84493379,49265.73393195,5242.59762139,14442.82292329,6090.04983418,446.7563521,9300.2027694,180.37232287
2021-03-09,2021-03-09,54152.8699277,0.07539976,8386.46075174,8917.08530396,49534.72736918,31319.27655123,49523.6206058,5232.19037171,14515.80460733,6098.00271546,446.58397584,9303.21227715,180.55892777
2021-03-10,2021-03-10,55886.48503149,0.07555433,8379.70138834,8935.26187706,50526.22720167,31597.73306722,49725.80722693,5224.70381411,14594.86858822,6102.29764035,446.43237095,9310.66500306,180.74742848
2021-03-11,2021-03-11,56744.16325806,0.07567252,8367.40456433,8962.36986797,51940.28037296,32242.76400896,49931.25487676,5212.24431948,14628.63260892,6108.61723918,445.92049512,9316.67503643,180.13588537
2021-03-12,2021-03-12,56957.03025796,0.07575924,8317.03397147,8970.58918376,54161.80511737,32700.71401434,50006.0942464,5203.24652454,14707.08862958,6109.2156121,445.54505948,9358.48905938,180.71902654
2021-03-13,2021-03-13,59614.69351543,0.0759841,8163.76967545,9011.23336089,55233.03335571,33487.14266882,50066.09027268,5191.41549727,15123.80384672,6115.15134996,445.38595994,9484.46738275,180.96651597
2021-03-14,2021-03-14,60340.16387608,0.07618882,8107.98039362,9037.54856466,56359.92363728,34035.80026757,50234.90680755,5180.61701176,15182.22273599,6086.77491259,445.29195254,9532.06740126,181.09500165
2021-03-15,2021-03-15,57057.97808114,0.07625906,8076.03007722,9050.11950384,57365.42597024,34271.98566726,50342.41117334,5163.24842254,15252.09299493,6094.64597558,445.12439748,9562.77764529,181.59199643
2021-03-16,2021-03-16,55531.7130984,0.07636364,8027.89759519,9057.32450006,57660.50246082,34472.69394183,50406.30029109,5159.02511233,15346.22316708,6098.32396004,445.02010209,9603.36028265,181.83160964
2021-03-17,2021-03-17,56757.30324882,0.0764615,7935.4807914,9076.63009188,57123.48716477,34732.13983699,50719.2978806,5155.06580906,15543.50190441,6108.55044396,444.69175015,9696.217743,182.09640805
2021-03-18,2021-03-18,58381.84345513,0.07666549,7912.77158519,9088.20211712,57135.21982501,35098.14684648,51148.79561428,5149.59773995,15812.6798796,6113.18387236,444.17022474,9719.8224272,182.72597256
2021-03-19,2021-03-19,58423.56824333,0.07685419,7883.64719679,9100.41855516,57419.86607637,35549.06676263,51514.66945065,5144.34283152,15957.46237668,6116.69090423,444.02225674,9754.52467683,182.9388539
2021-03-20,2021-03-20,58716.47446252,0.07702562,7863.77285826,9116.19960328,57297.77258223,36071.65662031,51885.55320292,5134.41231884,16040.82560501,6110.96036422,443.83850423,9783.24671162,183.15739214
2021-03-21,2021-03-21,57254.50782022,0.07716896,7848.19915981,9126.60453617,57193.90156638,36515.26604055,52091.33032093,5125.20842853,16234.19553016,6117.68450838,443.66778991,9797.28938152,183.39742959
2021-03-22,2021-03-22,55960.40490291,0.07726553,7826.78700669,9130.3507481,57001.36067845,37531.06126415,52162.08745987,5123.30467726,16705.7210739,6120.84376301,443.45067546,9808.95976624,183.74560163
2021-03-23,2021-03-23,54948.61991408,0.07733936,7806.75589739,9132.7081193,57534.82099477,38545.23283399,52589.68339061,5124.10524116,17177.66624976,6123.3183455,443.22505514,9826.04636409,184.10181592
2021-03-24,2021-03-24,54553.42686889,0.07741816,7796.38846274,9151.0742118,56653.25145553,39156.36332419,52672.10871146,5119.45080176,17361.66440819,6125.29473856,442.8965868,9847.04048634,184.62057386
2021-03-25,2021-03-25,51936.65330324,0.077532,7788.10832414,9161.66620963,56040.8743394,39640.23318916,53226.6152806,5115.79105681,17428.72028594,6131.75149611,442.44173551,9859.94461122,185.04361254
2021-03-26,2021-03-26,53590.86619966,0.07763289,7780.83533611,9167.64616226,54785.57730523,39929.90315847,53512.60266749,5114.54238636,17515.24493277,6133.25940237,442.30140983,9873.28699034,185.39211894
2021-03-27,2021-03-27,55416.10167021,0.07772756,7764.07846518,9177.59052006,54271.23885184,40375.43180783,53937.64996336,5110.25291305,17744.12498644,6132.15746829,442.27139568,9908.55418109,185.4934369
2021-03-28,2021-03-28,55704.50726956,0.07793911,7757.54298902,9191.78730614,54172.15594223,41277.68268914,54677.41729346,5105.81745484,18550.49560624,6133.89585428,442.22510163,9931.75055909,185.66025889
2021-03-29,2021-03-29,57509.88548053,0.07825103,7750.75651609,9195.01925027,54129.51814023,41498.15954212,54891.97500571,5091.22908992,18697.68555333,6142.90568958,442.1402897,9940.48205659,185.80534067
2021-03-30,2021-03-30,58619.23766601,0.08529406,7742.98619092,9199.14215177,54618.89951861,41642.73984388,55081.66392835,5088.4306172,18843.00363028,6148.35495637,442.06267978,9954.20517738,188.85055167
2021-03-31,2021-03-31,58851.65466856,0.08538985,7744.03998487,9210.20612655,55353.85880409,41859.11092026,55257.48235219,5082.4689477,19069.03648289,6150.7655825,442.04931433,9970.16419596,189.12008158
2021-04-01,2021-04-01,58866.61892737,0.08541666,7735.75407223,9234.62223575,56946.36608624,42037.62934159,55136.37298771,5083.54256055,19221.43596047,6114.45584406,441.99806332,9980.35684689,189.28706002
2021-04-02,2021-04-02,59135.75050963,0.0856015,7730.05063255,9244.79284275,57911.96201501,42323.81690499,55131.73560317,5081.09450568,19495.85306978,6112.20189982,441.48678673,9994.05453288,189.43492494
2021-04-03,2021-04-03,58561.95166616,0.08563204,7725.61143947,9266.35342048,58540.66257811,42497.04915228,55243.37648412,5077.96527195,19770.00565714,6114.64069358,441.47904091,10008.05255951,189.63653734
2021-04-04,2021-04-04,57888.60917168,0.08574298,7723.68199693,9279.12080694,58685.38657461,42827.07513882,55570.65211926,5075.0423595,20157.61041507,6119.67472752,441.40903146,10018.47748349,189.85829119
2021-04-05,2021-04-05,58445.67491289,0.08584528,7719.70756004,9279.49188286,58744.99732443,43024.41422486,55775.53217901,5073.06441886,20423.14318923,6124.68906325,441.36411787,10027.36875831,190.03431045
2021-04-06,2021-04-06,58254.70046349,0.08592239,7715.55278721,9283.90334757,58668.37894834,43213.28461882,56078.66980533,5077.26614259,20709.98762819,6131.38477138,441.29410808,10070.57418455,190.1780384
2021-04-07,2021-04-07,56631.27500435,0.08603499,7710.58581597,9292.7372147,58484.30289869,43541.10177893,56399.92357075,5066.87520594,21664.96992295,6138.46758615,441.23528356,10106.45660649,190.33795877
2021-04-08,2021-04-08,57439.40792353,0.08611091,7706.4350972,9298.64199876,58136.46678277,43833.05106765,56617.12807939,5064.76062136,22419.30110326,6139.90406846,441.24187917,10119.6752042,190.53785943
2021-04-09,2021-04-09,58226.37748111,0.08633613,7698.29250597,9301.56687866,57912.07529184,44199.21193682,56721.1105782,5056.87313087,23172.53572996,6141.492036,441.25589217,10156.5566642,190.52011295
2021-04-10,2021-04-10,60036.60707074,0.08652099,7693.17694128,9317.86002742,57932.26039865,44679.88415583,56774.92721238,5054.16780359,23465.06153259,6144.02807845,441.28887654,10173.1951268,190.72704115
2021-04-11,2021-04-11,59835.0574425,0.08665481,7692.54039241,9325.2440554,58366.81422677,45240.05391311,56774.30450227,5051.39861525,23923.49006156,6152.4705671,441.2721189,10215.70038052,190.94517656
2021-04-12,2021-04-12,60092.14354922,0.0867883,7689.07412041,9330.37991635,58477.56155225,45725.99404068,56666.14974587,5029.08982932,24167.3809566,6156.72510553,441.23517565,10224.61592369,191.11554849
2021-04-13,2021-04-13,62621.13702911,0.08687028,7681.21956103,9330.69744604,58979.99592928,46068.89583195,56833.71772568,5026.91942083,24281.8739333,6159.65843297,441.10173681,10245.56411978,191.55641918
2021-04-14,2021-04-14,63214.50074881,0.08703474,7673.27469062,9346.99990155,60079.262004,46489.45192261,56802.75571583,5021.24212399,24576.88081495,6197.54377019,439.1015319,10267.47402805,196.49535063
2021-04-15,2021-04-15,62930.95401273,0.08741151,7669.17298399,9352.88219958,61263.55476214,47001.36518408,56919.80156264,5017.5273428,24837.1491526,6206.91713455,439.02788683,10283.26775977,196.81974527
2021-04-16,2021-04-16,61643.84207553,0.08785764,7664.36682105,9361.49513707,61867.24935489,47221.27232741,56990.42709241,5014.45167395,24954.81600089,6219.71571709,438.91373861,10297.98480643,197.02273652
2021-04-17,2021-04-17,61122.79393399,0.08838447,7661.18676138,9367.11225638,62043.13000119,47431.8784247,57116.85770507,5009.96510805,25201.06541297,6225.63843641,438.86537192,10336.45185177,197.34632306
2021-04-18,2021-04-18,56187.16404178,0.08846561,7658.10490957,9380.47925011,62126.06605977,47658.87216807,57175.61970424,5008.01906064,25331.73254223,6224.53571017,438.7738033,10306.68997829,197.55800025
2021-04-19,2021-04-19,56280.21197369,0.08863277,7652.2323832,9383.58298642,60593.77636081,47990.21167628,57274.40307995,4977.8626275,25651.77330676,6241.00647511,438.72994244,10352.29386585,197.7281837
2021-04-20,2021-04-20,55625.61295666,0.08895649,7649.79650848,9391.00072956,59522.76931551,48208.77246445,57683.1365245,4968.97468201,25796.17279896,6250.43694814,438.71749322,10389.06035897,197.95988996
2021-04-21,2021-04-21,55262.95617567,0.09402265,7647.22721461,9386.09531905,57924.98286375,48509.81079264,58106.10013175,4965.35162596,25967.94205962,6256.32407231,438.70293119,10426.48215149,199.11418371
2021-04-22,2021-04-22,53601.21813919,0.09409714,7642.18455994,9389.1490035,57129.69408789,49039.09356786,58701.90309047,4954.67278281,26092.05158418,6262.32919381,438.7379814,10451.26001376,199.24744819
2021-04-23,2021-04-23,49946.01238411,0.09424431,7637.48207601,9395.38002494,55991.18417052,49198.87787615,58937.62277112,4939.74741276,26144.45344176,6270.73687431,438.72721875,10480.23630225,199.42387331
2021-04-24,2021-04-24,50187.82498281,0.0948497,7629.84748145,9402.04440672,53921.52593983,49309.64184982,59251.91694998,4928.32192437,26207.03435795,6272.68810964,438.77174519,10512.72992784,199.68020957
2021-04-25,2021-04-25,49363.99818771,0.09504157,7620.07081657,9418.43736303,53196.21389559,49455.94422891,59299.86103616,4925.60267074,26298.31191747,6273.49559366,438.79711024,10540.23537325,199.7582499
2021-04-26,2021-04-26,53349.82278118,0.09556842,7615.47956956,9426.41580272,51869.05536912,49723.96614769,59186.19692966,4919.44034908,26405.45468656,6277.35517134,438.83834993,10573.56659763,199.897638
2021-04-27,2021-04-27,54692.56067133,0.09592713,7614.66610225,9437.93150462,51923.57605508,50088.51319786,59030.82468035,4917.27537019,26564.34125396,6269.30776554,438.85125926,10624.52413808,200.085178
2021-04-28,2021-04-28,54771.67466853,0.09628894,7611.95188444,9450.79122405,52090.47797862,50474.62428083,58942.38785522,4904.7755344,26678.2472363,6276.28693014,438.94047169,10653.61164091,200.23851898
2021-04-29,2021-04-29,53465.1230165,0.09648253,7616.28925711,9456.02552736,52239.02448333,51027.18577111,58644.01248641,4888.27457427,26889.16315452,6289.48451761,438.99081137,10689.7165017,200.34996759
2021-04-30,2021-04-30,56027.8929519,0.09705055,7636.87397984,9645.1541728,53023.9506757,51271.57554815,58014.41896037,4904.03430455,27015.57711146,6291.88823364,439.00505048,10744.09761791,200.50683236
2021-05-01,2021-05-01,57784.62792415,0.19239784,7644.96130163,9668.06022654,53983.45881829,51572.19134362,57655.28444468,4878.44880651,27145.78518329,6306.96210453,439.02655176,10791.58836134,210.00803567
2021-05-02,2021-05-02,56769.78484785,0.19314734,7636.64404172,9677.15003849,54775.77827858,51865.46462833,57319.30613363,4874.49987296,27859.74875568,6315.17820757,439.07412646,11024.64174081,210.15575189
2021-05-03,2021-05-03,57681.60929966,0.19354655,7640.34966566,9682.99546876,54990.10900368,52082.74138995,57150.41920332,4866.38122692,27989.29364033,6321.58424224,439.09562341,11057.59068194,210.26305708
2021-05-04,2021-05-04,54752.17429089,0.1937663,7643.77030172,9687.44901346,55448.87559909,52270.42810018,56996.31081128,4862.81661546,28205.24613753,6325.7823239,439.11167018,11136.33120458,210.04463851
2021-05-05,2021-05-05,56665.80028858,0.19465192,7642.95861646,9695.78375777,55364.58541534,52454.02034598,56891.7236786,4859.60447143,28368.80232091,6330.8126197,439.14200703,11177.2385462,210.19430179
2021-05-06,2021-05-06,56671.1093379,0.19815353,7653.18278156,9700.74874136,56418.59560032,53087.91328301,56360.33508411,4848.52405394,28541.28360912,6339.21551029,439.17448522,11219.82247511,210.633138
2021-05-07,2021-05-07,57238.10721881,0.19882059,7667.82137469,9714.3742042,56565.9993012,53255.70888027,56342.11024467,4844.32569238,28488.87422302,6345.06460844,439.22915425,11251.71734388,210.73107976
2021-05-08,2021-05-08,58503.42877097,0.20297466,7711.029365,9735.67121725,56708.07616898,53423.03106064,56366.89817444,4839.80676922,28574.33814977,6350.91849083,439.3022805,11298.5725998,211.04024732
2021-05-09,2021-05-09,58032.38532973,0.20494925,7721.35412131,9747.72575819,56967.62634173,53599.04371252,56296.49024825,4839.17872091,28800.89070595,6354.68748193,439.33863548,11333.95785741,211.19694625
2021-05-10,2021-05-10,57329.10591238,0.21056987,7731.12941185,9753.49158055,56952.31246777,54024.17128918,56187.21615152,4837.57535839,29489.53977804,6356.31488806,439.36547528,11389.16692927,211.4399014
2021-05-11,2021-05-11,56103.06303429,0.2125626,7721.36688537,9743.94971178,57288.31671539,54240.39790953,56053.7691649,4838.78726857,29984.59665347,6358.8113765,439.39335296,11476.61579515,211.53194195
2021-05-12,2021-05-12,54832.27794063,0.21364903,7721.16887904,9738.26551002,57046.81262056,54476.05453411,55952.34369517,4852.24697744,30306.16841715,6361.53635848,439.40644922,11515.32466835,211.72231205
2021-05-13,2021-05-13,49318.20401834,0.22072485,7724.92039171,9760.99382228,56777.69632325,54828.21876201,55779.55814458,4853.80173302,30759.65820082,6371.97337962,439.46306577,11549.12423462,212.04596733
2021-05-14,2021-05-14,50246.25122583,0.25809433,7734.54876947,9766.32817939,54610.82318856,55146.28373921,55543.14697257,4860.74772982,30981.20034428,6375.11491046,439.47027383,11578.51087959,213.98639796
2021-05-15,2021-05-15,48473.91842752,0.2592572,7741.43798492,9769.20558904,53392.63650187,55341.85992363,55340.79646443,4863.09499928,31112.99155303,6377.83140791,439.50422187,11612.07343894,214.08623573
2021-05-16,2021-05-16,46496.7935876,0.26027141,7740.16765592,9770.97046214,52642.37393742,55504.5386303,55202.75018291,4805.37847496,31270.01875411,6402.60188962,439.52159248,11670.06602825,214.33727713
2021-05-17,2021-05-17,44081.48316762,0.26328919,7742.80764318,9772.25899171,51434.79965298,55647.87930293,55118.93696871,4805.87697471,31463.23456165,6406.51635786,439.54909882,11726.10528693,214.63088603
2021-05-18,2021-05-18,43646.71163095,0.26405847,7760.2075979,9777.46684063,49141.0301614,55717.650581,55076.78184277,4810.94611685,31723.54194602,6409.52146454,440.06790047,11794.1844537,214.71561589
2021-05-19,2021-05-19,38329.82435555,0.26494286,7755.87546691,9766.90944155,46890.4250601,55804.08550465,55031.14138207,4821.76021466,32376.76334499,6408.39264634,440.2761089,11867.32737023,214.83323324
2021-05-20,2021-05-20,40006.83795052,0.26657316,7776.85392708,9726.77773023,43009.69016384,55807.00427012,54807.83930086,4826.23807891,32642.07094527,6408.04925237,440.23928444,11912.1788439,215.03300322
2021-05-21,2021-05-21,37855.31537861,0.28262679,7781.08755407,9729.84248428,41075.119381,55796.46758077,54540.24373871,4819.42220847,33213.20833275,6413.29032613,440.14625762,11961.5576559,216.07439992
2021-05-22,2021-05-22,37730.0660326,0.28644188,7830.07457368,9579.89974108,40284.52289433,55703.57042815,54430.81772574,4819.15154949,33500.57306844,6415.32004615,440.11025024,12003.8292543,216.24933075
2021-05-23,2021-05-23,34129.07646233,0.28831675,7834.85510458,9599.47905115,39535.99966623,55570.25409208,54395.42129698,4825.7466441,33978.20803307,6420.94603806,440.06453182,12117.79727878,216.44027267
2021-05-24,2021-05-24,37738.99630413,0.29331658,7847.41137794,9625.19556766,38657.41327457,55774.28199394,54054.76975525,4831.48883369,34561.06173406,6415.79474756,439.88398722,12170.09679363,216.95024726
2021-05-25,2021-05-25,38095.01496859,0.29445509,7867.04776379,9585.18606161,38136.59828859,55797.84522627,53648.34940677,4837.66681634,34897.53161254,6412.91769086,429.41080029,12231.30880658,231.98757633
2021-05-26,2021-05-26,39120.41132234,0.29649767,7873.82148364,9583.17270892,38097.17806205,55927.08685036,51776.62204845,4843.50965684,35414.62659538,6413.45029979,429.35810582,12311.83769408,232.17853691
2021-05-27,2021-05-27,38814.60011932,0.2977435,7880.69669858,9569.98247452,37695.86105154,55999.291582,50005.7543459,4852.19993823,35574.70207617,6415.41999749,429.41408589,12336.94000295,232.3155479
2021-05-28,2021-05-28,36162.74212082,0.33259746,7887.38307923,9565.68830703,37856.97258341,56033.88114858,49310.79072218,4855.85734603,35673.02717758,6422.42746371,429.45518092,12366.93214043,233.95465441
2021-05-29,2021-05-29,34891.53198749,0.33872571,7893.48753311,9560.79714549,37596.6812904,55954.50549756,48550.40250427,4853.41888274,35809.0376438,6425.4971599,429.47288861,12444.20232894,234.2929561
2021-05-30,2021-05-30,35527.01135177,0.34161468,7900.15514144,9555.64910758,37504.57980848,56032.95038698,47779.02376749,4856.63885026,36070.63944665,6453.03668563,429.50611526,12565.47039167,234.5005809
2021-05-31,2021-05-31,36511.70887927,0.3840363,7908.95290548,9551.48927319,37379.83157726,56113.15695369,47146.32292354,4857.37294243,36221.60212652,6454.34456097,429.47091876,12617.70530882,235.77998432
2021-06-01,2021-06-01,36431.55393379,0.39097747,7943.44734553,9540.12536261,37090.11201941,56168.81016243,46697.6618474,4859.89590552,36385.01320968,6453.23297157,429.44056038,12707.1671624,236.18228553
2021-06-02,2021-06-02,37559.83454477,0.39352256,7955.98212394,9535.85057788,36582.91322585,56236.89130868,46127.37494744,4863.03114592,36537.89086972,6454.9700245,429.5560375,12766.89207561,236.39410962
2021-06-03,2021-06-03,38711.76392577,0.40208165,7966.98266512,9518.44812018,36278.28161906,56410.22514801,45712.59342627,4864.81226028,36762.30074895,6449.89297425,429.59271611,12799.63231376,236.68310099
2021-06-04,2021-06-04,36920.31771344,0.40756244,7977.46026551,9668.57214654,37070.59734647,56457.58774461,45170.17095624,4989.41749514,36877.1800883,6451.56297356,429.58460673,12836.51759504,236.92998169
2021-06-05,2021-06-05,35985.53205628,0.43383683,7990.65203838,9673.24404983,37222.2955866,56503.52765319,44570.02181149,4993.05440219,37004.48881722,6453.28862947,429.62916983,12886.7355202,237.36277188
2021-06-06,2021-06-06,35847.94816655,0.45644994,7999.21628912,9666.96302843,37244.48220941,56610.35628261,43263.76691398,4993.4757937,37186.9550688,6455.88442887,429.59338175,12936.52048301,237.91924034
2021-06-07,2021-06-07,35253.87720875,0.46988195,8011.65117821,9638.49696413,37268.89681222,56648.86818482,42866.08782254,4993.47326434,37394.04171986,6457.482105,429.26508153,12979.86521676,238.626598
2021-06-08,2021-06-08,32852.77697483,0.48695789,8026.39654944,9627.84720648,37195.33861436,56631.11659695,42044.04163919,4994.36745015,37688.49033208,6460.36809288,428.44335631,13055.0064389,240.09758447
2021-06-09,2021-06-09,35906.42851589,0.50967509,8043.61605045,9623.16788708,35818.51381756,56646.18155389,41444.28240219,4992.18897678,38170.2119231,6462.69884534,404.53881546,13090.38923809,261.23115417
2021-06-10,2021-06-10,36979.32458783,0.51868226,8053.61055318,9629.86276027,35032.59859615,56618.85272171,40516.94801813,4990.42572992,38553.84874451,6463.84525944,375.64358671,13138.57182214,279.94170206
2021-06-11,2021-06-11,37109.48351255,0.53740137,8061.86622883,9633.77721195,35504.61271515,56561.81012532,39444.96497254,4995.04521878,39435.88335031,6462.6850725,376.00446105,13518.40156184,280.46553736
2021-06-12,2021-06-12,35833.14923435,0.54631957,8070.85395365,9625.55725428,35871.89711065,56414.74267002,39104.1374381,4997.1666145,39661.22085614,6464.99580966,376.65309765,13550.93023663,280.69598132
2021-06-13,2021-06-13,37154.24191768,0.56834467,8080.32881286,9623.5724239,35862.31983863,56248.35259996,38515.54734118,4999.92819728,39913.44724182,6466.26818047,376.80564928,13595.46904058,281.3747085
2021-06-14,2021-06-14,40081.9102786,0.59007533,8085.78784834,9617.44423027,35833.74998548,56197.52674481,38203.21931444,5001.19456354,40434.01811501,6466.52051606,377.04187385,13641.490304,282.03258147
2021-06-15,2021-06-15,40174.70295571,0.59872291,8097.70454513,9607.2794445,37436.75163529,56099.72457022,37638.75774075,5012.68616762,40748.60771877,6468.0077979,377.6114205,13770.72832938,282.30543547
