t,h,l,c,o,close,high,low,open,volume
1686441600.0,103209.77,99119.56,99327.18,101885.4,25909.9,26199.0,25621.3,25826.6,279365.563
1686528000.0,102773.58,98773.49,102410.65,99327.18,25894.8,26097.7,25600.0,25910.0,298900.468
1686614400.0,103828.68,100252.94,103288.66,102410.65,25918.0,26430.5,25708.0,25894.8,434536.754
1686700800.0,104772.8,99598.64,103675.34,103288.66,25115.9,26099.3,24796.8,25918.0,464681.602
1686787200.0,111992.36,103675.34,104074.78,103675.34,25586.1,25750.0,24777.0,25115.9,473971.375
1686873600.0,107118.41,102662.11,104680.41,104074.78,26336.0,26526.9,25142.1,25586.0,533144.956
1686960000.0,105696.11,101316.7,103284.04,104680.41,26508.9,26900.0,26170.8,26335.9,305738.396
1687046400.0,107193.3,102990.74,104260,103284.04,26329.7,26709.4,26230.9,26508.8,241977.484
1687132800.0,110500.87,103803.95,109052.03,104260,26828.5,27077.0,26241.2,26329.6,400533.758
1687219200.0,122075.1,108690.68,121466.02,109052.03,28290.6,28397.8,26633.9,26828.6,758176.297
1687305600.0,126284.37,115264.97,116976.7,121466.02,29988.5,30822.0,28236.4,28290.7,1123474.427
1687392000.0,118842.22,114116.16,117898.14,116976.7,29875.0,30488.0,29500.1,29988.5,561051.742
1687478400.0,122842.69,115000.63,115000.63,117898.14,30673.4,31500.0,29792.0,29875.0,699073.071
1687564800.0,115354.69,112810.8,113491.65,115000.63,30524.2,30796.5,30222.0,30673.5,279539.288
1687651200.0,116303.05,113237.15,113873.82,113491.65,30458.0,31053.2,30252.6,30524.2,301533.154
1687737600.0,116942.37,112149.81,114992.63,113873.82,30260.1,30667.3,29890.1,30458.0,415099.356
1687824000.0,117877.81,114577.83,116044.1,114992.63,30683.2,30998.5,30213.0,30260.1,406073.348
1687910400.0,116398.93,110057.85,112186.7,116044.1,30066.3,30701.8,29804.6,30683.2,416656.434
1687996800.0,120264.18,112039.86,118226.32,112186.7,30439.9,30837.0,30036.1,30066.3,382072.846
1688083200.0,125118.44,105367.73,105968.31,118226.32,30460.2,31300.0,29500.0,30439.9,809331.305
1688169600.0,109499.67,105246.52,109281.26,105968.31,30573.6,30668.2,30311.3,30460.2,135520.246
1688256000.0,110383.83,107088.41,108566.7,109281.26,30612.7,30800.0,30149.9,30573.6,231866.188
1688342400.0,120513.51,108562.27,117966.72,108566.7,31149.0,31395.2,30559.4,30612.7,370293.236
1688428800.0,120088.59,113756.92,114033.78,117966.72,30756.1,31319.4,30600.0,31149.0,300832.26
1688515200.0,114661.2,111271.91,112591.08,114033.78,30488.4,30875.2,30175.8,30756.1,294896.578
1688601600.0,125065.07,102815.43,103058.24,112591.08,29874.4,31568.0,29818.0,30488.4,721267.219
1688688000.0,103580.21,101284.36,103526.16,103058.24,30327.9,30443.6,29680.0,29874.3,337801.654
1688774400.0,104200.22,101944.22,103597.88,103526.16,30269.3,30380.0,30026.8,30328.0,138734.493
1688860800.0,104917.76,101862.03,102281.53,103597.88,30147.8,30443.4,30042.0,30269.2,162296.263
1688947200.0,114371.34,101475.59,106065.48,102281.53,30396.9,31040.0,29928.8,30147.8,429115.537
1689033600.0,108294.41,105548.62,107991.64,106065.48,30608.4,30804.9,30261.4,30396.9,298904.747
1689120000.0,114766.17,107571.01,111144.95,107991.64,30368.9,30980.5,30186.0,30608.3,425058.257
1689206400.0,118153.64,108540.09,111394.05,111144.95,31441.7,31850.0,30233.0,30368.9,696023.51
1689292800.0,112274.17,96176.34,101185.13,111394.05,30293.3,31640.0,29876.6,31441.6,538692.246
1689379200.0,101573.74,99976.49,100110.5,101185.13,30276.4,30380.0,30220.2,30293.3,111622.474
1689465600.0,102109.71,99458.12,100936.04,100110.5,30216.8,30441.6,30050.0,30276.5,173805.94
1689552000.0,107457.15,100936.04,104806.59,100936.04,30126.1,30329.7,29630.0,30216.9,344113.427
1689638400.0,109931.95,104748.17,106822.54,104806.59,29845.6,30227.5,29400.0,30126.0,337396.417
1689724800.0,107501.56,104408.67,104806.92,106822.54,29895.5,30178.5,29745.0,29845.7,298418.854
1689811200.0,110352.29,102832.15,109709.93,104806.92,29791.0,30420.0,29468.8,29895.5,410263.764
1689897600.0,110500.97,106406.68,106634.71,109709.93,29891.4,30056.2,29705.9,29791.0,221145.074
1689984000.0,107793.26,104775.07,105746.39,106634.71,29783.5,29986.0,29602.2,29891.5,143375.956
1690070400.0,105746.39,100340.27,100350.05,105746.39,30070.8,30368.2,29718.9,29783.5,224713.846
1690156800.0,112425.79,100136.42,111779.4,100350.05,29163.8,30091.7,28830.0,30070.9,434182.417
1690243200.0,112549.08,107892.36,108310.56,111779.4,29216.3,29379.5,29033.0,29163.8,196438.618
1690329600.0,109817.74,104190.28,109254.77,108310.56,29336.0,29670.5,29083.0,29216.2,318527.582
1690416000.0,112631.88,108362.3,109907.27,109254.77,29209.7,29558.4,29065.5,29336.0,223376.534
1690502400.0,111011.27,107665.73,107957.29,109907.27,29299.9,29535.7,29112.8,29209.8,221299.867
1690588800.0,110217.09,107597.2,108183.07,107957.29,29339.1,29397.9,29237.5,29300.0,87100.719
1690675200.0,109486.68,105742.25,106297.75,108183.07,29271.1,29442.5,29006.0,29339.1,169901.253
1690761600.0,110525.62,104720.82,108880.09,106297.75,29220.8,29525.8,29100.0,29271.2,230381.722
1690848000.0,112356.14,105849.93,108920.79,108880.09,29701.2,29735.0,28550.0,29220.8,442328.643
1690934400.0,114587.53,108920.79,112350.92,108920.79,29170.1,30059.9,28906.3,29701.2,491725.492
1691020800.0,114504.94,111573.01,111573.01,112350.92,29180.2,29440.0,28955.4,29170.2,251967.942
1691107200.0,114878.09,110647.18,114692.27,111573.01,29101.1,29323.8,28780.0,29180.1,229395.673
1691193600.0,114911.28,112600.77,112647.23,114692.27,29057.7,29145.0,28960.0,29101.1,82508.624
1691280000.0,112649.98,110301.99,111132.82,112647.23,29075.9,29199.0,28978.5,29057.7,103094.44
1691366400.0,114773.78,110372.49,111607.4,111132.82,29202.7,29274.5,28682.3,29075.9,297752.439
1691452800.0,125788.02,110405.32,124059.35,111607.4,29759.0,30250.0,29132.4,29202.7,459269.801
1691539200.0,128428,117530.81,117858.23,124059.35,29572.8,30149.7,29362.0,29758.9,362009.701
1691625600.0,119599.69,117594.07,118608.82,117858.23,29443.7,29729.8,29303.7,29572.9,234546.038
1691712000.0,119934.95,117733.23,118245.12,118608.82,29415.5,29565.1,29220.0,29443.7,179044.008
1691798400.0,118249.1,117124.3,117197.27,118245.12,29420.7,29470.0,29360.0,29415.5,56238.035
1691884800.0,117310.99,114281.52,114756.68,117197.27,29293.3,29463.0,29256.6,29420.8,84190.505
1691971200.0,115390.55,106656.78,107363.63,114756.68,29419.5,29686.7,29070.0,29293.3,295035.383
1692057600.0,114212.89,107163.79,114166.03,107363.63,29188.8,29492.1,29050.0,29419.5,191289.959
1692144000.0,118245.39,113400.68,117037.32,114166.03,28714.4,29257.4,28705.1,29188.9,272023.138
1692230400.0,121871.69,106500.78,106500.78,117037.32,26609.7,28775.9,24581.0,28714.4,868508.22
1692316800.0,106500.78,95773.14,95776.67,106500.78,26042.1,26818.0,25600.0,26609.7,522375.316
1692403200.0,95867.86,87531.56,87644.95,95776.67,26088.3,26269.4,25783.4,26042.0,202219.153
1692489600.0,90389.97,87272.68,89721.39,87644.95,26175.9,26285.0,25948.5,26088.4,141089.85
1692576000.0,91746.6,89378.79,91016.86,89721.39,26115.4,26280.0,25800.0,26175.9,232505.265
1692662400.0,92698.07,86514.27,87032.97,91016.86,26044.4,26128.2,25280.0,26115.4,313113.576
1692748800.0,89996.72,83412.17,83906.15,87032.97,26419.2,26806.0,25800.0,26044.5,412969.028
1692835200.0,87898.57,83304.09,85603.69,83906.15,26164.6,26568.3,25835.0,26419.2,286753.337
1692921600.0,87534.55,84078.16,84132.14,85603.69,26051.7,26300.0,25754.4,26164.6,274830.494
1693008000.0,85774.67,82905.26,85656.57,84132.14,26004.3,26129.4,25969.0,26051.7,63925.862
1693094400.0,87366.09,85439.46,86575.33,85656.57,26087.7,26173.6,25955.6,26004.3,86505.398
1693180800.0,89428.58,85459.06,86262.88,86575.33,26106.5,26244.6,25850.4,26087.6,219992.051
1693267200.0,94763.7,86190.58,92243.81,86262.88,27700.1,28168.0,25905.2,26106.5,700233.946
1693353600.0,92338.3,88773.61,89218.83,92243.81,27290.4,27758.2,26950.0,27700.1,315313.916
1693440000.0,90600.78,81279.58,82453.63,89218.83,25928.0,27674.3,25617.8,27290.4,502906.277
1693526400.0,86720.66,81946.89,83652.47,82453.63,25795.6,26151.6,25312.0,25928.0,361184.924
1693612800.0,84617.56,80479.51,80654.69,83652.47,25855.8,25975.0,25740.6,25795.6,107642.864
1693699200.0,82082.04,80209.65,80412,80654.69,25962.1,26135.2,25777.0,25855.8,133016.832
1693785600.0,82564.37,80169.69,81050.74,80412,25814.0,26099.3,25610.0,25962.1,173147.873
1693872000.0,85510,80637.64,83814.56,81050.74,25779.7,25900.0,25531.2,25814.0,186639.945
1693958400.0,87756.23,83141.63,83244.57,83814.56,25747.4,26052.0,25326.0,25779.7,251122.66
1694044800.0,86406.79,81350.6,82788.59,83244.57,26240.7,26451.0,25602.3,25747.4,257349.902
1694131200.0,86373.72,82767.92,83475.77,82788.59,25899.8,26437.5,25630.0,26240.7,249269.761
1694217600.0,84412.96,82862.54,83499.25,83475.77,25892.6,25940.6,25781.5,25899.9,67909.81
1694304000.0,83608.18,81142.06,81776.87,83499.25,25828.4,26037.3,25508.7,25892.6,162972.413
1694390400.0,90231.52,81319.09,89427.83,81776.87,25150.4,25895.0,24888.0,25828.4,427216.374
1694476800.0,90248.9,83366.56,87290.88,89427.83,25825.8,26580.0,25116.4,25150.4,592049.678
1694563200.0,91710.95,85504.08,89882.4,87290.88,26209.9,26400.0,25750.0,25825.8,335252.718
1694649600.0,93140.55,86588.96,91668.79,89882.4,26510.3,26880.0,26106.6,26209.9,380666.471
1694736000.0,91993.32,86623.2,86657.43,91668.79,26591.1,26890.0,26206.6,26510.3,251656.77
1694822400.0,88864.74,86375.12,86518.2,86657.43,26546.9,26763.5,26430.0,26591.1,140482.465
1694908800.0,87497.91,84348.33,84768.77,86518.2,26514.2,26614.3,26377.4,26547.0,114239.394
1694995200.0,97735.23,83781.92,89525.93,84768.77,26749.9,27397.0,26358.6,26514.2,472539.032
1695081600.0,96767.08,89141.08,92721.68,89525.93,27196.0,27480.0,26653.2,26749.9,433511.747
1695168000.0,92772.72,89207.16,90352.84,92721.68,27107.7,27381.0,26740.0,27195.9,348921.447
1695254400.0,95934.87,90248.6,92453.98,90352.84,26552.6,27149.0,26360.1,27107.7,317992.869
1695340800.0,94146.15,91545.36,92618.11,92453.98,26566.7,26737.7,26452.9,26552.6,173534.648
1695427200.0,92618.11,91122.52,91363.41,92618.11,26563.1,26620.6,26492.2,26566.7,57836.484
1695513600.0,92296.97,89801.01,90396.62,91363.41,26232.4,26739.9,26081.0,26563.0,146632.773
1695600000.0,93669.58,88797.19,89736.21,90396.62,26290.5,26440.0,25965.0,26232.4,268385.836
1695686400.0,92143.2,89667.45,91207.18,89736.21,26208.8,26388.0,26073.8,26290.5,180491.169
1695772800.0,97952.9,87913.3,88292.95,91207.18,26359.6,26849.9,26050.0,26208.7,353002.84
1695859200.0,96631.91,87026.15,93787.08,88292.95,27011.8,27308.7,26325.2,26359.6,429587.858
1695945600.0,93978.93,88442.74,88442.74,93787.08,26890.9,27231.5,26625.0,27011.7,277397.643
1696032000.0,90480.75,88417.45,90181.6,88442.74,26950.9,27085.0,26870.4,26890.9,92317.154
1696118400.0,94197.98,85084.14,87479.59,90181.6,27981.4,28365.2,26939.0,26951.0,240382.946
1696204800.0,95443.11,87479.59,88279.95,87479.59,27477.6,28613.0,27255.0,27981.4,593277.72
1696291200.0,90858.96,87600.63,87753.45,88279.95,27412.0,27665.0,27123.0,27477.7,283077.899
1696377600.0,90735.45,85873.43,90053.35,87753.45,27759.8,27830.0,27163.9,27412.0,280784.322
1696464000.0,94201.36,89911.88,91610.19,90053.35,27398.4,28110.0,27333.5,27759.7,370190.087
1696550400.0,96495.19,89527.25,94045.17,91610.19,27916.3,28450.0,27156.0,27398.3,438445.904
1696636800.0,94045.17,90369.47,90899.68,94045.17,27943.0,28018.7,27822.1,27916.3,117049.145
1696723200.0,93062.74,90883.41,92103.92,90899.68,27901.2,28082.0,27671.0,27943.0,178380.307
1696809600.0,95185.28,90168.55,90826.11,92103.92,27578.3,27977.0,27250.0,27901.2,314316.581
1696896000.0,94315.22,89527.25,93003.6,90826.11,27381.2,27727.3,27281.0,27578.4,239779.496
1696982400.0,99486.81,92318.16,98100.86,93003.6,26864.5,27467.6,26525.0,27381.3,388186.571
1697068800.0,98615.24,96346.29,96999.85,98100.86,26744.0,26939.0,26534.8,26864.5,220279.04
1697155200.0,98132.98,94470.53,97295.68,96999.85,26849.8,27120.8,26670.1,26744.0,243222.154
1697241600.0,99461.33,97173.89,98458.7,97295.68,26836.3,26986.4,26773.1,26849.7,82164.781
1697328000.0,99535.32,94812.47,97563.4,98458.7,27139.8,27456.1,26790.4,26836.4,160000.462
1697414400.0,99625.66,86697.51,89077.6,97563.4,28486.3,30720.0,27095.4,27139.8,823003.782
1697500800.0,91772.33,88123.66,91208.65,89077.6,28381.9,28605.0,28055.0,28486.3,314189.758
1697587200.0,92315.46,86447.71,86464.71,91208.65,28307.1,29100.0,28126.6,28382.0,297176.628
1697673600.0,95100.08,86379.72,93918.5,86464.71,28696.9,28933.4,28076.0,28307.2,333673.207
1697760000.0,97884.33,90387.03,90454.43,93918.5,29653.0,30243.0,28560.0,28697.0,551005.327
1697846400.0,97583.87,89635.71,96361.47,90454.43,29895.4,30374.6,29443.5,29653.0,258195.956
1697932800.0,96667.76,92780.61,93092.51,96361.47,29981.5,30229.7,29606.6,29895.4,198602.758
1698019200.0,99705.68,88583.12,88631.24,93092.51,33074.0,35981.9,29869.4,29981.4,987741.536
1698105600.0,89221.54,82949.15,84731.31,88631.24,33917.0,35300.0,32833.5,33074.0,921993.063
1698192000.0,88366.01,83241.09,83907.45,84731.31,34487.7,35154.3,33660.6,33917.0,465367.144
1698278400.0,86158.21,83387.94,84789.21,83907.45,34154.0,34828.7,33750.0,34487.8,339552.964
1698364800.0,86866.25,83865.22,84510.71,84789.21,33893.1,34253.3,33350.0,34154.0,278052.978
1698451200.0,86662.65,84223.84,84706.82,84510.71,34086.6,34535.8,33867.4,33893.2,138314.932
1698537600.0,90873.28,83942.8,88057.66,84706.82,34528.6,34773.8,33933.0,34086.7,175897.55
1698624000.0,88681.68,84918.31,86800.53,88057.66,34483.8,34888.2,34050.0,34528.6,281841.348
1698710400.0,88361.56,85198.65,88250.47,86800.53,34651.4,34744.7,34016.8,34483.8,272450.567
1698796800.0,93527.41,83398.5,86819.25,88250.47,35437.4,35734.0,34076.0,34651.4,469214.787
1698883200.0,88704.22,80755.65,81442.9,86819.25,34940.1,35999.9,34300.0,35437.5,410221.727
1698969600.0,85589.49,81292.53,81467.15,81442.9,34700.4,34944.9,34123.0,34940.1,306048.199
1699056000.0,84342.2,81378.05,83556.75,81467.15,35069.7,35270.0,34571.6,34700.5,140746.874
1699142400.0,87928.3,83267.37,86055.28,83556.75,35025.5,35455.2,34356.0,35069.7,231363.339
1699228800.0,88715.03,86014.51,86157.7,86055.28,35057.4,35299.9,34743.2,35025.5,202227.215
1699315200.0,92463.58,86005.17,88760.28,86157.7,35406.5,35921.7,34520.3,35057.5,343525.95
1699401600.0,90400.43,86630.94,90400.43,88760.28,35626.7,36150.0,35073.0,35406.5,334779.449
1699488000.0,96747.27,79495.16,79525.28,90400.43,36719.5,38499.9,35304.0,35626.7,778877.937
1699574400.0,82127.51,78353.28,79820.26,79525.28,37330.4,37570.0,36350.0,36719.6,299373.892
1699660800.0,81291.98,79597.93,80358.96,79820.26,37162.1,37422.2,36588.0,37330.3,159239.284
1699747200.0,82171.47,80247.93,80853.26,80358.96,37085.5,37258.4,36753.6,37162.1,118890.045
1699833600.0,83243.07,79334.65,80453.8,80853.26,36486.2,37464.8,36350.0,37085.6,257075.648
1699920000.0,83494.95,76558.17,78834.47,80453.8,35559.0,36779.9,34446.3,36486.2,397265.8
1700006400.0,83268.73,78754.85,83075.96,78834.47,37885.6,38000.0,35388.0,35559.1,423818.57
1700092800.0,85945.88,80908.92,80908.92,83075.96,36176.0,37956.5,35486.1,37885.5,434444.366
1700179200.0,81038.94,76849.81,77910.14,80908.92,36621.9,37020.5,35868.3,36176.0,319943.051
1700265600.0,81651.59,76823.33,79409.05,77910.14,36580.9,36900.0,36196.0,36621.9,121720.922
1700352000.0,82220.91,78867.34,80908.95,79409.05,37375.9,37528.2,36380.0,36580.9,154713.007
1700438400.0,83981.83,80214,83375.78,80908.95,37462.5,37784.7,36600.0,37375.8,310504.037
1700524800.0,87024.89,79599.65,79599.65,83375.78,35737.0,37675.0,35720.0,37462.6,450731.16
1700611200.0,80898.7,77144.8,80863.79,79599.65,37413.4,37880.0,35610.7,35737.0,338189.618
1700697600.0,83442.85,80764.82,81963.98,80863.79,37294.3,37650.0,36856.3,37413.5,185369.931
1700784000.0,85255.81,79969.39,80036.65,81963.98,37706.3,38425.0,37257.3,37294.4,351031.723
1700870400.0,80140.04,78658.15,79570.56,80036.65,37766.6,37886.5,37570.9,37706.3,82589.329
1700956800.0,82383.57,78768.25,79126.76,79570.56,37437.9,37807.6,37126.0,37766.7,173758.644
1701043200.0,81386.54,78663.16,79262.9,79126.76,37234.3,37560.0,36700.0,37437.9,266112.699
1701129600.0,84925.91,78511.91,81109.41,79262.9,37812.1,38395.0,36856.0,37234.4,318426.327
1701216000.0,86337.15,80539.76,82651.7,81109.41,37837.1,38500.0,37551.8,37812.0,261631.881
1701302400.0,84388.21,82070.57,82619.48,82651.7,37716.8,38132.0,37442.9,37837.2,191188.871
1701388800.0,90739.14,81471.19,89045.2,82619.48,38660.0,38989.0,37600.0,37716.9,342361.994
1701475200.0,89045.2,81436.67,81673.03,89045.2,39435.0,39900.0,38613.5,38659.9,213210.311
1701561600.0,83686.33,79898.66,79999.12,81673.03,39979.7,40410.1,39255.2,39435.1,221917.905
1701648000.0,85972.72,79999.12,83196.05,79999.12,41993.1,42440.0,39970.4,39979.8,602492.859
1701734400.0,88797.44,82467.12,82594.22,83196.05,44081.7,44528.1,41393.5,41993.1,575038.041
1701820800.0,87815.15,82252.98,85262.79,82594.22,43774.8,44349.8,43377.0,44081.7,383957.738
1701907200.0,86804.58,83343.27,83409.05,85262.79,43296.0,44066.7,42815.0,43775.1,346421.958
1701993600.0,85845.48,82012.12,82103.85,83409.05,44209.5,44779.3,43100.0,43296.0,281880.593
1702080000.0,83090.39,80367.11,80803.91,82103.85,43734.3,44389.2,43555.0,44209.6,189339.656
1702166400.0,84564.18,80803.91,83140.07,80803.91,43810.0,44099.2,43552.5,43734.2,144548.259
1702252800.0,83171.66,74819.56,75529.17,83140.07,41271.0,43833.4,40228.3,43810.1,620753.439
1702339200.0,80248.12,75275.3,77355.31,75529.17,41515.0,42125.0,40711.0,41271.1,356541.118
1702425600.0,80829.21,77076.27,78625.69,77355.31,42875.0,43517.6,40556.0,41514.9,396710.296
1702512000.0,80026.73,74650.35,76351.03,78625.69,43032.4,43450.1,41140.0,42875.0,361628.325
1702598400.0,77179.95,75052.79,75813.7,76351.03,41968.0,43098.0,41668.0,43032.3,257177.013
1702684800.0,77343.83,74845.51,75326.01,75813.7,42287.4,42756.7,41638.1,41968.0,160549.459
1702771200.0,78215.76,75310.18,76347.57,75326.01,41396.5,42476.0,41248.3,42287.4,224722.851
1702857600.0,80471.08,74819.18,75531.64,76347.57,42671.7,42795.3,40553.8,41396.6,375385.675
1702944000.0,80000.34,74847.24,76749.07,75531.64,42298.3,43550.0,41835.4,42671.8,315311.844
1703030400.0,82202.82,76749.07,79731.84,76749.07,43708.9,44384.6,42218.3,42298.2,377008.923
1703116800.0,82873.34,79475.89,80532.73,79731.84,43896.3,44287.2,43317.2,43708.9,276922.155
1703203200.0,82890.96,77259.91,77331.08,80532.73,43999.2,44484.0,43430.4,43896.4,238341.933
1703289600.0,79893.9,77118.87,78624.42,77331.08,43725.2,44023.0,43304.2,43999.2,120792.199
1703376000.0,79611.49,75384.35,77213.72,78624.42,43008.4,43994.8,42550.0,43725.2,179967.251
1703462400.0,78760.29,76205.27,77532.15,77213.72,43611.9,43850.0,42755.4,43008.4,184210.274
1703548800.0,81300.67,75947.08,79602.17,77532.15,42538.5,43635.1,41597.0,43611.9,295583.678
1703635200.0,79604.85,75600.18,76074.77,79602.17,43453.8,43700.0,42145.7,42538.6,251351.538
1703721600.0,76392.04,74541.29,75584.59,76074.77,42600.1,43850.0,42320.5,43453.8,257515.182
1703808000.0,76589.71,74140.93,75711.32,75584.59,42095.1,43171.9,41283.2,42600.1,337421.865
1703894400.0,77851.87,75356.78,75458.85,75711.32,42174.2,42654.6,41550.0,42095.1,183890.67
1703980800.0,77143.32,73921.74,74001.36,75458.85,42314.0,42951.0,42001.0,42174.3,173508.289
1704067200.0,77879.3,73315.11,76601.28,74001.36,44230.2,44266.0,42207.9,42314.0,206424.144
1704153600.0,81491.88,76012.41,79785.33,76601.28,44979.8,45950.0,44200.9,44230.3,459798.523
1704240000.0,80820.14,67252.25,68680.72,79785.33,42849.5,45582.3,40333.0,44979.7,595855.225
1704326400.0,72791.53,68330.03,71338.93,68680.72,44143.8,44840.8,42625.0,42849.5,333923.098
1704412800.0,71363.54,67090.16,67287.05,71338.93,44145.4,44500.0,42300.0,44143.8,374967.791
1704499200.0,69223.81,66908.64,68338.43,67287.05,43956.7,44214.6,43391.3,44145.3,138542.797
1704585600.0,73885.16,68338.43,70528.96,68338.43,43916.9,44486.9,43557.5,43956.6,180710.714
1704672000.0,76713.43,69533.15,74597.29,70528.96,46972.7,47312.0,43158.1,43916.9,495087.983
1704758400.0,75527.09,70003.75,70790.91,74597.29,46114.0,48100.0,44417.2,46972.6,513362.773
1704844800.0,72929.95,68206.86,68565.25,70790.91,46662.9,47699.3,44291.5,46113.9,668657.474
1704931200.0,73241.67,67205.9,71404.04,68565.25,46337.8,49027.5,45600.0,46663.0,596698.379
1705017600.0,83392.35,71404.04,74727.99,71404.04,42788.9,46536.2,41370.0,46337.9,575943.258
1705104000.0,76725.94,74004.12,75148.15,74727.99,42846.4,43273.4,42445.7,42789.0,207737.326
1705190400.0,77185.9,75121.77,77077.01,75148.15,41734.9,43096.1,41713.5,42846.4,181096.968
1705276800.0,77292.77,73437.97,73897.82,77077.01,42515.0,43376.0,41720.0,41734.9,240059.141
1705363200.0,77378.37,73803.69,74126.74,73897.82,43133.0,43589.0,42050.0,42515.0,287207.233
1705449600.0,76746.29,73968.52,75755.55,74126.74,42783.4,43198.0,42200.0,43133.0,209396.081
1705536000.0,78504.21,74958.55,77720.96,75755.55,41323.1,42932.3,40673.6,42783.3,335080.756
1705622400.0,80865.07,74254.89,74494.92,77720.96,41662.2,42197.0,40300.0,41323.2,345941.73
1705708800.0,75264.05,73904.01,74617.62,74494.92,41691.8,41883.5,41453.6,41662.1,95866.062
1705795200.0,75011.38,74394.93,74647.99,74617.62,41580.0,41880.9,41500.0,41691.8,67035.552
1705881600.0,79803.39,74396.51,76234.08,74647.99,39567.0,41692.3,39402.0,41579.9,459024.106
1705968000.0,79078.28,75143.18,75791.86,76234.08,39890.0,40172.7,38545.0,39567.1,414373.386
1706054400.0,77226.69,75024.64,76310.36,75791.86,40078.7,40560.6,39493.3,39889.9,272754.171
1706140800.0,79501.49,75956.81,77933.77,76310.36,39953.3,40300.0,39535.3,40078.8,203728.679
1706227200.0,80614.48,77856.07,79315.22,77933.77,41806.4,42239.3,39813.1,39953.3,355418.478
1706313600.0,79441.28,77849.56,78265.55,79315.22,42102.2,42187.1,41360.1,41806.4,118437.114
1706400000.0,78374.07,74972.06,75159.44,78265.55,42021.2,42836.0,41600.0,42102.2,205736.453
1706486400.0,77686.57,75091.01,77046.08,75159.44,43287.7,43340.8,41768.3,42021.2,249502.11
1706572800.0,79314.83,73805.34,73831.72,77046.08,42918.3,43888.0,42665.6,43287.6,257582.784
1706659200.0,75306,71311.59,71954.34,73831.72,42560.5,43748.6,42257.6,42918.3,313069.11
1706745600.0,75976.88,71715.35,73886.69,71954.34,43072.6,43288.0,41866.8,42560.5,274321.107
1706832000.0,76268.3,73501.29,74296.67,73886.69,43182.0,43480.0,42512.7,43072.6,205767.574
1706918400.0,76043.52,74292.06,75696.18,74296.67,42992.4,43372.2,42858.3,43182.0,89735.22
1707004800.0,77899.34,75280.38,77285.48,75696.18,42570.3,43112.1,42176.7,42992.4,127421.548
1707091200.0,81081.79,77100.85,79774.34,77285.48,42692.9,43580.0,42235.1,42570.3,240655.549
1707177600.0,81966.65,79558.75,80318.37,79774.34,43079.1,43378.8,42559.8,42692.9,196157.643
1707264000.0,82877.86,78569.86,82819.67,80318.37,44326.2,44388.0,42763.4,43079.1,252057.708
1707350400.0,87306.12,82664.53,85120.75,82819.67,45269.1,45600.0,44306.8,44326.3,299738.288
1707436800.0,85781.1,82626.23,83207.32,85120.75,47116.1,48230.3,45218.1,45269.2,519919.419
1707523200.0,86808.38,83058.33,86798.81,83207.32,47732.6,48189.6,46836.4,47116.1,179626.604
1707609600.0,89872.5,86400.35,89342.95,86798.81,48303.4,48600.0,47539.4,47732.6,209951.626
1707696000.0,94597.38,88281.52,92357.54,89342.95,49943.6,50413.2,47702.0,48303.4,450895.202
1707782400.0,94202.51,88164.1,88189.74,92357.54,49696.4,50428.8,48301.0,49943.6,382348.085
1707868800.0,93000.64,87009.87,90522.38,88189.74,51823.2,52100.0,49215.7,49696.4,395191.791
1707955200.0,91554.65,86487,87212.3,90522.38,51898.5,52859.0,51334.9,51823.1,392724.603
1708041600.0,90429.16,87020.56,87551.71,87212.3,52148.6,52623.0,51611.7,51898.4,259819.793
1708128000.0,89782.07,87002.73,87482.52,87551.71,51679.4,52192.8,50647.5,52148.7,222342.005
1708214400.0,87482.52,84672.33,85531.82,87482.52,52175.9,52450.0,51178.0,51679.5,166636.426
1708300800.0,88325.8,85531.82,87685.24,85531.82,51813.8,52532.9,51688.8,52175.9,196387.978
1708387200.0,91207.55,87103.65,87205.74,87685.24,52297.4,53090.9,50788.0,51813.7,388913.064
1708473600.0,90935.06,86254.36,86254.36,87205.74,51877.8,52402.3,50528.4,52297.3,308127.301
1708560000.0,88659.17,84503.84,84874.69,86254.36,51316.9,52130.8,50967.5,51877.9,244144.647
1708646400.0,90603.33,84610.36,88241.56,84874.69,50771.9,51576.3,50512.7,51316.9,215474.562
1708732800.0,89040.06,86666.4,87056.15,88241.56,51602.1,51736.6,50611.4,50771.9,104944.457
1708819200.0,88236.06,86116.6,86417.27,87056.15,51764.9,52050.0,51300.4,51602.1,122177.26
1708905600.0,88716.95,84596.98,84940.31,86417.27,54511.6,54991.8,50922.5,51764.9,393466.231
1708992000.0,85772.74,79156.73,80696.9,84940.31,57074.5,57780.0,54495.0,54511.7,511475.535
1709078400.0,84598.37,71616.51,75348.04,80696.9,62487.9,64300.0,56730.1,57074.5,1010118.442
1709164800.0,76665.24,71332.06,71959.23,75348.04,61203.3,63762.8,60452.0,62487.9,584713.883
1709251200.0,75311.32,71959.23,73878.32,71959.23,62430.6,63199.0,60844.8,61203.3,299231.827
1709337600.0,74110.76,72299.65,72911.44,73878.32,62039.9,62513.1,61605.0,62430.6,159283.629
1709424000.0,75944.64,72291.04,75620.84,72911.44,63178.5,63330.9,61339.5,62039.9,200312.503
1709510400.0,82514.56,75571.29,81113.59,75620.84,68296.4,68600.0,62299.0,63178.5,632882.144
1709596800.0,83281.48,70786.48,71725.16,81113.59,63747.4,69350.0,59112.0,68296.5,1053025.132
