l,o,c,t,h,low,high,close,volume,open
17724683461,17724683461,18165430949,1647648000,18311334914,41500.0,42446.6,42188.2,186459.954,41751.6
17530622155,18165430949,17756107574,1647734400,18298500238,40900.0,42269.3,41261.0,235774.129,42188.2
17313176066,17756107574,17712692600,1647820800,18731736328,40430.0,41544.4,40982.0,308396.46,41261.0
17486551843,17712692600,18216880285,1647907200,18919267001,40852.0,43517.7,42349.8,374297.674,40982.0
17767733413,18216880285,18491659015,1647993600,18575588243,41731.3,43051.0,42867.9,282631.74,42349.9
18136162136,18491659015,19528865674,1648080000,20006010776,42525.0,44200.0,43973.4,331440.057,42867.8
18781628982,19528865674,19093871011,1648166400,19975006651,43575.1,45142.0,44290.6,348620.122,43973.2
18960740644,19093871011,19323481890,1648252800,19546048651,44041.0,44785.0,44489.2,140712.587,44290.6
19096820211,19323481890,20129606341,1648339200,20129655167,44416.0,47047.0,46820.8,269280.228,44489.3
19719066748,20129606341,19906950876,1648425600,21050409822,46651.2,48200.0,47121.9,317565.782,46820.9
19906950876,19906950876,21074911175,1648512000,21651104764,46911.0,48100.0,47418.5,259040.835,47121.8
19414372400,21074911175,19729526755,1648598400,21383082483,46535.0,47688.6,47053.2,235009.892,47418.5
17359702596,19729526755,18900252070,1648684800,20339636475,45185.0,47619.4,45506.0,299837.61,47053.1
18607809139,18900252070,19000404137,1648771200,19221576822,44206.2,46700.0,46266.2,360734.553,45505.9
18598914053,19000404137,18901219711,1648857600,19405083700,45600.0,47236.8,45794.6,226413.357,46266.2
18782165272,18901219711,19440985202,1648944000,19676582710,45501.0,47448.0,46392.4,212589.013,45792.3
19027073682,19440985202,19560789171,1649030400,19730836700,45094.0,46895.5,46580.9,272796.541,46392.3
19186387181,19560789171,19641231477,1649116800,20300282804,45300.0,47188.0,45477.4,257524.639,46580.9
18933353152,19641231477,19343875963,1649203200,19695534740,43100.0,45494.2,43159.7,384359.375,45477.5
16810685950,19343875963,21017528416,1649289600,21017528416,42685.0,43888.0,43417.1,229567.98,43159.8
19708448488,21017528416,19820682919,1649376000,21174081991,42074.0,43968.1,42229.2,310095.829,43417.1
17542275144,19820682919,19859187341,1649462400,19993553951,42100.3,42796.7,42727.7,119722.654,42229.1
19565121892,19859187341,19677723243,1649548800,20173661866,41838.0,43399.4,42140.4,181904.47,42727.8
18155345277,19677723243,18258734146,1649635200,19908929535,39136.7,42399.9,39505.6,439530.02,42140.3
18054440196,18258734146,18399083843,1649721600,18866686206,39224.0,40700.0,40060.7,349883.631,39505.6
17983019865,18399083843,18378481203,1649808000,18811533954,39569.8,41580.0,41129.8,324910.931,40060.7
17521008062,18378481203,17768771154,1649894400,18799921416,39522.0,41474.8,39915.9,261966.391,41129.8
17204953355,17768771154,17500592949,1649980800,18023128751,39734.2,40888.0,40529.5,194680.671,39915.9
17338196204,17500592949,17568454233,1650067200,17737987287,39944.9,40700.0,40361.0,127705.057,40529.6
17427337723,17568454233,17654329252,1650153600,17745641356,39510.0,40574.1,39649.1,170331.824,40360.9
17058779556,17654329252,17279740891,1650240000,17845004906,38465.7,41310.0,40785.6,362435.319,39649.1
17062693938,17279740891,17531550120,1650326400,17853373711,40543.7,41788.0,41472.9,214404.271,40785.7
17313685513,17531550120,17462099599,1650412800,18179197226,40800.0,42166.8,41327.7,257382.427,41472.9
16924048415,17462099599,17405083374,1650499200,18457462568,39630.0,42966.0,40449.8,393149.956,41326.0
17248274643,17405083374,17659309386,1650585600,17864929886,39133.0,40786.1,39674.2,314935.753,40449.7
17460052608,17659309386,17621448910,1650672000,17790068360,39259.0,40000.0,39415.1,125046.817,39674.3
17267950285,17621448910,17490700664,1650758400,17798226957,38884.1,39930.6,39433.4,180371.762,39413.8
16908849858,17490700664,17691764312,1650844800,17731693648,38111.0,40650.0,40411.0,448877.893,39433.4
17122745755,17691764312,17403350332,1650931200,17903934598,37671.8,40800.0,38093.7,453132.198,40411.0
17105231166,17403350332,17289466783,1651017600,18030052653,37844.5,39470.0,39209.0,385645.365,38093.7
16719891280,17289466783,17155648925,1651104000,17555223654,38861.8,40376.6,39732.5,413543.408,39209.0
16666875031,17155648925,16973487209,1651190400,17516743935,38160.0,39924.8,38572.2,308116.375,39732.5
16388674554,16973487209,16603708317,1651276800,17015972321,37550.0,38782.6,37614.5,181810.382,38572.2
16458853263,16603708317,16711294191,1651363200,16881551940,37350.0,38680.6,38440.5,236549.462,37614.4
14607818696,16711294191,16785987955,1651449600,16851636851,38032.2,39222.0,38525.6,336845.365,38440.2
16634903023,16785987955,17466615928,1651536000,17494131778,37500.1,38674.7,37712.9,248986.222,38525.5
17027744390,17466615928,17565087941,1651622400,17659625060,37655.2,40071.7,39684.0,424498.818,37713.0
16100261902,17565087941,17157818819,1651708800,17816013501,35388.0,39845.0,36534.7,547209.0,39684.1
14462884192,17157818819,16620824768,1651795200,17234215795,35200.0,36679.3,35995.3,431979.24,36533.7
16305013433,16620824768,16457848472,1651881600,18252752434,34700.0,36138.0,35466.7,200264.833,35995.2
15878889063,16457848472,16013979824,1651968000,16523323970,33665.0,35504.0,34032.0,426872.584,35466.7
14484751762,16013979824,14596708437,1652054400,16112160020,30003.6,34243.3,30056.6,1078779.712,34032.1
14121282236,14596708437,14439630024,1652140800,15298010174,29701.4,32650.0,31002.1,863178.961,30056.0
13603653052,14439630024,14343035387,1652227200,14983377708,27651.0,32197.6,29074.7,1101875.972,31002.1
13302768924,14343035387,13747497944,1652313600,14870161221,26631.0,30257.0,29020.7,964475.589,29077.9
13622231131,13747497944,13857369267,1652400000,14585624527,28730.4,31072.6,29274.3,507620.105,29020.8
13534917375,13857369267,13833568940,1652486400,14033996323,28602.3,30352.2,30079.8,315756.895,29274.2
13315641150,13833568940,14112954415,1652572800,14112954415,29448.0,31462.0,31324.4,336773.139,30079.5
13343612406,14112954415,13763824313,1652659200,14116173731,29052.3,31327.4,29866.7,507243.166,31324.3
12893803906,13763824313,14021803078,1652745600,14388255998,29420.0,30794.0,30437.0,398624.519,29866.4
13686131107,14021803078,13764707934,1652832000,14109730965,28629.6,30700.0,28700.6,426700.457,30437.0
13752786129,13764707934,15539729593,1652918400,15621146268,28670.5,30550.0,30319.9,448856.724,28700.6
14818773907,15539729593,15017106497,1653004800,15954713920,28702.0,30784.4,29188.9,485439.171,30319.9
14173226057,15017106497,14247500888,1653091200,15098438773,28927.0,29650.0,29427.4,202804.089,29188.9
14147612703,14247500888,15017669601,1653177600,15044495643,29223.6,30500.0,30284.0,297116.44,29427.4
14311685037,15017669601,14559648102,1653264000,15496797104,28840.7,30658.0,29097.7,475720.75,30284.0
14511674603,14559648102,14712232619,1653350400,14933684533,28637.6,29887.3,29643.1,382124.449,29097.8
14435750758,14712232619,14577958606,1653436800,15025657932,29330.0,30246.7,29536.7,413459.484,29643.0
14132909626,14577958606,14525687660,1653523200,14867130251,27952.1,29877.0,29194.0,602137.086,29536.7
14234963287,14525687660,14311641772,1653609600,14861949294,28259.6,29387.0,28623.2,506638.884,29194.0
12961501764,14311641772,14338637663,1653696000,14488477877,28520.0,29265.7,29018.8,193644.283,28623.3
14199725927,14338637663,15135164755,1653782400,15351421370,28825.0,29595.2,29452.8,215139.934,29018.8
14970608073,15135164755,15878172150,1653868800,16625485654,29301.1,32307.6,31726.5,502712.176,29452.6
15727062167,15878172150,16047721649,1653955200,16571680017,31222.0,32427.5,31797.8,383688.265,31726.5
14689029491,16047721649,14983473591,1654041600,16253673122,29300.0,31986.1,29796.9,556992.756,31797.9
14741762887,14983473591,15158661591,1654128000,15371375869,29566.1,30750.0,30437.1,370924.687,29796.9
14844252550,15158661591,14971557113,1654214400,15458894830,29220.0,30693.2,29682.8,357110.377,30437.1
14747408811,14971557113,15010667754,1654300800,15085834221,29456.0,29988.0,29848.4,187520.534,29682.8
14900196786,15010667754,15166921665,1654387200,15180812687,29524.0,30250.0,29909.9,205385.831,29848.5
15097321851,15166921665,16474933039,1654473600,16551175489,29876.2,31780.0,31361.2,436522.874,29910.0
14698512487,16474933039,15629743943,1654560000,16474933039,29190.0,31599.0,31118.1,691714.985,31361.2
14554203150,15629743943,14693263013,1654646400,15817018618,29825.0,31325.0,30192.5,455686.637,31118.0
14580655265,14693263013,14960267743,1654732800,15043735670,29914.5,30691.9,30093.3,307312.175,30192.6
14580326408,14960267743,15153887237,1654819200,15301484910,28805.0,30374.1,29077.7,445928.659,30093.4
14980090222,15153887237,15149774162,1654905600,15318552669,28080.0,29427.9,28416.7,391367.814,29077.7
14430573652,15149774162,14539338594,1654992000,15201500300,26538.7,28530.3,26564.7,560834.131,28416.6
11837589013,14539338594,12002109134,1655078400,14621266491,21900.0,26877.0,22471.5,1622521.56,26564.7
11519783849,12002109134,11986417016,1655164800,12428037040,20823.0,23424.2,22122.7,1247609.796,22471.4
11443028187,11986417016,11904269815,1655251200,12067088573,20100.2,22800.0,22567.5,1509301.169,22122.7
10471058116,11904269815,11090978459,1655337600,12065915264,20222.0,23000.0,20387.4,882634.22,22567.5
10905492069,11090978459,11078093548,1655424000,11382707975,20228.0,21388.0,20457.3,776153.257,20387.4
10170204320,11078093548,10428448970,1655510400,11217093362,17593.2,20768.4,18959.7,1268591.388,20457.3
10184421427,10428448970,10814117760,1655596800,10941466413,17935.9,20821.0,20564.2,1089275.674,18959.7
10491534359,10814117760,10775497539,1655683200,11159474181,19630.0,21099.9,20570.1,935816.13,20564.3
10763515710,10775497539,10883384700,1655769600,11461050011,20337.8,21740.0,20713.1,787173.936,20570.0
10640666336,10883384700,10709933099,1655856000,11047434295,19745.7,20888.0,19977.4,812184.193,20713.1
10702843754,10709933099,11020468787,1655942400,11197154235,19874.0,21250.0,21096.6,698753.04,19977.5
10416088690,11020468787,10434296057,1656028800,11091123865,20732.5,21563.5,21231.2,645450.778,21096.6
10383026737,10434296057,10902335694,1656115200,10925128537,20894.0,21627.6,21481.9,434117.447,21231.2
10598876762,10902335694,10622187747,1656201600,11187914991,20952.0,21888.0,21029.1,442787.736,21481.9
10561270658,10622187747,10625381777,1656288000,10968412283,20500.0,21560.0,20730.0,539335.009,21029.1
10581378085,10625381777,10827074988,1656374400,11257918750,20188.0,21198.0,20268.6,582916.108,20730.0
10685083094,10827074988,10733807105,1656460800,10999475419,19817.2,20430.0,20109.9,608905.99,20268.7
10402792453,10733807105,10596083168,1656547200,10818182223,18563.0,20165.0,19923.5,859981.415,20109.9
10212448848,10596083168,10343939738,1656633600,10736641499,18948.8,20926.4,19272.0,915399.363,19923.3
10258753390,10343939738,10448951275,1656720000,10484707240,18959.0,19456.0,19240.9,382851.525,19272.0
10307221040,10448951275,10540134052,1656806400,10658125262,18780.1,19645.4,19305.9,449508.331,19241.0
10429098934,10540134052,11384658708,1656892800,11405316529,19046.3,20350.0,20226.6,633310.187,19306.0
10908424673,11384658708,11397434348,1656979200,11557495022,19291.6,20749.2,20170.0,854238.867,20226.3
11169778151,11397434348,11700857326,1657065600,11703131782,19753.0,20667.6,20554.1,682076.458,20170.1
11586481284,11700857326,12872717114,1657152000,12909936716,20244.9,21830.0,21613.4,699841.616,20554.2
12094039460,12872717114,12286906783,1657238400,13118801329,21175.2,22579.9,21587.9,848144.495,21614.5
11988548763,12286906783,12200821097,1657324800,12390105912,21309.6,22000.0,21580.0,393372.366,21587.8
11744707841,12200821097,11878601729,1657411200,12294772871,20600.0,21594.2,20853.8,468176.539,21580.0
11400183401,11878601729,11521668585,1657497600,11909988742,19870.0,20853.9,19954.3,561245.987,20853.8
11254313157,11521668585,11334091545,1657584000,11729536349,19228.3,20048.9,19322.9,640560.723,19954.3
11322861910,11334091545,11804496578,1657670400,11903193178,18901.0,20401.6,20220.1,975938.165,19322.9
11679207705,11804496578,12304037137,1657756800,12416666519,19600.0,20900.0,20578.6,765989.53,20220.1
12084985263,12304037137,12365609565,1657843200,12639423256,20364.3,21200.0,20823.1,626763.692,20578.6
12171777057,12365609565,12585756869,1657929600,12852579859,20471.0,21580.0,21183.5,539206.87,20823.1
12475221730,12585756869,12546169752,1658016000,13082158511,20742.0,21674.1,20794.4,485537.728,21183.6
12540187625,12546169752,13112591946,1658102400,13726904794,20764.4,22800.0,22423.9,982867.734,20794.4
12558920894,13112591946,14023056195,1658188800,14429850745,21575.0,23817.9,23385.9,1124029.082,22423.5
12740650285,14023056195,13783717274,1658275200,14915641048,22912.4,24277.0,23221.5,946647.815,23385.9
13304850886,13783717274,13461193750,1658361600,13903086736,22340.2,23441.1,23144.5,723543.466,23221.5
13093379559,13461193750,13213659496,1658448000,13944089260,22500.0,23750.0,22675.1,633907.934,23144.5
12940192982,13213659496,13126882291,1658534400,13420111323,21933.5,22990.0,22440.2,505887.673,22675.0
12989060590,13126882291,13226699317,1658620800,13498848247,22256.4,22999.0,22570.6,462958.953,22440.1
12338624865,13226699317,12426877669,1658707200,13249962008,21232.0,22656.8,21300.0,695770.655,22570.6
12150611191,12426877669,12460557171,1658793600,12504448562,20689.6,21334.4,21241.0,552498.903,21300.0
12454709444,12460557171,14018219071,1658880000,14018219071,21031.0,23100.0,22941.1,753370.303,21241.0
13642692762,14018219071,14157949185,1658966400,14460038595,22583.1,24194.6,23836.2,756741.836,22941.1
14100799790,14157949185,14170836345,1659052800,14591166538,23426.3,24500.0,23771.1,642337.051,23836.2
14114549467,14170836345,14226797002,1659139200,15129185247,23505.0,24700.0,23629.9,493824.816,23771.0
13877998444,14226797002,13888758946,1659225600,14338601674,23222.0,24187.3,23290.1,385969.85,23630.0
13512901857,13888758946,13609385268,1659312000,14002805076,22836.2,23497.0,23257.6,498378.292,23290.1
13256511200,13609385268,13256511200,1659398400,13685002167,22603.0,23448.7,22975.1,625227.912,23257.6
13075686515,13256511200,13384520082,1659484800,14028993956,22665.3,23650.0,22801.5,569261.768,22975.1
13020398075,13384520082,13149802077,1659571200,13506538983,22370.0,23211.3,22608.9,548268.816,22801.5
13058277415,13149802077,13168701692,1659657600,13540998298,22580.6,23450.0,23298.1,593992.13,22608.9
13136266031,13168701692,13270726787,1659744000,13425826613,22883.6,23341.8,22943.3,227659.394,23298.0
13170298293,13270726787,13420759779,1659830400,13535134788,22830.9,23400.0,23167.8,271512.062,22943.2
13411858172,13420759779,14230408832,1659916800,14920797137,23153.1,24243.0,23804.4,565084.219,23167.9
13767308116,14230408832,13887653202,1660003200,14351997487,22850.0,23913.4,23140.2,498286.943,23804.3
13506809207,13887653202,13659444171,1660089600,14111074503,22608.0,24235.2,23940.9,760738.204,23140.1
13659444171,13659444171,13817615551,1660176000,14693571928,23840.6,24972.0,23917.2,760455.245,23941.0
13547314111,13817615551,13926250282,1660262400,13931351433,23560.0,24438.8,24387.5,477734.045,23917.3
13922375132,13926250282,14204887842,1660348800,14464486465,24267.5,24879.0,24429.0,431093.659,24387.5
13950294465,14204887842,14045110450,1660435200,14932267798,24138.0,25065.0,24294.1,437314.32,24429.0
13669452717,14045110450,13740844960,1660521600,14649178641,23762.0,25200.0,24085.2,739390.721,24294.1
13628156636,13740844960,13743655344,1660608000,13895278258,23650.0,24234.0,23843.0,460919.994,24085.2
13743655344,13743655344,14050612291,1660694400,14179210299,23170.0,24437.0,23333.1,640600.903,23843.0
14029066150,14050612291,14094459368,1660780800,14286628728,23101.0,23595.0,23185.1,347699.006,23333.1
12813401258,14094459368,12873070356,1660867200,14159871083,20760.0,23200.0,20824.9,906609.825,23185.0
12868209031,12873070356,13031558267,1660953600,13261074299,20742.9,21368.9,21127.8,490507.042,20825.0
12862744867,13031558267,12936948753,1661040000,13223202988,21055.0,21804.6,21505.6,424282.424,21127.7
12860864664,12936948753,13228819204,1661126400,13234504900,20858.6,21550.0,21387.0,588764.597,21505.6
