start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2022-03-06 07:00:00,2022-03-06 07:00:00,67.13671875,17187
2022-03-06 08:00:00,2022-03-06 08:00:00,58.24609375,14911
2022-03-06 09:00:00,2022-03-06 09:00:00,65.14671815,16873
2022-03-06 10:00:00,2022-03-06 10:00:00,63.01893939,16637
2022-03-06 11:00:00,2022-03-06 11:00:00,62.20074349,16732
2022-03-06 12:00:00,2022-03-06 12:00:00,60.50729927,16579
2022-03-06 13:00:00,2022-03-06 13:00:00,63.85611511,17752
2022-03-06 14:00:00,2022-03-06 14:00:00,65.26618705,18144
2022-03-06 15:00:00,2022-03-06 15:00:00,65.10196078,16601
2022-03-06 16:00:00,2022-03-06 16:00:00,57.97674419,14958
2022-03-06 17:00:00,2022-03-06 17:00:00,68.9375,17648
2022-03-06 18:00:00,2022-03-06 18:00:00,16.47490347,4267
2022-03-06 19:00:00,2022-03-06 19:00:00,47.71119134,13216
2022-03-06 20:00:00,2022-03-06 20:00:00,66.48582996,16422
2022-03-06 21:00:00,2022-03-06 21:00:00,73.24626866,19630
2022-03-06 22:00:00,2022-03-06 22:00:00,85.84452297,24294
2022-03-06 23:00:00,2022-03-06 23:00:00,76.47272727,21030
2022-03-07 00:00:00,2022-03-07 00:00:00,71.30991736,17257
2022-03-07 01:00:00,2022-03-07 01:00:00,79.21111111,21387
2022-03-07 02:00:00,2022-03-07 02:00:00,66.10394265,18443
2022-03-07 03:00:00,2022-03-07 03:00:00,60.61538462,17336
2022-03-07 04:00:00,2022-03-07 04:00:00,66.35384615,17252
2022-03-07 05:00:00,2022-03-07 05:00:00,68.60661765,18661
2022-03-07 06:00:00,2022-03-07 06:00:00,56.53684211,16113
2022-03-07 07:00:00,2022-03-07 07:00:00,63.836,15959
2022-03-07 08:00:00,2022-03-07 08:00:00,54.11157025,13095
2022-03-07 09:00:00,2022-03-07 09:00:00,55.26141079,13318
2022-03-07 10:00:00,2022-03-07 10:00:00,62.49815498,16937
2022-03-07 11:00:00,2022-03-07 11:00:00,55.68656716,14924
2022-03-07 12:00:00,2022-03-07 12:00:00,56.15909091,14826
2022-03-07 13:00:00,2022-03-07 13:00:00,60.96057348,17008
2022-03-07 14:00:00,2022-03-07 14:00:00,64.04395604,17484
2022-03-07 15:00:00,2022-03-07 15:00:00,69.86715867,18934
2022-03-07 16:00:00,2022-03-07 16:00:00,64.60137457,18799
2022-03-07 17:00:00,2022-03-07 17:00:00,66.31660232,17176
2022-03-07 18:00:00,2022-03-07 18:00:00,70.85766423,19415
2022-03-07 19:00:00,2022-03-07 19:00:00,65.90909091,18125
2022-03-07 20:00:00,2022-03-07 20:00:00,60.125,14911
2022-03-07 21:00:00,2022-03-07 21:00:00,69.73863636,18411
2022-03-07 22:00:00,2022-03-07 22:00:00,70.43150685,20566
2022-03-07 23:00:00,2022-03-07 23:00:00,61.42413793,17813
2022-03-08 00:00:00,2022-03-08 00:00:00,65.43307087,16620
2022-03-08 01:00:00,2022-03-08 01:00:00,69.17254902,17639
2022-03-08 02:00:00,2022-03-08 02:00:00,67.17437722,18876
2022-03-08 03:00:00,2022-03-08 03:00:00,61.25886525,17275
2022-03-08 04:00:00,2022-03-08 04:00:00,69.15636364,19018
2022-03-08 05:00:00,2022-03-08 05:00:00,74.29241877,20579
2022-03-08 06:00:00,2022-03-08 06:00:00,62.22344322,16987
2022-03-08 07:00:00,2022-03-08 07:00:00,61.52434457,16427
2022-03-08 08:00:00,2022-03-08 08:00:00,55.48106061,14647
2022-03-08 09:00:00,2022-03-08 09:00:00,58.1697417,15764
2022-03-08 10:00:00,2022-03-08 10:00:00,57.96296296,14085
2022-03-08 11:00:00,2022-03-08 11:00:00,57.89925373,15517
2022-03-08 12:00:00,2022-03-08 12:00:00,54.61805556,15730
2022-03-08 13:00:00,2022-03-08 13:00:00,61.55744681,14466
2022-03-08 14:00:00,2022-03-08 14:00:00,59.49800797,14934
2022-03-08 15:00:00,2022-03-08 15:00:00,63.03787879,16642
2022-03-08 16:00:00,2022-03-08 16:00:00,62.31835206,16639
2022-03-08 17:00:00,2022-03-08 17:00:00,56.80586081,15508
2022-03-08 18:00:00,2022-03-08 18:00:00,66.36363636,18980
2022-03-08 19:00:00,2022-03-08 19:00:00,59.17269076,14734
2022-03-08 20:00:00,2022-03-08 20:00:00,63.86516854,17052
2022-03-08 21:00:00,2022-03-08 21:00:00,64.72597865,18188
2022-03-08 22:00:00,2022-03-08 22:00:00,67.5018315,18428
2022-03-08 23:00:00,2022-03-08 23:00:00,65.39919355,16219
2022-03-09 00:00:00,2022-03-09 00:00:00,73.87159533,18985
