start_time,datetime,estimated_leverage_ratio
2021-01-17 04:00:00,2021-01-17 04:00:00,0.11627419
2021-01-17 05:00:00,2021-01-17 05:00:00,0.11623467
2021-01-17 06:00:00,2021-01-17 06:00:00,0.11663221
2021-01-17 07:00:00,2021-01-17 07:00:00,0.11893186
2021-01-17 08:00:00,2021-01-17 08:00:00,0.12132786
2021-01-17 09:00:00,2021-01-17 09:00:00,0.12169464
2021-01-17 10:00:00,2021-01-17 10:00:00,0.11986422
2021-01-17 11:00:00,2021-01-17 11:00:00,0.11830296
2021-01-17 12:00:00,2021-01-17 12:00:00,0.11857981
2021-01-17 13:00:00,2021-01-17 13:00:00,0.11710143
2021-01-17 14:00:00,2021-01-17 14:00:00,0.11731793
2021-01-17 15:00:00,2021-01-17 15:00:00,0.11468486
2021-01-17 16:00:00,2021-01-17 16:00:00,0.11499743
2021-01-17 17:00:00,2021-01-17 17:00:00,0.11341455
2021-01-17 18:00:00,2021-01-17 18:00:00,0.11544033
2021-01-17 19:00:00,2021-01-17 19:00:00,0.11539778
2021-01-17 20:00:00,2021-01-17 20:00:00,0.11435171
2021-01-17 21:00:00,2021-01-17 21:00:00,0.11341722
2021-01-17 22:00:00,2021-01-17 22:00:00,0.1137329
2021-01-17 23:00:00,2021-01-17 23:00:00,0.11343895
2021-01-18 00:00:00,2021-01-18 00:00:00,0.11266295
2021-01-18 01:00:00,2021-01-18 01:00:00,0.11358127
2021-01-18 02:00:00,2021-01-18 02:00:00,0.11477341
2021-01-18 03:00:00,2021-01-18 03:00:00,0.11554509
2021-01-18 04:00:00,2021-01-18 04:00:00,0.11718084
2021-01-18 05:00:00,2021-01-18 05:00:00,0.11781364
2021-01-18 06:00:00,2021-01-18 06:00:00,0.11686221
2021-01-18 07:00:00,2021-01-18 07:00:00,0.1159316
2021-01-18 08:00:00,2021-01-18 08:00:00,0.11602973
2021-01-18 09:00:00,2021-01-18 09:00:00,0.11865106
2021-01-18 10:00:00,2021-01-18 10:00:00,0.12053377
2021-01-18 11:00:00,2021-01-18 11:00:00,0.12226183
2021-01-18 12:00:00,2021-01-18 12:00:00,0.12160068
2021-01-18 13:00:00,2021-01-18 13:00:00,0.12263423
2021-01-18 14:00:00,2021-01-18 14:00:00,0.1207327
2021-01-18 15:00:00,2021-01-18 15:00:00,0.12172377
2021-01-18 16:00:00,2021-01-18 16:00:00,0.12040739
2021-01-18 17:00:00,2021-01-18 17:00:00,0.12234431
2021-01-18 18:00:00,2021-01-18 18:00:00,0.12041102
2021-01-18 19:00:00,2021-01-18 19:00:00,0.11943553
2021-01-18 20:00:00,2021-01-18 20:00:00,0.1177354
2021-01-18 21:00:00,2021-01-18 21:00:00,0.11850344
2021-01-18 22:00:00,2021-01-18 22:00:00,0.11803806
2021-01-18 23:00:00,2021-01-18 23:00:00,0.11705695
2021-01-19 00:00:00,2021-01-19 00:00:00,0.11572476
