start_time,datetime,exchange_supply_ratio
2021-01-19 02:00:00,2021-01-19 02:00:00,0.03322701
2021-01-19 03:00:00,2021-01-19 03:00:00,0.03339615
2021-01-19 04:00:00,2021-01-19 04:00:00,0.03354615
2021-01-19 05:00:00,2021-01-19 05:00:00,0.03356615
2021-01-19 06:00:00,2021-01-19 06:00:00,0.03359976
2021-01-19 07:00:00,2021-01-19 07:00:00,0.03362772
2021-01-19 08:00:00,2021-01-19 08:00:00,0.03370594
2021-01-19 09:00:00,2021-01-19 09:00:00,0.03381337
2021-01-19 10:00:00,2021-01-19 10:00:00,0.03396194
2021-01-19 11:00:00,2021-01-19 11:00:00,0.03401121
2021-01-19 12:00:00,2021-01-19 12:00:00,0.03411434
2021-01-19 13:00:00,2021-01-19 13:00:00,0.03407665
2021-01-19 14:00:00,2021-01-19 14:00:00,0.0340331
2021-01-19 15:00:00,2021-01-19 15:00:00,0.03408145
2021-01-19 16:00:00,2021-01-19 16:00:00,0.03409055
2021-01-19 17:00:00,2021-01-19 17:00:00,0.03411973
2021-01-19 18:00:00,2021-01-19 18:00:00,0.0341529
2021-01-19 19:00:00,2021-01-19 19:00:00,0.03432402
2021-01-19 20:00:00,2021-01-19 20:00:00,0.03443246
2021-01-19 21:00:00,2021-01-19 21:00:00,0.03443252
2021-01-19 22:00:00,2021-01-19 22:00:00,0.03452731
2021-01-19 23:00:00,2021-01-19 23:00:00,0.03451004
2021-01-20 00:00:00,2021-01-20 00:00:00,0.03450015
2021-01-20 01:00:00,2021-01-20 01:00:00,0.03474495
2021-01-20 02:00:00,2021-01-20 02:00:00,0.03468479
2021-01-20 03:00:00,2021-01-20 03:00:00,0.03468431
2021-01-20 04:00:00,2021-01-20 04:00:00,0.03472838
2021-01-20 05:00:00,2021-01-20 05:00:00,0.03470629
2021-01-20 06:00:00,2021-01-20 06:00:00,0.03459537
2021-01-20 07:00:00,2021-01-20 07:00:00,0.0345262
2021-01-20 08:00:00,2021-01-20 08:00:00,0.03455092
2021-01-20 09:00:00,2021-01-20 09:00:00,0.034491
2021-01-20 10:00:00,2021-01-20 10:00:00,0.03445034
2021-01-20 11:00:00,2021-01-20 11:00:00,0.03435702
2021-01-20 12:00:00,2021-01-20 12:00:00,0.03439495
2021-01-20 13:00:00,2021-01-20 13:00:00,0.03438725
2021-01-20 14:00:00,2021-01-20 14:00:00,0.03435198
2021-01-20 15:00:00,2021-01-20 15:00:00,0.03440794
2021-01-20 16:00:00,2021-01-20 16:00:00,0.03437488
2021-01-20 17:00:00,2021-01-20 17:00:00,0.0342999
2021-01-20 18:00:00,2021-01-20 18:00:00,0.03430605
2021-01-20 19:00:00,2021-01-20 19:00:00,0.03433682
2021-01-20 20:00:00,2021-01-20 20:00:00,0.03428626
2021-01-20 21:00:00,2021-01-20 21:00:00,0.03423875
2021-01-20 22:00:00,2021-01-20 22:00:00,0.03421221
2021-01-20 23:00:00,2021-01-20 23:00:00,0.03413243
2021-01-21 00:00:00,2021-01-21 00:00:00,0.03418997
2021-01-21 01:00:00,2021-01-21 01:00:00,0.03418004
2021-01-21 02:00:00,2021-01-21 02:00:00,0.03412884
2021-01-21 03:00:00,2021-01-21 03:00:00,0.03413325
2021-01-21 04:00:00,2021-01-21 04:00:00,0.03411229
2021-01-21 05:00:00,2021-01-21 05:00:00,0.03404868
2021-01-21 06:00:00,2021-01-21 06:00:00,0.03411306
2021-01-21 07:00:00,2021-01-21 07:00:00,0.03410181
2021-01-21 08:00:00,2021-01-21 08:00:00,0.03411589
2021-01-21 09:00:00,2021-01-21 09:00:00,0.03417304
2021-01-21 10:00:00,2021-01-21 10:00:00,0.03424572
2021-01-21 11:00:00,2021-01-21 11:00:00,0.03426614
2021-01-21 12:00:00,2021-01-21 12:00:00,0.0341904
2021-01-21 13:00:00,2021-01-21 13:00:00,0.03412339
2021-01-21 14:00:00,2021-01-21 14:00:00,0.03408047
2021-01-21 15:00:00,2021-01-21 15:00:00,0.03408048
2021-01-21 16:00:00,2021-01-21 16:00:00,0.03404811
2021-01-21 17:00:00,2021-01-21 17:00:00,0.03408251
2021-01-21 18:00:00,2021-01-21 18:00:00,0.03407009
2021-01-21 19:00:00,2021-01-21 19:00:00,0.03405697
2021-01-21 20:00:00,2021-01-21 20:00:00,0.03406955
2021-01-21 21:00:00,2021-01-21 21:00:00,0.03410752
2021-01-21 22:00:00,2021-01-21 22:00:00,0.0340978
2021-01-21 23:00:00,2021-01-21 23:00:00,0.03406438
2021-01-22 00:00:00,2021-01-22 00:00:00,0.03413492
2021-01-22 01:00:00,2021-01-22 01:00:00,0.03398926
2021-01-22 02:00:00,2021-01-22 02:00:00,0.03395422
2021-01-22 03:00:00,2021-01-22 03:00:00,0.03397456
2021-01-22 04:00:00,2021-01-22 04:00:00,0.03409385
2021-01-22 05:00:00,2021-01-22 05:00:00,0.03412936
2021-01-22 06:00:00,2021-01-22 06:00:00,0.03415568
2021-01-22 07:00:00,2021-01-22 07:00:00,0.0341236
2021-01-22 08:00:00,2021-01-22 08:00:00,0.03415217
2021-01-22 09:00:00,2021-01-22 09:00:00,0.0342666
2021-01-22 10:00:00,2021-01-22 10:00:00,0.03430066
2021-01-22 11:00:00,2021-01-22 11:00:00,0.03433464
2021-01-22 12:00:00,2021-01-22 12:00:00,0.03438401
2021-01-22 13:00:00,2021-01-22 13:00:00,0.03438199
2021-01-22 14:00:00,2021-01-22 14:00:00,0.03425908
2021-01-22 15:00:00,2021-01-22 15:00:00,0.03413614
2021-01-22 16:00:00,2021-01-22 16:00:00,0.03419029
2021-01-22 17:00:00,2021-01-22 17:00:00,0.03416098
2021-01-22 18:00:00,2021-01-22 18:00:00,0.03414178
2021-01-22 19:00:00,2021-01-22 19:00:00,0.03419523
2021-01-22 20:00:00,2021-01-22 20:00:00,0.03423765
2021-01-22 21:00:00,2021-01-22 21:00:00,0.03423406
2021-01-22 22:00:00,2021-01-22 22:00:00,0.03424654
2021-01-22 23:00:00,2021-01-22 23:00:00,0.03423009
2021-01-23 00:00:00,2021-01-23 00:00:00,0.0342168
2021-01-23 01:00:00,2021-01-23 01:00:00,0.03416204
2021-01-23 02:00:00,2021-01-23 02:00:00,0.03414368
2021-01-23 03:00:00,2021-01-23 03:00:00,0.03397828
2021-01-23 04:00:00,2021-01-23 04:00:00,0.03396115
2021-01-23 05:00:00,2021-01-23 05:00:00,0.03395606
2021-01-23 06:00:00,2021-01-23 06:00:00,0.03395878
2021-01-23 07:00:00,2021-01-23 07:00:00,0.0339712
2021-01-23 08:00:00,2021-01-23 08:00:00,0.03394829
2021-01-23 09:00:00,2021-01-23 09:00:00,0.03396682
2021-01-23 10:00:00,2021-01-23 10:00:00,0.03397293
2021-01-23 11:00:00,2021-01-23 11:00:00,0.03392755
2021-01-23 12:00:00,2021-01-23 12:00:00,0.03391196
2021-01-23 13:00:00,2021-01-23 13:00:00,0.03387762
2021-01-23 14:00:00,2021-01-23 14:00:00,0.03393419
2021-01-23 15:00:00,2021-01-23 15:00:00,0.03395968
2021-01-23 16:00:00,2021-01-23 16:00:00,0.03399016
2021-01-23 17:00:00,2021-01-23 17:00:00,0.03400063
2021-01-23 18:00:00,2021-01-23 18:00:00,0.03403861
2021-01-23 19:00:00,2021-01-23 19:00:00,0.03405619
2021-01-23 20:00:00,2021-01-23 20:00:00,0.03398977
2021-01-23 21:00:00,2021-01-23 21:00:00,0.03409635
2021-01-23 22:00:00,2021-01-23 22:00:00,0.03404861
2021-01-23 23:00:00,2021-01-23 23:00:00,0.03403901
2021-01-24 00:00:00,2021-01-24 00:00:00,0.03402069
2021-01-24 01:00:00,2021-01-24 01:00:00,0.03402871
2021-01-24 02:00:00,2021-01-24 02:00:00,0.03407388
2021-01-24 03:00:00,2021-01-24 03:00:00,0.03414918
2021-01-24 04:00:00,2021-01-24 04:00:00,0.03429163
2021-01-24 05:00:00,2021-01-24 05:00:00,0.03436957
2021-01-24 06:00:00,2021-01-24 06:00:00,0.03442849
2021-01-24 07:00:00,2021-01-24 07:00:00,0.03447906
2021-01-24 08:00:00,2021-01-24 08:00:00,0.03437903
2021-01-24 09:00:00,2021-01-24 09:00:00,0.03438646
2021-01-24 10:00:00,2021-01-24 10:00:00,0.03445275
2021-01-24 11:00:00,2021-01-24 11:00:00,0.03454623
2021-01-24 12:00:00,2021-01-24 12:00:00,0.03461746
2021-01-24 13:00:00,2021-01-24 13:00:00,0.0345986
2021-01-24 14:00:00,2021-01-24 14:00:00,0.03448269
2021-01-24 15:00:00,2021-01-24 15:00:00,0.03450452
2021-01-24 16:00:00,2021-01-24 16:00:00,0.03451004
2021-01-24 17:00:00,2021-01-24 17:00:00,0.0345705
2021-01-24 18:00:00,2021-01-24 18:00:00,0.0346206
2021-01-24 19:00:00,2021-01-24 19:00:00,0.03462782
2021-01-24 20:00:00,2021-01-24 20:00:00,0.03464392
2021-01-24 21:00:00,2021-01-24 21:00:00,0.03468144
2021-01-24 22:00:00,2021-01-24 22:00:00,0.03471328
2021-01-24 23:00:00,2021-01-24 23:00:00,0.03483043
2021-01-25 00:00:00,2021-01-25 00:00:00,0.03499137
2021-01-25 01:00:00,2021-01-25 01:00:00,0.03530949
2021-01-25 02:00:00,2021-01-25 02:00:00,0.03528672
2021-01-25 03:00:00,2021-01-25 03:00:00,0.0352431
2021-01-25 04:00:00,2021-01-25 04:00:00,0.03520689
2021-01-25 05:00:00,2021-01-25 05:00:00,0.03522159
2021-01-25 06:00:00,2021-01-25 06:00:00,0.03533468
2021-01-25 07:00:00,2021-01-25 07:00:00,0.03526348
2021-01-25 08:00:00,2021-01-25 08:00:00,0.03529822
2021-01-25 09:00:00,2021-01-25 09:00:00,0.03531554
2021-01-25 10:00:00,2021-01-25 10:00:00,0.03527295
2021-01-25 11:00:00,2021-01-25 11:00:00,0.03523051
2021-01-25 12:00:00,2021-01-25 12:00:00,0.03525413
2021-01-25 13:00:00,2021-01-25 13:00:00,0.03527931
2021-01-25 14:00:00,2021-01-25 14:00:00,0.03534586
2021-01-25 15:00:00,2021-01-25 15:00:00,0.03524897
2021-01-25 16:00:00,2021-01-25 16:00:00,0.03520304
2021-01-25 17:00:00,2021-01-25 17:00:00,0.03520026
2021-01-25 18:00:00,2021-01-25 18:00:00,0.03519502
2021-01-25 19:00:00,2021-01-25 19:00:00,0.0352228
2021-01-25 20:00:00,2021-01-25 20:00:00,0.03519994
2021-01-25 21:00:00,2021-01-25 21:00:00,0.03514533
2021-01-25 22:00:00,2021-01-25 22:00:00,0.0351468
2021-01-25 23:00:00,2021-01-25 23:00:00,0.03518837
2021-01-26 00:00:00,2021-01-26 00:00:00,0.03516159
2021-01-26 01:00:00,2021-01-26 01:00:00,0.03514024
2021-01-26 02:00:00,2021-01-26 02:00:00,0.03513957
2021-01-26 03:00:00,2021-01-26 03:00:00,0.03508013
2021-01-26 04:00:00,2021-01-26 04:00:00,0.0351199
2021-01-26 05:00:00,2021-01-26 05:00:00,0.03512288
2021-01-26 06:00:00,2021-01-26 06:00:00,0.03502406
2021-01-26 07:00:00,2021-01-26 07:00:00,0.03502065
2021-01-26 08:00:00,2021-01-26 08:00:00,0.03497697
2021-01-26 09:00:00,2021-01-26 09:00:00,0.03497646
2021-01-26 10:00:00,2021-01-26 10:00:00,0.03505036
2021-01-26 11:00:00,2021-01-26 11:00:00,0.03507835
2021-01-26 12:00:00,2021-01-26 12:00:00,0.03510369
2021-01-26 13:00:00,2021-01-26 13:00:00,0.03499545
2021-01-26 14:00:00,2021-01-26 14:00:00,0.03492856
2021-01-26 15:00:00,2021-01-26 15:00:00,0.0348313
2021-01-26 16:00:00,2021-01-26 16:00:00,0.03489622
2021-01-26 17:00:00,2021-01-26 17:00:00,0.03503341
2021-01-26 18:00:00,2021-01-26 18:00:00,0.0350429
2021-01-26 19:00:00,2021-01-26 19:00:00,0.03500762
2021-01-26 20:00:00,2021-01-26 20:00:00,0.03503232
2021-01-26 21:00:00,2021-01-26 21:00:00,0.03505387
2021-01-26 22:00:00,2021-01-26 22:00:00,0.03502884
2021-01-26 23:00:00,2021-01-26 23:00:00,0.03504357
2021-01-27 00:00:00,2021-01-27 00:00:00,0.03519857
2021-01-27 01:00:00,2021-01-27 01:00:00,0.03515466
2021-01-27 02:00:00,2021-01-27 02:00:00,0.03580301
2021-01-27 03:00:00,2021-01-27 03:00:00,0.03569595
2021-01-27 04:00:00,2021-01-27 04:00:00,0.035547
2021-01-27 05:00:00,2021-01-27 05:00:00,0.03543211
2021-01-27 06:00:00,2021-01-27 06:00:00,0.0354226
2021-01-27 07:00:00,2021-01-27 07:00:00,0.03541148
2021-01-27 08:00:00,2021-01-27 08:00:00,0.03536599
2021-01-27 09:00:00,2021-01-27 09:00:00,0.03529521
2021-01-27 10:00:00,2021-01-27 10:00:00,0.0352616
2021-01-27 11:00:00,2021-01-27 11:00:00,0.03514552
2021-01-27 12:00:00,2021-01-27 12:00:00,0.03490175
2021-01-27 13:00:00,2021-01-27 13:00:00,0.03486613
2021-01-27 14:00:00,2021-01-27 14:00:00,0.03476294
2021-01-27 15:00:00,2021-01-27 15:00:00,0.03468139
2021-01-27 16:00:00,2021-01-27 16:00:00,0.03458286
2021-01-27 17:00:00,2021-01-27 17:00:00,0.03457227
2021-01-27 18:00:00,2021-01-27 18:00:00,0.0345878
2021-01-27 19:00:00,2021-01-27 19:00:00,0.03461774
2021-01-27 20:00:00,2021-01-27 20:00:00,0.03454553
2021-01-27 21:00:00,2021-01-27 21:00:00,0.03451279
2021-01-27 22:00:00,2021-01-27 22:00:00,0.03446157
2021-01-27 23:00:00,2021-01-27 23:00:00,0.03449084
2021-01-28 00:00:00,2021-01-28 00:00:00,0.03455811
2021-01-28 01:00:00,2021-01-28 01:00:00,0.03453959
2021-01-28 02:00:00,2021-01-28 02:00:00,0.03453324
2021-01-28 03:00:00,2021-01-28 03:00:00,0.03445686
2021-01-28 04:00:00,2021-01-28 04:00:00,0.03455429
2021-01-28 05:00:00,2021-01-28 05:00:00,0.03462579
2021-01-28 06:00:00,2021-01-28 06:00:00,0.03467315
2021-01-28 07:00:00,2021-01-28 07:00:00,0.03463713
2021-01-28 08:00:00,2021-01-28 08:00:00,0.03465718
2021-01-28 09:00:00,2021-01-28 09:00:00,0.03466066
2021-01-28 10:00:00,2021-01-28 10:00:00,0.03467621
2021-01-28 11:00:00,2021-01-28 11:00:00,0.03471633
2021-01-28 12:00:00,2021-01-28 12:00:00,0.03458176
2021-01-28 13:00:00,2021-01-28 13:00:00,0.03458666
2021-01-28 14:00:00,2021-01-28 14:00:00,0.03475884
2021-01-28 15:00:00,2021-01-28 15:00:00,0.03487174
2021-01-28 16:00:00,2021-01-28 16:00:00,0.03491896
2021-01-28 17:00:00,2021-01-28 17:00:00,0.03500828
2021-01-28 18:00:00,2021-01-28 18:00:00,0.0350269
2021-01-28 19:00:00,2021-01-28 19:00:00,0.03507419
2021-01-28 20:00:00,2021-01-28 20:00:00,0.03503595
2021-01-28 21:00:00,2021-01-28 21:00:00,0.03503339
2021-01-28 22:00:00,2021-01-28 22:00:00,0.03508104
2021-01-28 23:00:00,2021-01-28 23:00:00,0.03500146
2021-01-29 00:00:00,2021-01-29 00:00:00,0.03498709
2021-01-29 01:00:00,2021-01-29 01:00:00,0.0349005
2021-01-29 02:00:00,2021-01-29 02:00:00,0.03487656
2021-01-29 03:00:00,2021-01-29 03:00:00,0.03496026
2021-01-29 04:00:00,2021-01-29 04:00:00,0.0349765
2021-01-29 05:00:00,2021-01-29 05:00:00,0.03501
2021-01-29 06:00:00,2021-01-29 06:00:00,0.03502069
2021-01-29 07:00:00,2021-01-29 07:00:00,0.03500706
2021-01-29 08:00:00,2021-01-29 08:00:00,0.03498582
2021-01-29 09:00:00,2021-01-29 09:00:00,0.03491897
2021-01-29 10:00:00,2021-01-29 10:00:00,0.03501671
2021-01-29 11:00:00,2021-01-29 11:00:00,0.03496217
2021-01-29 12:00:00,2021-01-29 12:00:00,0.0347618
2021-01-29 13:00:00,2021-01-29 13:00:00,0.03473032
2021-01-29 14:00:00,2021-01-29 14:00:00,0.03474228
2021-01-29 15:00:00,2021-01-29 15:00:00,0.03478202
2021-01-29 16:00:00,2021-01-29 16:00:00,0.03463345
2021-01-29 17:00:00,2021-01-29 17:00:00,0.03463626
2021-01-29 18:00:00,2021-01-29 18:00:00,0.03464697
2021-01-29 19:00:00,2021-01-29 19:00:00,0.03475549
2021-01-29 20:00:00,2021-01-29 20:00:00,0.03482442
2021-01-29 21:00:00,2021-01-29 21:00:00,0.03493581
2021-01-29 22:00:00,2021-01-29 22:00:00,0.03501422
2021-01-29 23:00:00,2021-01-29 23:00:00,0.03489361
2021-01-30 00:00:00,2021-01-30 00:00:00,0.03485537
2021-01-30 01:00:00,2021-01-30 01:00:00,0.03484661
2021-01-30 02:00:00,2021-01-30 02:00:00,0.03475536
2021-01-30 03:00:00,2021-01-30 03:00:00,0.03472959
2021-01-30 04:00:00,2021-01-30 04:00:00,0.03473555
2021-01-30 05:00:00,2021-01-30 05:00:00,0.03472349
2021-01-30 06:00:00,2021-01-30 06:00:00,0.0347362
2021-01-30 07:00:00,2021-01-30 07:00:00,0.03476198
2021-01-30 08:00:00,2021-01-30 08:00:00,0.03451943
2021-01-30 09:00:00,2021-01-30 09:00:00,0.03446796
2021-01-30 10:00:00,2021-01-30 10:00:00,0.03443813
2021-01-30 11:00:00,2021-01-30 11:00:00,0.0345215
2021-01-30 12:00:00,2021-01-30 12:00:00,0.0345133
2021-01-30 13:00:00,2021-01-30 13:00:00,0.03449826
2021-01-30 14:00:00,2021-01-30 14:00:00,0.0344565
2021-01-30 15:00:00,2021-01-30 15:00:00,0.0344808
2021-01-30 16:00:00,2021-01-30 16:00:00,0.03451926
2021-01-30 17:00:00,2021-01-30 17:00:00,0.03448368
2021-01-30 18:00:00,2021-01-30 18:00:00,0.03450592
2021-01-30 19:00:00,2021-01-30 19:00:00,0.03451963
2021-01-30 20:00:00,2021-01-30 20:00:00,0.03445536
2021-01-30 21:00:00,2021-01-30 21:00:00,0.03448317
2021-01-30 22:00:00,2021-01-30 22:00:00,0.03447159
2021-01-30 23:00:00,2021-01-30 23:00:00,0.03444733
2021-01-31 00:00:00,2021-01-31 00:00:00,0.03454084
2021-01-31 01:00:00,2021-01-31 01:00:00,0.03459621
2021-01-31 02:00:00,2021-01-31 02:00:00,0.03457641
2021-01-31 03:00:00,2021-01-31 03:00:00,0.03459152
2021-01-31 04:00:00,2021-01-31 04:00:00,0.03456026
2021-01-31 05:00:00,2021-01-31 05:00:00,0.03444498
2021-01-31 06:00:00,2021-01-31 06:00:00,0.03445268
2021-01-31 07:00:00,2021-01-31 07:00:00,0.03444288
2021-01-31 08:00:00,2021-01-31 08:00:00,0.03444939
2021-01-31 09:00:00,2021-01-31 09:00:00,0.03448244
2021-01-31 10:00:00,2021-01-31 10:00:00,0.03447507
2021-01-31 11:00:00,2021-01-31 11:00:00,0.03427619
2021-01-31 12:00:00,2021-01-31 12:00:00,0.03438609
2021-01-31 13:00:00,2021-01-31 13:00:00,0.03435804
2021-01-31 14:00:00,2021-01-31 14:00:00,0.0343576
2021-01-31 15:00:00,2021-01-31 15:00:00,0.03448147
2021-01-31 16:00:00,2021-01-31 16:00:00,0.03448389
2021-01-31 17:00:00,2021-01-31 17:00:00,0.03443591
2021-01-31 18:00:00,2021-01-31 18:00:00,0.03441074
2021-01-31 19:00:00,2021-01-31 19:00:00,0.03441402
2021-01-31 20:00:00,2021-01-31 20:00:00,0.03440818
2021-01-31 21:00:00,2021-01-31 21:00:00,0.03436051
2021-01-31 22:00:00,2021-01-31 22:00:00,0.03436113
2021-01-31 23:00:00,2021-01-31 23:00:00,0.03442337
2021-02-01 00:00:00,2021-02-01 00:00:00,0.0343674
2021-02-01 01:00:00,2021-02-01 01:00:00,0.03436751
2021-02-01 02:00:00,2021-02-01 02:00:00,0.0343506
2021-02-01 03:00:00,2021-02-01 03:00:00,0.03446801
2021-02-01 04:00:00,2021-02-01 04:00:00,0.03447592
2021-02-01 05:00:00,2021-02-01 05:00:00,0.03448443
2021-02-01 06:00:00,2021-02-01 06:00:00,0.03453688
2021-02-01 07:00:00,2021-02-01 07:00:00,0.03453029
2021-02-01 08:00:00,2021-02-01 08:00:00,0.03450439
2021-02-01 09:00:00,2021-02-01 09:00:00,0.03453351
2021-02-01 10:00:00,2021-02-01 10:00:00,0.03456456
2021-02-01 11:00:00,2021-02-01 11:00:00,0.03458013
2021-02-01 12:00:00,2021-02-01 12:00:00,0.03450406
2021-02-01 13:00:00,2021-02-01 13:00:00,0.03448694
2021-02-01 14:00:00,2021-02-01 14:00:00,0.03450525
2021-02-01 15:00:00,2021-02-01 15:00:00,0.03445521
2021-02-01 16:00:00,2021-02-01 16:00:00,0.03436883
2021-02-01 17:00:00,2021-02-01 17:00:00,0.03430772
2021-02-01 18:00:00,2021-02-01 18:00:00,0.03437113
2021-02-01 19:00:00,2021-02-01 19:00:00,0.0343642
2021-02-01 20:00:00,2021-02-01 20:00:00,0.03435067
2021-02-01 21:00:00,2021-02-01 21:00:00,0.03435304
2021-02-01 22:00:00,2021-02-01 22:00:00,0.03434451
2021-02-01 23:00:00,2021-02-01 23:00:00,0.03438741
2021-02-02 00:00:00,2021-02-02 00:00:00,0.03458794
2021-02-02 01:00:00,2021-02-02 01:00:00,0.03464927
2021-02-02 02:00:00,2021-02-02 02:00:00,0.03464078
2021-02-02 03:00:00,2021-02-02 03:00:00,0.03463864
2021-02-02 04:00:00,2021-02-02 04:00:00,0.03463373
2021-02-02 05:00:00,2021-02-02 05:00:00,0.03466564
2021-02-02 06:00:00,2021-02-02 06:00:00,0.03480277
2021-02-02 07:00:00,2021-02-02 07:00:00,0.03498097
2021-02-02 08:00:00,2021-02-02 08:00:00,0.03518908
2021-02-02 09:00:00,2021-02-02 09:00:00,0.03531242
2021-02-02 10:00:00,2021-02-02 10:00:00,0.03541428
2021-02-02 11:00:00,2021-02-02 11:00:00,0.03544697
2021-02-02 12:00:00,2021-02-02 12:00:00,0.03548386
2021-02-02 13:00:00,2021-02-02 13:00:00,0.03521964
2021-02-02 14:00:00,2021-02-02 14:00:00,0.03524466
2021-02-02 15:00:00,2021-02-02 15:00:00,0.03529658
2021-02-02 16:00:00,2021-02-02 16:00:00,0.03534001
2021-02-02 17:00:00,2021-02-02 17:00:00,0.03552252
2021-02-02 18:00:00,2021-02-02 18:00:00,0.03570729
2021-02-02 19:00:00,2021-02-02 19:00:00,0.03577818
2021-02-02 20:00:00,2021-02-02 20:00:00,0.03598841
2021-02-02 21:00:00,2021-02-02 21:00:00,0.03609723
2021-02-02 22:00:00,2021-02-02 22:00:00,0.03617713
2021-02-02 23:00:00,2021-02-02 23:00:00,0.03622073
2021-02-03 00:00:00,2021-02-03 00:00:00,0.03633971
2021-02-03 01:00:00,2021-02-03 01:00:00,0.03632765
2021-02-03 02:00:00,2021-02-03 02:00:00,0.0364389
2021-02-03 03:00:00,2021-02-03 03:00:00,0.03657344
2021-02-03 04:00:00,2021-02-03 04:00:00,0.03652326
2021-02-03 05:00:00,2021-02-03 05:00:00,0.03641338
2021-02-03 06:00:00,2021-02-03 06:00:00,0.03640759
2021-02-03 07:00:00,2021-02-03 07:00:00,0.03640982
2021-02-03 08:00:00,2021-02-03 08:00:00,0.0364166
2021-02-03 09:00:00,2021-02-03 09:00:00,0.03651903
2021-02-03 10:00:00,2021-02-03 10:00:00,0.03654516
2021-02-03 11:00:00,2021-02-03 11:00:00,0.03655956
2021-02-03 12:00:00,2021-02-03 12:00:00,0.0365553
2021-02-03 13:00:00,2021-02-03 13:00:00,0.03649327
2021-02-03 14:00:00,2021-02-03 14:00:00,0.03641752
2021-02-03 15:00:00,2021-02-03 15:00:00,0.03639829
2021-02-03 16:00:00,2021-02-03 16:00:00,0.03636169
2021-02-03 17:00:00,2021-02-03 17:00:00,0.03635318
2021-02-03 18:00:00,2021-02-03 18:00:00,0.03652942
2021-02-03 19:00:00,2021-02-03 19:00:00,0.03657443
2021-02-03 20:00:00,2021-02-03 20:00:00,0.0365763
2021-02-03 21:00:00,2021-02-03 21:00:00,0.03658332
2021-02-03 22:00:00,2021-02-03 22:00:00,0.0365119
2021-02-03 23:00:00,2021-02-03 23:00:00,0.03646525
2021-02-04 00:00:00,2021-02-04 00:00:00,0.03652544
2021-02-04 01:00:00,2021-02-04 01:00:00,0.03658088
2021-02-04 02:00:00,2021-02-04 02:00:00,0.03647246
2021-02-04 03:00:00,2021-02-04 03:00:00,0.03716489
2021-02-04 04:00:00,2021-02-04 04:00:00,0.03705247
2021-02-04 05:00:00,2021-02-04 05:00:00,0.03681791
2021-02-04 06:00:00,2021-02-04 06:00:00,0.03687343
2021-02-04 07:00:00,2021-02-04 07:00:00,0.03633173
2021-02-04 08:00:00,2021-02-04 08:00:00,0.03634097
2021-02-04 09:00:00,2021-02-04 09:00:00,0.03633615
2021-02-04 10:00:00,2021-02-04 10:00:00,0.03643201
2021-02-04 11:00:00,2021-02-04 11:00:00,0.03617158
2021-02-04 12:00:00,2021-02-04 12:00:00,0.03609861
2021-02-04 13:00:00,2021-02-04 13:00:00,0.03606073
2021-02-04 14:00:00,2021-02-04 14:00:00,0.03585313
2021-02-04 15:00:00,2021-02-04 15:00:00,0.03581572
2021-02-04 16:00:00,2021-02-04 16:00:00,0.03580525
2021-02-04 17:00:00,2021-02-04 17:00:00,0.03583448
2021-02-04 18:00:00,2021-02-04 18:00:00,0.03584689
2021-02-04 19:00:00,2021-02-04 19:00:00,0.0359077
2021-02-04 20:00:00,2021-02-04 20:00:00,0.0359271
2021-02-04 21:00:00,2021-02-04 21:00:00,0.03596029
2021-02-04 22:00:00,2021-02-04 22:00:00,0.03593575
2021-02-04 23:00:00,2021-02-04 23:00:00,0.03592165
2021-02-05 00:00:00,2021-02-05 00:00:00,0.03593541
2021-02-05 01:00:00,2021-02-05 01:00:00,0.03593578
2021-02-05 02:00:00,2021-02-05 02:00:00,0.03591959
2021-02-05 03:00:00,2021-02-05 03:00:00,0.03646229
2021-02-05 04:00:00,2021-02-05 04:00:00,0.03643959
2021-02-05 05:00:00,2021-02-05 05:00:00,0.03643049
2021-02-05 06:00:00,2021-02-05 06:00:00,0.03628519
2021-02-05 07:00:00,2021-02-05 07:00:00,0.03601082
2021-02-05 08:00:00,2021-02-05 08:00:00,0.03601181
2021-02-05 09:00:00,2021-02-05 09:00:00,0.0359443
2021-02-05 10:00:00,2021-02-05 10:00:00,0.03592616
2021-02-05 11:00:00,2021-02-05 11:00:00,0.03592161
2021-02-05 12:00:00,2021-02-05 12:00:00,0.03592935
2021-02-05 13:00:00,2021-02-05 13:00:00,0.03589975
2021-02-05 14:00:00,2021-02-05 14:00:00,0.03598575
2021-02-05 15:00:00,2021-02-05 15:00:00,0.03613525
2021-02-05 16:00:00,2021-02-05 16:00:00,0.03618436
2021-02-05 17:00:00,2021-02-05 17:00:00,0.03617184
2021-02-05 18:00:00,2021-02-05 18:00:00,0.03617019
2021-02-05 19:00:00,2021-02-05 19:00:00,0.03619002
2021-02-05 20:00:00,2021-02-05 20:00:00,0.03619193
2021-02-05 21:00:00,2021-02-05 21:00:00,0.03617575
2021-02-05 22:00:00,2021-02-05 22:00:00,0.03619824
2021-02-05 23:00:00,2021-02-05 23:00:00,0.0362286
2021-02-06 00:00:00,2021-02-06 00:00:00,0.03624506
2021-02-06 01:00:00,2021-02-06 01:00:00,0.03614732
2021-02-06 02:00:00,2021-02-06 02:00:00,0.03612626
2021-02-06 03:00:00,2021-02-06 03:00:00,0.03615294
2021-02-06 04:00:00,2021-02-06 04:00:00,0.0362055
2021-02-06 05:00:00,2021-02-06 05:00:00,0.03623427
2021-02-06 06:00:00,2021-02-06 06:00:00,0.03625367
